"date" "world" "asia" "euro" "scand" "us" "cumworld" "cumasia" "cumeuro" "cumscand" "cumus"
197603 -0.0176549352387207 -0.00280392733273426 -0.028399474521698 0.0146915487429897 0.026934001240081 0.00959390032076558 0.146030756322754 -0.0766748150983679 0.0295286262601968 0.059706642254868
197604 -0.00230264906267556 0.00856323066048781 -0.0129839275582948 0.0839734337761785 -0.0107576566529602 0.032932652027784 0.146532034592812 -0.0368409629510068 0.0384559431158411 0.0228233101611189
197605 -0.027371196796132 0.00379279823869626 -0.0475109826710517 -0.0492952917248775 -0.00984833605481441 0.0579747880599489 0.152660352675314 0.0168049463261778 -0.0967055274297707 0.0388669712433165
197606 0.0155780299633185 0.0402778464985701 -0.00160128136697388 0.0115332358136731 0.0438254795400295 0.0808358293781949 0.147766948992585 0.061010471988503 -0.0727280436891831 0.0377554670617889
197607 -0.00914165791728339 0.000299955008997942 -0.0170444346092585 0.0131136391453832 -0.00601807232556302 0.0896576862384116 0.138890865633547 0.0809427100402003 -0.165688278198585 0.043767222368931
197608 0.000999500333083423 0.0318861888623217 -0.0201006717070029 -0.0433251247383737 -0.0014009809156281 0.0866255432239862 0.125201673505533 0.0851045188184451 -0.187338248366255 0.0370039603297609
197609 -0.0175531592475892 -0.00471107973011922 -0.0274739770007551 -0.0183676573581849 0.0246926125903714 0.122150817573275 0.133689378781484 0.159503963932827 -0.288692134997325 0.0252183794412134
197610 -0.0662466458189263 -0.0505567236171523 -0.0787185847114051 -0.0720332028998316 -0.0203047533403643 0.167221862857603 0.143089447997735 0.235958563155204 -0.215362919565166 0.00212448821453908
197611 0.0147900854726353 -0.0291198985738521 0.0483138602785507 0.0393168623769504 0.00757126549631813 0.249046538639848 0.219021477946115 0.338686600326961 -0.17812822220803 -0.0172475755979951
197612 0.105620481863684 0.135666611421533 0.0847087279269542 0.0521179542621068 0.0587404950226001 0.23225445049654 0.248741196591935 0.277084845721475 -0.274438806105101 0.0191980443224611
197701 -0.00702461493696447 -0.0255229572310859 0.0162669724638719 -0.0829469208209262 -0.0375980304153185 0.167391961105024 0.128554156018788 0.247716212827685 -0.235254601960421 -0.0319711852038209
197702 0.0199006617063362 0.0382587121170903 0.0078689583786952 0.0807501496851091 -0.0161293819298836 0.178707357459144 0.183053221486391 0.228244109414865 -0.0767364942924211 -0.0511551688874869
197703 0.00568381646829771 -0.00230264906267556 0.0114343776256632 0.023618865598634 -0.0099493308536681 0.16836090855762 0.16968222487708 0.220475146036503 -0.180039048448042 -0.0442683683245359
197704 0.0227394869694893 0.0146915487429897 0.0406619817188897 -0.0511880367694333 0.00528600442923744 0.231269883554934 0.285581380522296 0.244793938116658 -0.137776544933163 -0.00107770369106581
197705 -0.00451015547788602 -0.001100605444033 -0.00330545700872648 -0.0253178079842899 -0.010959840236342 0.205626183438055 0.275578821265438 0.190337245375579 -0.0440080606286112 0.0744786797237976
197706 0.0243998868235351 0.0314017631395316 0.0183309566847234 -0.0814269986957292 0.0498372348471716 0.229448649948314 0.282562089867626 0.222035776885523 -0.0489432958153422 0.10788470878997
197707 -0.0121738009317088 -0.0133892371190161 -0.0128826258310137 -0.00853633102228634 -0.0127813343647332 0.250308894529643 0.345561002149579 0.212862757985565 0.0595150419314175 0.0464808375713326
197708 0.0365247746823722 0.0403738941382732 0.0542987734073789 -0.144679011369444 -0.0131865618041756 0.338146599382342 0.436651746932447 0.301965409727988 0.150460509194422 0.114413016400914
197709 0.0275178860367393 0.00468898948613147 0.0489806222216219 0.0549615580739743 0.00159872136369707 0.328653163751 0.408008775669872 0.289576039397819 0.337144814708896 0.169796626904878
197710 0.0155780299633185 0.0253753063312283 0.0240094524603519 -0.0347985055426955 -0.0396768171528984 0.331567484834463 0.42135614866984 0.284420896716226 0.270414273034922 0.160064922310992
197711 -0.00200200267067308 0.000599820071967549 -0.0132878943269354 -0.0569937215201203 0.0440168854167743 0.364684376409903 0.465040378270106 0.304428329672649 0.312883284881838 0.0806203085560265
197712 0.0407579924721678 0.0154795708483864 0.0553400950331645 0.091302158406786 0.00757126549631813 0.280801639923406 0.357189367451162 0.228338412848367 0.31129404896966 0.0701349063480446
197801 0.00429078141715625 0.0289761082365172 -0.00320513094894834 0.075571186847074 -0.0567820140989845 0.284634530779113 0.383235543431274 0.223881528129773 0.247801591202141 0.0790273668823915
197802 0.00955421280481171 0.0248877155077789 9.99950003332973e-05 -0.0225524044705115 -0.00924258136693254 0.286623987319108 0.359047951926554 0.230779830916339 0.243713505976932 0.184599545150808
197803 0.0685927914656117 0.113596506582541 0.0357531697058178 0.0658813691135128 0.0332413337798019 0.276869754511629 0.302875946379009 0.253028239579767 0.245961157107079 0.165133962380997
197804 -0.00290421314738983 0.00468898948613147 -0.0137947110221893 0.0425804475351185 0.0808423878441008 0.236961596905926 0.163756482565382 0.279780275225346 0.18685677227259 0.194773526640396
197805 0.0193123110323729 0.00588266315815551 0.0283930745012178 -0.0302530431710209 0.02244618882983 0.242163169101999 0.136412802514444 0.310825339654063 0.124073617419952 0.121303893125708
197806 0.0452601314048646 0.0944006754214843 0.00915793778476572 0.0270313390510305 -0.0115666363714654 0.202648150752107 0.134522160625826 0.234606635670241 0.167144164301587 0.0848601946520246
197807 0.0756639039209896 0.077701507663852 0.076220025911409 0.0824091362407178 0.055150844464848 0.180811534290831 0.0439142834430384 0.255201656034823 0.184034012308485 0.14197364597946
197808 0.0270313390510305 0.0117309228756987 0.0419094030772096 0.0420052941450301 0.0421970486997883 0.111825285123081 -0.0284017519444758 0.19613368894098 0.134285658307315 0.102597720629975
197809 0.0304322071202019 0.0180363624860986 0.0438254795400295 -0.0117689835999989 -0.00813298323018899 0.117551510310223 -0.0252440623264239 0.188432457193507 0.0898774795459749 0.121495771289997
197810 0.0486949215387586 0.0690595359314946 0.0440168854167743 0.00767050630421974 -0.119121430907863 0.129987203417197 -0.0137216225709781 0.193397141822909 0.15755409508427 0.129728749520519
197811 -0.0858847391571696 -0.107251190746976 -0.0893778111512167 -0.0585829574322979 0.0335314832087923 -0.00699263298913305 -0.155459384000458 0.0505539020992403 0.154572578266182 0.173803306105472
197812 0.0445908833278752 0.0415257468284983 0.0508832103145698 0.0278097006392672 0.016463726030665 0.100262131904229 -0.0756821702542371 0.181073656581632 0.292982835558034 0.200425745716426
197901 0.00628023795715046 0.00478851673179709 0.00369317183761761 0.0714831016218643 0.048790164169432 0.0913279257843886 -0.047961744345921 0.1355759185434 0.282718314134515 0.210993358736792
197902 -0.000200020002667045 -0.0312842900397664 0.0223484036637618 -0.0203047533403643 -0.0287081641367437 0.141806021645847 -0.00930770323488134 0.187979486057653 0.259834882348713 0.223392362879782
197903 0.0286846338599089 -0.0255229572310859 0.0625052053513971 0.00677698427902367 0.062880898039201 0.152649201746994 -0.00518908126788446 0.179139432418683 0.247926313324426 0.2487950700078
197904 0.00229735904868346 -0.0226546905648062 0.0172503534065277 -0.0202027073175195 0.00737275432941316 -0.00557480346790027 -0.0435648498870303 -0.0389675050272868 0.107389338865878 0.061597337461218
197905 -0.0202027073175195 0.00399202126953746 -0.0478256294826045 0.0128175037106143 -0.0139975096438537 0.0753654360534719 0.0565137376425795 0.0429937916371337 0.214595089804972 0.105202827896434
197906 0.0234235149435881 0.00379279823869626 0.0297529581493478 0.0439211870579281 0.0455468149559704 0.145215083260405 0.121207874161489 0.116974378596589 0.236565411580021 0.178129405069575
197907 0.0066776547532405 0.00538547227633789 0.0171520588175657 0.0326607822395483 0.0157749191153622 0.187111034437459 0.173606355572535 0.160657738520424 0.203188438397764 0.168625181460534
197908 0.0327575642381723 0.0148886124937506 0.034208171329737 -0.00240288461631031 0.0610950993598108 0.181732535415839 0.136936593256431 0.161247361179015 0.164308356344299 0.220695809240239
197909 0.0428679002271759 0.0295588022415444 0.048790164169432 0.0559076319382961 9.99950003332973e-05 0.178339579807571 0.181448324044128 0.140251521321413 0.13325786470139 0.183707785223662
197910 -0.0882849148675717 -0.0726782254979855 -0.0988263543068949 0.00468898948613147 -0.0750468743229113 0.163086846613368 0.198677683301342 0.109988661765865 0.113682162010484 0.212583898459846
197911 0.0213700257361925 -0.0274739770007551 0.0411419433311752 0.0798272998595543 0.0601539228197471 0.285386640068218 0.319669769077879 0.244954062688633 0.141653954763901 0.307531434489093
197912 0.0356566772080347 0.0692461727368144 0.00538547227633789 0.0175451792157489 0.0270313390510305 0.247887232402141 0.318023847504782 0.185036964031124 0.0930345820285399 0.34767523298471
198001 0.0567583338186089 0.0434425578428367 0.0560967393518702 0.0485996698360624 0.0611891683124224 0.211430235023338 0.303265860052037 0.139558398188342 0.0742886822362721 0.288017391106585
198002 0.0106431600984798 -0.0271656680727696 0.0135083500247923 -0.0322133223646516 -0.00330545700872648 0.143004096337047 0.273134316268873 0.0423271154779163 -0.0308813390881846 0.186006228273907
198003 -0.129539371354985 -0.0638987258502317 -0.155601732094573 -0.133759990179524 -0.124316834507381 0.118464831046455 0.280913270541452 0.0205849605260204 0.070951325156524 0.205480266444218
198004 0.0832375985700556 0.0774238969648036 0.0992116500709481 0.087003043621574 0.0509782447646295 0.289817705214851 0.392649325805844 0.202439063764659 0.248058119839414 0.37639438632838
198005 0.0496469398894137 0.0686861577884469 0.0261549574768512 0.034787825485664 0.0589290675292875 0.229319593614285 0.369618912671372 0.100824529077401 0.100242936821083 0.3151637650994
198006 0.0653194661206425 0.0561912796497426 0.0734363180731823 0.0105442138756711 0.0360425913469293 0.142697417599976 0.286833830503423 -0.013943086756054 0.0638538299684447 0.268755978123784
198007 0.00129915573162013 -0.0312842900397664 0.0177416814761571 -0.00621929981391683 0.0678455468950672 0.0843535652157584 0.263690404899881 -0.117323281202308 0.115814821444171 0.222562035720479
198008 0.029364608629904 0.0594003432814475 0.0132123314721349 -0.0334533762592196 0.0241070753432331 0.0391025219549554 0.242417444200972 -0.164596765284503 0.169013122452082 0.151711979805113
198009 0.0276151670329734 0.046788161498759 0.0185273046138836 0.0363319292473902 0.0289761082365172 0.036769252376082 0.208587377031054 -0.144471037146128 0.211128871789954 0.0683855448019089
198010 0.0340148785872776 0.0483138602785507 0.0361390466158731 0.0326607822395483 0.0199006617063362 -0.105471440498195 0.0473979552223199 -0.262929180385061 0.0525163078337317 -0.0217215634388396
198011 -0.0161293819298836 -0.0291198985738521 -0.018775155326334 0.0312079271241932 0.100297721315364 -0.128645295907598 -0.00532561354493092 -0.268054173471764 0.130233433063793 0.0178723466404639
198012 -0.000800320170769155 0.0544881852840698 -0.0400930935664442 -0.00120072057651888 -0.0326265028270942 -0.00348215295359164 0.123820599096046 -0.132029458095191 0.182815031669283 -0.0390785701715341
198101 -0.0116678048676821 0.0133110140596724 -0.041134543358555 -0.0565703514883944 -0.0408219945202552 -0.0170850630935662 0.0768044286506769 -0.1252863442103 0.131669271873592 -0.0346458017152219
198102 -0.0138961051921114 -0.0193867138001901 -0.00823380492710354 0.0696193418800571 0.0161685811615837 -0.0286858851652385 0.026829430219413 -0.0711368637742507 0.174242113718133 -0.0185264198353386
198103 0.0418135028134103 0.0478373294141601 0.0262523711440657 0.0433468045033659 0.0465972853767823 -0.0806091210104207 -0.0287229426448907 -0.112198350572025 0.0657779880145088 -0.0853569157991503
198104 0.0227394869694893 0.0543934838303317 -0.00240288461631031 -0.0608121393967575 -0.0102523764643514 -0.163765587358213 -0.153333330864965 -0.136452719053417 -0.0571532958316995 -0.140894042745407
198105 -0.0369752361248953 -0.0140989243795016 -0.0886126583566036 -0.00160128136697388 0.0125212805536717 -0.141627315549617 -0.13373313478697 -0.108577038464076 -0.00709881308790222 -0.0875821768206085
198106 0.00697561373642514 0.0330478540462004 -0.0299438763730721 0.0625052053513971 -0.0101513510563754 -0.115611919661064 -0.144541846113653 -0.0142805636391746 0.0136185854713018 -0.129841275638237
198107 -0.0439518875291828 -0.0525572507386761 -0.0295318026060379 0.0469790011939946 -0.00300450902029872 -0.206186557273803 -0.246832602902014 -0.0745896762436647 -0.102287396607211 -0.141220043132224
198108 0.0270313390510305 0.02557027611153 0.0333380596105104 0.00866237307865259 -0.0592193596599712 -0.165740809073908 -0.231769556590919 -0.0269233034421442 -0.103624039922504 -0.15984783423904
198109 -0.114625525841303 -0.114401260309975 -0.0999308386250495 -0.122280634708833 -0.0611310000042313 -0.182425856070794 -0.275707490060633 -0.0526900975563365 -0.116194037832174 0.0118069547507198
198110 0.0108410231778748 -0.00440970848870007 0.0310140535291695 0.110377907469609 0.0594945717856397 -0.0768410748816395 -0.196104735293354 0.0668472707076313 0.0293147229958659 0.0907778728832822
198111 0.109033761024122 0.100026314067124 0.11724956005024 0.0837895257296832 0.0433468045033659 -0.0781278852547026 -0.204780266353309 0.0468720642936782 -0.120740001626642 0.143629360929181
198112 -0.0144032303107437 0.00747201483870106 -0.0333499796815541 -0.0523464803722092 -0.028193734370782 -0.118195441814102 -0.172813870961937 -0.0566718487004496 -0.0822234029723569 0.151925789577653
198201 -0.0232686269393543 -0.0366639843715915 0.0130149370774948 -0.0139975096438537 -0.0247026126403718 -0.0253507851967959 -0.078090373485968 0.0291756999388585 0.0455088043057419 0.192245703746276
198202 -0.0658193410372936 -0.0749390866644938 -0.0492952917248775 -0.0388447838235672 -0.050661914802228 -0.00448504287375188 -0.0522851324492524 0.0118514912732653 0.182785330109767 0.258953610531678
198203 -0.0413429635343824 -0.0767730588059137 0.00199800266267306 -0.0795844793428424 -0.0089398415694743 0.0898245685631691 0.0411812588291249 0.0917729765399036 0.401197882530668 0.341211086923656
198204 0.0448777587780855 0.0739936799083263 0.0254727959730311 -0.0107576566529602 0.043059489460447 0.159463401252399 0.134024497812533 0.133887548495551 0.478078710299195 0.384069146696591
198205 -0.010959840236342 -0.0249076357061848 0.00568381646829771 0.0191161171922301 -0.0297378182639564 0.175210264290748 0.0968447910269232 0.183058295518286 0.614852087535015 0.412213416242477
198206 -0.0835990238763137 -0.0692429027421607 -0.0902529889775622 -0.0534007767271153 -0.0215301185503632 0.18617010452709 0.123151447646815 0.170953911247066 0.576247293758923 0.453978614719151
198207 -0.00350613932928759 -0.0374942044275804 0.0181345701954827 0.045642357878701 -0.0216323001271138 0.286036100867276 0.2107253070737 0.277867341117735 0.579512000992241 0.512226316204678
198208 0.0103462920541443 -0.0183676573581849 0.00757126549631813 -0.00390762483101708 0.112435429329788 0.294529781707602 0.267629905021103 0.243298464458828 0.61323519849428 0.499991546820214
198209 -0.00904074465214907 -0.0347985055426955 0.0196065296389183 0.0232281261192072 0.017839918128331 0.270084565273956 0.274835497673096 0.212049071607932 0.638121229710489 0.390152743337692
198210 0.00955421280481171 -0.0130852395486555 0.0110388471152164 -0.0396768171528984 0.112346059831538 0.312463369536616 0.361182265096368 0.209397982618427 0.611788288637803 0.388973266102468
198211 0.0689662044647228 0.131992709458497 0.013705647056112 0.122306124383968 0.0516432331518384 0.299704025782856 0.377362709552326 0.202649916920367 0.630956229159161 0.24946153819816
198212 0.0784414263065625 0.10219551231467 0.052497568957754 0.0753857269058897 0.0121261797978406 0.253086224981895 0.253437371171588 0.21324656238722 0.557440268944625 0.226016959405
198301 -0.00240288461631031 -0.0108587433348759 -0.0043092715880984 0.123279016160171 0.0420052941450301 0.212036917892395 0.219461097834062 0.174257343454258 0.452934643464883 0.203335265667643
198302 0.0284902703996274 0.0185273046138836 0.0306261935417607 0.179567768597334 0.0315955615897506 0.253756664885656 0.281963074320777 0.217691169726407 0.414548094322675 0.149662166654931
198303 0.0282958691548473 0.0160701801774945 0.0441125746183209 -0.00270365157431482 0.0339182182034606 0.234622489410053 0.257719462710784 0.220306309964448 0.251739109540296 0.0760981202426788
198304 0.0606246218164348 0.0368139731227164 0.0746435429957657 0.12601572058286 0.0712037590063321 0.28735345889758 0.382193527525598 0.201081450853906 0.304470254714259 0.0556882520640105
198305 0 0.00139902091370741 -0.00642056780292269 -0.0194886765838624 0.0120273802127185 0.210396182460247 0.329148541292464 0.114061636790085 0.133352560218979 -0.0126197038302962
198306 0.0162669724638719 0.0183309566847234 0.0166604408931072 -0.0501360694937972 0.0367175829351629 0.105924160863536 0.193532178258949 0.0448962176364124 0.0542356330487189 -0.0779423811012382
198307 0.00498754151103897 0.0194103935198234 -0.0164343064634248 0.0793655553807405 -0.0338670695115773 0.0815242051694751 0.168075896631637 0.0222177044177422 0.0938161886029995 -0.0892846577051728
198308 -0.0140989243795016 -0.0111620647061919 -0.0236781273545771 0.0209784063851918 0.00259662584726591 0.0125313336825237 0.0820982588397001 -0.0328439908239029 0.0100409247335589 -0.0748043019937856
198309 0.0333380596105104 0.0515482618805766 0.0169554406494134 -0.00310481495347876 0.0166604408931072 0.117201956246412 0.180080015498452 0.0800347819889762 0.0110196857004092 0.0279495877667745
198310 -0.00320513094894834 0.00309520490730252 0.00429078141715625 -0.0205088766315404 -0.0271656680727696 0.0761340985739606 0.125326622668927 0.0528269648752115 -0.053084249039562 0.0118889669456348
198311 0.0223484036637618 0.00806737107775879 0.0243022925229648 0.048790164169432 0.0281986543586787 0.096687867857522 0.159719862172616 0.0474355780140222 -0.0499250107431346 0.0406533563821015
198312 0.0373921192170627 0.0682192389771439 0.0135083500247923 -0.0291198985738521 -0.0105555139395166 0.0789289165275674 0.164371263502632 0.0217323045754293 -0.166030882197434 0.00210128994393112
198401 0.0393168623769504 0.0516432331518384 0.0391245546840501 0.0848924670179626 -0.0116678048676821 0.061731504596024 0.127747586115239 0.0144048136257181 -0.155991871436374 0.0371542754838351
198402 0.00935609492402503 -0.00571630699610919 0.0332413337798019 0.0167587838149546 -0.0419684848225016 0.0493486434591546 0.0847667260420531 0.0143086459091464 -0.147849472487147 0.131691558173812
198403 0.0810268386423734 0.140544244992308 0.0248877155077789 0.0500274935996481 0.0135083500247923 0.0355828400464295 0.11615077978674 -0.0542490329982231 -0.23064122690654 0.191499961124644
198404 -0.0163326546208976 -0.0162310131104173 -0.0123762710680554 -0.0451019739124202 0.00289580311202547 0.024361875648019 0.0250631435070242 0.031330704519969 -0.246750502302727 0.175789187544652
198405 -0.104472021596711 -0.134217342119808 -0.0755859869565951 -0.0986056037541221 -0.0532952970582236 0.0343746015240973 0.00959706987418694 0.0673258411866585 -0.174519861002054 0.170490499816316
198406 -0.00813298323018899 -0.00712532494258863 -0.00601807232556302 -0.0105555139395166 0.0253753063312283 0.18334186300736 0.181399172321266 0.203348196947084 -0.113616124431943 0.279693428812836
198407 -0.0640053299759124 -0.0665672442721131 -0.0714960017050699 -0.00440970848870007 -0.0193867138001901 0.211179429511884 0.225338470386571 0.21375661757394 -0.122141498305219 0.272354484967706
198408 0.090571698184387 0.0868196919525602 0.089200645458302 0.0219571673520421 0.105350515607826 0.329483532895175 0.314938413769257 0.382288581790604 -0.00101599012055807 0.290540478191377
198409 -0.00772979806194127 -0.00320513094894834 -0.0102523764643514 -0.06720874969345 0.000599820071967549 0.268082212010568 0.241923002793094 0.34681825875327 -0.0345397938440656 0.180478882853432
198410 0.0173486383346131 0.0374884444109916 -0.001100605444033 -0.017349638335113 0.00159872136369707 0.322600171571269 0.334877425885651 0.369888138928236 0.0922577472610418 0.139681873030052
198411 0.00458945233380722 0.0127187724077746 -0.0014009809156281 -0.0673157072848671 -0.0103534120794916 0.363897728669389 0.324128278664281 0.474808073011266 0.205372007580534 0.183725509545056
198412 0.0201947072855193 0.0315955615897506 0.0061808590750811 -0.019080887812792 0.0244974716003874 0.402655080838948 0.322052666354986 0.551780240773968 0.399144138817961 0.26257833804924
198501 0.026934001240081 0.00866237307865259 0.0390283869674784 0.0930348659671893 0.0828694778222947 0.424273876366839 0.340199196660049 0.583473034126968 0.472239614936991 0.282384792005376
198502 -0.00440970848870007 0.0256677467485778 -0.0353163451275676 -0.066032970604438 0.017839918128331 0.419394865907589 0.363423012443718 0.564737350427252 0.396061866036224 0.2115426943958
198503 0.0698058742439629 0.0494566087125925 0.110467453025971 0.0339182182034606 -0.00220242355520004 0.521838314667654 0.430699011337878 0.715166502655324 0.553488265069873 0.267510703412189
198504 -0.00631992874481935 -0.0316970867432546 0.023618865598634 0.0271286673882527 -0.00240288461631031 0.577783645729252 0.545060487854681 0.69243516393344 0.593470854705946 0.323064302464384
198505 0.0444952398865513 0.0375847603272712 0.0604363688038307 -0.0377018671840115 0.0559076319382961 0.642372482598047 0.621348457925811 0.747997096209247 0.65352854899661 0.317535816754414
198506 0.0197045832743354 0.0368139731227164 0.00439034830129285 -0.019080887812792 0.0180363624860986 0.571943860684991 0.59894783292358 0.605156901150601 0.689528969540864 0.311465419663289
198507 0.0542987734073789 0.0230326991105728 0.0970359625115944 0.116715799695961 -0.00120072057651888 0.600838947246718 0.626797373126585 0.635747521744554 0.764801137003398 0.308810159215493
198508 0.0291703772997799 0.0138042809763971 0.0537303224209677 -0.0115666363714654 -0.00471107973011922 0.608199554226067 0.721192090891977 0.534301850744259 0.666612641921321 0.248879879787781
198509 0.046788161498759 0.0897492921436082 0.0128175037106143 0.0595887914116574 -0.040197189751413 0.662174758012956 0.783607835826989 0.580235851436237 0.712677318700354 0.316847409152915
198510 0.0586461954327334 0.0267392971896215 0.103819328638997 0.0957646219843793 0.045642357878701 0.616386096847281 0.733079256836662 0.509789234888986 0.645157156962416 0.272031224577371
198511 0.0433468045033659 0.0106431600984798 0.075571186847074 0.126456423952559 0.0684994164246923 0.497034026297152 0.593842928419894 0.411753151005716 0.586880979389028 0.276321235446879
198512 0.0418135028134103 0.049742091894814 0.0378736524280815 0.0540145883062383 0.0443039255565243 0.497991147350311 0.62568437992757 0.389343512272875 0.449363608077044 0.223301389870573
198601 0.0220549907808313 0.0318861888623217 0.0202927032677624 0.0168571170664228 0.0120273802127185 0.512179834652185 0.655123085907197 0.379474056254391 0.392845889552687 0.150803729943267
198602 0.0980337402713654 0.0929437456427379 0.115112807100504 0.0913934284292105 0.0738079271447199 0.608085641504919 0.778529781450911 0.42412604162701 0.331305164859624 0.260020057015912
198603 0.12575120530556 0.163818085229395 0.0877361143040867 0.0739008078395342 0.0533511754969945 0.528284669494613 0.698403539518787 0.328815861822686 0.358405630478203 0.233286537257121
198604 0.0582689081239758 0.0445908833278752 0.0791807978744413 0.087186361678916 -0.00793137032628028 0.485310890646621 0.635335357389535 0.293102775585751 0.34559992199848 0.200815839339482
198605 -0.0259333820265044 0.0151841353250401 -0.0824038262548157 -0.00170144663975757 0.0498372348471716 0.529959516529331 0.737611549871212 0.254775971719576 0.34559992199848 0.191906192469736
198606 0.0485996698360624 0.0646635133257221 0.0349809688952456 0.0561912796497426 0.0153811020383024 0.547759915325647 0.714596835430984 0.328945993047288 0.295376295773318 0.14695699169534
198607 0.0616593803867278 0.117427416875964 -0.00440970848870007 0.0185273046138836 -0.0611310000042313 0.466740354233473 0.57790011920543 0.323135401451822 0.262510841427072 0.174826931651353
198608 0.0831455810866689 0.076220025911409 0.0996643231129453 0.0344980404075674 0.0632564496350148 0.411957277786177 0.440984025745603 0.366669664624572 0.318719882927206 0.278154980355372
198609 0.000999500333083423 0.0392207131532813 -0.0576291128366364 -0.00793137032628028 -0.0850133743269567 0.395161077241042 0.472721141339287 0.271992883022666 0.339751152312118 0.254023085404407
198610 -0.0607058751173948 -0.112497031227146 0.00578324475572736 0.0374884444109916 0.0499323687482089 0.381177649349664 0.405203829030891 0.341352918735001 0.384400105573562 0.31740415960425
198611 0.0443039255565243 0.0424846116061554 0.0531615481142323 -0.0110609473594249 0.0154795708483864 0.279952657320838 0.394855030259192 0.115047683370015 0.133470885309745 0.010771456012989
198612 0.0560021901152849 0.0791807978744413 0.0280041964095973 -0.00250313021811848 -0.028193734370782 0.24698424142806 0.389858863064028 0.0332808782454486 0.0121426446234248 -0.0818051652203643
198701 0.117960797633565 0.155292884406035 0.0649446886403821 -0.04468360762664 0.121243707285364 0.226445715588344 0.32900902187431 0.0698464524851514 0.0694180106885228 0.015914631799028
198702 0.0182327682610597 0.0128175037106143 0.0198026272961797 0.118493894047789 0.0470744073859289 0.119523765069996 0.216775626928722 -0.0519860983622791 0.161843614300584 -0.061312190069562
198703 0.0827774264575682 0.100749903100143 0.0520230280671518 0.0610950993598108 0.0208804775793551 0.167172365922449 0.273484185866718 -0.011164103842024 0.0759137111260574 -0.0575984306233858
198704 0.102917534006686 0.146867075809552 0.0408539940082661 0.087186361678916 -0.0168410171960266 0.140775272900988 0.24160714705295 -0.0351829354995785 0.0893693430305428 -0.0969484244864022
198705 -0.00813298323018899 -0.00783057911518856 -0.00823380492710354 -0.0519250728649194 0.00488803407277587 0.0511687529539744 0.106075580907143 -0.0596715754215804 0.0376466456271959 -0.0699590762385605
198706 -0.0324198912561113 -0.0720332028998316 0.0291703772997799 0.0233258253034968 0.043251041994315 0.0298729254933512 0.0796252260454579 -0.0729678890448401 0.112995233435703 -0.0726495267678492
198707 0.00687630393943206 -0.0194886765838624 0.0391245546840501 0.0747363461140171 0.0421970486997883 0.0433138501516597 0.122126626339252 -0.106949823341842 0.0505126929310128 -0.0644472871732485
198708 0.0663493805415339 0.107957141505092 0.00498754151103897 0.0555293097924802 0.0391245546840501 0.0600564118108616 0.180066489297367 -0.151489010727391 -0.0102221335471907 -0.114071851701833
