"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103"
198909 -13.0642323605433 1.78391052151526e-121 -11.3925529490696 -12.0049437015577 -9.68845269102581 -20.4204010584971 -9.06107221476526 -10.2743755110245 -30.9683824426657 -21.3185857148135 -17.5295462904255 -10.1932358518044 -20.393922765467 -3.72431160964555 -14.6749896300936 -13.5516866914372 -11.6012189459778 -0.84772328331093 -12.8138821873941 -5.71757452946255 -23.5396035439308 -16.4001142633987 -10.0802192627667 -13.9156379783306 -4.40248796492071 -17.3487403662068 -17.761864383112 -5.44727979587114 -6.10354378193694 -11.1883663222062 -22.2044215714624 -14.5393628064035 -3.53472216958339 -17.0659583249506 -13.6692498407696 -19.4923342447315 -12.1805339127319 -23.743486538304 -7.90839774051115 -5.32445307840657 -14.8046898492934 -12.2025787915648 -7.33059449781437 -14.4333975961543 -16.4404352940261 -8.70899760146715 -10.0667613787581 -16.5907376005303 -12.8546876557093 -13.7240480186122 -6.62848426167844 -12.0677100277286 -7.51089448187892 -3.54602373352686 -4.14490690840323 -18.114335560416 -15.4402524000363 -8.96870753277213 -11.9027276883003 -8.12009118463202 -16.8228487729725 -11.7950055329686 -21.7026805960811 -25.7086015125903 -5.85154461458643 -16.7765380233381 -5.51151591075605 -4.80476847261533 -6.77878258888251 -22.8124818637533 -15.6877413043877 -14.3673296644929 -24.0327195808619 -26.6898220172313 -17.3704537113036 -21.9391616045698 -13.072394750306 -6.96654321443446 -14.9035595950703 -39.414439197463 -6.78137846525071 -9.20403975622799 -8.53681228167427 -7.57836641630105 -13.5070493549029 -7.21486786527312 -18.4410363961953 -11.6898120484004 -16.029732055371 -14.5908360899046 -17.4765648083807 -9.48725857532196 -5.94244174987766 -9.47970723076099 -8.68668971325921 -8.13694495630184 -26.5905702943696 -1.3967406966986 -10.6115745087945 -6.4045681064224 -8.76181232848523 -15.472833293353
198910 -12.9700721029335 1.09173511055025e-123 -11.1637632986754 -11.7922131259785 -9.74013755852248 -21.293972008959 -8.85160675466137 -10.6372294181512 -29.5973299940491 -21.4151492762853 -18.1987794639974 -10.1419527685528 -21.1720526765019 -4.66018483150568 -15.1255948678784 -13.9797798330762 -11.4156096643846 -1.04973564840432 -12.0343023997702 -5.72174081368733 -24.4446246764946 -16.957080590995 -9.87012805226242 -14.0247867391093 -4.23481194209412 -16.7831532200093 -16.9878971599756 -4.9202532210362 -6.02949327090925 -11.6388406677919 -22.1631823902115 -14.8925679697821 -3.63290448862348 -17.352078717966 -14.2787937124629 -20.5005318629191 -12.1016960271679 -24.5231420984805 -7.96745754907953 -5.15021408191954 -14.7270134070016 -12.0780822628335 -7.64039884642411 -14.9433173798306 -16.6840954481734 -7.32348813838903 -10.4550510953847 -16.1496125658279 -12.9447982578802 -13.4699080357118 -6.44421086094411 -12.5757716946578 -8.08801761460056 -4.10292415826428 -4.79492359039138 -17.7505105683401 -14.9286526357225 -8.75283605146193 -10.9381916594094 -8.09457950790415 -17.4914825450756 -10.7497167789173 -22.0408200018744 -26.9789979522415 -5.45448328501794 -17.4396374626583 -5.26459308746221 -4.4460344783444 -7.13117219283195 -22.3155694564053 -16.6371200698962 -13.8025959489246 -24.7584285857786 -26.6866575723792 -16.3824392124248 -21.0732733857428 -13.4904466920507 -7.19558848911013 -15.4261740975018 -40.069029936593 -6.85954241878692 -8.45581553261921 -8.37162484263729 -7.65938320371191 -12.1206142584852 -7.28494967129172 -18.3800170514149 -11.7501681892021 -16.7567082922187 -12.6483422588803 -18.1415172013018 -9.26541761684976 -6.07067828305026 -9.10610374301715 -10.1215029700283 -8.5927655728603 -26.8420431271037 -1.91130310151111 -12.0087815284497 -5.784512712894 -9.51350530889654 -15.8638549579699
198911 -12.4659560450546 1.34483643571616e-130 -11.2515857081382 -11.8718580652381 -9.74495889939357 -21.4618289654299 -7.63874363906722 -11.1519190919941 -29.3558321901184 -21.4704841324388 -18.8804807064664 -9.98312719680219 -20.6652637789613 -4.77806413288298 -14.8874184300919 -13.5026438450663 -10.9108992028865 -0.380858456608979 -12.5050352357382 -5.16162540538909 -24.3837649913583 -16.7032968993027 -10.0248170640596 -13.6981013481498 -4.40225132037668 -16.1813391419921 -17.1313361429127 -4.59539122996371 -5.6589422235596 -11.6265349609088 -22.7730564955575 -14.6008799509911 -4.25698372439283 -17.1948059012949 -14.0120129599101 -20.1509078372778 -12.02650227457 -23.3478961205327 -8.36828956751534 -4.79763050023745 -13.9744831863688 -12.0871902941308 -8.34598915790876 -15.607362973628 -16.8280125330238 -6.97963601692244 -10.9637867129397 -16.4213215643537 -12.4941734232646 -13.6994830631675 -7.00751622582303 -12.8159221972194 -8.61542938825401 -3.80703107987923 -4.46842397421521 -17.2145945991099 -14.992562462648 -8.37775495891271 -11.2449394289281 -8.034002341555 -17.3935914631232 -10.7323251923836 -22.3174513711568 -26.495323224252 -5.77756618962724 -17.7523048071565 -5.5408395416912 -3.98215738469612 -7.06568157736502 -21.962829467799 -17.1560753545892 -13.4818575535904 -24.5895511259107 -27.0035642291687 -16.756032353577 -21.1266327172719 -13.3908755100303 -7.46057671488067 -15.5757749030732 -39.9839151671329 -6.65610759716897 -8.05177540968876 -7.53914653471155 -7.34199021078308 -12.05826828681 -6.49537443477757 -18.6136299896332 -11.587170909462 -16.583747152446 -12.7062366424973 -18.5205837871178 -8.6531177888663 -6.28353208149797 -8.68903527890148 -9.75924195189313 -8.93409674902839 -26.9866034679303 -1.86264976566559 -12.6252991824365 -5.57597082950345 -9.52886326497542 -16.2074454086769
198912 -12.3136388455847 4.37127984983343e-133 -10.8542843161541 -11.7087563604613 -10.5414132208509 -21.014130242778 -5.91753255811382 -11.3490580264877 -30.0138811820339 -21.1935850272474 -19.0329019399643 -10.204651458083 -20.0216096191046 -4.27560950498762 -15.1373752637725 -14.1016321879437 -9.73847881314251 -0.856110221329387 -11.7528919047378 -5.67936508853726 -24.1811164820835 -16.2351879371374 -9.96260897610597 -13.396836230752 -4.37587409373661 -16.3241442603812 -17.5381777509207 -4.01872262776692 -4.48765794759838 -12.436092868955 -24.0576098126454 -14.0905701391409 -3.33871316739855 -17.5759569510246 -15.3783859130315 -20.8930746974831 -12.3536345658141 -23.7155145836071 -7.77409296933607 -4.59332557305714 -15.2482634327604 -13.0829085020233 -8.45311526537442 -16.0079244405003 -17.8517787869602 -5.9417918073738 -11.7422485932105 -16.8822561326968 -12.2821327744299 -14.0310266375984 -5.72018423212575 -13.1075867836344 -7.96315042535676 -3.87024653034707 -4.42399192306608 -17.6377842689698 -15.0248523684582 -7.73173030140557 -11.39340383403 -8.56592708544772 -17.3429053997404 -10.535313568542 -23.0847447622354 -27.1154182888956 -6.17470502026145 -19.0774192814086 -6.38852652899216 -3.84014906506094 -7.61563541376249 -21.900535359473 -17.6328194321744 -13.5182111295326 -24.3082537431298 -27.6873247928195 -17.2996249851362 -21.5301158902245 -14.1109839172587 -6.88385454319282 -15.390265263477 -40.8863885247737 -5.74002280156818 -7.69435813483708 -6.04454742741454 -7.62865208234613 -11.8872267989434 -6.13144126930898 -19.328288984816 -12.316248983375 -16.6968177069444 -14.0422151762539 -19.308713978176 -9.01111852440064 -5.5585301723577 -8.99676396088114 -11.21160723829 -9.16454987084552 -26.9174325179832 -1.20679295880242 -14.0713389731625 -5.23810346376339 -9.9064192948576 -16.341713882028
199001 -12.0591868397788 7.4257046033319e-138 -11.5938746537148 -11.0813405950427 -10.9859330380578 -21.7972654189716 -6.42824920708533 -10.8059287440884 -29.3885949807034 -20.5118717580039 -19.4288395217973 -10.8504214952545 -20.2031908375175 -4.37840137279943 -15.4163163058729 -13.9371938233665 -9.75317596611191 -0.804213253853425 -11.702138132597 -6.219234811859 -23.320168108366 -16.1391996472189 -9.26594514363175 -13.7655614665634 -4.36234948787861 -16.7887677992319 -16.6694494884744 -4.64863011576229 -4.53523136678169 -12.7510558326274 -23.0462149934076 -13.5302265405547 -3.33478736728592 -17.8197799839742 -14.5292873806189 -20.8624554189564 -12.6576394349764 -23.9423825576309 -8.51674645429183 -4.8624272796552 -15.7903637806385 -13.3531313813895 -8.84122347389924 -15.620337228215 -18.5438681350873 -5.08497312402447 -12.2880857060684 -16.8444850041134 -12.5336614313071 -14.2192275751779 -5.94677224199194 -12.5325961930423 -6.96796813668654 -3.96629824306525 -5.03443942003601 -18.9997155861015 -14.7092596582022 -7.33221794309529 -11.8329012920602 -8.30427457441951 -17.7478250775811 -9.5897287291941 -23.7504487590287 -27.8551247679401 -5.98227666700983 -19.9893741489907 -7.09735201787054 -3.93075587406631 -7.86953775024999 -21.6678322472126 -18.3858463466518 -11.5343062833526 -24.5841230401168 -26.4302212126966 -17.1701083731272 -22.2760767688071 -13.8986814644224 -7.04294956118232 -16.0871329191712 -41.5263740861243 -5.30196272344612 -7.30984714407683 -5.93626529994178 -7.14200898464756 -11.9639619950568 -5.72929771671884 -20.233622442898 -11.7592929627851 -16.8694810021648 -13.8428202698016 -19.0615631125966 -8.53993659789518 -5.47855028154243 -8.35470673012013 -11.0988080457356 -8.82716063950457 -27.1258726120222 -1.79508865713029 -14.8613859028655 -5.86213392092469 -9.9905140166419 -16.4475718688621
199002 -11.5821741778304 2.1073344624132e-143 -12.8729942746066 -10.5235908890631 -11.4845742295147 -22.3207131399263 -6.46684252970564 -10.8972438016679 -29.4956117757291 -20.5625866768911 -19.2141096645002 -11.1267749661266 -19.954109764198 -4.38505102756657 -15.6376230491352 -13.8878887135476 -9.77033738755215 -0.990851516262792 -11.3677607351633 -6.08417495101878 -23.7410790589064 -16.3942778375514 -9.16187676740625 -14.1168870902576 -4.83294329194617 -16.7220171454591 -16.0548617557762 -4.79304757290886 -4.80102940694187 -12.3734643514928 -23.5978966563442 -13.0026054799218 -3.76785880552224 -17.4002429421567 -15.2160400642948 -20.7989422706175 -12.3599096920018 -23.6467530384569 -7.84113786195386 -5.25916597777232 -15.970816532506 -13.8818026175509 -9.42041137015783 -15.6458404564416 -18.8139386562259 -4.91478167418458 -12.4597800549239 -16.4955399375122 -12.4167204936133 -14.0825063839198 -6.14757458887203 -12.5000474897174 -6.54333145212036 -3.47222992869725 -4.9724591747488 -20.0731192395069 -15.1710007051619 -7.35358314776522 -11.916603518065 -7.68549523441979 -17.7704351168307 -9.16369485817128 -24.4141670400729 -27.9606257427182 -6.59561433719964 -19.8284411454397 -7.53771674385035 -4.25788569255781 -8.15567130424184 -22.155093359842 -18.4425032823114 -11.5097857092312 -24.1510800114869 -26.4832885266459 -17.4124144772166 -22.6040014095944 -13.7395745675791 -6.99547308567985 -16.7322025819923 -41.050222005676 -4.88202000513702 -7.32658745801631 -5.54178977633486 -5.93311978537254 -12.15854387988 -4.95537164140274 -19.8964291711488 -11.3770794566178 -17.1420555161992 -13.6590911807211 -19.2193886309044 -7.61911567693812 -5.43775603486618 -8.26730496380155 -11.0951846165377 -9.2522875475791 -26.876545650804 -1.37444714946311 -14.9767578074089 -6.01167568598828 -9.52177091017134 -16.6124310916831
199003 -11.5089677534211 4.35893410971624e-146 -13.4382531275217 -10.5293110471073 -11.8932493816991 -21.9677991876051 -6.65632757159382 -11.3113724358775 -29.3574066354153 -20.4634377095078 -19.291329676457 -11.4221837346473 -20.3649866940524 -4.03688320850759 -15.0106411131945 -14.1410514901919 -9.87332979647064 -1.27247222734614 -11.1420194733425 -5.40205158242675 -23.8437879699185 -16.8998644045067 -9.6676419970098 -14.2727285652893 -4.67917900417292 -16.4190777619001 -15.6224705638808 -5.22492439774949 -4.02593650380492 -12.6330803840682 -23.8184852806711 -12.7939558020203 -3.97629829580775 -17.7668265015137 -15.7062756702086 -20.7145723299041 -12.3408911029431 -23.1664715753463 -7.21620863177912 -5.33145448516907 -16.0259796624378 -14.0513980424843 -9.71189844177736 -15.6566950705463 -19.1289823001612 -4.74029817552464 -12.6835774381557 -16.658632595754 -12.0765372211862 -14.4759143477231 -6.46805723892168 -12.9891005610223 -6.80225403431898 -2.66551741709213 -4.51256486499767 -20.4468842153756 -15.2256621431878 -7.55433185714003 -11.3985773875456 -7.93256599352721 -17.812098185851 -9.08884906131737 -24.6929090273047 -28.0661929428299 -6.85101899092997 -19.9841315071859 -7.40913970364847 -4.28367471610724 -8.19116728834628 -22.2077496344891 -18.1107978597225 -11.6218415882534 -23.2359454819567 -26.9481928523143 -17.4962141394398 -22.9885413529242 -14.2666809016296 -7.24258337282324 -16.8511016944715 -41.4044698734668 -4.1286408059978 -6.87984367429475 -5.47101918800457 -5.76715941029098 -11.6337067890616 -5.04993100415998 -20.0727796895358 -11.3839283553631 -17.5040863050424 -13.7591407520197 -19.2102372522153 -7.37236645878152 -5.24852583286282 -8.45241575658462 -11.642560290511 -9.52713851847997 -26.4851504238572 -1.25612876558274 -15.2634705424815 -6.02423272034935 -9.38095475719001 -16.6630962595549
199004 -11.4066450262462 3.69128894008756e-147 -13.617610643187 -10.4443032925171 -11.9497908095384 -21.8667941436838 -6.66051754353494 -11.2356261348974 -29.4235426526266 -20.5910887198501 -19.305877429242 -11.426411531202 -20.155228397724 -4.06929247101395 -15.1060172177971 -14.2245186657088 -9.64888422115691 -1.43158173008864 -10.9552992704325 -5.40029045521282 -23.9608078578748 -17.0233423152958 -9.79275120934853 -14.4151172541864 -4.37187847093661 -16.469334985882 -15.6530913183937 -5.41472262521281 -4.07163617876982 -12.7878178891231 -23.7618874448214 -12.9929335982939 -4.04323427249609 -17.7860309405373 -15.2449483446064 -20.4181629310477 -12.2535025514992 -23.106090058692 -7.31458411540711 -5.05358518892414 -16.1667199930065 -14.2512555002065 -9.89941030135728 -15.6897056462838 -19.1676715988083 -4.63760917509441 -12.7423200145155 -16.578820047583 -12.1138427318023 -14.6206273574156 -6.60404363411613 -13.1945277115476 -6.99324775183361 -2.49618967547616 -4.22507174262026 -20.6277811870609 -15.188253046119 -7.5364317826502 -11.5216699024232 -7.94797389952777 -17.9522381378697 -8.90679019247245 -24.7373210909213 -27.9638464769773 -6.7452117876436 -20.0922779918923 -7.40749846465949 -4.43171674975535 -8.21642116722046 -22.3044738108059 -18.3203234140115 -11.4833234483706 -22.5792526332063 -27.0319767848779 -17.437818660455 -23.087794621262 -14.3886789472389 -6.71304016079695 -16.7369077573058 -41.4251660608993 -3.99323016154367 -6.63933386343594 -5.27138527921227 -5.75414753542647 -11.6286078764587 -4.84735769586206 -20.1817959989708 -11.3415030865711 -17.5891255453334 -13.8223732873985 -19.302772446689 -7.42563946786516 -5.28061066269669 -8.32879460049101 -11.6678283622063 -9.53833724875015 -26.1749910020899 -1.43223345145789 -15.3789824890637 -6.2101488439009 -9.42140700098228 -16.6228954860414
199005 -11.1994934816172 6.76296716951786e-148 -13.7487846136592 -9.70831096975877 -12.0799586957319 -22.0073934175017 -6.59423045098737 -11.2926718926957 -29.0629946889349 -20.5579651084251 -19.2149600159633 -11.5447668799233 -19.9513531837762 -4.00614569794522 -14.9718934547623 -14.3058689471868 -9.77307469090642 -1.49480134074687 -11.0359558398925 -5.46726200244594 -24.0820041739089 -17.1261692631929 -9.83545012452132 -14.5227838878143 -4.48662269366968 -16.3537162334036 -15.6054615341114 -5.39401880235291 -4.16867776470855 -12.9162233822703 -23.8542851292897 -12.9606871087345 -4.15886583622787 -17.8808343425666 -15.0742879261523 -20.4213209586101 -12.3184537038301 -23.2379632023124 -7.39885476273294 -5.16770827648667 -16.213021622994 -14.383474562716 -10.0170184748948 -15.8249694469182 -19.1899099526307 -4.65880749536822 -12.7567396376498 -16.6498886254625 -12.1431324575856 -14.6850706947266 -6.69529317011619 -13.3004043693936 -6.9532800598987 -2.54698798171722 -4.30864188997131 -20.7472573482741 -15.3196663756298 -7.66051550276678 -11.3230712914739 -8.06604732503149 -18.0335738454406 -8.96544841883449 -24.8820677748638 -27.9145933975827 -6.75052505371376 -20.1690308844536 -7.44971805786632 -4.55076587956194 -8.25438107033913 -22.426468118211 -18.4589222681277 -11.2993927337412 -22.3725779270743 -27.1649001473731 -17.5751600019071 -23.009354089109 -14.5205452126653 -6.81716457848505 -16.872896379847 -41.5230885047527 -4.0549123486596 -6.36048509106186 -5.38163872596291 -5.79160272338044 -11.7480551002016 -4.96637020206967 -20.3225949120776 -11.45768565034 -17.5634116351821 -13.914684085346 -19.3378992566432 -7.4373181501098 -5.26838138155699 -8.28458585558942 -11.7966769475587 -9.63973615640688 -25.8925699799204 -1.28711755069244 -15.4910746404688 -6.30262528790368 -9.50480434886645 -16.6857937201583
199006 -11.0823556261025 3.75495988026265e-148 -13.6939562946919 -9.48706072177556 -12.4913030951357 -22.3389881809928 -6.40746200535995 -11.4240370262538 -28.7027674117826 -20.5628155811123 -19.3759296888495 -11.6150250754471 -20.2150964146659 -4.08300996743443 -15.0738352660657 -14.6746817681162 -9.85595614727546 -1.59655725511416 -11.4341807035754 -5.68215987347862 -24.6153316632235 -17.6500011053267 -10.0314596722184 -14.4754916559655 -4.88457041013004 -16.2529673848364 -15.5374650178291 -5.66763578080955 -4.43797777026185 -13.3930164001837 -23.7666385979923 -12.5696783246173 -4.50432223607145 -18.0851227222414 -15.484680791361 -20.2016654223385 -12.7070060671514 -23.8127724183286 -7.55479814560984 -5.59530490624178 -16.4294683562815 -14.8371642751157 -10.4304473568846 -15.8126900853326 -19.5684454049694 -4.66317015745878 -13.22798599155 -16.936528331598 -12.2004594220571 -15.0458451825247 -6.89603713794182 -13.6876168525489 -7.29969633695755 -2.9441153860122 -4.02946696215121 -21.3078723184573 -15.2892568545595 -7.93017126421267 -11.0556122650681 -8.54564810460598 -18.28168418818 -9.21799994430383 -25.3310252060986 -28.077719858737 -6.9551884951446 -20.5269831927083 -7.72022577792881 -4.88969024830377 -8.42171598146297 -22.8817038893522 -18.478735620458 -11.1017119999397 -21.9344981179668 -27.4639344370704 -18.0199708066911 -23.041367299272 -14.6364839404982 -6.97870839778214 -17.3677820226601 -41.9245615765912 -4.12306665278788 -6.54309827186841 -5.16828860846033 -6.21517129570417 -12.196828126952 -5.08890433272262 -20.7821056116021 -11.7302031527816 -17.4724724638777 -14.3289146729709 -19.4986297215067 -7.5147761373396 -5.30255937039692 -8.50690731893928 -11.0483410417672 -9.99772292049506 -25.9219913261976 -1.25166774336192 -16.0235111952318 -6.66428992103432 -10.0182355846498 -17.0841348293287
199007 -10.6810053773 3.1500309270264e-150 -13.8890046665851 -8.94176312825341 -12.5525560331846 -22.7507887053944 -6.54884804835933 -11.7455309053791 -28.7785614747327 -20.6263979315034 -19.5806065303457 -12.137890841062 -20.7492503803552 -4.39438556729168 -14.9127774668194 -15.133475311732 -10.0102847528685 -2.05989818976309 -11.8746807904199 -5.74164202284888 -25.1774342188732 -18.0482146148605 -10.3594809442522 -14.776671519861 -4.85975290085456 -16.2289964802062 -16.008661608652 -5.95368096856204 -4.8310089647233 -13.723840018389 -24.0030978079195 -12.9726281929446 -4.96655279723193 -18.2720286013053 -15.6413994588297 -20.4953903456919 -12.947378604113 -24.2574512025823 -7.80669511605236 -6.09485128015079 -16.8214833073708 -15.3489346367945 -11.0159116546477 -16.1546333357304 -19.6703444337663 -4.65376519287046 -13.7965725559818 -17.2134244800979 -12.4180794170749 -14.9002963016547 -7.32892134080101 -14.324681573448 -7.63652612120296 -3.50270649251421 -4.11170872087965 -21.8555224679211 -15.7488174981184 -8.48170447791155 -10.3807936209983 -9.07727102116629 -18.3036486402306 -9.21888562555806 -25.8267264460608 -28.0055723605208 -7.0668435519637 -21.0451937793528 -8.15267188940505 -4.80154510590669 -8.93631746944208 -23.3554135716754 -18.9842356834241 -11.2027246317763 -21.7593537533904 -27.2494381079126 -18.6188344170034 -23.5524049920757 -15.0383517447994 -7.3601438309292 -17.974347418305 -42.012837829459 -4.47438625224583 -6.64291957713181 -5.01161152980594 -6.60129583764886 -12.7627031542234 -5.40065930932412 -21.4318223780402 -12.2022313663788 -17.575216019214 -14.988869437699 -19.8975258383062 -7.5790506291145 -5.66988669347142 -8.65702747843626 -11.4894351871417 -10.3532761746533 -25.7115193484336 -1.10041354138621 -16.405433726535 -7.10881230371307 -10.5348625218323 -17.1601845228689
199008 -10.801666998928 3.60996980100964e-150 -14.3837552260789 -9.40032157805093 -12.8709269218818 -22.8691114398296 -6.51943720723303 -12.0042921354224 -28.9435842457954 -20.6120333851254 -19.8789084494917 -12.378313534758 -20.9995256810583 -4.83286946684405 -14.5394437615203 -15.5936887348909 -9.92369033044445 -2.52567813292932 -11.9417082979488 -6.17264291026021 -25.4347340967687 -18.4007256791229 -10.5883777159727 -14.9142499855478 -4.90206997100933 -16.3937486688426 -16.2559621767752 -6.24233568679944 -4.88919641203958 -14.179318458824 -24.3047737867981 -13.1466485282637 -5.21319917192578 -18.0993664097063 -16.1452541439266 -20.7546373619732 -13.2534567392059 -24.683181288084 -7.96303507259162 -6.4114341464931 -17.0394641785935 -15.8519777775032 -11.5246228807598 -16.5981148992705 -20.0839019791346 -4.65342031970948 -14.1937784060929 -17.186123994387 -12.6202645682207 -15.1158309606417 -7.6648368194083 -14.826804244236 -8.1285366288228 -3.88662768686274 -4.17234591185072 -22.2241821555303 -15.8658977566517 -8.72932301623424 -10.3905229220801 -9.57587505511386 -18.6596159670926 -9.29857859620016 -25.668753758387 -28.145310578797 -6.93989537106294 -21.5218385845108 -8.54925167717224 -5.09683595597492 -9.34367621003129 -23.7476619273352 -19.5169046864694 -11.1455506477789 -21.5443267048117 -27.2325274163745 -19.0089159217744 -23.8618946613359 -15.2521537893114 -7.0417357076461 -18.4023247731136 -41.912370778342 -4.66763807213646 -6.90560001926639 -5.16880414282732 -6.73336960597979 -12.8888548399019 -5.57191874336933 -21.817223622927 -12.3263455179279 -17.4993611402024 -15.2457589530021 -20.3522203697411 -7.9033235595481 -6.06468294322362 -9.01349750106062 -11.6924088441808 -10.6476215785447 -25.4137752886838 -1.15667375388 -16.9391263906337 -7.31411154112551 -10.9929786053164 -17.2011152661551
199009 -11.2024800702512 4.42175249334189e-148 -14.5697265546637 -9.54288061699535 -13.1138382304978 -23.1006593011308 -6.57020039227796 -12.2386167168098 -29.0731383899648 -20.8381034543146 -19.9780427909631 -12.6817100490197 -21.3083148985882 -5.13055105559008 -14.748017974575 -15.931013316809 -9.96994866215295 -2.79064355779042 -12.2684843975258 -6.42157384715849 -25.7454554340179 -18.7302860952934 -10.8200571465486 -14.7672827073715 -5.05744730818711 -16.642364701932 -16.4500421429443 -6.28674367745385 -5.07839846890481 -14.4998859508509 -24.6411371304124 -13.4315902245347 -5.52012302578289 -18.3862542464462 -16.1892795879824 -20.9726242598556 -13.5099073620459 -25.0401597248052 -8.19112507018655 -6.65375101319312 -16.9626553878246 -16.1900421391793 -11.8157031476833 -16.8970357866346 -20.3430937550688 -4.93415639109067 -14.417108444566 -17.3878528191909 -12.8919991385964 -15.3715481390074 -7.89224960779866 -15.0895976234136 -8.41440581598667 -4.15157010434339 -4.33437036027082 -22.538608168698 -16.1763150942738 -9.03513980253414 -10.3181208122979 -9.8834590766516 -18.8666059694818 -9.47211306395015 -26.0243352723222 -28.2438604656851 -7.18761544792381 -21.8762235497824 -8.70833823747203 -5.33658740392933 -9.62851128050914 -24.0652753674807 -19.8175730931093 -11.3801628115266 -21.6420661201522 -27.6039405167091 -19.3122312619404 -24.1869020115549 -15.2387007191045 -7.10460956579304 -18.6233303013929 -41.8826629953677 -4.70472596878455 -6.98276889731964 -5.07780456567581 -7.02743649060882 -13.0023406706691 -5.70940529161901 -22.172145668196 -12.4990172439579 -17.3462977112716 -15.277490873073 -20.6868433134348 -8.05467221919631 -6.12526399573585 -9.28610069983902 -11.9856476162414 -10.6134908740852 -25.1098859514322 -1.35003579743744 -17.2467497691793 -7.54868861016675 -11.3037789290047 -17.2399795063356
199010 -11.426623959758 7.52980935266605e-147 -14.5668375638209 -9.53730244114057 -13.0717496265319 -22.8472006064437 -6.55618510196039 -12.0653181097286 -29.0727282974119 -20.6966696708338 -19.6312382170353 -12.6615227997263 -21.2718329125857 -4.84111768209396 -14.743159358877 -15.834759585481 -9.96579189259357 -2.59420862610698 -11.8509206129668 -6.34854426387241 -25.4544547288032 -18.414044422835 -10.7004592317557 -14.7712590781862 -4.74566668180914 -16.6225274580987 -16.1361018500624 -6.14687297004488 -4.81015627794787 -14.2880600426953 -24.5226773307725 -13.4241441707008 -4.85005976335136 -18.3805901596031 -16.1361507473723 -20.9609414477208 -13.443684048671 -25.0044370347565 -8.01332971852167 -6.65346428186107 -16.8513155864651 -15.8388508242909 -11.4159891612512 -16.80685285399 -20.3144412302554 -4.87076454388455 -14.3175136033463 -17.3730075760576 -12.8146092955693 -15.158696723281 -7.82819523385632 -14.661288099858 -8.3447111949613 -3.70306168082735 -4.24501649691822 -22.4455202193987 -15.6729323655909 -8.59303091833337 -10.1498324233422 -9.76042034064499 -18.8001152727607 -9.47600762329606 -25.9652570741904 -28.2210201613794 -7.00294181217653 -21.735856546422 -8.49499481019962 -5.14111979048812 -9.45689805383994 -24.0104071905461 -19.6089095555445 -11.3023670182743 -21.5545082129821 -27.2066613334955 -18.9061148626201 -24.1455768419368 -15.2083730869033 -6.93246429174281 -18.4907924127038 -41.8625914074452 -4.68434479055588 -6.98662089567521 -4.79599616678361 -6.93929493736087 -12.7045404147605 -5.67803239496134 -21.5642234193814 -12.142540050722 -17.2743737572795 -15.1270177893771 -20.3694808604483 -7.96765381962325 -6.08526076632014 -9.2517380913818 -11.927353273218 -10.4983597830384 -25.1138547738128 -1.32347902216425 -17.0635737995464 -7.35705787690815 -10.9889840638259 -17.2102402367087
