"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103"
198908 -8.43120410005991 0.127104445625078 -15.0936211855667 -25.5306636015106 -23.8329984826971 -29.7523432007323 -16.1851450051328 -17.1570898745769 -20.0590834189507 -21.3100952944042 -22.1338899770476 -20.4283037278142 -21.0420091557183 -14.839619632896 -15.8774547785739 -25.0504037237373 -16.9709520791335 -19.9650763608824 -24.9965753228578 -14.7864164752109 -20.4052108941247 -20.5668759262575 -12.9829269891089 -18.3661436021141 -21.978060137435 -25.4832948459439 -21.2016517305358 -25.1839946498081 -21.0363247479811 -11.4857592598973 -21.7898836806682 -24.5313658099353 -13.1403854217653 -17.040216466801 -15.5063872180636 -25.1597899793772 -14.7328164577481 -0.283892341331571 -15.2343624075271 -18.9585832778876 -14.3864888166332 -22.3549486049145 -16.059677585947 -17.0496048780542 -17.6005379283839 -27.5236842310881 -29.6164414265205 -21.7772237437715 -19.2217954278228 -23.1032864165393 -27.1045377265798 -28.0428194342859 -18.1274286759131 -16.9788762757398 -24.7259468197962 -17.1500082844039 -25.4178027509928 -28.3031588715907 -21.7793846484835 -20.2027640748216 -17.4033591402707 -19.578134845838 -17.6190719029042 -18.0904343760525 -18.1855031223198 -24.4744972446612 -13.7275383515986 -25.0046964422192 -15.4317075202998 -19.299633405089 -14.0141127894642 -18.0671862299056 -23.151174728051 -17.9531750847659 -19.4965370028889 -17.7319225053351 -18.0682869078716 -14.0486778753586 -20.7396508677939 -25.4310403303116 -21.746644987771 -23.7579973279849 -23.8742542590204 -24.9554773670619 -10.9294517799841 -24.2029938339624 -17.0454797826554 -16.9092286443251 -22.8586465056847 -16.5610614116009 -25.2577346925952 -26.9719485073669 -21.57765747678 -21.6830629830354 -23.4409366147714 -17.3787681364767 -21.2625338142024 -29.1705626633184 -24.4533850403038 -22.4195975463482 -17.7391287845956 -21.9111680447549
198909 -8.09215222379389 0.274792560395291 -14.7569868952087 -25.4406891363165 -23.7574973302064 -29.967982796569 -15.4127728585488 -17.0676581183064 -20.4588282144416 -20.983618071866 -21.1660603022243 -20.2924408947692 -20.9542405517635 -14.9778297012102 -15.7015286396971 -25.3145883217701 -16.8560995500808 -18.7138845272182 -24.513480483141 -14.8615077678278 -20.3247965821422 -19.9197867262595 -12.8699743954088 -17.8592733541933 -22.0158768371091 -25.2895024053206 -20.6238317539243 -25.5894446199618 -21.2421547342818 -11.4264220752844 -20.3409999685348 -23.9621164818918 -13.6566314226757 -17.2798695313908 -15.7303350419602 -25.3896906869649 -13.813520827559 -0.173541514003417 -15.3245176570356 -18.8511797836592 -14.0229872782208 -22.1815291903733 -16.3448547773306 -17.2618173678022 -17.0008947707092 -26.7879906958773 -29.2564666047615 -22.4629647050708 -19.318148914871 -23.161946456487 -26.9741842064291 -28.3908897402202 -17.7811233593897 -16.6170476484604 -24.5368045807675 -17.5122290711446 -25.3368613860715 -28.2848316915812 -22.3057107728913 -19.9054795635434 -17.7627504295286 -19.6977563531162 -17.3073492518487 -17.8449307499718 -17.5730564159735 -24.5302072278701 -13.8448080422648 -25.4552255152565 -14.8749319458315 -18.1208138329868 -13.4261276120618 -18.4431667856092 -22.347848192921 -17.6511577605038 -19.314755914358 -18.0024736811545 -17.88643512043 -14.1168803951556 -21.0919568122062 -25.5319041556589 -21.823377260315 -23.5840949567176 -24.1143173500419 -24.8531300042564 -11.2383103355281 -24.2912613042103 -16.938589575724 -16.6282404027142 -22.3815018210384 -16.3013244666038 -25.3023878298105 -26.8514914975215 -21.9543293910784 -21.4815023724204 -23.4003482013161 -17.1904195586491 -21.4992310636476 -28.8677193357267 -24.3508706620312 -22.0766523490244 -17.7369651712083 -21.4944541017333
198910 -8.21502555259876 0.231760781494783 -14.7471635532177 -26.1173653603464 -24.0673987037073 -29.6933130491704 -15.2256961100066 -16.300908205417 -20.0208503290467 -21.5135184240873 -20.857849409377 -20.6214038625308 -20.6416011535595 -15.9553356322757 -15.7531647481385 -25.8506802165853 -16.187254741051 -17.5646506290099 -24.5701769506025 -14.5666565350044 -19.4744473991375 -20.1188807663888 -13.0172077944311 -16.9342113460663 -22.4859550597269 -26.0984579554241 -19.9345505075135 -24.9769455602169 -21.6326353162907 -12.9884239171127 -20.8115821820381 -24.8941875699559 -12.9924386545314 -17.5118195982379 -15.9318803494445 -26.1183133468781 -12.3643244456599 -0.2320913586771 -15.2766589806862 -18.831310940414 -13.5567688737809 -22.5045226271456 -15.3232196201432 -15.6756501464515 -16.8783615322724 -26.2142376586517 -29.5397459415275 -23.0802269249869 -18.30472819733 -23.3175772387619 -27.0045536285436 -28.4933238436696 -17.7431126058108 -16.0181789577235 -24.1628415002238 -17.4685338047393 -25.4088269932657 -28.1220774147441 -21.6357452854343 -18.2088917383534 -17.2619650335404 -19.586292866895 -18.4963016631374 -17.3215966356187 -18.9242437160806 -24.8139094027827 -12.5388507672077 -25.2772533150762 -15.8004401749745 -17.6056159741815 -14.5207331220797 -19.5243359372822 -22.0854229667516 -18.2370395309327 -18.9070096935581 -17.3400613755673 -18.3746395890138 -13.9593824263717 -21.2847910035671 -25.3772109041489 -22.6683909220323 -23.5970106795953 -23.9870164051426 -25.9902363775918 -11.3261108970123 -23.9409625514682 -16.5549142906693 -16.093702957231 -23.1915699903997 -16.8007492418162 -25.8606682957221 -26.9134378846746 -20.4853790984334 -21.2790796566029 -23.0894458528998 -18.2234147551697 -22.0572002835943 -29.1041434827009 -24.5431386999766 -20.9796697462218 -17.7329405425336 -21.7720772267011
198911 -8.22781536456512 0.306329386949616 -14.8168871937151 -26.0973348946487 -24.7409087158829 -29.3039435859044 -14.9628213215994 -16.1825527140576 -19.7470765275526 -20.9926978482744 -21.2510487405239 -20.7728732009918 -20.4354885879794 -16.2933643767499 -15.6562045373751 -26.4816173756301 -16.3236921910028 -17.99197129532 -24.4761626830807 -15.3441316136333 -19.4518877688159 -20.4832509744344 -13.3410229277162 -16.9089654302004 -22.7818299662672 -25.5736985584122 -19.2371680117656 -24.416425948413 -21.6211563062691 -12.9719835336778 -20.9447442036527 -24.6244570512982 -13.2454557591803 -17.3646164148233 -15.447953501997 -26.5275489300212 -11.6469814863576 -0.601118704998616 -15.7437080057604 -18.9539158176977 -13.0081715422477 -22.1154725780899 -15.0178541972932 -15.9425409912077 -17.1813692108505 -25.5899476748767 -29.5494140469707 -23.1900868248843 -17.7329108313903 -22.7543712988353 -27.2785422312123 -28.4842066490173 -18.0956983046357 -15.6758311533088 -24.2627042049812 -17.842448419397 -25.7472929426021 -27.9656349063787 -21.6496452231102 -17.5155357327587 -17.3815671233118 -18.7876436405817 -19.0162325516109 -16.9875285810685 -19.3927769279799 -23.589117489266 -12.4896158962504 -25.0574086798887 -16.3778139948285 -17.1692641198952 -14.6452672694888 -19.4989827601705 -21.5182669590781 -18.6753867929178 -18.9396713194927 -17.1057739118053 -17.7953594503076 -14.291661774657 -21.1663488208524 -25.914305579341 -23.0860497060318 -23.8181241128709 -24.0898680114712 -25.9208796803898 -11.8325655079726 -24.4716122177873 -16.2644114103217 -16.7436625322317 -22.7363410997387 -16.6292511773941 -26.4904057198384 -27.0718799384578 -20.2227697089727 -20.6349538619933 -22.7262034342813 -18.1619350447928 -22.6656532850744 -29.3171484779359 -24.2800092267455 -21.1626687257561 -17.8467333276596 -21.9384387185664
198912 -8.13109951301101 0.409789445042125 -15.4270240784044 -26.1653767452283 -25.503389846646 -29.8736458699182 -15.2356517598389 -15.8699486499388 -18.5965122545224 -20.4281316867044 -21.3881244521402 -21.3404466759727 -20.1753556450431 -16.2288449061306 -16.3789251636752 -26.8038712318394 -16.4683410274062 -17.7515324234358 -24.5014393084725 -15.8684798376231 -19.3949561798246 -21.5923071689695 -13.6425049151593 -16.7670835560705 -23.1372495913727 -26.0362916437802 -19.2400899784074 -25.3331383898558 -20.7908232461381 -12.1435793868708 -21.0027717280098 -22.8992290333775 -13.2346807582125 -16.8632657030416 -15.8517010427255 -25.1751077920749 -12.5960187268691 -0.636772605093849 -15.2448388136804 -18.7993368503699 -13.6890886495298 -21.9856235479078 -14.9764305125024 -16.3993911901465 -16.2847238967807 -25.7684161058487 -29.5148852971815 -23.6475196912408 -17.5981012736843 -23.5415313533623 -27.1964797422423 -28.5184279636546 -18.627215196895 -15.2989695921387 -24.2962769863998 -18.3977622096144 -26.1849095709221 -28.2184738166386 -22.2586353860223 -18.1479066526974 -17.5204063208002 -19.2739265506823 -18.7862541947981 -17.4490041678815 -19.4510719227077 -23.465850852302 -11.962193962113 -23.1471065105022 -16.2173997784038 -17.1441955597738 -13.8992791123004 -20.5326614794905 -21.433728482809 -18.6531609220867 -17.8049711975352 -17.629634195519 -18.0274920050157 -14.8874701921236 -21.0291476936202 -26.4399248346163 -23.1005464291296 -21.9762818480344 -24.4640749549801 -25.5093908480011 -12.477194049968 -24.9026322424229 -15.4664617130748 -16.8844735442255 -22.9236513775981 -16.6702969583273 -26.5145974683282 -26.5780327779242 -20.1340964516736 -19.6061719047601 -22.7641199337598 -18.5376382903796 -22.6685986669949 -29.3886657405962 -24.3153717860357 -20.8115884151392 -18.1705431874144 -22.2433584072453
199001 -7.79672779250695 0.790833148063515 -15.9116442491013 -26.7554836765866 -25.4782877732789 -29.8756974689145 -15.1790512884232 -16.3560509012245 -18.8069632132379 -20.632335936486 -21.331439944082 -21.5688314264892 -19.4021127949904 -16.1329221722654 -16.329638868781 -26.2480687007935 -17.2143237300072 -17.1649009146124 -23.6291341926508 -14.9532565687848 -19.3097799367716 -21.9933825633382 -14.1548632675041 -16.0732934051304 -23.3935288387358 -25.8282657209902 -19.9225394624418 -25.0973455584029 -21.1322075975765 -11.3688818826981 -20.9912907946247 -22.8999298339291 -13.6765623068926 -16.0171610026 -15.4227352013913 -24.4946752518819 -12.8980605287646 -0.238870585788353 -14.6982983689445 -19.3138768097805 -13.1406664986274 -20.3229030699267 -15.5091097931048 -16.6464497514776 -15.4565785853647 -26.2155111422907 -29.3131023395449 -24.4098918131294 -17.1053328659761 -23.4578744999983 -26.7383935131319 -27.4635849422474 -17.6534682438406 -15.1295377784147 -24.1214194778228 -17.7693129440599 -26.6372634096082 -28.9361274955253 -21.1388931781561 -18.2448767038466 -17.3902045896077 -19.8399231517733 -20.1563707080069 -18.2160431381464 -19.3989912027694 -23.4118322160288 -11.7259029868449 -23.6254043881609 -16.5678540008192 -16.6652102683689 -14.5683008590844 -20.3583188179048 -20.6387462754292 -19.2784713919843 -17.4922959294375 -17.8759150518301 -18.5030993814499 -14.9151752480691 -19.872069589397 -26.8886444851469 -23.1747890909214 -21.0697648780266 -25.4957865643839 -25.9514154094853 -12.3107001640937 -24.7936727037679 -15.5201189120297 -15.1892588327352 -21.4815634819569 -16.2504736773261 -27.4329819096215 -27.0617997133234 -19.8867600394926 -20.5411310195841 -22.6190631480065 -18.1180556544389 -22.9905538486863 -29.4261434558237 -23.5139520996753 -20.3706132164272 -18.5431571013031 -21.7448700352496
199002 -7.60882665612317 0.893174602889869 -15.8663471601277 -26.4517283778066 -25.7878762973545 -30.2096635780972 -16.1195613957358 -16.3061477708118 -18.6235711657982 -21.1851364108652 -21.8725102360033 -21.691007493541 -19.5751982088256 -15.5938647477393 -16.5567416456843 -26.1728528000585 -17.0363670526818 -17.5842340684393 -23.9787763088872 -15.479771635577 -19.7986241241589 -22.0875223199438 -13.7831710427301 -16.4559474146727 -23.7067512890235 -24.775746045112 -18.6209598964955 -24.913092121944 -21.151338461338 -11.62834223694 -21.3836061484374 -23.4560471781633 -13.5857134171405 -15.7781854955864 -15.9689796440221 -24.6784443542398 -12.6722233323345 -0.457017788312042 -14.6528946966291 -20.0532139959293 -13.3359247367607 -20.0283488611476 -16.0762925679694 -16.8744465186792 -15.7983788806362 -26.7979236886009 -29.3321969975355 -25.1306298241675 -17.5151786235921 -24.0015729399687 -26.6817836502099 -26.741028094535 -17.9580032398579 -15.81705998801 -23.4890501728146 -17.6910267048872 -25.8501278872645 -29.3389935191981 -20.5780821670378 -18.0508394622594 -17.9265655070548 -20.0775517987182 -20.6378488018823 -17.2696082078987 -19.3291775230195 -23.364140376732 -12.9013759488505 -23.8611813866304 -17.3183522682353 -17.1060823389158 -15.4264336218388 -20.783595833031 -21.0161839613362 -20.0754668934096 -16.3334117516464 -18.3961460537269 -18.7380854537696 -15.2378337351375 -20.5452347852873 -26.7128476295374 -23.2738992908912 -21.5536397995617 -25.301237671971 -25.9906082250614 -12.4374735843785 -25.1680527914496 -15.3769440610638 -15.1235037198445 -19.9621235629342 -17.0658377226802 -27.1552445117872 -27.666443698412 -19.3832293204981 -20.6009817960794 -23.316289852865 -17.1361562113331 -23.4702642407989 -29.5628828484563 -23.0266711024288 -20.0297382947517 -18.80864798493 -21.4834448848614
199003 -8.03848773692384 0.691332846164562 -15.2005381130219 -26.1926311173807 -25.3943015140504 -29.9594789108747 -16.4777587978148 -15.9823469588483 -18.2047905336482 -21.0052163563788 -22.1229060388432 -21.6248768694453 -19.6795440072208 -14.7117975833095 -16.8452739053867 -26.4825190370035 -16.7691661036631 -16.9017766718311 -23.8438556581287 -15.7800604814407 -19.5797494419594 -22.2065823178265 -13.742631446998 -16.5821340760815 -22.9390649604015 -24.6904309613519 -18.5606016852646 -24.9120578001686 -21.2595783591296 -11.7710632790962 -21.5074584102879 -23.7627840152604 -13.2305509767613 -15.2943643596919 -15.9179209061529 -24.6646677150758 -12.6299197125605 -0.649361500667234 -13.8091500324756 -20.0422397447022 -13.6649316111207 -19.8682256968765 -15.9873339730025 -17.1398178223986 -15.4738995757811 -26.6472808031617 -29.4746347877406 -24.976601168528 -17.522027972454 -24.104202844145 -26.51845526581 -27.1237122000405 -17.8766064960792 -15.7540548724555 -23.6899946379229 -17.1529965206298 -25.9420131235925 -29.2782182207524 -20.5575347544857 -17.7535138695526 -18.1749339010131 -20.2983126191104 -20.2194118559616 -17.0155872643057 -19.6782656142951 -22.5653267953002 -12.6938814321489 -24.0691326397356 -17.4104755870359 -17.4279823176735 -15.4080490916944 -20.1743198706328 -20.5271421699505 -20.2722302943525 -16.136620825867 -18.4039096780024 -18.741129874645 -15.0429821337443 -19.5787514277686 -26.7087473857471 -23.5624874676414 -21.6634782113606 -25.4655081633078 -26.0693056865684 -12.7437116853837 -25.2867832268728 -15.1949050397558 -15.3584372386375 -20.1364494420682 -17.134248338222 -26.3705143587854 -27.4778304072987 -19.6386147596509 -20.9129632253029 -23.2075600229054 -16.8635648240413 -23.1884708238869 -29.7791207700678 -22.9888171470994 -19.7897399521531 -18.9184037535232 -21.4798640373449
199004 -8.13264691159232 0.618473982938759 -15.1671481471121 -25.9401677696949 -25.2306636163111 -30.0635923448744 -16.3076277292856 -15.7201990067646 -17.6854210749599 -21.003019099707 -22.1277739474557 -20.7914531391686 -19.4228382658366 -14.8605280262561 -16.9364975682615 -26.5133753378728 -16.6141844863107 -16.2558182227675 -23.1882855101792 -15.8993192794389 -19.5340088178999 -22.1969577727847 -13.7530066505501 -16.6479928270794 -22.5701965263662 -24.0260507363402 -18.3837277614059 -24.7272003802721 -21.4684053862084 -11.4742653411596 -21.6210511452666 -23.6449269284687 -13.2653744053095 -15.3062134739909 -16.0326854027534 -24.5326973017924 -12.7063750893662 -0.696052695539828 -13.6513002819219 -20.1223680915847 -13.8197840640291 -20.0785222639482 -15.7556593035831 -16.9123843133519 -15.1634560191114 -26.4226421323192 -29.6140086687656 -24.9164000759813 -17.5211753309392 -24.3075829456918 -25.7101152110339 -26.6625561800302 -18.0550078448903 -15.7231493763859 -23.8560208170453 -17.1884132027114 -25.8563983362132 -29.2077380407926 -20.6508052517459 -17.6899462227542 -18.1137823021965 -20.0274448901767 -19.6953513530319 -16.8610443286925 -19.1541939340984 -22.4777921085893 -12.4815341200401 -24.0859282545856 -17.5434647983931 -17.283758941958 -15.4281937100552 -19.9703507209726 -20.2074187272669 -20.4867002354449 -16.2599185075472 -18.5539996391123 -18.7291653064074 -14.632810202055 -19.2603976795165 -26.8832555443037 -23.5826759402448 -21.0580635718714 -25.6338777347079 -25.9004840438703 -12.653884996576 -25.4737198074947 -15.4034431917909 -15.3709571902056 -20.3335300957442 -17.3359765584827 -26.2767962257119 -27.4662591277867 -19.0368341377371 -21.1141129741884 -23.2513773132452 -16.9499431477096 -22.6667060463483 -29.9233741027465 -23.1314674894662 -19.7637694235627 -18.7670141765308 -21.103099060459
199005 -8.05102617313591 0.704516134222969 -14.8872363193725 -26.0727614220081 -25.0875465016723 -30.1544746645368 -16.280731457029 -15.3133208592148 -17.7740821233293 -21.0654989185382 -22.2230522446374 -20.7952507991997 -19.4408180327583 -14.8681906294989 -16.6184762089621 -26.4894030094512 -16.6151805997805 -15.8485515286746 -23.0673713238254 -15.7868227976774 -19.3152689119293 -21.9779285473779 -13.3739673597622 -16.6532851432762 -22.7005693540775 -24.1382075596922 -18.3415592864968 -24.6198763759085 -21.5972282717052 -11.385673159858 -21.7320875468675 -22.7723884110265 -13.0836934502609 -15.2737709212879 -16.1048402567454 -24.3295980495267 -12.7858852241095 -0.734587612970761 -13.756503335889 -20.2365408920297 -13.6289982032699 -19.7318215623017 -15.4369052710571 -16.92525768985 -15.1871647678926 -26.4378266924076 -29.7346741479207 -24.9799063233543 -17.6462052560745 -24.3300703617237 -25.6243625549526 -26.137748129446 -17.7364737938182 -15.8089770243111 -23.8618158575193 -17.127360529778 -25.9077470621013 -28.9878360970359 -20.6943233001209 -17.7712117868528 -17.8179974328938 -20.1549578324884 -19.7277874607745 -16.8328024097944 -19.0170859472186 -22.1356242399534 -12.1978741908289 -24.0781917547974 -17.587529697277 -17.2229332105691 -15.4665403016225 -19.6791454582281 -20.2659887773043 -20.4605574971562 -16.383004213423 -18.6288598036503 -18.5121793665898 -14.7537911416703 -18.6114550259848 -26.8313727746255 -23.5401322310239 -21.1650859324481 -25.5729239222704 -25.9340752090376 -12.6306197071451 -25.5157236258324 -15.4393008964666 -14.7003579795849 -20.040978453329 -17.4192628956414 -26.1820673858967 -27.1780222257261 -19.0919416745208 -21.119921653414 -23.2821680589615 -16.3953373090233 -22.7786332074407 -29.9985147858912 -23.1808049006453 -19.8543419179875 -18.7153908591799 -20.7587733981662
199006 -7.9161852153377 0.823037611991646 -14.7835619815029 -25.8076982159367 -24.9275365299271 -30.0191609422453 -16.4370631661538 -14.5439406448141 -17.7278957348547 -20.8703518268914 -22.3663468014939 -21.0629395899233 -19.4554648315392 -14.6710125737648 -16.52241156804 -25.7158644253198 -16.2070748408359 -15.5862629815014 -22.3326938304831 -15.670922647791 -19.1302735248641 -21.3187464670942 -13.0625874861331 -17.0066676291259 -22.2890615400196 -24.3700598202197 -17.6856545798515 -24.178686849729 -22.0743733834616 -11.7916672704656 -21.8142705588499 -23.1504396538511 -13.1032549279307 -15.2097729055186 -15.9195606205987 -24.2259875449564 -12.663668735112 -0.510499856694602 -13.3656484323643 -19.6132189805723 -13.8946063257374 -19.6863371582527 -15.7917752755113 -17.194604768926 -15.0602466062687 -25.7752608511641 -29.7329196116726 -24.6294050753135 -17.8918131141047 -23.6638006071931 -25.8670303786672 -26.1596971478182 -17.9228475625359 -15.9685044382693 -23.8177601834825 -16.897562919188 -25.1303544168384 -28.9565299544675 -20.6226493549842 -17.0071068178596 -17.9345860592907 -20.2875612964852 -20.0211353492652 -17.0971718814408 -19.3073260799332 -22.0111639183279 -11.9766605781936 -23.5423235589927 -17.8446494346226 -17.1738559251382 -15.5070119217126 -19.7580495452902 -20.2364877577962 -20.2909194118598 -16.732434310421 -18.3100319205178 -18.8475547398693 -14.941600717415 -18.4172316013413 -26.7565831970266 -23.7793375964005 -20.6824220236911 -25.446660573888 -26.0004317805246 -12.4910151123357 -25.291156637966 -14.7107164102365 -14.8322303632074 -19.6482450711908 -16.9424295846529 -25.8427233353844 -27.4226058119439 -19.347536043304 -21.5101007016691 -23.2485912997352 -16.2366671789227 -22.5251005226768 -27.9433960347092 -23.4859115881916 -19.9333352560498 -19.0122597421238 -19.5772183092418
199007 -7.3077279981522 0.649770369110589 -14.0428319378921 -26.2106064057584 -25.2703535151956 -29.9245701879588 -16.8300627176659 -14.6626570993554 -18.0026595915718 -21.1946497940823 -22.504591005827 -20.8491969544919 -19.7121837164109 -14.9027190358241 -15.6215866364832 -25.2016535201137 -15.9289950553913 -16.049926525052 -21.2182825532593 -15.8840185130186 -19.7717523480525 -21.2878020346218 -13.5100211674986 -17.1970128599989 -22.400581414597 -25.0442739378403 -17.2309054642392 -24.3172871686463 -22.3889978727009 -11.8909158662373 -22.0878917694666 -23.2932567223779 -13.3025481718154 -15.1497787079404 -15.8240902281181 -24.1745630316238 -12.0013459091965 0.0626924045803223 -13.2713481953784 -19.4726279362371 -13.4453964045577 -19.5138405899053 -16.1459483416262 -16.2202424057807 -15.24852912681 -25.23533608622 -29.8630947979416 -24.3572836296714 -17.2784773969606 -23.1432960465451 -25.5431273801927 -25.8509363869964 -18.2088633325185 -16.5735019269555 -23.631174143512 -16.4654464821058 -25.2819360121932 -29.1582943676988 -21.063450132925 -17.4354590013384 -17.9554058252821 -20.8902211474892 -19.9008261349522 -17.1747584967938 -17.6449898209739 -21.3373247150062 -12.1043089678852 -21.7906970438191 -18.1730238025667 -17.0226046753029 -15.5813441501851 -20.0076493055674 -20.4238587882149 -20.4794612182553 -17.1592194253292 -18.6476343305178 -19.0022621938203 -14.9713083603463 -18.7238247950688 -27.1070290321648 -23.1931926940534 -20.6588005360096 -24.9502784860526 -25.697187969601 -12.4992888597682 -25.701053813892 -14.697756288787 -14.6356431371793 -19.8181968558984 -16.9856166291878 -26.021408909569 -27.7236472104536 -19.1190515904592 -21.9892587994137 -22.8961702354044 -15.5161146603722 -22.6660904535291 -28.2960615865911 -23.8996072080739 -19.731207877805 -19.006589143818 -19.5957600530176
199008 -7.4450408197364 0.739920519628411 -13.7777564688965 -26.7538388482291 -25.4549099804589 -29.244630584532 -16.6241245423956 -14.4416912295368 -18.2764316067181 -20.353611300308 -22.3899013685668 -20.5321174861432 -19.1201695224809 -13.9690713117675 -16.0696798215002 -25.5384102133032 -16.295841991843 -16.6345093909156 -21.2911189906836 -16.0770283990166 -19.3602315407682 -21.3085206898677 -13.9555391025167 -16.8627393564082 -22.191607455715 -25.3328301986326 -16.8787385032112 -24.2089685843618 -22.8132979345773 -11.8495824321603 -22.2514677007867 -23.0895940411137 -13.7554003356661 -15.5598900815164 -15.9408971487041 -23.9227266329898 -11.9669772344863 -0.261138383373538 -13.4853858491946 -18.9630899557868 -12.9626986932018 -19.8629844975012 -15.9387621789112 -16.0688824069535 -15.1377182965484 -25.5943588213311 -30.0975764089313 -24.1898894959515 -17.203550709365 -23.4728218784818 -25.5342594457795 -25.6365009583873 -17.9950076424719 -16.4538709998112 -24.1138170286363 -16.2713564032209 -25.2439715693871 -28.999430480252 -21.2695594765226 -17.8090406921018 -18.0057967092323 -21.1690197282274 -18.6093530707436 -17.6748676258246 -17.6539456159202 -21.0681609051328 -12.281637676438 -20.1485513998703 -18.1952160799552 -16.8355411373074 -15.6664660357207 -20.1475050212428 -20.0883248714459 -20.8068225951207 -16.669910172242 -18.9977445105853 -19.3066667428741 -14.7080488838272 -18.3423005200994 -27.2856985272708 -23.130591230622 -21.0011806240497 -25.3333500895023 -25.2027520393308 -11.9924285452691 -25.6332964263403 -14.2437462283472 -14.2658729159664 -20.034231418992 -17.1272626082676 -26.4948058169768 -27.9206054569543 -19.0882667147922 -22.4232865924269 -22.139195586851 -14.9274367423515 -22.8276061950808 -28.2194566111489 -24.2990764559953 -19.8118702594075 -19.38492160583 -19.6513606136097
199009 -7.3690898882034 0.626564633941761 -13.9232328585112 -26.8074407534603 -25.767924347593 -29.1969912947572 -16.570024651719 -14.5052954305545 -18.5165630726988 -19.4794624839956 -22.5434534346395 -20.6011377861662 -19.3913746894969 -13.8346653802021 -15.5111149082749 -25.4122535871412 -16.2873427864858 -16.6985828380551 -21.4492277282664 -16.2044681731702 -19.6580440537126 -21.4424623384529 -14.183826283024 -16.6768400528011 -22.2347310164474 -25.0853976665677 -16.7497656415385 -23.620138753925 -22.9456331292553 -11.8229485273634 -22.398099539204 -22.9092896152259 -13.5047527602334 -14.7517084000351 -15.8794706830164 -24.1895402074468 -11.7676546187245 -0.415678953283583 -13.6037722802278 -19.2453105881287 -12.6279803642171 -19.9245315995616 -16.0834571970567 -15.9986751429618 -14.6804039635192 -25.5328040427028 -30.1245714234914 -24.1088831465417 -17.3214806323272 -23.4386727901156 -25.5216119585065 -25.6864485056285 -18.1316288863322 -16.5947523630137 -24.1927244926264 -15.8745460345642 -25.1447328636535 -28.8170148620418 -21.570199241158 -17.4558146075508 -17.8048352057795 -20.1504107267111 -18.7310903291459 -17.9519214207878 -17.764586155756 -20.7135835725199 -12.1012312523936 -20.2448948520515 -17.9543849658023 -16.7948447228853 -15.8516389110294 -20.3991394970663 -20.308235183125 -21.0488971586575 -16.7443286600284 -19.0223106182277 -19.2157749392292 -14.5949296249023 -17.8808562793511 -26.9384776013835 -23.2714503287152 -20.8456118682489 -25.5761325182983 -25.2676948380131 -12.0023914491097 -25.8064164006887 -13.8290496768054 -14.4187842128623 -19.8331814833782 -17.3705953136998 -26.601011800929 -28.1269819326827 -19.1318935345622 -22.6134998563023 -22.2725876209115 -15.0452132680435 -23.017075898053 -28.1732505080515 -24.2589888403857 -19.9390292000126 -19.122673913604 -19.9276617390218
