"y" "prf" "prfm" "" ""
0.043059489460447 -0.0131802980706218 -0.00212533574619945 197307 -1.87330031638062
-0.0464628744103409 -0.00399755684034289 -0.0017519074387065 197308 -1.77785925792355
0.0398935636616766 -0.0048343531479711 -0.00211839077453957 197309 -1.79827963733177
-0.0152151658064804 -0.00389300389120237 -0.00177683016936708 197310 -1.780255889737
-0.142716302201595 -0.00430167334193754 -0.00188520384385993 197311 -1.78517392655373
-0.000600180072032461 -0.00776542179479752 -0.00301185263072181 197312 -1.87778361053781
-0.00803217169726427 -0.00817524814811249 -0.00299271237231952 197401 -1.87369562708462
-0.0106565801885289 -0.00834853940854576 -0.0030323931544057 197402 -1.87602266234326
-0.0342809339768742 -0.0083746744517301 -0.00309195711560978 197403 -1.88087399641421
-0.0623010261973793 -0.00886655250284707 -0.00333373213003819 197404 -1.90969794950433
-0.0557241487723617 -0.00996428520609329 -0.00378732669978697 197405 -1.97190814043708
-0.0349020520092649 -0.0109360839955562 -0.00418379099041731 197406 -2.03140347151569
-0.0915671935254905 -0.0116270802028174 -0.00441650508904494 197407 -2.06662493881828
-0.104805114366126 -0.0047050374323512 -0.00507177342315356 197408 -2.19096887576284
-0.134446096552923 -0.00903339917642817 -0.00581605208690708 197409 -2.20429728054563
0.144879261318084 -0.0153596778360888 -0.00676886723109979 197410 -2.31490616210392
-0.0518197487297965 -0.0083206482693914 -0.00565380746235579 197411 -2.10958662367053
-0.0422813922566061 -0.0100754264931489 -0.00599078513584076 197412 -2.13680930347242
0.122925346837298 -0.0112317275136134 -0.00625376054975935 197501 -2.1663539579925
0.0500274935996481 -0.00626050197351191 -0.00532441445344958 197502 -2.07378191967409
0.0222506089348197 -0.00440393093163287 -0.00492904368164174 197503 -2.069775271477
0.0371994409891063 -0.00395884400683256 -0.00473628018790797 197504 -2.07403846526335
0.0464063728141558 -0.00260724686013271 -0.00444095820778815 197505 -2.08394781487107
0.0431552703139276 -0.00160891018969079 -0.00408538246637596 197506 -2.10724194035059
-0.0733236644188434 -0.000170170371583476 -0.00375732237762385 197507 -2.13431852724857
-0.0338670695115773 -5.84885362727606e-05 -0.00423709025377019 197508 -2.09386972951457
-0.0490852076904914 -0.00107153085009283 -0.00444003531717983 197509 -2.06943065967551
0.0464063728141558 -0.0024906107947133 -0.00474374397278059 197510 -2.04254390602159
0.0221528046411333 -0.0010077432137912 -0.00439813507557156 197511 -2.07029533262009
-0.0210193672240755 -0.000152804355481748 -0.00421994084928495 197512 -2.08853340191015
0.110556990564644 -0.000705329171113418 -0.00433193702511689 197601 -2.07386018518059
-0.000200020002667045 0.00191494493570678 -0.00357108320001913 197602 -2.1842815787213
0.0191161171922301 0.00149111774791119 -0.00354890515266813 197603 -2.1850022393892
-0.0192847614118671 0.00194226998049513 -0.00340076775172109 197604 -2.20664445163448
-0.017349638335113 0.0016391711369171 -0.00350391056769606 197605 -2.18717565312403
0.0355601753985509 0.00121339700920995 -0.00359323784361488 197606 -2.17053633372766
-0.0155198116580368 0.00174057297096062 -0.00334225442539587 197607 -2.20965586588067
-0.00984833605481441 -0.00489233082352079 -0.0034198184842025 197608 -2.19484313146283
0.0160701801774945 -0.00496167522732508 -0.00346050530426966 197609 -2.19663174056264
-0.0287081641367437 -0.00433621735514908 -0.00333767080438435 197610 -2.1913145094413
-0.000400080021339691 -0.00496009407083757 -0.0034962363877116 197611 -2.19777636173726
0.0511682865743994 -0.00480554328439632 -0.0034770056028273 197612 -2.19666211626013
-0.0451019739124202 -0.00337191626320403 -0.00313968898444936 197701 -2.18839267249198
-0.0232686269393543 -0.0045082967189061 -0.0033971263152958 197702 -2.19429476892374
-0.0176549352387207 -0.00518203177550653 -0.00351829400202787 197703 -2.19954958085655
-0.00230264906267556 -0.00547842110714014 -0.00360397061558358 197704 -2.20450754692525
-0.0184695162836613 -0.00538130474146322 -0.00359613132912028 197705 -2.20365640156064
0.0421970486997883 -0.0057755422754256 -0.00368519351447682 197706 -2.20923953925529
-0.0213257867147524 -0.00479089306577007 -0.00341208492986809 197707 -2.1939544973262
-0.0221433646856899 -0.0052810951879232 -0.00351808316528161 197708 -2.19952565236821
-0.00702461493696447 -0.00555514570252688 -0.00362764364481342 197709 -2.2066987010781
-0.0499258087697257 -0.00534634592007534 -0.00364750897400729 197710 -2.20768325743965
0.0344014267173323 -0.00628350706037578 -0.00391656885654054 197711 -2.22833311934396
-0.00220242355520004 -0.00574880934994275 -0.00369507755264532 197712 -2.21250940787174
-0.06720874969345 -0.00555199884417036 -0.00368649908139563 197801 -2.21145301449532
-0.0185713855854353 -0.00667744557665972 -0.00404948337060737 197802 -2.24469463479626
0.022934971282496 -0.0069136556589582 -0.00413199417864617 197803 -2.25233361423836
0.0708311807605913 -0.00649948117299255 -0.00397907346982616 197804 -2.23771301718536
0.0124225199985571 -0.00523852220590445 -0.00355879114268898 197805 -2.2109375428137
-0.0225524044705115 -0.00487920101370607 -0.00346951007486079 197806 -2.20566203959849
0.0444952398865513 -0.00490720945815048 -0.00357552615483662 197807 -2.21187164834524
0.0314017631395316 -0.0073766950083619 -0.00330994181206653 197808 -2.20368711517189
-0.0207130415975416 -0.00647118962145062 -0.00311921815848632 197809 -2.17532879714544
-0.134560493395695 -0.00712397629951826 -0.00321535927017514 197810 -2.18714666128046
0.0199006617063362 -0.0100461621122056 -0.00392919152085731 197811 -2.33446754756605
0.000999500333083423 -0.00970197528808367 -0.00380038150341303 197812 -2.30095912855628
0.0340148785872776 -0.00918253542243272 -0.00377457568708778 197901 -2.29130498787469
-0.0438473997802763 -0.00831106998134374 -0.00357249304390935 197902 -2.2482242193588
0.0475513018582224 -0.00929709174922956 -0.00378672127123045 197903 -2.29036266209415
-0.00863719339566359 -0.0084782933351746 -0.00351509151922277 197904 -2.23314685117846
-0.0307685336716365 -0.00849886407424186 -0.0035420499501514 197905 -2.23600851585786
0.0299470763679521 -0.00898407855052116 -0.00368459698534242 197906 -2.26400151770458
0.000499875041650993 -0.00833042628509328 -0.00350943201996068 197907 -2.22559298692271
0.0465018336514199 -0.00433611428633817 -0.00348865840824248 197908 -2.21900750717503
-0.0166376411530232 -0.00364679539703429 -0.00323097545948134 197909 -2.21578934935158
-0.093981063470894 -0.00372082426406859 -0.00329972759124309 197910 -2.21739471009903
0.0413338634929772 -0.0133819906873437 -0.00376238746818009 197911 -2.24538631834124
0.00836491633162767 -0.00442364572616856 -0.00353347248868183 197912 -2.14615508314058
0.0460244383112793 -0.0041586567156375 -0.00347337961585198 198001 -2.14409987872746
-0.0213257867147524 -0.00348144735249894 -0.00322464686244931 198002 -2.14238299329055
-0.152102778209958 -0.00414237986101032 -0.00331515256171083 198003 -2.14415192393733
0.0267392971896215 -0.0063365849046196 -0.00405538950523444 198004 -2.22447894488595
0.0435383020144834 -0.00543270038173201 -0.0039029405612005 198005 -2.21056529836949
0.0242046886968174 -0.00462928771033177 -0.00366923985885723 198006 -2.19962462126095
0.0578914784157777 -0.0042105347897185 -0.00353260295417255 198007 -2.19543969351577
0.0115332358136731 -0.00843873986181235 -0.00323297328895328 198008 -2.19533728909291
0.0142973047008244 -0.0076778310302866 -0.00316129266224151 198009 -2.17552386598687
0.00109939544330106 -0.00668059909631736 -0.00307695161217839 198010 -2.15621918093072
0.0827774264575682 -0.0065817712070681 -0.0030568730205655 198011 -2.15141068887881
-0.0600685264661195 -0.000974579571265513 -0.00264618259244046 198012 -2.09929872771732
-0.062726829908305 -0.00484328315031682 -0.00291962232517227 198101 -2.0849922561776
-0.00511304938682301 -0.00794176088052138 -0.00320306880660891 198102 -2.11942933708669
0.0232281261192072 -0.00832035194192593 -0.00321207814896842 198103 -2.11894005190363
-0.0323166014765431 -0.00711876652455285 -0.00308794573456383 198104 -2.08671580856223
-0.0104544579038589 -0.00800916294352574 -0.00322452823803103 198105 -2.11390548098092
-0.0378057147358988 -0.00822113170538898 -0.00325815581787209 198106 -2.11933861568157
-0.028193734370782 -0.00938392391489691 -0.00341809822027036 198107 -2.15877709027874
-0.0867568639262819 -0.0104673163152495 -0.00353227165875198 198108 -2.19016740895426
-0.0878480905731953 -0.0115984120999398 -0.00391403584346542 198109 -2.33582205615925
0.0364283566135514 -0.013293218932479 -0.00429729636734546 198110 -2.49873034005357
0.0226417304808246 -0.012813656805478 -0.00411217976288684 198111 -2.40840664121569
-0.046253384517462 -0.0117032885966581 -0.00399112134549448 198112 -2.34705571524556
-0.0412387480165975 -0.0120959554042514 -0.00418149190032317 198201 -2.42146709493758
-0.0702078950434964 -0.0126948851759973 -0.00434766793671902 198202 -2.48693693825166
-0.0289140101646422 -0.0140164818675512 -0.00464168680773141 198203 -2.62130093756272
0.0211742352314066 -0.0147553975893199 -0.0047495638004288 198204 -2.66652439096313
-0.0518197487297965 -0.0147437504235483 -0.00463485672506669 198205 -2.59544225152919
-0.0413429635343824 -0.0151976453102649 -0.00484271968543995 198206 -2.70330841898676
-0.0433251247383737 -0.0158214276847702 -0.0050028084742511 198207 -2.78463635660213
0.098758772023264 -0.013913649300086 -0.00517015483348308 198208 -2.87423743998614
0.00776973726436069 -0.0123318466868182 -0.00471828993410592 198209 -2.68338289113754
0.101743983883284 -0.0116010965201113 -0.00466422921030303 198210 -2.65397437112334
0.0396052545923594 -0.00984303224494737 -0.0042055731193824 198211 -2.50438258270773
-0.00120072057651888 -0.00899718623816052 -0.00401754381589853 198212 -2.44586104090043
0.0286846338599089 -0.00884741689751692 -0.00400550610974733 198301 -2.43940988716056
0.019508466388043 -0.0085092126278227 -0.00386639913115305 198302 -2.40089719808279
0.0216636396360264 -0.00805941122105025 -0.00376735309081747 198303 -2.37321693154351
0.0578914784157777 -0.00710703031818048 -0.00366004932403754 198304 -2.34601984391141
-0.00170144663975757 -0.00623073116962178 -0.00340142945958454 198305 -2.30314860470515
0.0237165266173161 -0.00596061920257339 -0.00339431656075681 198306 -2.30098143621411
-0.0492952917248775 -0.00527296724858797 -0.00328135471418151 198307 -2.28506641306276
-0.0126800531573745 -0.00091801255641271 -0.00347228391339601 198308 -2.31327048463956
0.00159872136369707 -0.00153453240275187 -0.00351033254663559 198309 -2.30687817507598
-0.0429075010112765 -0.00129371219284187 -0.00348930763342435 198310 -2.30897022149534
0.0144944461504525 -0.00246708814060584 -0.0036508576062844 198311 -2.29134036899346
-0.0254203773469112 -0.00213133310938014 -0.00357679514197119 198312 -2.29743757059697
-0.0271656680727696 -0.00245363020544207 -0.00366559019158476 198401 -2.29069405821685
-0.0568878622070484 -0.00317936783261111 -0.00376073220729806 198402 -2.28500207874651
-0.00100050033358353 -0.00485969715960506 -0.00397495450568415 198403 -2.28529947538785
-0.0133892371190161 -0.0047339340135987 -0.00396300890659941 198404 -2.28457033673974
-0.0698861274641664 -0.00456078032973978 -0.00400071381944908 198405 -2.28656307358124
0.0106431600984798 -0.00606398360392574 -0.00426320550727664 198406 -2.30823622132244
-0.036249132675121 -0.00801549384139111 -0.00420405326280935 198407 -2.30173536871683
0.0902976379807806 0.000390952760548582 -0.00433071365574339 198408 -2.33357597301762
-0.016739324004298 0.00374353445389364 -0.00395816109024526 198409 -2.47086907163043
-0.0185713855854353 0.00282815698095581 -0.00400828329775135 198410 -2.43881602710962
-0.0252152491410638 0.00137167726824113 -0.00406517041606262 198411 -2.40821262461717
0.0119285708652738 0.000108246768747711 -0.00414746644222994 198412 -2.37656356366112
0.0708311807605913 2.24896163055002e-05 -0.00408515622010783 198501 -2.39245409968365
0.00637960696403899 0.00159198815225926 -0.00379590395377308 198502 -2.48639348378272
-0.0147076288722743 0.00171224520663098 -0.00375676737331996 198503 -2.49705885206446
-0.016942720730312 0.000959000901369338 -0.00379872469707074 198504 -2.47824970143449
0.0433468045033659 0.000272217699313109 -0.00384889262086174 198505 -2.45985586826902
0.00717420374800045 0.000596927798816219 -0.00366944130099776 198506 -2.51474903976363
-0.0136933271320025 0.000685674994249316 -0.00362836688793337 198507 -2.52468996903918
-0.0158245503469715 -0.00239398876303988 -0.00366634786998646 198508 -2.51145254267395
-0.0527680655386557 -0.00250070483466848 -0.00371205539809543 198509 -2.50774084051135
0.0331445985923021 -0.00303723365380308 -0.0038957857731537 198510 -2.50000065687273
0.057041740367197 -0.00274274730205915 -0.00375757538373036 198511 -2.51256440116983
0.0317893224894073 -0.00197864286779909 -0.0035315556225745 198512 -2.54053065360522
0.000899595242835994 -0.00172847392074449 -0.00340073755549308 198601 -2.55861734395393
0.0639133257436529 -0.00180740525796134 -0.00338486916878338 198602 -2.5601867196388
0.0419094030772096 -0.00128771954651856 -0.00313744933454648 198603 -2.60283520066118
-0.0184695162836613 -0.000913239062816385 -0.00297244254915544 198604 -2.63119295896332
0.0404699325537131 -0.00101594241133555 -0.00302900121242006 198605 -2.62308589567328
0.00508703904855721 -0.000734252627515804 -0.0028708232714523 198606 -2.65213762787444
-0.0722481642076241 -0.000568201294531424 -0.00284199043695951 198607 -2.65623416252703
0.0545828777702917 0.000729607163581341 -0.00309255424118574 198608 -2.63068659528867
-0.0948602810239601 0.000920516858436851 -0.00288508865841064 198609 -2.69905375959383
0.0411419433311752 -0.000300150132572612 -0.00321474884610078 198610 -2.63362114633656
0.00776973726436069 -6.59372821934234e-05 -0.00305633208832479 198611 -2.67435666435578
-0.0383251143216679 -5.83991833237752e-05 -0.00301780515112662 198612 -2.68231115403952
0.113775014258845 -0.000774888570319685 -0.00314300837513564 198701 -2.65739678639729
0.0388360237851982 0.000461478521215608 -0.00272987048596963 198702 -2.78292533427804
0.0116320842297077 0.00092027954702993 -0.00258351170332467 198703 -2.82478478940233
-0.0258307600345215 0.00115170814132113 -0.00253363241934912 198704 -2.83763462969109
-0.00270365157431482 0.000831558932823414 -0.00261509090751406 198705 -2.8141547625899
0.0340148785872776 0.000776939634799582 -0.00261539948126598 198706 -2.812428675328
0.0333380596105104 0.000981923446926316 -0.0024882110157502 198707 -2.85047050162097
0.0300441213483766 -0.00262181283072665 -0.00236424468140328 198708 -2.8883630243856
-0.030871663667087 -0.00221060539797894 -0.00225249169509369 198709 -2.89024875297141
-0.272333795504981 -0.00223180061759279 -0.00235083936510054 198710 -2.89320716136698
-0.0846868081671938 -0.00498187607818936 -0.00327543852996315 198711 -3.20961120732806
0.0622233431801319 -0.00584281949881697 -0.00355329303384448 198712 -3.28585980468363
0.0384511863742526 -0.00521886976276105 -0.0033295629786949 198801 -3.26000008440805
0.0420052941450301 -0.0046440436265953 -0.00318793331987135 198802 -3.24349876582144
-0.0274739770007551 -0.00414361791714302 -0.00303525349735479 198803 -3.23281123872099
0.000999500333083423 -0.00432887520393231 -0.003117538761676 198804 -3.24426448708404
-0.00803217169726427 -0.00434178650684034 -0.00310372319424393 198805 -3.24253795096321
0.0421011760186353 -0.00425942937427613 -0.0031202062996052 198806 -3.2443543722094
-0.017756721589259 -0.00371904705265739 -0.0029694683585444 198807 -3.23831303515485
-0.0397808700118446 -0.00484761463870837 -0.00301859544568963 198808 -3.2428771060907
0.0264471700148482 -0.00525315930604392 -0.00314032483167027 198809 -3.27077232522603
0.00538547227633789 -0.00499355512973884 -0.00304267633382698 198810 -3.25466916981776
-0.0290169490704926 -0.00491561100841684 -0.00301495216076722 198811 -3.24917960353701
0.00856323066048781 -0.00517446909471453 -0.00310020460965157 198812 -3.26791383966603
0.0540145883062383 -0.00513431323156182 -0.00306208880811517 198901 -3.26020038587538
-0.0290169490704926 -0.00461847554563645 -0.0028761712930847 198902 -3.23856105556881
0.0089597413714718 -0.00480598364236137 -0.00296104394820615 198903 -3.25628994835814
0.0359461267734691 -0.00481459859750582 -0.00292246535493859 198904 -3.24940781508609
0.0252778071842686 -0.00455406337912537 -0.00279708279968566 198905 -3.23302019162097
-0.02081513971392 -0.00409049857739139 -0.0027068098415379 198906 -3.22070175947058
0.0629747991613884 -0.00431517300878004 -0.00276484936035963 198907 -3.23019845556174
0.00697561373642514 -0.00263172335947857 -0.00255481853441156 198908 -3.21935236523387
-0.0142003494011414 -0.00248426994311189 -0.0025244668392815 198909 -3.21958877717099
-0.0444744901018295 -0.00250049074844496 -0.00256153313312868 198910 -3.22015031374552
0.00339423306801562 -0.00299021267307611 -0.00269416907290305 198911 -3.22855093684056
0.00548493023056975 -0.00314652496908633 -0.0026749627570011 198912 -3.22814339725719
-0.087957278759142 -0.00313756034515097 -0.00264930271615968 199001 -3.22720128823701
0.00538547227633789 -0.00415418812611983 -0.00291672583855147 199002 -3.27974684146595
0.0118297517535772 -0.00397499117659815 -0.00289078146944244 199003 -3.27647100619768
-0.0413429635343824 -0.00364524645488721 -0.00284492311049223 199004 -3.27217245515237
0.0745507312642962 -0.00405766331019225 -0.00296448224224344 199005 -3.29031968611664
-0.017349638335113 -0.00321552535331128 -0.00272449706110864 199006 -3.29484546503842
-0.0261386576096948 -0.00318786146608767 -0.00276963638602841 199007 -3.29839105542955
-0.114289146402128 -0.00199387654348122 -0.00284154106671661 199008 -3.30465835820419
-0.0695644633859092 -0.00371051553847987 -0.00318340488676388 199009 -3.34246062591497
-0.026343975339602 -0.00493065440066188 -0.00338640506566035 199010 -3.37989259333984
0.0561912796497426 -0.00556292005673948 -0.00345639765795896 199011 -3.39479940334628
0.0184291354683671 -0.00464898457550986 -0.00327509772693251 199012 -3.37135345666444
0.0408539940082661 -0.00413233847506629 -0.00320932732331039 199101 -3.36341704489684
0.0649446886403821 -0.00347291326431956 -0.00307620550659868 199102 -3.36047025661836
0.0218593343528935 -0.00228732615276909 -0.00287132329531259 199103 -3.37829739298965
-0.00813298323018899 -0.00173797810514424 -0.00279705705612879 199104 -3.38696126463005
0.0312079271241932 -0.00189541219984523 -0.00281303288299723 199105 -3.38494342686781
-0.05508996631796 -0.00152807404302259 -0.00271147777849815 199106 -3.40272395684831
0.0368139731227164 -0.00190520662034893 -0.00286736613724655 199107 -3.397047468587
0.0184291354683671 -0.00440607565993573 -0.00274961735605972 199108 -3.41996967923994
-0.0207130415975416 -0.00391608164930276 -0.00268695832403479 199109 -3.40972624387685
0.00856323066048781 -0.00409546229609169 -0.00274013261097729 199110 -3.41931934382922
-0.0468819859001304 -0.00390889971836983 -0.00270688742488474 199111 -3.4143138680899
0.0993927438780348 -0.00468034271047832 -0.00283643316821391 199112 -3.4449401902662
-0.00934351500315247 -0.00313372567052453 -0.00253751744585645 199201 -3.44122914761846
0.00806737107775879 -0.00322125125966444 -0.00255736000433254 199202 -3.44293271607943
-0.0303561200148992 -0.0030462307379067 -0.00252647415816367 199203 -3.44099064956986
0.00757126549631813 -0.00343581538679987 -0.00260713979832812 199204 -3.45107981560331
0.000199980002666245 -0.00341463572316498 -0.00257772244198521 199205 -3.44852908356885
-0.0269601815827831 -0.00346188374715727 -0.00256971753580466 199206 -3.44760155104615
0.0340148785872776 -0.0036488830775897 -0.00263980507616954 199207 -3.459151242753
-0.0267547373088196 -0.0048046609640031 -0.00253477732928287 199208 -3.45392980165757
0.00925702126267685 -0.00505155284984393 -0.00260397721493869 199209 -3.4768529966011
0.0078689583786952 -0.00493398733381929 -0.00257018519648394 199210 -3.46600633196492
0.0382587121170903 -0.00479531001362929 -0.00254052853859991 199211 -3.45662417775479
0.0124225199985571 -0.00414095500710995 -0.00242494995317303 199212 -3.4324299905276
0.00697561373642514 -0.00380973929272614 -0.00238300794765967 199301 -3.42390370974248
-0.000900405243164155 -0.00370520279850001 -0.00235664563305661 199302 -3.41916616234808
0.0202927032677624 -0.0037508476039784 -0.00235255507016365 199303 -3.41812193426208
-0.0334533762592196 -0.00358404620298206 -0.00228912297397899 199304 -3.40932430679419
0.0262523711440657 -0.00389338040632642 -0.00237617396080927 199305 -3.43002073002387
0.000599820071967549 -0.00363726612701629 -0.00229642870982076 199306 -3.41873496061007
-0.00581688532156485 -0.00351404986463739 -0.00228838357431579 199307 -3.41702011210512
0.0341115296287678 -0.00297062212396246 -0.00229815781738296 199308 -3.41841982323816
-0.00380723834295407 -0.00270402042286644 -0.00219757857029415 199309 -3.41765942257026
0.0118297517535772 -0.00258265302813601 -0.00220201289473674 199310 -3.41793040488088
-0.0216323001271138 -0.00245615773602754 -0.00216346409075785 199311 -3.41717091249245
0.0141001243787816 -0.00259936945216919 -0.00221680336756979 199312 -3.42167151813912
0.0258626595257274 -0.00224530515760765 -0.00217222159777101 199401 -3.4210180819134
-0.0280908801665257 -0.00181766620500863 -0.00209583227590862 199402 -3.42525263131259
-0.0518197487297965 -0.00195351818018684 -0.00216647099300269 199403 -3.42685420201938
0.00409161790325356 -0.00241917357566885 -0.00230103272128668 199404 -3.43868665856106
0.00269636154774253 -0.00237197696202126 -0.0022837552871663 199405 -3.43866437870914
-0.0339705195711533 -0.00233040441808555 -0.00227033179165442 199406 -3.43865808747605
0.0250827803674632 -0.0025082520482498 -0.00235554735020146 199407 -3.44584364433325
0.0357531697058178 -0.00301395970716306 -0.002281986149886 199408 -3.44913369584521
-0.0271656680727696 -0.0025116774852026 -0.00218028787219696 199409 -3.44794503089965
0.00955421280481171 -0.00300530780849502 -0.00224691555273182 199410 -3.45509615987334
-0.0451019739124202 -0.00287412617890765 -0.0022155295730575 199411 -3.45252252169341
0.00419120461846805 -0.00331184701954995 -0.00232928671984626 199412 -3.47512090141906
0.013705647056112 -0.00334075678949907 -0.00231203674276077 199501 -3.47279550909372
0.0317893224894073 -0.00296879262937873 -0.00226977372482179 199502 -3.46804776537204
0.0170537545658276 -0.00289125862318489 -0.00218014452425803 199503 -3.46655523870847
0.0165620882989782 -0.00242884675724928 -0.00212966184948091 199504 -3.46370321934628
0.0233258253034968 -0.00210061512264979 -0.00208073056636976 199505 -3.4638602691242
0.0222506089348197 -0.00176969721772356 -0.00201439491135705 199506 -3.4679171271514
0.0321767316952212 -0.00141755508345028 -0.0019512047971743 199507 -3.47404952226169
0.000799680170564244 0.000236706303968309 -0.00186256080628496 199508 -3.48865523677915
0.0287818014254519 0.000262790184061803 -0.00185566380893561 199509 -3.48999333550994
-0.0201006717070029 0.000401730111027118 -0.00177649723210256 199510 -3.5201884790661
0.0346912397899305 0.000167166072701848 -0.00182372448590385 199511 -3.50628277813503
0.00538547227633789 0.000221338370906141 -0.00172985568313821 199512 -3.54234284290051
0.0181345701954827 0.000358055966904573 -0.00171161125247289 199601 -3.54727821038474
0.00935609492402503 0.000697883102044553 -0.00166085375516354 199602 -3.5648915748141
0.00339423306801562 0.000745003810664783 -0.00163274929424724 199603 -3.57462422037091
0.0158733491562902 0.000811057565245576 -0.00161995799052647 199604 -3.57829902267317
0.0192142189238044 0.00117554988876329 -0.00157555873380866 199605 -3.59559276481278
-0.0155198116580368 0.00151861283940254 -0.00152292638530838 199606 -3.61910009151321
-0.0663535005500212 0.00135542751937192 -0.00155827205518901 199607 -3.60232138088687
0.0232281261192072 -0.000859423228967537 -0.0017214842176445 199608 -3.55682208924712
0.0447821427718932 -0.00084768845900773 -0.00165879675448658 199609 -3.56931721563303
0.00439034830129285 -0.000377016998859361 -0.00154240342234027 199610 -3.59886041606421
0.0567583338186089 -0.000356580412589146 -0.00152757154303119 199611 -3.6015364332793
