"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199606 -6.48009331867969 0.104529148597749 -3.28573202904776 0.0580260715764855 -2.6372066885032 0.0122294283992893 -6.39474462567757 0.00725138348737359 -8.42289112152528 3.52992421096308e-05 -8.4243749073803 9.95409918911309e-06
199607 -6.53140464731334 0.0961762460018272 -3.29923257224174 0.061471305968415 -2.63937260330602 0.0127439513762088 -6.35674304925518 0.00827521935456315 -8.37704320395707 4.50762803679399e-05 -8.39952006583391 1.20411915394237e-05
199608 -6.48719349196849 0.104423443419358 -3.28561908795051 0.0660455472283131 -2.62630175823395 0.014265221499501 -6.45270769188546 0.00663872834826442 -8.66866974186629 1.28293974230167e-05 -8.62132051791058 4.6160264645231e-06
199609 -6.50540674431677 0.102608204959981 -3.2694018392069 0.0690285065085475 -2.54363106489084 0.0146230107720711 -6.47504663668521 0.0065111494571669 -8.47770922020818 2.48924897870335e-05 -8.36249223022136 1.03547813250918e-05
199610 -6.50525711499825 0.104526537203365 -3.27072449402963 0.0705711558770329 -2.54689240133972 0.0153172726184337 -6.48619864447812 0.00661750022484709 -8.52252443133463 2.35699281003322e-05 -8.41718894987444 9.33849608616779e-06
199611 -6.50470011752882 0.106828553632595 -3.28199683721722 0.0744473451579948 -2.55009073794634 0.0163711922161008 -6.49474436012589 0.00671390624209246 -8.48078580231784 2.94646523426185e-05 -8.36511770906154 1.21753661066189e-05
199612 -6.50381867735701 0.110103625821695 -3.3130137655152 0.0804513281824749 -2.59227360252849 0.0189669564643288 -6.49800866976704 0.00687495275165987 -8.47123290861291 3.29958633665669e-05 -8.35767846129465 1.3611752016771e-05
199701 -6.60679301377172 0.0902637683168977 -3.4497904133673 0.116395645459183 -2.70150230519957 0.0310861188113889 -6.48560651562871 0.00736417856212352 -8.39914480903607 4.26754075737109e-05 -8.21951422658287 2.01651570382229e-05
199702 -6.58390350659095 0.0968989160623881 -3.44671629379354 0.115571277527174 -2.72626249640213 0.0338299688753878 -6.54373083845123 0.00594251442711748 -8.44542200146592 3.28302879850949e-05 -8.25248229089885 1.88112063676678e-05
199703 -6.55582999353097 0.102909206307082 -3.40522216962027 0.109738258923655 -2.70888353547967 0.0337369591083079 -6.58491354005513 0.00559450254225463 -8.50071410650444 2.98095831347157e-05 -8.29483827109598 1.77824381735893e-05
