"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199606 -3.53470200460275 8.42539591283772e-05 -1.55696956296789 1.15600287941064e-10 -1.92347030933788 1.82394772834834e-12 -2.47822991275586 8.11388908140498e-06 -5.44688807319895 1.04465557174156e-06 -6.81073227215414 0.00217713503661243
199607 -3.53163980844187 8.98590434784641e-05 -1.55491060061177 1.36238805618778e-10 -1.92274565475929 2.19501252318296e-12 -2.47795331613678 8.85105322702315e-06 -5.45139843028479 1.21165581993948e-06 -6.7987169768629 0.00222732415383162
199608 -3.55095022983309 0.000106411097508312 -1.57675839208935 1.87236209417916e-10 -1.97861753832629 3.75660305471352e-12 -2.4871818304788 1.03966138892709e-05 -5.53205647328352 2.24127603852689e-06 -6.78095190775485 0.00240298419014556
199609 -3.50964493160166 0.000109731430983772 -1.53402387399257 1.97387837750294e-10 -1.78947542539578 1.70748819697422e-12 -2.58833078631282 2.08141424353232e-05 -5.51314448367057 2.61800647465779e-06 -6.80315467918333 0.00316212658530232
199610 -3.50232259185657 0.000117765494735847 -1.52834179990071 2.31622227925555e-10 -1.82192354918276 2.60558018372805e-12 -2.57069067374394 2.09431356735558e-05 -5.51094914938657 2.87860393951209e-06 -6.76615581156057 0.00298640476935167
199611 -3.39968607956245 7.96711751098435e-05 -1.40391571537097 1.22371387000902e-10 -1.78321041083702 2.37024449361624e-12 -2.62270696530189 2.40974840928062e-05 -5.62189953540857 4.06109085846398e-06 -6.70472383635445 0.0020651138140448
199612 -3.45838928015334 9.26065918349024e-05 -1.43437842564469 1.29868023500192e-10 -1.83813624432474 3.25735207348547e-12 -2.72555591799151 3.3022335443479e-05 -5.98881098884474 1.69558898866959e-05 -7.10233008935353 0.00506351679454477
199701 -3.75112997746967 0.000278687275869843 -1.64838533199456 3.97666672382667e-10 -2.10256236377624 1.61166918712811e-11 -2.89231520961044 6.0907254888057e-05 -6.1663047318349 2.52957546724807e-05 -7.39088232481044 0.00803562134947086
199702 -4.16235282307065 0.00104398419584184 -1.99497386376422 2.22410046555533e-09 -2.5136855927411 1.25311362457956e-10 -3.07185362316444 0.000110667086779227 -6.48596613789858 6.10972383106265e-05 -8.02610912438471 0.025696767313645
199703 -3.97143773888646 0.000456411252888571 -1.80928671154179 6.62576010422887e-10 -2.35038157332113 3.77850934152675e-11 -3.07098917468123 0.000104747665920001 -6.41678771112557 3.72392669424231e-05 -7.88527822439722 0.0132788650826403
199704 -4.1058475654048 0.000611144169133756 -1.85474657916007 6.76920593974324e-10 -2.45365483076481 5.05841416084613e-11 -3.01530977996323 8.2597330434687e-05 -6.3673262282514 2.53820940472237e-05 -7.69049345320076 0.00623288705106623
199705 -3.8684305734995 0.000223265304895471 -1.63193200007747 1.53880189927978e-10 -2.1258453158669 5.47703147833486e-12 -2.73831635973385 2.77245360505559e-05 -6.05741468039707 5.97912314037864e-06 -7.20874183888001 0.00110580767724111
199706 -3.28705724169658 1.90635497611527e-05 -1.03772584233659 3.25991420139543e-12 -1.361515781571 3.32801618785829e-14 -2.02077565187084 1.09920567532948e-06 -5.22957878491124 9.17214365531941e-08 -6.33844615063732 2.04724851357149e-05
199707 -3.21966515916634 8.44648491190247e-06 -1.06226822161637 1.38005893182543e-12 -1.37775056591716 1.13444249379167e-14 -2.41673380621696 3.83252010790139e-06 -5.83687224689042 4.72019269788325e-07 -6.81126963951639 3.65486935728444e-05
199708 -3.1158385711205 2.88749401405779e-06 -0.782226161277033 7.70792262059822e-14 -1.08758873719235 3.09956546844927e-16 -2.04395416880438 3.68676129946442e-07 -5.47652707338475 1.56502543533393e-08 -6.37210511283413 9.6815213323549e-07
199709 -4.47997530216755 0.00047924034351322 -2.14291312503636 7.19850628596038e-11 -2.64879625721661 4.77096715069888e-13 -2.68678135432305 5.00805573878581e-06 -6.11008078387314 2.41721888839239e-08 -8.22051398678119 0.000129769932439834
199710 -5.06195796946138 0.00173329642481369 -2.61708666590974 2.16006733091822e-10 -3.40139002482545 3.6656878299295e-12 -3.02663719512462 1.42528842380234e-05 -7.63952864250588 3.61218036169174e-06 -9.3500031908254 0.000708461803140946
199711 -5.50403962549213 0.00620238087836354 -3.01497389330048 1.54121248975418e-09 -3.83355713582745 3.07693582526862e-11 -3.16127956390588 2.71159060973813e-05 -7.4432345214801 1.23740187849275e-06 -9.55619890336499 0.00131497910640439
199712 -5.22174742831321 0.00274722701655604 -2.724459682319 3.48163483039387e-10 -3.5584467848041 6.62355813813487e-12 -3.05861756468644 1.95490855012127e-05 -7.1998690371549 4.0882185156337e-07 -9.28235501583119 0.000700758363266924
199801 -5.21219807069633 0.00254508441232063 -2.63739999485177 2.12189193744388e-10 -3.49839973494139 4.36770859250645e-12 -3.06802954451075 2.05133421100872e-05 -7.23045908810487 4.05364578921658e-07 -9.12725388021456 0.000466552401502409
199802 -5.25627116295697 0.00297877802670408 -2.69973773629604 3.43913675880887e-10 -3.55402187187843 7.02871550014224e-12 -3.11423623801699 2.62832605475041e-05 -7.14657710490665 3.08837185065218e-07 -9.05136917194598 0.000406317858509536
199803 -5.35540638701038 0.00393416535649716 -2.81108271496318 6.14336726268555e-10 -3.76913258281575 2.40697050709175e-11 -3.27239986307464 5.08905746209284e-05 -7.67480265131701 4.80929946928332e-06 -9.35301145457783 0.00136527289023553
199804 -5.53635314525081 0.0160295670372574 -3.11321621063543 1.44321833518602e-08 -4.11427481801383 9.73291224401343e-10 -3.37932728153765 0.000247941557571809 -7.79664028440505 6.64100214813169e-05 -9.13571330077212 0.00353370558559608
199805 -5.54228730952353 0.0194760361651265 -3.07985137780162 1.90869245642553e-08 -4.030594179812 1.07906695935851e-09 -3.26513253144676 0.000199989194119859 -7.74761639542336 6.66314759922551e-05 -8.68484374318273 0.00125974984176494
199806 -5.41504979345959 0.0168273907689647 -2.92186567697899 1.25450266642923e-08 -3.70693312482726 3.19542792070966e-10 -3.12400928843346 0.000143558958210769 -7.64967870164168 5.6998623964544e-05 -8.40197335755122 0.000471409830380923
199807 -5.2717551366767 0.0121145127729733 -2.61460165381096 2.76465846549979e-09 -3.32742083265127 3.71369821036209e-11 -2.86006662187475 6.15149209673464e-05 -7.38632312527088 2.2669858043438e-05 -8.14095951215443 0.000122215373199633
199808 -5.10778133355241 0.00813854571456617 -2.34501612736602 7.13437494426687e-10 -2.92382238543445 3.47595378732056e-12 -2.86474459726649 6.21692709171768e-05 -7.49398546956255 2.89865876037662e-05 -8.24621346904268 7.57935481128857e-05
199809 -5.61716479359435 0.0333000451338194 -3.10555137678497 3.94277497830717e-08 -3.92981678660687 7.45110702283058e-10 -3.37495001552108 0.00057865861487486 -8.73567100393939 0.00335347576464188 -10.8843944047472 0.0765811552384698
199810 -6.12426778848414 0.10796322222633 -3.86035981931083 1.84456819609518e-06 -5.01458318080659 1.91718933141701e-07 -3.587185443345 0.00189865088916296 -9.42071798811699 0.0291375193886118 -12.7215905465883 0.798780658040815
199811 -6.56216195282044 0.324346851661473 -4.39140685620978 4.63087175411627e-05 -5.62888166127089 9.70026194643039e-06 -3.6578100098132 0.00435929763601215 -9.53256053422065 0.0652564699680182 -13.1768879997768 0.683784858850205
199812 -6.72336678516428 0.389784680060797 -4.50246314303389 6.49430356088033e-05 -5.79583125236935 1.71373511310836e-05 -3.70936636098538 0.00513674920343031 -9.66835148033172 0.083310200994996 -13.3493066784363 0.593940146494568
199901 -6.1874199952451 0.200250620728596 -3.77898854225367 5.0565441587912e-06 -4.89380624070004 5.85560755958534e-07 -3.14930012442514 0.00130378265407384 -8.84211465820679 0.0205218875537238 -12.7447344919666 0.959777662926216
