"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199507 -6.62081414946292 6.2742715350074e-08 -9.76321210563571 0.0306202303613394 -11.0451490919755 0.000289964630364384 -6.82783054382032 2.78289517753589e-07 -8.72052353102357 0.0130690960399228 -8.68682984845814 0.00391092247814918
199508 -6.5755402384307 6.55393114311441e-08 -9.72248649390828 0.0312495442452314 -10.9919729794805 0.000395434834840937 -6.89426346782906 4.61609033598477e-07 -8.80679349574636 0.0183872199961293 -8.75623330383479 0.00607079443464896
199509 -6.56151937063547 9.3035605586487e-08 -9.67060727101501 0.033216489210072 -10.9155556762271 0.000375652106266035 -6.94222279755656 6.36641749806488e-07 -8.83480045606611 0.020514375980737 -8.76243380189305 0.00639207239037463
199510 -6.60430256878155 1.20184126813585e-07 -9.76406124453915 0.0401816629250831 -11.0744632918235 0.000698701749367404 -6.97018690148581 7.98832712561715e-07 -8.85078967556487 0.0215980340969068 -8.7662226397043 0.00643120695348038
199511 -6.63439050593868 1.74203120023312e-07 -9.75610914671206 0.0475810070305358 -10.9962868111443 0.00131402159560503 -7.01057080256116 9.95366086284606e-07 -8.94868829232447 0.0355946788990596 -8.88290139788488 0.0162541048048067
199512 -6.53504415203381 1.21118917308267e-07 -9.54792147263797 0.0318066298558517 -10.6739232611787 0.000549002842265711 -6.93710202426023 7.99872313690329e-07 -8.77817373261012 0.0243018003319731 -8.76258863005455 0.0120142066186348
199601 -6.54430177142147 1.52677663467458e-07 -9.55598340268662 0.0373456796875716 -10.505714658128 0.000844782395299052 -6.92999119358813 1.01050565252529e-06 -8.75476497575256 0.032823619715265 -8.66843679473206 0.0211348737130753
199602 -6.6041074368115 2.68086954544517e-07 -9.57507529370698 0.0407879361048023 -10.4882440322791 0.00110527592495908 -6.74605308916838 1.1818748103533e-06 -8.59788369021182 0.0391038205355026 -8.47550343260071 0.0215628705921953
199603 -6.48257820217737 1.98517831175525e-07 -9.50231509069512 0.0363620384277284 -10.3964652265594 0.000945977883410343 -6.54309996411853 8.51681639742624e-07 -8.33124880385212 0.0275102607762696 -8.24801633677239 0.0171818370434143
199604 -6.45259282393453 1.37749516150809e-07 -9.5246971102777 0.0342614432651821 -10.2300066793217 0.000470351100553522 -6.51272222956514 7.7932299334403e-07 -8.20060224679664 0.0200671975629145 -8.11620349181543 0.0134503592216348
199605 -6.48668654976927 4.1299409401258e-07 -9.47490384424765 0.0534526709974465 -10.2145081343733 0.00102275131151769 -6.43300695335751 1.02315656546269e-06 -7.9749604415047 0.0152060765950961 -7.96827807060494 0.0122089227182788
199606 -6.63963624820059 1.05404378647751e-06 -9.65171009598309 0.0971057215807487 -10.3001402311544 0.00271438858540957 -6.42498330175432 1.29272875705685e-06 -7.94608423298253 0.0191222454496356 -7.7818076564534 0.0127257375227309
199607 -6.76389143846332 1.16480757756472e-06 -9.64789007595643 0.0811855459398549 -10.201166220284 0.00170880061964644 -6.67293246756173 4.28007099461614e-06 -8.08141823221851 0.0262609641579247 -7.86168606357476 0.0155692936695118
199608 -6.48041354836941 4.49712031056947e-07 -9.37599989537277 0.0540125322099107 -10.0254658260265 0.00146554661816489 -6.59446530634138 4.25843587539573e-06 -7.93670204615011 0.0223013777485701 -7.75996938602792 0.0139318803799361
199609 -6.48340888370909 5.67824982369316e-07 -9.37096883910773 0.055820604574291 -10.0091231187263 0.00155834003922974 -6.73949228421638 8.81386755165896e-06 -8.04865730086901 0.0313339940413827 -7.80592853468229 0.0162400379073975
199610 -6.38861509726929 4.02025035206674e-07 -9.3153934925464 0.05260149330209 -9.99964842874343 0.00159111614698032 -6.69392935801225 7.94054258425272e-06 -8.03172480415195 0.0312252076324826 -7.81347845532865 0.0172979246461956
199611 -6.37458861400664 4.29930015284367e-07 -9.20833814727655 0.04403243990466 -9.71027379491873 0.000855771425586967 -6.76600276877546 1.0507372994277e-05 -8.03615528618014 0.0291860089363312 -7.73968324089909 0.0126836318331112
199612 -6.27172588554656 3.16987187737222e-07 -9.16519105886604 0.0417637281795065 -9.62677101994778 0.000724633153885287 -6.46359950633038 3.56454236567893e-06 -7.84883171633066 0.0214982439416181 -7.55965919340971 0.00911273513100176
199701 -6.24819741771565 3.89539462855496e-07 -9.13698071277118 0.0423768583270345 -9.63053575030648 0.000788586931554397 -6.37799711948166 3.83635311883082e-06 -7.84774981600258 0.0236825828100465 -7.54054903290893 0.0093526547720711
199702 -6.11523848056585 2.3445048451736e-07 -9.04890277861035 0.037063396130925 -9.59379094140045 0.000858341854752358 -6.15952157353117 4.73481261391492e-06 -7.52304035955538 0.0194792022904257 -7.47324026218603 0.0129985600328268
199703 -6.12744260810887 2.17014213609645e-07 -9.11550616329251 0.0418649042603042 -9.67192643694239 0.0011702263498805 -6.29972842923106 9.17133957249529e-06 -7.53572681282721 0.0204564081551504 -7.5192887945861 0.0146702530211575
199704 -6.23308952711608 6.64134767005116e-07 -9.21004275722543 0.0576071224975419 -9.74528580869305 0.00176316290840877 -5.84863390488162 1.83658185751001e-06 -7.35948108634361 0.0156655698584471 -7.41452166596586 0.0122852829418499
199705 -6.73710284948517 6.35085055431396e-06 -9.78090709230881 0.16522082133292 -10.1773012506789 0.00574716282960204 -6.39865646044 2.56492962792281e-05 -7.79459285005197 0.0469687451553951 -7.67141242511229 0.0249474782939432
199706 -6.68309884479346 5.82227025616211e-06 -9.58711019412557 0.127458273159305 -9.80759571870331 0.00233727884321401 -6.38708012191713 2.27275258635848e-05 -7.67716419682249 0.034686966728199 -7.47719939400611 0.0160427547654475
199707 -6.68458732024868 6.39016976688257e-06 -9.58423001716153 0.128580858121922 -9.81327290186107 0.00246716856516968 -6.37941966958049 2.0814282648207e-05 -7.68975772276854 0.034263754672984 -7.51180441233827 0.0171297433521238
199708 -6.61382557420953 7.60140605729114e-06 -9.57020234539094 0.155526736740621 -9.86130272288519 0.0044385455891949 -6.27963720671554 8.13448232584412e-06 -7.68001930371647 0.0286859315004926 -7.49858317690313 0.014512086261505
199709 -6.71561860321455 1.30656794888957e-05 -9.69526636396054 0.205319920402842 -9.93167521720337 0.00688699592973773 -6.16909010201241 4.60970104946838e-06 -7.45026090326213 0.0148808339708494 -7.25800436711961 0.00722800964534689
