"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199606 -2.57884186055306 5.87559044315915e-13 5.82986010313063 1.50830362026332e-29 2.89483765392248 2.01085098359948e-24 4.4993045727698 1.32159737747973e-41 4.65026875807805 5.93332149107928e-25 3.42246880473192 6.93858812014427e-20
199607 -2.55367954109869 6.57122607141958e-13 5.97054828062514 9.71615568344804e-30 3.19424431567822 6.31004898610777e-25 4.5582824319406 1.27639913102258e-41 4.75560570098835 3.56335668179688e-25 3.54708356148488 3.94005308943552e-20
199608 -2.54639021106116 7.78223879874447e-13 6.01192450886048 1.07162168949718e-29 3.27630117841043 5.05690929905797e-25 4.58367744028272 1.39129043781471e-41 4.80330676894082 2.96359961912727e-25 3.61960569744385 2.81453020583298e-20
199609 -2.54774954459935 9.67465988436822e-13 6.0070753266275 1.66568326056183e-29 3.27539282720138 7.06288950198398e-25 4.5580549786854 2.66345991898239e-41 4.78408277911377 4.69100868917418e-25 3.6218096199869 3.59161567653608e-20
199610 -2.55038638034071 1.18815612458761e-12 6.01113257811805 2.33516558880932e-29 3.29711146878221 7.68553465852204e-25 4.52924323035402 4.56717889994413e-41 4.77178643612203 6.42848784689513e-25 3.64502061226161 3.58565421695711e-20
199611 -2.55081031963094 1.45775482026357e-12 6.01692833206158 3.30942743528442e-29 3.34095795852892 7.36712090652583e-25 4.5098914273882 8.29865314304542e-41 4.76190592854485 9.43324045026554e-25 3.66668576891114 3.8379870017189e-20
199612 -2.5486364097441 1.79548913989965e-12 6.00801074652221 5.53645851099023e-29 3.31326174066275 1.28506218989608e-24 4.48229897635325 1.74405631880376e-40 4.72959552105416 1.7441241904515e-24 3.64805561771706 5.84935325126341e-20
199701 -2.53091925924682 2.04541855881782e-12 6.01517022184163 8.67301270828661e-29 3.27845098284648 2.52267635688914e-24 4.4468600908605 4.06494844694292e-40 4.68434647431694 3.69627822695179e-24 3.60534475554601 1.07556880265384e-19
199702 -2.5231498595627 2.45777120461653e-12 6.02671067119554 1.27924912960852e-28 3.2398042409678 4.92440898893589e-24 4.38026998815539 1.08964336439915e-39 4.63125164811273 7.92405959530732e-24 3.56977041684513 1.81434079754037e-19
199703 -2.52695870316653 3.14474252868787e-12 6.01625094898701 2.18040692711742e-28 3.20099908085524 8.82376321902416e-24 4.27892550258671 3.26966034519416e-39 4.55766981266053 1.820230970679e-23 3.52991778928636 2.90906409268425e-19
199704 -2.56253180751322 4.95800291133837e-12 5.96845242271915 5.56128164266093e-28 3.03289195170287 4.31323556466258e-23 4.12780378699209 1.46529740674979e-38 4.4107617645518 7.04786460767761e-23 3.39929292379147 8.47257644217037e-19
199705 -2.65012545742953 1.06118970840849e-11 5.85250920479647 2.70549765664e-27 2.73683551323997 6.2833762866376e-22 3.91807678095468 1.03465897362309e-37 4.19493631092521 4.54007729748391e-22 3.19599696239971 4.10329416989967e-18
199706 -2.77501243034628 2.83753765095696e-11 5.73084224556061 1.56831508358452e-26 2.39763450531251 1.34529254552153e-20 3.71546400331447 8.18372435823087e-37 3.95738705297153 3.74468992857335e-21 2.95323210762699 2.80945101967136e-17
199707 -2.85835339848899 5.61183135992045e-11 5.67474552630802 4.50124984743392e-26 2.2000764033418 8.16514876707859e-20 3.57673663012165 3.88435513923383e-36 3.80044760131875 1.65720232696899e-20 2.80542964351561 9.67620484971128e-17
199708 -2.91793950711297 8.92185566711251e-11 5.63169959340543 9.7930374250918e-26 2.07194310959971 2.57723844581648e-19 3.49105217024902 1.16585857320183e-35 3.69779495714321 4.63403297564596e-20 2.71875921311088 2.02781505609761e-16
199709 -2.93089261307455 1.18017007794474e-10 5.65408022981971 1.34017888315907e-25 2.01095213960965 5.62887058117227e-19 3.4335628111668 3.06456318439384e-35 3.63741932823451 1.04930944347662e-19 2.66287415869471 3.90782832104793e-16
199710 -2.9227498426224 1.36314603791473e-10 5.69713954396921 1.43049846009817e-25 2.01105634196056 7.92012530495182e-19 3.45400727124264 4.59508699880704e-35 3.66246093493445 1.27875333755065e-19 2.68719287944048 4.41122604960143e-16
199711 -2.92177046254811 1.63029515095049e-10 5.70552487135566 1.96412101324514e-25 2.01004394696609 1.08726037942694e-18 3.4176682747148 9.44341249214912e-35 3.63603769483308 2.11564595868925e-19 2.68095048232336 6.03073219356883e-16
199712 -2.92269474858902 1.97727402121276e-10 5.71797600726937 2.67569844375704e-25 1.99816898522717 1.6058555414977e-18 3.36011560527707 2.20752685140083e-34 3.59130280111448 3.9330787530671e-19 2.65944478160353 8.99872322644811e-16
199801 -2.9295866691377 2.50200962708172e-10 5.74513675940036 3.43856445833026e-25 1.9752915956966 2.71294297077127e-18 3.27090003924689 6.5042453097071e-34 3.52694653669495 8.68526894626647e-19 2.63202288250202 1.47004887311385e-15
199802 -2.93364227384245 3.23173681923891e-10 5.82327987695024 3.3981011089694e-25 2.00444533098677 3.84901659023803e-18 3.19265021538661 2.11550831322448e-33 3.46759607799703 2.05108256909632e-18 2.63263709459987 2.18810145304428e-15
199803 -2.92003816858086 3.77473396729353e-10 5.9460907692936 2.28843882189281e-25 2.08858535218865 3.53172115909274e-18 3.22661121541866 3.37326568716221e-33 3.49496090999079 2.75396567274203e-18 2.72695803983971 1.74215759823642e-15
199804 -2.87504261896807 3.66542383932365e-10 6.12758871121299 9.50690485923448e-26 2.27462726457713 1.59480449821244e-18 3.31960991234879 3.69164370225142e-33 3.63337146337341 1.84662458638078e-18 2.96283974410237 5.84473823844875e-16
199805 -2.82466349174666 3.44367437770579e-10 6.29653755430961 4.29814190986457e-26 2.43847950060135 8.11206102322798e-19 3.42636503905579 3.51461398807266e-33 3.7389293700084 1.5118940737579e-18 3.17241584866298 2.28134275209001e-16
199806 -2.75335853954961 2.78907322151727e-10 6.47612837994648 1.71917644273899e-26 2.62595832845804 3.33850151027374e-19 3.57449576591202 2.30838784345235e-33 3.91620101063016 7.16689099792152e-19 3.46643380328343 4.65507413147031e-17
199807 -2.675134553966 2.3067418018163e-10 6.64909556146093 8.1340966248929e-27 2.80767476846618 1.69925598702477e-19 3.7278873375627 1.58240615837895e-33 4.11758749065757 3.12998960609688e-19 3.78757727173562 9.14392905624619e-18
199808 -2.6574876435048 2.54029028780642e-10 6.68509311893858 9.5601772225254e-27 2.85041402455685 1.82260778867818e-19 3.84687263616347 1.23096138742262e-33 4.29950157033301 1.46000269347081e-19 4.08149448501156 1.87098280130332e-18
199809 -2.68954252697711 3.652911507746e-10 6.6646347783361 1.78357362940284e-26 2.83107356773504 3.19809522763727e-19 3.88835657148202 1.92079886870055e-33 4.3309448138039 2.22480538491977e-19 4.21613624285866 1.44611337480722e-18
199810 -2.80888707759144 9.31668565334173e-10 6.56458569285409 8.8105699997067e-26 2.79331417408512 1.41309024296751e-18 3.94595238596588 4.11663818093444e-33 4.36650445367269 5.43729483610408e-19 4.32453965246639 2.48393207267607e-18
199811 -2.92727513769113 2.2225722327718e-09 6.46956692610028 3.81980114944232e-25 2.79487831997488 4.02026954901919e-18 4.03898163589047 6.41187556842827e-33 4.5066036771359 6.11744505276755e-19 4.56113376750528 1.63373232223578e-18
199812 -3.09848146388485 6.19278191813944e-09 6.38552562526435 1.43237461165775e-24 2.83739573959554 7.97929870819365e-18 4.11679750355584 1.12724673906387e-32 4.7018537514473 4.9934699566198e-19 4.98158433308881 3.25234218572196e-19
199901 -3.28355888057581 1.55042101336079e-08 6.28734105001107 4.89749489281364e-24 2.82529437846765 1.60639105518969e-17 4.07121982633228 3.69668774901461e-32 4.75682369952916 8.16545264785098e-19 5.18808454226527 2.06630369936157e-19
199902 -3.48068072367089 3.69919768664404e-08 6.18954429559849 1.57941153727347e-23 2.82193285323264 2.85124907881917e-17 4.11561013915129 6.24632747586153e-32 4.96214824619518 4.50766325074772e-19 5.53172659365537 4.69294702991619e-20
199903 -3.6503371933531 5.99867775369911e-08 6.11345250612521 3.68844899801478e-23 2.80829317230765 4.42114615741031e-17 4.05164068281763 1.6901740229597e-31 4.99394809377885 6.31452436465582e-19 5.70653595486715 2.6725901762821e-20
199904 -3.83082525152785 1.15553872043961e-07 6.02815148143341 9.71019413214932e-23 2.80166748723862 6.63540151573036e-17 3.97204413950165 5.3821099979874e-31 4.99644828188711 1.11623877631393e-18 5.89090600077098 1.49025565729192e-20
199905 -3.93567835747164 2.00457246466468e-07 6.00637204201492 1.86910261210894e-22 2.85634008449389 6.98295833880177e-17 3.94609382751523 1.33319968324505e-30 5.15605364330169 7.66856337769107e-19 6.22860784961353 3.31702682733151e-21
199906 -4.01945657774077 3.17650740995008e-07 5.97791018967493 3.66894036482525e-22 2.87769763145279 8.77918482500605e-17 3.90202788286309 3.45312219431542e-30 5.20147609482405 1.0216521816466e-18 6.40813247197642 2.01509978130016e-21
199907 -4.09619882470633 4.80589555826132e-07 5.94969787407006 7.08701201735108e-22 2.89680076181353 1.10854678075243e-16 3.88426355275002 7.30888146098039e-30 5.23649830373472 1.37995714535556e-18 6.54949970884801 1.52334204124265e-21
199908 -4.09804942828917 5.37207369133405e-07 5.95037121198214 1.04819105772954e-21 2.89105626091105 1.54984426987424e-16 3.88396745083905 1.20485236353785e-29 5.25148499975601 1.84236866102824e-18 6.63514034833566 1.45529276438422e-21
199909 -4.0926159583327 5.99222917856607e-07 5.93902418963875 1.68201826780543e-21 2.85638231449051 2.58543210764561e-16 3.88282977617268 1.98973952803977e-29 5.25956624129584 2.48470583892189e-18 6.71089237162799 1.34608836806439e-21
199910 -4.09269487665962 6.86368217617777e-07 5.93157585988925 2.5556338031752e-21 2.83259925735865 3.9147906904834e-16 3.88151478091653 3.17150649406008e-29 5.28201209795575 3.06125519671548e-18 6.82734087342302 9.73700710348544e-22
