"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
-0.0743362721923773 4.00611221428747 -0.0346717058432433 6.32199870562436 -0.0281266671154123 5.97228714654824 -0.157755614884323 2.43184582749889 -0.178717601715051 1.71062307478276 -0.14119259034559 2.54749022747446
-0.0744257036655029 3.95137005726671 -0.0345725917356974 6.27010158724583 -0.0274136117444095 5.95926503831902 -0.156362329397102 2.36580907552705 -0.17508951114535 1.78661138435685 -0.134783035569006 2.72538255861804
-0.0712058953658579 4.06116681541312 -0.0342702318445944 6.26164099509945 -0.0260862913148634 5.97443916492649 -0.156252332676878 2.35023455544754 -0.174665499749793 1.79243720413344 -0.133972592103845 2.73647071452735
-0.0646982158134346 4.10233774394869 -0.0337307104097562 6.12518878956391 -0.0222540835550655 5.99602406887461 -0.153802814994815 2.31641997983962 -0.170820470579606 1.80883680864449 -0.132741994056592 2.66537564721317
-0.0629961882367123 4.08860202081416 -0.0306663969579481 6.15385970755104 -0.0211266706646491 5.95151926274253 -0.145233029783855 2.5244581984884 -0.163084740275621 2.01758606411048 -0.128138792930309 2.76886914549411
-0.0664610856413435 3.93251164596265 -0.0319596498501238 6.05324277330112 -0.0234868537468478 5.78554839655666 -0.150422167182234 2.28232973768584 -0.170410968524264 1.69037421053696 -0.1383693845891 2.31275611148152
-0.0666178552642667 3.89001170934456 -0.0321663077280629 5.93070735248195 -0.0234868908636308 5.68144606344012 -0.150151031410644 2.24804205260578 -0.169015606187665 1.70810817543123 -0.135773881389027 2.38282595691928
-0.0659753756997727 3.82308373780205 -0.0324721248134798 5.85101709877075 -0.024165711680838 5.55526830740248 -0.151040721857766 2.18278438907344 -0.169368709242939 1.68483774955649 -0.136058314992825 2.31250328276102
-0.0629484638453564 3.90185645639735 -0.0284052369962005 5.96095694843413 -0.0220671736913374 5.57140905934352 -0.149036750760594 2.19816729692153 -0.165659895718837 1.75440833351414 -0.135358331618188 2.29117901143643
-0.0631987574326633 3.86453495682796 -0.0285546454314418 5.88880527472969 -0.0220267704359314 5.52038583444041 -0.148641016987932 2.18265894112205 -0.16582368601717 1.7289888155397 -0.13520575759687 2.26605553788805
-0.0647108150591824 3.66472179546972 -0.0303565354794073 5.71754874737847 -0.0227702200935169 5.4047343969772 -0.151124020021358 2.08565395052026 -0.166560717322081 1.6895593010216 -0.135773347764137 2.20919220638083
-0.0630149999926402 3.78845211362064 -0.0299471484043787 5.74191878786234 -0.0229460292727401 5.3643893032021 -0.148231319922634 2.29500169896623 -0.162262299770994 1.93819530054543 -0.134506950575825 2.26803689372519
-0.0618015763109485 3.86547745028943 -0.0283601188647167 5.79015584451697 -0.0229023936446662 5.31504156470323 -0.148514459058783 2.26860708525953 -0.163520281975517 1.89744740856893 -0.135022280257062 2.23184894895915
-0.0608329667452499 3.86149637369771 -0.0282940775444998 5.73875405816877 -0.0228402718357597 5.26692935457328 -0.148322534913842 2.25150652137177 -0.163484278006343 1.89830665195479 -0.13475879263474 2.22162571585878
-0.0627322997907522 3.7364296128683 -0.0288972678218204 5.64883851241409 -0.023494807189961 5.19048051637221 -0.148068647342182 2.24137479638506 -0.162388294153079 1.92373144875067 -0.13453207775961 2.1971984787475
-0.0631921260735773 3.72384810506517 -0.0291746997140048 5.61232444199722 -0.0249497278342037 5.09880712763497 -0.145267520905695 2.33382760672752 -0.159389945756504 2.07635287287979 -0.13121463053721 2.42297958609121
-0.0627012727147602 3.71101926377741 -0.0279381917443495 5.60994879832842 -0.0240937425541665 5.06795828953826 -0.144704258347997 2.33698635356738 -0.158875970109437 2.07175541396814 -0.130353208228823 2.43207286696574
-0.0632298234480475 3.6456554103754 -0.0260169017234766 5.64859899851897 -0.0240714206083741 5.01754512169856 -0.140174306496295 2.45707766514192 -0.148131045346814 2.39123993658314 -0.127835832572857 2.50302592094384
-0.0631292548285121 3.62887444353839 -0.0282717879739487 5.48036871608541 -0.0245398957800909 4.94512758554137 -0.138046047175443 2.4909188280147 -0.148226593668355 2.31868474040615 -0.126548246213389 2.5159394081436
-0.0646127417129538 3.5655227379901 -0.029792127801864 5.34314369618575 -0.0244498447158898 4.90316669077146 -0.14009337872702 2.44044634733225 -0.149886420328309 2.26842970439894 -0.12615129543101 2.58314106982496
-0.0641482756087863 3.56224663319472 -0.0302587439045514 5.24586999360797 -0.0240278532921334 4.86225740807949 -0.13731638057373 2.49065505237042 -0.148734813344714 2.26083184773822 -0.125378792963032 2.57334056950873
-0.0645743422222973 3.5018506150155 -0.0307414729474678 5.18199306380721 -0.0238961874122685 4.83186278871396 -0.135489165363577 2.65901059065724 -0.142055397800337 2.5050396413559 -0.123795910265768 2.65882635847209
-0.0667909188818436 3.28584956439867 -0.0307478564670496 5.08006618589862 -0.0237287061875755 4.77131346519746 -0.125216462663166 2.95696168545781 -0.13740808353166 2.54640777542762 -0.123062946820146 2.63546818670137
-0.0664375879793222 3.25757596363041 -0.0307300126548125 5.02703873920688 -0.0243916709849898 4.70977530157187 -0.125274619071492 2.92545564671061 -0.137068970974076 2.53389066672966 -0.123214679322179 2.60222794847394
-0.0662911844819796 3.22898672710189 -0.0303761504916784 4.99348425614644 -0.0248662444294048 4.62417765772211 -0.126706188019623 3.43618899327905 -0.131373020832565 2.84694292834372 -0.11936693467245 2.73388483070804
-0.0661600482908966 3.18843121590223 -0.0304714746759529 4.94245325199643 -0.0286753586782078 4.39561585966925 -0.127639235678797 3.46312681543171 -0.133123712070496 2.75570464350513 -0.118334042538795 2.72216656120588
