"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
0.0450209517826821 9.68194092188965 -0.0100070682439919 7.56622358483044 -0.113957764297142 4.91833616110756 0.0183748156818004 8.68216696462285 -0.0574237124675228 5.6021760780605 -0.119279194540927 2.61120703432317
0.0453023545531407 9.5527670278295 -0.00876321784722256 7.48819912360811 -0.111763285057315 4.91976707155367 0.0176615161948398 8.56959478450404 -0.0580900020543371 5.51652210070249 -0.119473055570539 2.58030561863114
0.044865441984235 9.4589856814871 -0.0103691926850151 7.37379948358815 -0.116370310292409 4.6761386148519 0.0172433945614494 8.47211383613045 -0.0584380586028699 5.46119350805931 -0.11968669156995 2.57332377234601
0.0443578317543483 9.32217441295062 -0.0101515819068532 7.23490774511635 -0.114116914180247 4.41769307567627 0.0167677631292897 8.38781728396804 -0.0608200629083082 5.18861777578708 -0.12322991518398 2.13406238852985
0.0463695832724105 9.35339932764302 -0.00492873787693315 7.42801985752996 -0.104799577197033 4.76619391278775 0.018208817475873 8.38820431272704 -0.056453770477525 5.36290639500356 -0.119792779159935 2.27926292842783
0.0462136726489588 9.24406336812594 -0.00509013159677618 7.29337389150514 -0.0999279066764402 4.59382361341354 0.0183507425267183 8.2856462177946 -0.0558506265654068 5.18863121097641 -0.117041996826651 2.00147255383997
0.0452128812478881 9.06984362454502 -0.00550800517747008 7.19287087933403 -0.0994201348986481 4.46896031196407 0.0218004259791091 8.2180320245684 -0.0519125074759625 5.0827165933767 -0.11134595695605 1.99031785387147
0.0475616217885374 9.08480010748827 -0.00369768700081008 7.20747072323142 -0.0967582193152008 4.51383988028931 0.0256238700464427 8.25020067026426 -0.0451931649968516 5.24270558966697 -0.104637643215359 2.10276712835111
0.0492482508777515 9.16972404715869 -0.00319323270055993 7.25328173469133 -0.0918199440449494 4.79946702802217 0.0263230231121325 8.22215729323013 -0.0417783264560991 5.37593932826069 -0.100770059588885 2.21857719821786
0.048720933829046 8.89164349656327 -0.00191249738026933 6.9856977869793 -0.0913535134357681 4.48729594877646 0.0278239875893185 8.11940259631204 -0.0360826437906354 5.48368433495887 -0.0963998232825396 2.26110649831821
0.0463155928018937 8.65117869823773 -0.0058226699061501 6.60763624776033 -0.0938298223094478 4.07694189178053 0.0279836390929139 8.01619242972589 -0.035342477218846 5.34773615544167 -0.0908883204671584 2.23951999995413
0.0464315116317197 8.70956711816652 -0.00402601826661386 6.77273332156182 -0.0907916750293756 4.28453172336987 0.024256362746533 7.75362515605527 -0.0383209965378799 5.19578809735129 -0.093363302388475 2.14228781622867
0.052102873701566 8.8878632038194 0.00284444733939493 6.98578762089178 -0.0856044235310696 4.33524401394647 0.0257378422285279 7.70558042061184 -0.0346428602560054 5.24606387919369 -0.0903448210046109 2.19058914835408
0.0520608999871048 8.77503124217893 0.00297027024129171 6.91027958487668 -0.085121977427294 4.28757807378831 0.0235072492064143 7.51599036291262 -0.0372889552927556 5.05828810569328 -0.0917474379507619 2.11157748152426
0.0540766550020405 8.8009611954139 0.00436339695198895 6.89126509944601 -0.0848405946487658 4.25554127676287 0.0244283584045412 7.48885144617529 -0.0368556111282241 5.02204359513623 -0.0919751150895081 2.07371180496126
0.0543518076418806 8.72221845025007 0.00711642573763904 6.94438676494298 -0.0762567980963484 4.49710465186057 0.0236114666104644 7.40110619952961 -0.0365316439458663 5.05517429896616 -0.0899577778125467 2.2293099489341
0.0564392997455809 8.73364287742532 0.00821359465561544 6.91839055444823 -0.0737700903187921 4.54166653209871 0.0296415437096779 7.61456989086159 -0.0316895057016382 5.17596629733253 -0.0845601168046952 2.37843514898611
0.0568989502063286 8.62844431036923 0.00890926877766707 6.85450487488173 -0.0738790093814914 4.48289509614092 0.0312674094059215 7.54916251665686 -0.0316544183658347 5.09227255341396 -0.0839850971945422 2.35759336664723
0.0597122217180456 8.68952070436743 0.0111580608524866 6.87577601600177 -0.072791927768538 4.42710334387709 0.0354191250842216 7.47061064496273 -0.0233471103773313 5.16979956164492 -0.0819631347617027 2.20176578847778
0.0605376720289023 8.69615864177661 0.0101710196213188 6.78834526111859 -0.0750176380872223 4.28961170279087 0.0333584961858692 7.29912853633955 -0.0235993791662348 5.11072603552324 -0.0833914195189673 2.14108732724471
0.0587206527644517 8.41021427886955 0.00807262981145518 6.57120928486892 -0.0771503050710323 4.10728687660232 0.0423754873925606 7.63233118874571 -0.0190421507737177 5.20317841237386 -0.0802330547365118 2.21752535418118
0.0514531064489793 7.96951315498609 -0.0032789049629447 6.02867730728226 -0.089641226980383 3.64853637133216 0.0336484737640153 7.08676365058507 -0.0291185829231355 4.71761947107131 -0.0881648240074113 1.88231464232594
0.0525540828094817 7.92891613549172 0.00180448502158492 6.16511671687145 -0.0783375434646552 4.03599087506708 0.0345073789798587 7.09107280091518 -0.025703357333521 4.86056895635484 -0.0822754544178281 2.09605999613384
