"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
-0.100440427859303 -3.0948041971371 -0.0884645004100111 -2.83773813595723 -0.00425192842031841 1.37199688909152 -0.0579986931359744 -0.420544477583493 -0.0658519201867971 -0.675220323524667
-0.0998260848427683 -3.03220091201863 -0.0873475357012425 -2.76349491122418 -0.00412277387497961 1.36715073015112 -0.0550739152595283 -0.232641309481717 -0.0648941152399256 -0.614230666633594
-0.0957760228327782 -2.82652436930872 -0.0878362355287969 -2.75771998133196 -0.00394644829753554 1.36006986554065 -0.0547966410031493 -0.232070724010786 -0.0637163407218901 -0.543667903396966
-0.101132642470951 -3.07247519048932 -0.0911993381134848 -2.88789643233666 -0.0036081680221054 1.3588776112721 -0.0577640858532649 -0.390396701068952 -0.0667581041376835 -0.686458389194921
-0.100915072435973 -3.04530259395085 -0.0899617655325857 -2.80745611511524 -0.00325790713082252 1.36508132847056 -0.0612979143931067 -0.561096657407553 -0.0665080142982528 -0.67636512358039
-0.100821656067068 -3.0131529250405 -0.0896202550739373 -2.76625303742186 -0.00323804491500668 1.3537362262522 -0.0610081396766136 -0.520255576066583 -0.066567697571716 -0.668880090068662
-0.101087131164446 -2.99191784821772 -0.0894475632469018 -2.73330989157645 -0.0032678298961224 1.34007904611862 -0.0616089163460867 -0.540649223253726 -0.0666051691462253 -0.663853700434837
-0.100791977647806 -2.94969413077541 -0.0882450201818619 -2.65672223339004 -0.00325434525947665 1.331543343515 -0.0617550146530943 -0.542173238709226 -0.0665417137485278 -0.655184177781768
-0.10076780834995 -2.91937554187051 -0.0882434572106798 -2.63154466620878 -0.00320916041107311 1.3276961780795 -0.0617797254780921 -0.534699340069214 -0.0665741723841202 -0.649423320544352
-0.0973116434287911 -2.74525588180076 -0.085008096981267 -2.5470581902456 -0.00291624772572474 1.32717212664569 -0.0594331233414729 -0.427617268639224 -0.0661988096426041 -0.636646045412967
-0.0971958100932488 -2.71298434704271 -0.0850175803644841 -2.52747217093194 -0.00301466821495433 1.31269146397319 -0.0603518207092775 -0.497728905445344 -0.0668648482624499 -0.669582384682107
-0.0954191464070866 -2.57286316377489 -0.0765404527139237 -2.14760725589561 -0.000921254318377418 1.42140841425441 -0.0557423487357822 -0.230693818989007 -0.0630282158527395 -0.472074189445641
-0.0912763010505464 -2.43698931506798 -0.0772821137113073 -2.15786607859474 0.000717631036807331 1.45459139717614 -0.0537017507355182 -0.134342190485197 -0.0635247001796748 -0.485604566937007
-0.0918023260350935 -2.43096712389518 -0.0763541836557053 -2.08775667713169 -0.00057697392563183 1.37531967134349 -0.0558957794122001 -0.201418563677768 -0.0634108847077957 -0.464237082701847
-0.0914157041129977 -2.39144676184484 -0.0742689051628036 -1.9920884065809 -0.000543318859306918 1.36419746009059 -0.0524470883495078 -0.0800580157004724 -0.0648154117676556 -0.530455925740609
-0.0883858961179744 -2.24542778577634 -0.0790645831153667 -2.19080697233814 0.000983545924659546 1.43696248375627 -0.0487140320401225 0.107907597219056 -0.0654601633304894 -0.524477140547242
-0.090532200449823 -2.31899577677624 -0.0776861727804141 -2.12507134916891 0.000723678897463942 1.40868887124396 -0.0477026109526244 0.168006907305879 -0.064089020933475 -0.45500758364491
-0.0901765223269677 -2.27773680084996 -0.0796345199791455 -2.19167215566788 -0.000172125014427094 1.35307221689296 -0.0462969910919933 0.295725985733949 -0.0640688675426067 -0.432577105593418
-0.0909279905914984 -2.28344030579285 -0.0784412807955563 -2.12202116616788 0.000527808133596097 1.37837842439574 -0.0463723191976366 0.287119388579894 -0.0636580103221878 -0.412098839101622
-0.0947666713893036 -2.40495000204037 -0.0754403205371228 -1.99017002016721 -0.00137557659686816 1.27600825438915 -0.0577124503160287 -0.16108620242568 -0.0632062660022754 -0.340835621325571
-0.0917740318601927 -2.27641719283583 -0.076585225882593 -2.02085753811391 0.000120987610555567 1.33224431260171 -0.0527918960379314 0.0578472733264803 -0.063652739255996 -0.344381849188982
-0.0868034568863594 -2.05614808213077 -0.06982787360465 -1.72724642927527 0.00780264629102723 1.6322062723351 -0.0583332908177498 -0.17174872734696 -0.067752955113888 -0.520479531928891
-0.0865674703536494 -2.01750271622439 -0.0674970235551813 -1.62041550035171 0.0077711550368722 1.61282696075899 -0.0620142173789153 -0.268884211522902 -0.0678514857237547 -0.506774005685149
-0.0843827428777677 -1.90010722540325 -0.0705592017697583 -1.70909540357734 0.00770067684417375 1.60887041966269 -0.0617203244793771 -0.256253897956997 -0.07067293388867 -0.572662138681104
-0.0786867604217469 -1.65948227819867 -0.0646444042518881 -1.46193418504682 0.00871101540344577 1.63290706623173 -0.0498016890831312 0.269393016846887 -0.065338175629317 -0.331024745134739
-0.0836752993771233 -1.84525295956112 -0.0636093578103616 -1.40086384502816 0.00916434611281169 1.63642382931113 -0.0526962021773998 0.171745338760946 -0.063026853976341 -0.205303298221861
-0.0853916823013909 -1.87700162818091 -0.0689668856455039 -1.58637547233529 0.010158374918571 1.66953501626912 -0.0518348534484612 0.199634026276065 -0.0653933830624409 -0.289130188463831
-0.0863286480470862 -1.87942669352487 -0.0693802001457635 -1.58356810274392 0.00992657628933691 1.64019371663806 -0.0512444588295222 0.22092792882134 -0.0661810712035269 -0.331775635893902
-0.0840835956984483 -1.80743964133818 -0.0689501646522646 -1.6067653450098 0.00888219834332926 1.55020491125714 -0.0509394706681687 0.235210710758438 -0.0624339751343694 -0.190667828116508
-0.0862935776406979 -1.89334328363276 -0.0716449943904336 -1.69929216893542 0.0101208503322534 1.5818241720272 -0.0445098268725865 0.474249696910205 -0.0616612299867259 -0.147619799264315
-0.0898150617604083 -1.96018761854264 -0.071542795188855 -1.65846758062247 0.0114318926869249 1.62323305328807 -0.0439175369590437 0.508869701059926 -0.0632414356609659 -0.171589599505828
-0.0903694208313552 -1.93716856875831 -0.0719716773741796 -1.64399562511404 0.0111947915116374 1.5934350327769 -0.0432859964115013 0.530697107059234 -0.062732071947827 -0.136552288017553
-0.0921923022058608 -1.97677462263226 -0.0719015249015369 -1.62403933833736 0.011602599473302 1.58548446735977 -0.0423628730459196 0.539571232447697 -0.0599249297696312 -0.124344222168747
-0.092477412923428 -1.9617887751275 -0.0729580533590006 -1.63106838652389 0.0109161162444544 1.54353509163459 -0.0418812285534851 0.570107979199431 -0.0627070778848255 -0.214140556023694
-0.0914678639422166 -1.90050708971394 -0.0734754477680322 -1.62869669957172 0.0116650985833771 1.55853522205006 -0.0373713509903411 0.743414198686227 -0.0613853027414766 -0.172505468475148
-0.0954295133100742 -1.99827453627949 -0.0857956638044184 -2.02119425686115 0.0117910825413773 1.53930135746664 -0.0333695032080548 0.846585881446569 -0.0607775321796664 -0.140021612928188
-0.13209741583524 -2.88124663407425 -0.114434049892814 -2.8359460684139 0.00813303823959188 1.42201433101372 -0.0197521001858012 1.61907829095154 -0.118837580882303 -1.45236716591241
-0.131986801036014 -2.84115523303822 -0.113962216605427 -2.77530045877274 0.00821433502370061 1.42801117847363 -0.0254911161548643 1.52555326003063 -0.119252732125411 -1.44564235841323
-0.1422166845761 -3.00883487123338 -0.11487604656061 -2.74490907367662 0.00758088129374923 1.38690806780757 -0.0286256477886642 1.16258772096948 -0.126921993880788 -1.60082521433875
-0.13588856520366 -2.75337578177291 -0.113222162000881 -2.66778022432738 0.00811721214513705 1.39764078084223 -0.0240561133784523 1.33298891108827 -0.12277433274457 -1.43499235742529
-0.136646597743656 -2.72218376359379 -0.112850965808553 -2.6235765874243 0.0147633660892521 1.64609182639002 -0.0221000022591837 1.39910250340158 -0.119985939890066 -1.34183304455459
-0.136797273018196 -2.68832901479844 -0.116169922850479 -2.68928276534515 0.0132461310004142 1.58369209904292 -0.0106973528352976 1.59112006418878 -0.120004662640247 -1.32382744888734
-0.137392442187684 -2.64641532045229 -0.120753458163567 -2.78614755276227 0.00810361349333966 1.37633405324617 -0.0092322862725156 1.61512289034227 -0.121435164822668 -1.38054246080636
-0.137750730208883 -2.62132693570071 -0.118667286777701 -2.6763309599725 0.0111464049970967 1.45065758694819 -0.00816033033113661 1.62325066436288 -0.11944732848932 -1.3254761816225
-0.138114689070419 -2.59026719883108 -0.124479160149742 -2.73528228771037 0.0104177947492461 1.39043279708006 -0.00337809212071161 1.83704484784783 -0.122316846689039 -1.35634746301775
-0.134371409792827 -2.45600322099378 -0.11593451546162 -2.50626508298971 0.0102882520560752 1.36589731785338 -0.00923056653248389 1.57125196096889 -0.115736216909437 -1.13505815818219
-0.139984195181774 -2.60765202608103 -0.11608485451492 -2.51659313662078 0.00976336261631117 1.33704915961698 -0.0117857459935597 1.46017014146539 -0.117556876383145 -1.25638593866188
-0.127888782097876 -2.25572273562605 -0.11252427275148 -2.40726111169788 0.0103980131220573 1.33975785363493 -0.00859883671607298 1.59277278398309 -0.106208350089209 -0.869585532026418
-0.118740709712563 -1.95853476884744 -0.110222298979942 -2.33365037258915 0.0104461430763642 1.31973830930866 -0.008041928684837 1.59341540932149 -0.100767808437834 -0.651502341628875
-0.118287606057532 -1.89651822561272 -0.113886768021811 -2.38138074209312 0.0105192567811526 1.28608419106841 -0.00107074518405392 1.90769097374057 -0.111715942375715 -0.932381105939157
-0.124995535151551 -2.05201236705326 -0.114312549727562 -2.35344220779795 0.0105764289285375 1.26926049346064 -0.00860167455509919 1.74587935167475 -0.119014308741127 -0.9780847141651
-0.118656193671203 -1.99130014586707 -0.117646526937603 -2.61374869576241 0.0205088553228835 1.53930892578272 -0.00823637744619488 1.71782481380142 -0.129164424862625 -1.39169061344468
-0.120890841365952 -2.02965746291697 -0.106523329519931 -2.32022587668675 0.0250449896201618 1.68721794297581 0.0478279806558701 3.32384767021036 -0.126996442583072 -1.36503209044057
