"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199606 -1.42902850230815 0.867982182737246 -6.31229730754617 5.63809983760878e-05 -4.04426253261809 0.572842423211071 -2.00884513694495 0.401219609409396 -1.40382084216397 0.0233930940944642 -3.44530107164618 0.908377004699835
199607 -1.42058261769256 0.865700833449389 -6.36876328629052 4.5162797109927e-05 -3.90765549478211 0.649576351000324 -2.02620875675781 0.422243158370612 -1.53523717714701 0.035091612850591 -3.53001473042076 0.992077495207511
199608 -1.44156749401272 0.849051607305974 -6.43562221842784 3.91761114830281e-05 -3.93413395558579 0.631335998039036 -2.06916519241984 0.448943922749343 -1.63350770276771 0.0428923256816402 -3.63363506619865 0.940388807229524
199609 -1.43341419493941 0.857078362469434 -6.42946440943333 4.46806871048086e-05 -3.92266200659799 0.641080570587067 -2.06223321299202 0.445337784840327 -1.61515894227151 0.0402641302232693 -3.61692932146267 0.962225850473148
199610 -1.52297391162319 0.774897695253616 -6.71271713503392 1.48056723384191e-05 -4.00633330501807 0.552781535955491 -2.13003513379604 0.500271957782302 -1.83514326731888 0.0715726852856785 -3.76686449985604 0.828809428153525
199611 -1.51690376603848 0.782070111275552 -6.69672475200622 1.77837743147575e-05 -3.99349938635425 0.564008452497294 -2.11959073901287 0.493633876508359 -1.80781858302117 0.0674816378465047 -3.75806823753828 0.838490691966168
199612 -1.54404612418293 0.757110463583471 -6.80699925535972 1.23292254539178e-05 -4.01634662277297 0.540078398535412 -2.15424993617921 0.522140676888045 -1.87591752320142 0.0812111439062972 -3.78177119274843 0.813515908606126
199701 -1.53488087653759 0.764365520225609 -6.75759891065979 1.63202211266646e-05 -3.99482676808254 0.553155452789074 -2.13380647121051 0.510330953277058 -1.81746894324382 0.0717860908789464 -3.74839549192818 0.840814258842896
199702 -1.53236555803418 0.76619651591234 -6.72427172471191 2.01149956050029e-05 -3.99191510351811 0.553942898421471 -2.11377650320168 0.500442994111266 -1.77168245265735 0.0659352131688307 -3.73307969067063 0.851094843938861
199703 -1.53900234410416 0.762688052903753 -6.74396495436349 2.09246878823299e-05 -4.00010784820533 0.552787432375285 -2.1219251242619 0.505456427053731 -1.77505534978253 0.0661063454764147 -3.74191713615823 0.849167389797676
199704 -1.554848557934 0.753826283815461 -6.79076092809503 2.04082669028942e-05 -4.03334320400186 0.541304436397923 -2.14334759022443 0.515760532258313 -1.78754050827468 0.0649312356670878 -3.78278814199393 0.833486891710831
199705 -1.76537229173601 0.577835419162115 -7.27310080760928 2.76607724133332e-06 -4.41781834897672 0.280300268853357 -2.33767586491156 0.673745081611813 -2.11087068780267 0.139696950080463 -4.00698122045986 0.637322096625133
199706 -1.76544009387853 0.579785370339471 -7.29673963236788 2.8419372717468e-06 -4.41964844085527 0.282604607232995 -2.33729583350946 0.674262084812219 -2.13082151936244 0.145227874309134 -4.01978615172722 0.63263831920883
199707 -1.75108614459414 0.589195282719177 -7.31969427334698 2.83323755572096e-06 -4.42730150613948 0.277789299644756 -2.3457769537748 0.683350071360995 -2.18031664506741 0.159952392668894 -4.06635539731943 0.603353988690349
199708 -1.56792997292101 0.698604005220446 -7.12023545235374 5.28783629170249e-06 -4.16910636829879 0.357316406506441 -2.27640777587081 0.660709571964488 -2.16454331246549 0.173821575861112 -4.0448123771057 0.587961964953328
199709 -1.97449733183386 0.424677880945267 -7.71259787936298 4.75271446450053e-07 -4.80598379050332 0.11479776224418 -2.42475887612086 0.795506457506667 -2.32756333685269 0.253088707482895 -4.11229622294222 0.516144579128319
199710 -1.80681481655272 0.533884774468796 -7.53642293447605 1.16429393201062e-06 -4.58008746418788 0.180808556456067 -2.36742577553672 0.756416799355225 -2.23171132153479 0.220339507865672 -4.06290688987729 0.545335381195605
199711 -1.80668162886304 0.542642354248456 -7.60432746088224 1.09084244048924e-06 -4.59541393382512 0.186383234407602 -2.36755068675834 0.75768069455142 -2.23178868542793 0.222663824288049 -4.06512470558509 0.546114071587192
199712 -1.35470123112553 0.817757284260918 -6.88812193344881 1.05691537662127e-05 -3.87238134871928 0.425593195548634 -2.33497962014315 0.788673758365058 -2.15833630749884 0.243082392428653 -4.11040887121958 0.466283241232913
199801 -1.09450382174308 0.994969437677906 -6.49661273219493 3.82663281803457e-05 -3.51060862258019 0.601586244138432 -2.29947756977642 0.788399836760572 -2.13545301571934 0.255417369846341 -4.24816386397164 0.375475527740649
199802 -1.06144726420518 0.977856179027912 -6.46326683210476 4.79439387231945e-05 -3.46534087809256 0.633857648592554 -2.29738038267668 0.788248964575632 -2.13859634376363 0.259526234245254 -4.30043978879207 0.356498993305761
