"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
199507 -3.22233544513739 0.393171580852321 -5.88940009481516 5.4651601630171e-06 -5.27837957760278 3.70289051319272e-05 -2.29816508375338 0.698300116097009 -2.82618016872267 0.763638974228509
199508 -3.2935494354883 0.338671819832504 -5.89664921921789 5.50156619496962e-06 -5.28014470472298 3.89468573491686e-05 -2.29992610659087 0.697395939938568 -2.8277014122585 0.763011989173236
199509 -3.31299831052556 0.320634536352921 -5.89449010313543 6.03444713116286e-06 -5.27754778508227 4.2020905451327e-05 -2.28781349923142 0.708420811010011 -2.7726410590825 0.817218496531541
199510 -3.18970724123906 0.395738473444266 -5.66700561021753 1.82242804458367e-05 -5.17334517860142 6.90148133520783e-05 -2.22094095809191 0.766945386944427 -2.74504042680186 0.839362297288344
199511 -3.19248373163117 0.395676508221436 -5.75540500989209 1.2185942019006e-05 -5.26774332958133 4.5515181482992e-05 -2.29882552907861 0.691380912483272 -2.8511501358562 0.736200467760728
199512 -3.19179632173303 0.398153226689749 -5.78449211492238 1.0985030350061e-05 -5.28002571386714 4.46072355313196e-05 -2.27561955465201 0.709519518437764 -2.85735782738976 0.730064460916013
199601 -3.19106096325579 0.400438828397617 -5.78856972043649 1.16828524562839e-05 -5.2865705245053 4.65693769767135e-05 -2.27375531575005 0.712258709493933 -2.84945825148248 0.740443720191045
199602 -3.19873031762461 0.397917643719045 -5.79382798957049 1.2404933948798e-05 -5.29205336847127 4.89257865440852e-05 -2.27479551538821 0.7127342505126 -2.84945164594186 0.741510194518098
199603 -3.21730435759062 0.386670210693979 -5.79036928414502 1.36377152481321e-05 -5.28599001267933 5.38304914708073e-05 -2.27399874657825 0.714419183753545 -2.85117235107197 0.740457218456514
199604 -3.23271962520366 0.384944664765359 -5.80080434831887 1.45084451985673e-05 -5.28844439385199 5.74956930707237e-05 -2.27546574064155 0.715434581982558 -2.8512070125758 0.741492763079043
199605 -3.38411540982075 0.292005466827358 -5.75690222177414 1.90485448626632e-05 -5.25822727651819 6.77027470838651e-05 -2.26383764240108 0.720664807820801 -2.79080828914704 0.784640160754937
199606 -3.14451523787365 0.419070913831912 -5.77459664305893 1.95227846743946e-05 -5.32974120350955 5.38845553589525e-05 -2.30920048570016 0.68202585766946 -2.79882457534402 0.774175949046835
199607 -3.47637614136318 0.242238741533005 -5.64888893388242 4.04779645158929e-05 -5.14066554302268 0.000134773701355045 -2.13779847680871 0.839223251455858 -2.62478306707417 0.935730516381935
199608 -3.28501986522913 0.313735297209756 -5.33773131142452 0.000123446700651818 -5.03571286611544 0.0002172251256579 -2.07601062645395 0.896091639295886 -2.56915317916619 0.972705081389864
199609 -3.30201830432233 0.305870741099709 -5.34996016072802 0.000126039501238054 -5.03243515210636 0.00023616385718575 -2.07009173508466 0.904858758958082 -2.60307101959059 0.952335772953373
199610 -3.32422917257698 0.297213025164829 -5.27074766995645 0.000175827037838789 -4.91849654283298 0.000373743949998367 -2.03507493662112 0.927998311069368 -2.62625632040343 0.926602665118667
199611 -3.30321977574541 0.307572570500097 -5.21248427780177 0.000222411976705089 -4.8854605944785 0.000447857606785833 -2.01162675241506 0.954270343013727 -2.50730741539105 0.95248177207996
199612 -3.28603717038913 0.311366091489565 -5.18126891839263 0.000260135372571602 -4.87878127164711 0.000483598480567341 -1.9836132618785 0.976556752402672 -2.34218176391183 0.823472309254242
199701 -3.28800643637983 0.314321852061384 -5.15856245660387 0.000297442956570864 -4.86977314997123 0.000525032626419632 -1.97977436443533 0.980756165057724 -2.47570959041579 0.935822920007461
199702 -3.27875128565855 0.322403169858468 -5.18716321432287 0.00028689784157696 -4.89522520688748 0.000508336008951331 -1.99229913294263 0.968717132000491 -2.4495481234976 0.920125050965233
199703 -3.36112136210409 0.28481296447919 -5.303280557084 0.000198183431453733 -4.91837143367524 0.000508597775919094 -1.98230575585423 0.987573245558587 -2.67316786057108 0.883344400062793
199704 -3.45817902170105 0.239073319450225 -5.3468462543697 0.000161469740462404 -4.89689954981614 0.000563912423362731 -1.96624718557139 0.998859903512093 -2.46152864995353 0.939022992472544
199705 -3.20190818510404 0.364844319938542 -5.41423891020312 0.000145876904993625 -5.12662225635891 0.000262788302952058 -2.09693432792308 0.891542284083765 -1.70939590373556 0.46627595822302
199706 -3.29800922491357 0.311606372296845 -5.43726635088755 0.000144164302492978 -5.12623657375362 0.000282109837931205 -2.08975482591227 0.899269914921964 -1.66338179587107 0.436316464995091
199707 -3.21250255705965 0.356508468708061 -5.45541036952697 0.000145085639745348 -5.16565467253041 0.000262537470368464 -2.12533209205756 0.876778219226144 -1.6786152435724 0.433328033121051
199708 -3.15267635463743 0.389603272832251 -5.49119984563184 0.000124502013524255 -5.16120916127294 0.000262366919184975 -2.07237136664895 0.909261770136845 -1.33175794123843 0.245061180197587
199709 -3.37400325348061 0.274126220019789 -5.34136545061243 0.000231169665254064 -5.03115831950482 0.00044061988518959 -1.98355308789997 0.983341292753162 -1.69049279012392 0.722369536713268
199710 -3.41421048545381 0.259528026590436 -5.30877731490096 0.000283518893576997 -4.99442318246615 0.000545011465513824 -1.92671361324255 0.959332005409774 -1.76864273150104 0.783446577919301
199711 -3.39876551051279 0.269353375463562 -5.28472745540971 0.00032980719600372 -4.97830836446407 0.000609643233671546 -1.9292705791379 0.962699852452641 -1.78197776893274 0.791499048861626
199712 -3.46870872232607 0.231769202553685 -5.25741314437196 0.000357696341686348 -4.97922705800573 0.000589547216476037 -1.93243183950027 0.974364959219624 -1.67808242274419 0.752064594213263
199801 -3.50481643737381 0.209911153772236 -5.25842086961994 0.000379879541943613 -4.93660295749736 0.000715433332354335 -1.90491726206885 0.951588795649968 -1.65690109954004 0.760226663016973
