"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
199606 -1.76532453629563 0.858701750816505 -1.023906912841 0.620649785810894 -1.48877808018073 0.587865718396391 -2.43960795955174 0.631844836243189 -4.62788653392503 0.0866731215288812
199607 -1.79588631612877 0.82734546171118 -1.0633821106387 0.657042822443912 -1.57164465303439 0.657526949206357 -2.58352487038094 0.751662582444045 -4.54246397236189 0.103914939123453
199608 -1.8280922997479 0.806432909843471 -1.07941709738593 0.665324442354408 -1.61429529655701 0.678247231243554 -2.67031211628963 0.79741123234495 -4.54331005410378 0.105224322620298
199609 -1.79441861347809 0.837778936881915 -1.04803769775532 0.63937446058371 -1.56548611838685 0.634691348710952 -2.58698181335975 0.718522350898638 -4.54508328251961 0.105692377550697
199610 -1.90322342782512 0.744709078981025 -1.14434017131877 0.720452348724071 -1.7050018369299 0.749574732226082 -2.77654951131814 0.878906877748668 -4.54328840900464 0.103692125392289
199611 -1.83706877569956 0.796229232512514 -1.07483537848061 0.669148303030512 -1.60697859670011 0.675102915885045 -2.63861867466022 0.769757051873923 -4.51412891839855 0.108372562738692
199612 -1.85540594750995 0.78232539538347 -1.0859480462851 0.679146250941841 -1.63066936790428 0.69353008335354 -2.67659859864278 0.799130292778349 -4.51099964213024 0.11032737964916
199701 -1.85708976166925 0.784302490454637 -1.08036184355407 0.675058105108727 -1.62289504655215 0.684084632901339 -2.67534440718067 0.792502881907585 -4.51089293089955 0.111965734407341
199702 -1.78264626293052 0.834269854155864 -1.03447597736832 0.652435925790823 -1.49415382444149 0.601999981121625 -2.51788223929075 0.69348209609079 -4.49227603154154 0.111049530728254
199703 -1.77881584596586 0.841153321848058 -1.02697239142344 0.646699873128834 -1.48622816901438 0.592825457699792 -2.50300463563127 0.675924854038203 -4.48680528519949 0.114053454124668
199704 -1.83986982399647 0.798248910304934 -1.05247893262437 0.66502380009467 -1.54633863664084 0.627236360238556 -2.6131668747825 0.739850186208654 -4.54103379396724 0.104361202406413
199705 -1.98775445020773 0.681087131884768 -1.14650685575544 0.743413303500258 -1.72526373247417 0.766727709723722 -2.81008223877179 0.903034819197262 -4.69533154536168 0.0747389710179854
199706 -2.01436119410729 0.663702271225374 -1.15836047525597 0.754037661301012 -1.76661205391861 0.797193961483021 -2.83842538607699 0.924582631775847 -4.71861116206382 0.0724495340267218
199707 -2.07777190863747 0.610803779853932 -1.17484022918386 0.775496505857383 -1.86401810373649 0.884916856305138 -2.94211856656421 0.9757137124088 -4.7794990012878 0.0614333008362099
199708 -2.03065860996414 0.624419387775342 -1.07026360174522 0.714563323120473 -1.84903702664123 0.903761283969326 -2.926415015989 0.945200371884699 -4.7429372458303 0.0585750029305551
199709 -2.13344034430341 0.54545295046929 -1.23143632978742 0.849830658705113 -1.95144006949985 0.99975397622653 -3.0250537431624 0.844903426544327 -4.8925644651034 0.0393824659621173
199710 -1.93209224647315 0.670006830226728 -0.943603169028173 0.644458224054766 -1.71733201396136 0.83882519625968 -2.85077955340916 0.944559639168487 -4.62875451004576 0.0637781718499309
199711 -1.92063833099527 0.680402525711538 -0.934906469939212 0.638428655434754 -1.71486038472444 0.837967517169725 -2.8580235089531 0.939017823030351 -4.61843979698493 0.0665665371638594
199712 -1.78500370518666 0.747531074335991 -0.809084311905583 0.581259661453693 -1.64522446446722 0.831654562381964 -2.90179671471043 0.837746519343773 -4.53893226247768 0.0659315976964951
199801 -1.69423752034228 0.798114072359226 -0.748258344795549 0.556482870808955 -1.66195905200546 0.870445745575502 -3.0412921966585 0.702019448325988 -4.59770036020983 0.053168414503523
199802 -1.67773543410905 0.810610997466634 -0.741384993912897 0.554559628760934 -1.68331074447812 0.888573365247615 -3.10301616814321 0.661783556681858 -4.66050322583498 0.0471546029569658
199803 -1.71030268064132 0.788436901395457 -0.770455460380326 0.575724620852875 -1.69457836900824 0.898774912359926 -3.09781530467845 0.665804882121298 -4.64036621029822 0.0502770829318217
