"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
199606 -2.26014464298006 0.663212930270834 -1.92475638646954 0.381724763373474 -3.93483323542578 0.133197611383394 -1.85265291371537 0.00013883414496906 -3.21315041364427 0.126564123482349
199607 -2.30620272877864 0.710034429282424 -2.00304820440509 0.33723695360732 -3.94214454478816 0.131839315658862 -2.06822835926717 0.000360006042446459 -3.29207805202376 0.106482488141858
199608 -2.32515217305753 0.714108541578708 -2.04513586888111 0.321766829235499 -3.97024393864081 0.127854047664142 -2.20631245575778 0.000529719579517538 -3.33445948935625 0.100905499723758
199609 -2.28068653079923 0.67715346199803 -2.00671912711914 0.346237498120807 -3.94930077061737 0.136125103247898 -2.06806792155327 0.000312824512151981 -3.29566972764515 0.111818676963618
199610 -2.4238881575648 0.802940234720864 -2.12256979872127 0.286992765252676 -4.00532890527805 0.122883992196399 -2.23381778331093 0.000649480663728865 -3.44505967734385 0.0804614188480016
199611 -2.29642113028357 0.710916658528826 -2.05733784590141 0.318514465908131 -3.96875529584029 0.133570311028695 -2.02001257170872 0.000302313482753252 -3.34582749248213 0.099137419831392
199612 -2.32793963539173 0.73398477186952 -2.07165598274015 0.313464367562496 -3.97805538820444 0.132918676600581 -2.07325276578172 0.000383667892300208 -3.36759717190149 0.0961792107327468
199701 -2.30453809563096 0.70924401765159 -2.06857988450848 0.317633090044757 -3.97978650441535 0.134420022631353 -2.09112966090128 0.0003918542612784 -3.36437442161774 0.0991969995260812
199702 -2.08079245078983 0.572428968847561 -2.03225135132783 0.329436458219751 -3.95371584772655 0.141417419962073 -1.75686233890522 0.000127987025838917 -3.24864488953565 0.120090033929213
199703 -2.06323081393691 0.554129608627024 -2.02771190649789 0.334628937440021 -3.95465779680886 0.144020381147995 -1.7112860610085 0.000100783624678312 -3.24200287337746 0.124069497573487
199704 -2.13988545176429 0.588200009715851 -2.06115797287909 0.321519643649862 -4.00814114779398 0.133800191367637 -1.91388029069242 0.000182281462691352 -3.31130113424951 0.111352649450329
199705 -2.3763709832638 0.767613484788494 -2.15678831991768 0.275436943329582 -4.09784183453628 0.113931304962146 -2.30750233438175 0.000799286148906548 -3.47489158899477 0.0788063222335055
199706 -2.43552793900164 0.805729521846351 -2.16516393497395 0.273727338209219 -4.11143221641785 0.112662590334812 -2.37111166576338 0.000978205573795655 -3.50736948392778 0.0749919007092123
199707 -2.62880555238576 0.968623325185074 -2.15334976195731 0.276683712942921 -4.16501277342758 0.101692613604442 -2.57653691981965 0.0023376135227574 -3.57627646088254 0.06340450194636
199708 -2.70797697476151 0.915370213631993 -1.96592795554784 0.357896857144585 -4.17429642928731 0.0978536045798211 -2.7593032045937 0.00559978163075404 -3.52240809417455 0.0645584607487732
199709 -2.78342044924824 0.825177024284078 -2.15524656168897 0.266043275300067 -4.21169464514939 0.0910420315481137 -2.62674087872592 0.0045959406573079 -3.6889886728348 0.0430743769079641
199710 -2.45132054371355 0.966121701996995 -1.85741942398345 0.404307472297228 -4.17669846205233 0.0962719617782362 -2.74632164475497 0.00816171275550634 -3.30716681982917 0.0900759478596606
199711 -2.45744483151298 0.971143847950614 -1.84335716307458 0.415302549907567 -4.18357638765983 0.0966244398889575 -2.78678420849892 0.00920383257139734 -3.28996191640516 0.0951839880032949
199712 -2.5208463438144 0.892139672055693 -1.62362726547292 0.524986530147787 -4.24704251630246 0.0825756092123489 -3.12361840119595 0.0315151941091577 -3.02742089186618 0.135882888763955
199801 -2.64665141604703 0.752955457949146 -1.48536072475873 0.605155695097968 -4.38849511771455 0.0621556644752812 -3.44383318002532 0.0766106531680573 -2.8392154696363 0.179249055198737
199802 -2.69083952879385 0.722798131207362 -1.45231062708249 0.629812500237646 -4.4763747443612 0.0540735124202101 -3.51324170484553 0.0894077107775129 -2.80877318523496 0.190486605933903
199803 -2.69765651783564 0.716696560178272 -1.50746471424983 0.596082027740193 -4.46974931540716 0.0564766211547561 -3.49247536138291 0.0870748816842626 -2.85917993642766 0.177129924117248
199804 -2.69119926435739 0.724773264285719 -1.48555201853997 0.616107914316846 -4.49676412799767 0.0549431272262684 -3.50688368483729 0.0914499936532845 -2.84185570457791 0.18622257057387
199805 -2.70174009252269 0.718082494498102 -1.50444563674617 0.605609615285367 -4.48167866576621 0.0585085952135226 -3.5252630736843 0.0969929001411395 -2.87497830049279 0.178804266837664
199806 -2.71362438197529 0.712981636289829 -1.50781330607954 0.605976045680399 -4.49151345716094 0.0595523678031689 -3.53147521862396 0.0996816802294767 -2.88780211163544 0.178139721119296
199807 -2.49698221037804 0.83692708202653 -1.41334718402237 0.660200542827552 -4.6431544012375 0.0437123996296697 -3.33518766163794 0.0781909951206085 -2.66843626775708 0.243956115433299
199808 -2.23883725259744 0.991219505353077 -1.38130389562432 0.67150320780603 -4.78837310805635 0.0317627277427689 -2.98558773192261 0.0447748933329344 -2.3852046228054 0.354469302521565
199809 -2.24961964194146 0.974560051038474 -1.44001434559786 0.629665218949424 -4.96452155997271 0.0228076154555649 -3.05089741727622 0.0549009330034724 -2.3585730920366 0.364482671687983
199810 -2.25576341290501 0.968984629554148 -1.43882279681733 0.632284592201161 -4.94822074033352 0.0251019191446531 -3.15863245901373 0.0703839528193459 -2.36804082085449 0.362624268328233
199811 -2.14107250979119 0.955655318733077 -1.42922879388001 0.635859604161655 -5.10245074862314 0.0181282275017778 -2.99781897177278 0.056637870018955 -2.30515306505032 0.38951461940061
199812 -2.12537645674267 0.937349994637416 -1.42582846959256 0.639918495912564 -5.14797320857214 0.0173415139282784 -2.96938310168142 0.0535090927415974 -2.29601985149168 0.397939572185461
199901 -1.9736558772123 0.823754967813528 -1.42682771812122 0.639155605541582 -5.25995517799491 0.0140924705021038 -2.78882534706992 0.0342222960188905 -2.22096825662097 0.439152682769248
199902 -2.05480508319551 0.862295658971657 -1.4285644836169 0.639660152741298 -5.24628591877558 0.0151613275186561 -2.9015847760631 0.0442451757984116 -2.25020298546723 0.428864962252295
199903 -2.36298116280018 0.928835446423139 -1.44423772944715 0.628856325457074 -5.15473020412289 0.0199860399717434 -3.14309270100963 0.0752874098337759 -2.39489297954369 0.360060777351342
199904 -2.55810813265731 0.789591328062129 -1.44580852239842 0.626997153563714 -5.09700701293656 0.0242579027618757 -3.39988252597501 0.121899670824235 -2.48523551625157 0.319818173978501
199905 -3.10247512007156 0.419733507611658 -1.5305707382858 0.563968793393532 -4.92228750241226 0.0347952746919793 -3.54841223938371 0.191303138728949 -2.78263195830923 0.200505013686086
199906 -3.52984027359726 0.227727177552042 -1.56963167313533 0.537155064881377 -4.84820955449712 0.0403130641973404 -3.52994925514756 0.217001393401078 -2.95532097526785 0.149752388673183
199907 -4.21040763706166 0.067675021548319 -1.67020536159561 0.470349096508604 -4.71897813512419 0.0498825246974886 -3.23103168982013 0.176371300573255 -3.2382029838558 0.0885345268620489
199908 -4.36307392116155 0.0537662983155262 -1.68574624077489 0.464857320701369 -4.70782140031918 0.0521669154336206 -3.21053659666126 0.174465428872571 -3.26360182641987 0.0865244691747118
199909 -4.57826896253077 0.0362591778564131 -1.69748144574242 0.458716470990505 -4.63937579235378 0.0601119326037749 -3.14021782637932 0.167532115132291 -3.26543224820093 0.08716327045787
199910 -4.6372374495198 0.0335889646398009 -1.69781439423178 0.46085130056778 -4.64028853834515 0.0612904169658386 -3.03226270975196 0.140423399084773 -3.26187410093233 0.0894162942573679
199911 -4.46490939303987 0.0487257849582622 -1.68998937544333 0.466632061381229 -4.60607882606261 0.0666413029155182 -3.06632363816195 0.152078985599294 -3.22264945117927 0.0970004069082913
199912 -4.50023631760113 0.048255902400636 -1.69113157728442 0.468535191606916 -4.85608632297225 0.0439031746260064 -2.90925345602286 0.129830640898628 -3.23306650381858 0.0973352540303577
200001 -4.3604445354601 0.0648314865561233 -1.67922319512084 0.476128344992007 -4.8915658460565 0.0478435654700524 -2.90479811366833 0.127039531595816 -3.20344698334964 0.103695625577857
200002 -4.2703911835918 0.0511167077692985 -1.6384579167698 0.472400387589252 -5.75277589954466 0.00566956851586574 -2.50902177153838 0.1617880232541 -3.13110307328086 0.0994307637819603
200003 -4.18565742957011 0.0514185637292749 -1.60184066363149 0.488345023954863 -6.94880719606996 0.000287330480727263 -2.1560509716775 0.158284742819268 -3.06354827524904 0.104114362023459
200004 -3.59439123709364 0.12304812044996 -1.48386466141948 0.546233207985101 -6.04264659580067 0.0046079938621088 -1.45983231001225 0.0776579177828046 -2.78463734782401 0.152582760768107
200005 -3.0111786033082 0.219089434109039 -1.40421995799458 0.569535726311966 -4.77192512420148 0.0694031515572602 -0.52005295824622 0.0252699973252049 -2.55512175371417 0.187234897601987
200006 -2.99773075425891 0.226102229759085 -1.40559890206817 0.570913013029615 -4.84245590186243 0.0740985304085502 -0.367823819198065 0.0189942870919615 -2.54541168786004 0.192369111318773
200007 -3.03566537314488 0.215595204217372 -1.41297057503693 0.568870893845782 -5.21136018115131 0.0496489939713955 -0.496481448876529 0.02456246119495 -2.55146787970186 0.192723995158259
200008 -3.00700756261345 0.224995726397681 -1.4083669217235 0.573903579438767 -5.37467086227041 0.0496672125027409 -0.359251039046549 0.0183149895007143 -2.51963738195617 0.204014077329003
