"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
-0.0208340126907247 0.497947213031878 -0.081778074017437 -2.01291148894893 -0.119081331553849 -3.51183744392547 -0.117291674455163 -1.68748455073703 -0.0354643815046074 2.19676452586858
-0.020514493506675 0.509313090648482 -0.0812855922488263 -1.96881839399295 -0.118519460331676 -3.43549041799906 -0.115897864955759 -1.58757451909681 -0.0373160171601792 2.11496082105784
-0.0185301000918714 0.60436627536359 -0.0801674823076519 -1.90187738584464 -0.115421130882818 -3.29594390721495 -0.116064640882992 -1.57007859764704 -0.0372370960880548 2.10061364669061
-0.0193280726213914 0.539899786724518 -0.0836446473898524 -2.05590534242012 -0.122967534186586 -3.65106200022959 -0.119408062696808 -1.67651178472117 -0.0369684900743505 2.10435253752984
-0.0182329760460322 0.591258995569429 -0.0832953799019847 -2.02256839944643 -0.123005106663785 -3.62267107155144 -0.120509495770234 -1.70139108839 -0.0345424497918705 2.23598858099897
-0.0181730669625662 0.589288626863948 -0.083039027373889 -1.97789062561874 -0.12227664340281 -3.55457605337625 -0.12072648691803 -1.68555741997095 -0.034544273004492 2.21539785637559
-0.0182495927561424 0.581567045758533 -0.0831718393620575 -1.96096122161183 -0.122578198090299 -3.53088128231864 -0.120735206920991 -1.67025719859608 -0.0341330298692313 2.22584895162746
-0.0182831961174186 0.573414942091202 -0.0831050958334916 -1.94008113579074 -0.122513147738131 -3.49574300158542 -0.120451626489229 -1.63445494446009 -0.0338152088100783 2.23050273349785
-0.0182685870738346 0.571488647424617 -0.0830983364146358 -1.92136580164748 -0.122541777217874 -3.46439513728401 -0.120561501426495 -1.62043694387538 -0.0338120620546405 2.20956231320558
-0.0170255215547284 0.61518715805382 -0.0809753269833207 -1.8131592310977 -0.121223797267913 -3.39113113248455 -0.11958726873641 -1.57488758817464 -0.0338151377178837 2.18955191183935
-0.0176503770792178 0.579625209693454 -0.0810006194017188 -1.80004837999253 -0.121053708068882 -3.35190239417535 -0.120011150338774 -1.58888502376375 -0.0350509242755521 2.0911295533466
-0.013294598536608 0.808510731002169 -0.0789843552211618 -1.67516144898281 -0.118366195630244 -3.17137708625104 -0.117411732009036 -1.44318899088156 -0.0372950796790359 2.00544427717761
-0.011393565941795 0.893629311095666 -0.0760697465461988 -1.56040553132776 -0.115134450383062 -3.0538299489643 -0.11802358930698 -1.46440298727457 -0.0373508297463718 1.98128606212431
-0.0108455111674535 0.923527972276125 -0.0776498356404611 -1.60065990751008 -0.116752673090383 -3.06623966539995 -0.118144705003148 -1.43409064877662 -0.037542048158997 1.95351296911771
-0.00980385610698575 0.947535316008289 -0.0776998622640805 -1.59778168173358 -0.116764025756093 -3.03486150849445 -0.119885071895466 -1.47572147858583 -0.03635918758638 2.0047411913055
-0.0099103893520236 0.950159027074286 -0.0756336492058167 -1.46590472117057 -0.113548003790399 -2.83740264779514 -0.122217495541305 -1.50972564639785 -0.0368122323332305 2.00384896543107
-0.00687189061433613 1.06290887871945 -0.0731824957934555 -1.3508816531464 -0.114939466256866 -2.85837977073704 -0.120956546084782 -1.43777418691348 -0.0369754117285797 1.9759626349096
-0.00686405284187508 1.06121532473699 -0.0742831957087289 -1.36891016879361 -0.116232827697361 -2.85952360558122 -0.122482357416398 -1.44404882260895 -0.0373439114127281 1.93964316928978
-0.00489324014592429 1.13243759886132 -0.0725199936844536 -1.30052998537945 -0.116652113701607 -2.84729195935389 -0.122233999061395 -1.41896113432021 -0.0379363915700086 1.89729489803528
-0.00515550120710251 1.1151562293425 -0.0796895734968039 -1.57660929515446 -0.121608285192557 -2.97544478932395 -0.121307959058943 -1.33289634444315 -0.0387544951448606 1.92723592747485
-0.00301955481384897 1.20345547384708 -0.0722921575000663 -1.23997886706973 -0.11902783876561 -2.84114061767172 -0.123246532895067 -1.38495399308865 -0.0385579146772501 1.91683767941739
-0.00610972234400387 1.02876911024839 -0.0645242403855577 -0.93070738948804 -0.112761040792936 -2.58479721969566 -0.127546369607877 -1.51098681740516 -0.0343966307443659 2.10451351525398
-0.00523462148421094 1.05840787361145 -0.0630397891934602 -0.851638030158601 -0.113620898628731 -2.57231791867471 -0.12729127127069 -1.46175305326482 -0.0344834821241722 2.08624121548447
-0.00648427691463471 1.01077426854296 -0.0638324018741578 -0.832072145246314 -0.110680692413148 -2.41781871227935 -0.130882310923929 -1.52102284015508 -0.0336642228691959 2.12536297979797
0.000960726606598628 1.33741609579456 -0.0549663151323889 -0.437019791801946 -0.0996543761805408 -1.93511972499384 -0.127769017126731 -1.350724879184 -0.0347171172650462 2.06292663836561
-0.00262484350325742 1.04264459538129 -0.0688749917518507 -1.23725064953726 -0.106904550297297 -2.21018837128761 -0.126827754432175 -1.27028166624428 -0.0380295014353551 1.91306393550189
-0.00431223589071816 0.964806781063487 -0.0701486805819924 -1.26863457785407 -0.110326041103133 -2.28811779529275 -0.129438545511588 -1.31082753143992 -0.038498497804669 1.8812230365344
