"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12"
-0.0530927323535737 -1.04759265594261 -0.121706478802487 -2.89864385139296 -0.11333170739095 -2.90437108792643 -0.0486625287639861 -0.764992595707672 -0.0572267260379544 -0.439331967633568 0.00343660091541986 1.51521567325841
-0.0540202461203003 -1.07838088287361 -0.121988394231322 -2.90632144474516 -0.114351265183499 -2.93885189896088 -0.0462284516111393 -0.666623904688323 -0.0500585329707302 -0.116419762003596 0.012327843256654 1.91012220570545
-0.0530221211843875 -1.01797188112032 -0.117448023590757 -2.6971511423037 -0.109100367397914 -2.71254043143474 -0.0443852665240438 -0.581093884127875 -0.0616682924644616 -0.750315459481428 0.013150395921797 1.93217635302882
-0.0546213010833136 -1.06816384567084 -0.11679649977297 -2.63541724523269 -0.108201158276945 -2.64156411085989 -0.045250025086399 -0.588408950790919 -0.0641600763559833 -0.833025565954223 0.0136922482384728 1.95382224876024
-0.0533819502422548 -1.0106039823748 -0.116474753731362 -2.59469921290292 -0.108268437916168 -2.61136869228026 -0.0482577369649577 -0.703217464386327 -0.0655100213424191 -0.863201234508871 0.0142152725697591 1.95657631043839
-0.0549758089163377 -1.07854328542729 -0.118135280357549 -2.63961375641999 -0.107182469195749 -2.57551049691727 -0.0492463613721861 -0.738819895391522 -0.0610323667728412 -0.742366048731857 0.015213273493127 1.91675910379429
-0.055945659888452 -1.11877895266971 -0.117553732787627 -2.5825296392022 -0.106552557658492 -2.52892970723261 -0.0465794646228466 -0.645138173519084 -0.0617053125461589 -0.783100579497548 0.0162226846026511 1.89027231008476
-0.05697114153004 -1.13867116665904 -0.12096064483579 -2.65554623153507 -0.108236576322245 -2.54309824099019 -0.0480787369407036 -0.684556920192787 -0.0621460339537094 -0.767732065492697 0.0185667940664587 1.98924890277853
-0.0571371418898392 -1.12843104032076 -0.120133157795527 -2.59299552473099 -0.108131742010297 -2.50759747058188 -0.0495407939727364 -0.718648545917117 -0.0634698045099185 -0.783064438209623 0.0189364456904431 1.98431562326666
-0.0568536071283137 -1.11070393827449 -0.11943354594908 -2.5828534305448 -0.108183197633135 -2.48206984548177 -0.0509064776292272 -0.760203935985251 -0.0644023882489371 -0.809566804700433 0.0194375768019107 1.9720134712658
-0.0569451006870723 -1.0915091811799 -0.120747385405104 -2.57368006670779 -0.11001988778439 -2.49562652304539 -0.052367708395197 -0.811606949161714 -0.0651319756499382 -0.815551414049365 0.0199491598249876 1.97653078751358
-0.0577156766590061 -1.10687512808755 -0.122326420369738 -2.59398602595987 -0.110588687243443 -2.47851717017307 -0.0525967387066593 -0.808857017230172 -0.0653162222427877 -0.815218347637205 0.0229557088208154 2.07862469113002
-0.0614671178138437 -1.21146653819945 -0.112744368105633 -2.20780934011435 -0.105128433628846 -2.24976385329118 -0.0511122168928215 -0.746386539237443 -0.0720183109904042 -1.05108905181828 0.0214302396807671 1.96614721116276
-0.0792383368063134 -1.70640904185084 -0.157350072734824 -3.18825763621101 -0.106845555621372 -1.98351393332662 -0.0573712512157107 -0.838977631710805 -0.110086112622455 -2.08906254527972 0.00854007487657427 1.5951927775992
-0.0794701142899372 -1.68767115611673 -0.159017171767089 -3.17073001758682 -0.109361333337443 -2.01844828600135 -0.069537390308126 -1.24188441376581 -0.110113605563899 -2.04735982518303 0.00992424483368881 1.65034971321275
-0.079910848483417 -1.67942210444236 -0.160800743756667 -3.17499018055127 -0.115439223336369 -2.17318227522362 -0.0718430687710399 -1.33375376847711 -0.115837994443484 -2.12382895533242 0.00944563578622271 1.63606354740655
-0.0773107989522646 -1.57451956917344 -0.15834645747082 -3.05998546581634 -0.113470653207056 -2.08845457783061 -0.0732244339834573 -1.36458414074632 -0.111019330545148 -1.94002570959936 0.0145390367402148 1.82281167371086
-0.0770690797409574 -1.54624229736536 -0.158012583862837 -3.00958413434995 -0.111949898346406 -2.02095775868316 -0.0646603725543695 -1.11002843868924 -0.109208952858464 -1.85021000758522 0.017964238536723 1.9464739873917
-0.0768574536012787 -1.51754593011633 -0.159213483711016 -2.99258440694524 -0.110632174579647 -1.9622955203088 -0.0655908821170845 -1.13691950532978 -0.109392010688285 -1.83240101737382 0.0187826634061569 1.9591452037822
-0.0801332539863897 -1.58196560331139 -0.171680004394291 -3.20729158442864 -0.118929421040957 -2.16688122019376 -0.0776600292467786 -1.62963579070425 -0.11363355747532 -1.92943845558455 0.0163356274608484 1.85440739733944
-0.0812761120137688 -1.59807916393924 -0.174507038152103 -3.24284781406598 -0.121471231401792 -2.23557570321421 -0.0754617964382052 -1.56754321515476 -0.112956506362895 -1.89645392283854 0.0210588077598762 1.98754108574815
-0.0850958840484886 -1.66674660510247 -0.184138856759089 -3.36890473815447 -0.128983792471111 -2.38597363785484 -0.0895727263589299 -1.97286916983738 -0.118085529222672 -1.96068714433288 0.0210619769422724 1.95817302562121
-0.0881863567857288 -1.75120441209677 -0.189513760985472 -3.49963327086472 -0.129818233073844 -2.3764509099637 -0.0896650403863659 -1.94727232784351 -0.112206861015232 -1.80718183629845 0.0273169125320378 2.15154798442317
-0.0926434110198004 -1.88437015379546 -0.200835657067991 -3.76399115058127 -0.134759059590291 -2.51492387187856 -0.0912888885129106 -1.96227491411311 -0.120380517978108 -2.07015529116209 0.0219895219179217 1.87338730994653
-0.0905039609258298 -1.81626347016364 -0.195806058546511 -3.61551730330766 -0.13274728433544 -2.44199205817655 -0.0919970559968999 -1.95477718560055 -0.109080056291084 -1.75166245232171 0.0316743320893541 2.16119943585113
-0.0861668606429349 -1.68383410985949 -0.188305052272103 -3.38569368600407 -0.12824582400998 -2.30068976280021 -0.0918052564783467 -1.91245999004952 -0.0975613340924391 -1.3881238259472 0.0330953468978654 2.15214196670619
-0.0869349819950023 -1.67917087381341 -0.192209109362719 -3.43286446003585 -0.129595935746092 -2.33093550882368 -0.0996038375199189 -2.13324356938573 -0.10306977291298 -1.5004251101101 0.0314164176078576 2.06873669205746
-0.0853387190166668 -1.61226579038897 -0.192508322076527 -3.37862010500546 -0.129208336150882 -2.28557838297988 -0.098127311170396 -2.06295575257351 -0.104647428715043 -1.51765144801012 0.0300437577081624 2.00967586390402
-0.0581671857926647 -1.00753071932189 -0.164813763125755 -3.05558703482713 -0.111877597570054 -2.04791984287776 -0.0861109962013753 -1.78541237254828 -0.0793356155837783 -1.1741312333058 0.0361357295345517 2.01577555419586
-0.0467310804675245 -0.697068073267129 -0.134230336638393 -2.46521369244313 -0.0997547325306878 -1.8143060151116 -0.0548544811717588 -1.00557038727066 -0.0659457109458386 -0.842043955847427 0.0354103604144586 1.96747597093988
