"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
199507 -6.10000279838865 3.61537308505614e-05 -5.96615010830284 2.17123921401335e-06 -1.50591752546425 0.0633360845945705 -4.98291221850689 0.115152594324843 -4.78518139188124 0.0125905094548106
199508 -6.07701477560247 4.28794666230717e-05 -5.99543439635875 1.62621025461663e-06 -1.50665590850794 0.0646703163755046 -4.97847022493407 0.116452994372993 -4.78844633567095 0.0129101405397578
199509 -6.03630950252945 5.55869068433014e-05 -5.9513959076017 2.15961890148116e-06 -1.49764571798106 0.0642069837784168 -4.8066987748961 0.178251062646772 -4.74595602756216 0.0151443605513047
199510 -5.810794911565 0.000142013237946327 -5.96669860715731 2.21153201028487e-06 -1.48501368218454 0.0641907919134504 -4.79109412715581 0.179396296735855 -4.69435758148995 0.0181340831723618
199511 -6.06986114879464 4.42685092521291e-05 -6.08249124407449 1.35820719988643e-06 -1.46079618787969 0.0628995780939466 -4.95548919381612 0.124699502613702 -4.81483417154429 0.0128337219881698
199512 -6.05860126497646 4.73420446564045e-05 -6.03355133957288 1.85211603823145e-06 -1.43621237105322 0.0601082423006606 -5.14911673136262 0.0809897707489639 -4.80448655244092 0.0133303241688649
199601 -6.05327030667446 5.18613723338703e-05 -6.01985871696507 2.16078546662989e-06 -1.43485951333693 0.0609337102013993 -5.12827506892968 0.0897945329601751 -4.80574155877935 0.0137339324153013
199602 -6.06098793888012 5.46075102334951e-05 -6.01308026701288 2.43846623098343e-06 -1.4372784368202 0.0622916056142344 -5.16043890850708 0.0852367185849215 -4.80708679992297 0.0140820710849846
199603 -6.04318740154397 6.31070492749393e-05 -5.96583038419556 3.26748898975503e-06 -1.43804187803029 0.0627443338729436 -5.16832461815191 0.0850437448983377 -4.80443352217403 0.0145739138421847
199604 -6.04021627405857 6.86718256903131e-05 -5.96573993900409 3.57598048299829e-06 -1.4381770230643 0.0623787033030177 -5.16889692985356 0.0868229937041051 -4.80543699519296 0.0149656417391181
199605 -5.84703074629069 0.000153140087094403 -5.84497025398136 4.92832050480154e-06 -1.41734840251686 0.0608613897983828 -5.03694668008094 0.114299583534743 -4.78992208759468 0.015644192243711
199606 -5.83974214416179 0.00016801416867724 -5.84529619162208 5.28024515452046e-06 -1.42631829251698 0.0625881866873858 -5.08750561420805 0.0957503590450971 -4.81678174475939 0.0145490876341763
