"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199507 -4.83651063255535 0.016042804732017 -8.07397063457165 0.0100277714349638 -2.38175820793196 0.00764985658902754 -4.80686609966678 0.319337122177741 -7.57834127045769 0.0037302749805653 0.0558065359358428 1.5087047278517e-06
199508 -4.8416147116686 0.0162128244494748 -8.09587424124834 0.00978428808562298 -2.38945126554975 0.00810995272819679 -4.80882525783608 0.31985199377813 -7.58004789310602 0.00384288943736784 0.0636406558468305 1.57728490328429e-06
199509 -4.83858669979431 0.0165126689038136 -8.07670947309751 0.0106034160070382 -2.3774768605084 0.0080569184107316 -4.776762633578 0.334834215339694 -7.53976344434859 0.00466614486980448 0.126921753361953 1.17487338927242e-06
199510 -4.80656778830038 0.0193953879320694 -8.04583470122886 0.0126259237773457 -2.3186408057813 0.00634509781502361 -4.73770620439677 0.363715164437733 -7.51951144673222 0.00521066114439645 0.197223948122438 1.03389429839581e-06
199511 -4.81253206758012 0.0195467997798838 -8.0672915704068 0.0123853968993228 -2.33034709062112 0.00678573987249825 -4.77854058386844 0.349197781067018 -7.55411491412004 0.00505959107057892 0.17259056205764 1.29848345843512e-06
199512 -4.79668961334037 0.0203631262586146 -8.10195189053296 0.0112512428658865 -2.35075724548253 0.00766109140798803 -4.73245055691698 0.368574356077424 -7.57521269204673 0.00478941696522709 0.178697531983862 1.40756252006374e-06
199601 -4.7992519729138 0.0207216584533668 -8.10097839665873 0.0116336237167195 -2.35023129984879 0.00787137700499425 -4.73469047681236 0.369029613974872 -7.58079646443708 0.00490609663476146 0.225607546808437 1.19225607863368e-06
199602 -4.75831677366669 0.0236865664402976 -8.07149635363491 0.0129730393471723 -2.32068483836037 0.00736598990204108 -4.71602478667457 0.377260059135366 -7.58135329007839 0.00499716823826269 0.258026675441148 1.14339492599894e-06
199603 -4.73659628249981 0.0256958285116649 -8.06377467966641 0.0135870651984662 -2.31491979367675 0.00748804719536615 -4.68347239562892 0.398596638634066 -7.57692985974856 0.00522995219165107 0.249926320145755 1.31950221819853e-06
199604 -4.76492465993894 0.0247621567545445 -8.07737669603739 0.0135561192714271 -2.34958214348573 0.00813401794806665 -4.70998218770193 0.388030863942999 -7.57637401033411 0.00542431288441243 0.248817886458841 1.4618414652467e-06
199605 -4.72017914312417 0.0285743911545698 -8.03206911686023 0.0159824023699212 -2.29692643156818 0.0069247162412114 -4.69039178129513 0.397673182314488 -7.55821889782642 0.00589344871685227 0.37551957444607 9.2181204413502e-07
