"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13"
199606 -2.56113767460404 0.172405231129801 -5.51553894047934 9.84833095590564e-05 -4.15027411575439 0.918937563256398 -2.68599640032905 0.241810961946216 -2.3974195982722 0.915171382638767 -3.5579560645874 0.157842450240152
199607 -2.55804818805532 0.173507316864265 -5.56218289357875 8.36397769543664e-05 -4.05808338770748 0.854047429741566 -2.70005688229986 0.235677947510177 -2.49904006497614 0.824548635461177 -3.62661071618275 0.136644372984672
199608 -2.56802633534012 0.172402255839607 -5.603613507565 7.85223591357206e-05 -4.06811585713505 0.861128041158232 -2.72069346001866 0.230277810140418 -2.55750446529164 0.792753752730858 -3.66722123751659 0.131376891657683
199609 -2.55214979478924 0.17977656363144 -5.56786176839938 9.85469571108391e-05 -4.04549001847405 0.844925933263319 -2.69646541168884 0.242414484966058 -2.49938992599379 0.849241300424753 -3.62422469574133 0.146354331590408
199610 -2.622612821924 0.156650767560891 -5.78557189604767 4.30147980087791e-05 -4.11763893680768 0.926026720262162 -2.74212219994736 0.223608854640329 -2.65611085207864 0.719877806764837 -3.74839598467849 0.112762493650921
199611 -2.56621764885823 0.175522111008747 -5.64217879097193 7.93930385211635e-05 -4.02951214648177 0.868647404734034 -2.68954089290705 0.245932095326142 -2.55304344509566 0.799944952874026 -3.66910499583371 0.13104704118301
199612 -2.57995131511681 0.172699113012282 -5.69524380494402 7.00430502154925e-05 -4.04261782617292 0.881368993191536 -2.70328044714168 0.242301993304354 -2.57901194839054 0.781214214195683 -3.67934086519301 0.129992551468069
199701 -2.58001541905015 0.17468262081234 -5.69852383668585 7.53653140356223e-05 -4.04078685890861 0.879990833647494 -2.70447940912717 0.244413214379668 -2.5751130902695 0.789915826683402 -3.67314662544223 0.133908841466815
199702 -2.56462095911751 0.177488644593323 -5.56255498280418 0.000120226607876939 -4.00122067800039 0.884735379811961 -2.65296910607562 0.263559841795781 -2.44117448214978 0.882263143983954 -3.60487725897307 0.145701634055203
199703 -2.56410780897922 0.179916742074592 -5.56630170239214 0.000129583443996746 -3.99331867663764 0.87559187795977 -2.64564325833447 0.269859379037718 -2.42818254300838 0.899181134760154 -3.60082763157563 0.149645871808614
199704 -2.60170442177086 0.170219362968802 -5.6770701811433 9.56409277285024e-05 -4.07395572937319 0.932279163434693 -2.68887726117526 0.254854308730432 -2.50416821648545 0.851757145787499 -3.66864414654813 0.135860954273911
