"Ret" "Predict" "HistMean" "Year" "OOSR2" "pENCNEW"
-0.152102778209958 0.0010522950100392 0.00322562005684879 198003 -1.7426291052234 0.0399539263816686
0.0267392971896215 -0.0102244351685805 0.000760089925629638 198004 -1.86517504722452 0.0519074541058948
0.0435383020144834 -0.00718525883745578 0.00116601503912951 198005 -1.78886169549584 0.0378932962325065
0.0242046886968174 -0.00323467453636202 0.00181789637721188 198006 -1.70489810632903 0.0249149644621124
0.0578914784157777 -0.00222837955660471 0.0021570902002362 198007 -1.67748558415561 0.0218951889957871
0.0115332358136731 0.000444841587812677 0.00298894674076667 198008 -1.62591145000754 0.0159430188424123
0.0142973047008244 0.0010320606043174 0.00311459805066236 198009 -1.62039571489374 0.0157330781845084
0.00109939544330106 0.0024883001353547 0.00327666626298355 198010 -1.61486485343847 0.015490759635649
0.0827774264575682 0.0029824709235628 0.00324556239413094 198011 -1.61519158861452 0.0157685625131841
-0.0600685264661195 0.00747182293409647 0.00436572949361597 198012 -1.62205694433915 0.0148767304735902
-0.062726829908305 0.0037745307634471 0.00347080927195298 198101 -1.58283399542238 0.0112283662307103
-0.00511304938682301 0.00483194628396902 0.00256399229688095 198102 -1.5861777212105 0.0107261034337047
0.0232281261192072 0.00346838668754262 0.00246024849034441 198103 -1.58168611677323 0.010653144624356
-0.0323166014765431 0.003412495093856 0.00273715352539591 198104 -1.58717565927358 0.0111113417395417
-0.0104544579038589 0.00192632876491733 0.00227591990694935 198105 -1.58391274043319 0.0108403439714288
-0.0378057147358988 0.000916242663272712 0.0021105903249908 198106 -1.58522110372545 0.0110819768060415
-0.028193734370782 -0.000338891379009105 0.00159884282421016 198107 -1.59899003550588 0.01186347076337
-0.0867568639262819 -0.00103771706718206 0.00122172159389381 198108 -1.61355015969258 0.012934199076929
-0.0878480905731953 -0.00345859044866564 0.000121989274891611 198109 -1.67392242931417 0.0160598345938353
0.0364283566135514 -0.00626210472273988 -0.000964061093603289 198110 -1.76185104256625 0.0230048598349397
0.0226417304808246 -0.00533863888834551 -0.000508055999613597 198111 -1.71471152737492 0.0179949082445031
-0.046253384517462 -0.00480108608140457 -0.000229142909487836 198112 -1.68664480271661 0.0157540701587884
-0.0412387480165975 -0.00648192712877471 -0.000777050547678005 198201 -1.7381939079254 0.0206221600948139
-0.0702078950434964 -0.00452148701942288 -0.00125307051790059 198202 -1.79243988395228 0.0275095016400092
-0.0289140101646422 -0.00506260845544762 -0.00205487080308194 198203 -1.85506735469469 0.0353925543670242
0.0211742352314066 -0.00448999375055275 -0.00236359654286999 198204 -1.8748645377294 0.0391966640675725
-0.0518197487297965 -0.00198836962479646 -0.00209612118179866 198205 -1.86361220191242 0.0373320528774775
-0.0413429635343824 -0.00358584886188944 -0.00265481362615819 198206 -1.86784564393041 0.037020977701768
-0.0433251247383737 -0.00423462811969164 -0.00308468195847179 198207 -1.87973881901164 0.0387371372421469
0.098758772023264 -0.00526921160777925 -0.0035268846263828 198208 -1.89436393612159 0.0409671369162418
0.00776973726436069 -0.0017041821362489 -0.00241508401062577 198209 -1.87473093998434 0.031604939285579
0.101743983883284 -0.000998355951176404 -0.00230556980336785 198210 -1.87666928819741 0.0322867708689348
0.0396052545923594 0.00320049212818083 -0.00119865965776517 198211 -1.93508964975402 0.0359275574029192
-0.00120072057651888 0.00296240291065915 -0.000769144770921753 198212 -1.98106596428638 0.04440466015048
0.0286846338599089 0.00215453177887206 -0.000773640352230057 198301 -1.97894665477538 0.0448538031020404
0.019508466388043 -0.00867150702452386 -0.000469946803651305 198302 -2.00136308630547 0.0497976394124185
0.0216636396360264 -0.00743512725937016 -0.000266085444552383 198303 -1.95344300797944 0.0417143209431703
0.0578914784157777 -0.00553641257600188 -4.4573070001083e-05 198304 -1.90928018912886 0.0350555718804759
-0.00170144663975757 -0.00483426985377794 0.000534787444856705 198305 -1.83432633431491 0.0236070554144012
0.0237165266173161 -0.00594204029364971 0.00051264651332587 198306 -1.83373880452513 0.0243169427681797
-0.0492952917248775 -0.00600577360831994 0.000740135533953225 198307 -1.79248582457203 0.020372991638828
-0.0126800531573745 -0.00677625550033948 0.000254354686780111 198308 -1.87671884085621 0.0308071260435714
0.00159872136369707 -0.00698446092448029 0.000129985380586317 198309 -1.89365595345279 0.0347465035576397
-0.0429075010112765 -0.00776126106100292 0.000143973342330229 198310 -1.88472753324775 0.034773105383404
0.0144944461504525 -0.00929251166135964 -0.00026217264213776 198311 -1.96650267763083 0.0513093430775654
-0.0254203773469112 -0.0086860688993842 -0.000124260316973365 198312 -1.92344628709205 0.0446745007952887
-0.0271656680727696 -0.0107369205964594 -0.000358483622806122 198401 -1.97009513617847 0.0571930144390806
-0.0568878622070484 -0.00232308934383283 -0.000604421094824136 198402 -2.02816688050358 0.077147078493809
-0.00100050033358353 -0.00312365723605422 -0.0011160887412989 198403 -2.0602560335865 0.0846991439962726
-0.0133892371190161 -0.000266985297056543 -0.00111504740429246 198404 -2.05968995683932 0.0854922680301722
-0.0698861274641664 -0.000487812222045574 -0.0012246383838882 198405 -2.057367509951 0.0853617926432893
0.0106431600984798 -0.000616474426889526 -0.00183226218105881 198406 -2.05676760501219 0.0801615921194305
-0.036249132675121 -0.00122494417671887 -0.00172282865229093 198407 -2.06083125831178 0.0821486281294676
0.0902976379807806 -0.00158721829124811 -0.00202305738292423 198408 -2.05955391413986 0.0810869184176592
-0.016739324004298 0.00199325792163926 -0.00122718931944402 198409 -2.09238623076544 0.0819808715337971
