0.37605,0.29849,1.1258,1.7162,2.8346,0.42738,0.974,1.1285,1.5966,2.4512,0.0064859,0.86308,1.1039,1.5876,2.1811,-0.12998,0.65086,1.0736,1.5882,2.2773,-0.23526,0.34481,1.0462,1.5916,1.4154
0.67833,0.43825,1.0558,1.8071,3.02,0.44655,1.0693,1.2037,1.6841,2.6203,0.088605,0.94988,1.1343,1.7002,2.2468,-0.13146,0.70733,1.1704,1.6577,2.3688,-0.22574,0.38946,1.1398,1.5914,1.5062
0.77071,0.58136,1.2994,2.0382,3.2658,0.59213,1.3819,1.405,1.9331,2.8511,0.2575,1.1281,1.3883,1.9572,2.5701,-0.025771,0.9216,1.3792,1.8895,2.6677,-0.095776,0.48498,1.3018,1.8439,1.6562
1.0692,0.70396,1.4281,2.1661,3.3752,0.63016,1.4643,1.4984,2.0578,3.0192,0.29279,1.1691,1.4822,2.0456,2.7507,-0.039609,0.97786,1.4615,2.0654,2.89,-0.055913,0.50759,1.4102,1.9453,1.8197
1.0266,0.81903,1.6222,2.2867,3.5676,0.73638,1.5801,1.5412,2.1476,3.1151,0.35548,1.2053,1.4851,2.1389,2.8243,-0.061992,0.96575,1.448,2.0446,2.9969,-0.12441,0.461,1.4006,2.0301,1.8595
0.56711,0.79493,1.6963,2.3417,3.5377,0.65369,1.488,1.5124,2.0895,3.0524,0.31513,1.1552,1.471,2.0456,2.6891,-0.079234,0.93416,1.4105,2.0135,2.8439,-0.11547,0.46119,1.3585,1.978,1.8302
1.1602,1.3545,1.9926,2.4828,3.6968,0.96818,1.8055,1.7791,2.3249,3.2895,0.49407,1.3363,1.6907,2.2581,2.9123,0.063329,1.1359,1.5353,2.1574,3.1043,0.063301,0.60691,1.5239,2.221,1.9173
1.3143,1.0361,1.9587,2.4529,3.5087,0.76258,1.7112,1.7427,2.1913,3.1003,0.4907,1.2517,1.6509,2.0826,2.8375,-0.010907,1.0151,1.4135,2.0624,3.0258,0.052215,0.61908,1.4689,2.112,1.9132
1.2603,0.6614,1.3709,2.0672,3.1905,0.56999,1.2859,1.2794,1.7169,2.6788,0.09312,0.89,1.1551,1.6932,2.3315,-0.30315,0.56129,1.047,1.6754,2.4631,-0.24875,0.37058,1.0859,1.6144,1.5207
0.73896,-0.2036,0.97786,1.3552,2.4581,0.16696,0.67442,0.69915,1.1732,2.1635,-0.38224,0.52535,0.81103,1.2476,2.0015,-0.47924,0.28623,0.84483,1.3467,1.9789,-0.40358,0.22973,0.88336,1.3566,1.1765
1.0477,-1.7682,0.27724,1.3095,2.4303,-1.2582,0.076055,0.49718,1.0432,2.7622,-0.22215,0.50049,0.71585,0.91902,1.5084,-1.0656,0.52614,0.68229,1.4865,1.4743,-0.71382,0.4013,0.99802,1.0205,0.67825
-1.4088,0.37416,0.86015,1.0846,2.3398,-0.37559,0.15482,0.54436,0.97458,2.2817,-0.46917,0.3001,0.59186,1.1925,1.9276,-0.56268,0.076718,0.55359,1.1871,1.6491,-0.36719,0.17305,0.71043,1.1677,1.9017
-1.4088,0.29163,0.72772,1.0501,2.3168,-0.42672,0.066383,0.46886,0.91687,2.2044,-0.60433,0.12484,0.44956,1.0764,1.781,-0.70583,-0.057208,0.39242,1.0317,1.4637,-0.44829,0.021701,0.56247,1.0397,1.6897
-1.2397,0.47594,0.98237,1.2564,2.5198,-0.3723,0.20395,0.65118,1.0715,2.4881,-0.45899,0.20932,0.61461,1.2551,2.0848,-0.62424,0.064673,0.55913,1.1719,1.7151,-0.33917,0.09833,0.68178,1.2287,2.0082
-1.0986,0.67265,1.0337,1.3548,2.6677,-0.20435,0.2825,0.81691,1.2035,2.5922,-0.38465,0.33073,0.74202,1.4112,2.2435,-0.57894,0.15164,0.67018,1.3535,1.9466,-0.26664,0.14692,0.79699,1.4187,2.2204
-1.0986,0.64408,1.0767,1.2358,2.5977,-0.17273,0.20756,0.74649,1.1276,2.6054,-0.45899,0.25009,0.66654,1.4134,2.1581,-0.62147,0.056895,0.60567,1.2317,1.8156,-0.35595,0.057962,0.67071,1.2749,2.1331
-0.64663,0.67265,1.2132,1.2669,2.5711,-0.19654,0.12115,0.68822,1.151,2.6054,-0.46917,0.19973,0.61154,1.4038,2.0903,-0.61391,0.024872,0.55761,1.243,1.7423,-0.37362,0.043806,0.66537,1.2222,2.0566
-1.3398,0.29163,0.86356,0.9304,2.2013,-0.40467,-0.10596,0.40148,0.86527,2.2439,-0.79588,0.041106,0.37805,1.1712,1.8094,-0.7203,-0.12232,0.36209,1.0463,1.4903,-0.47362,-0.04337,0.51801,1.0673,1.7338
-1.1856,0.17937,0.80777,0.79031,2.1482,-0.47832,-0.11646,0.39865,0.87717,2.141,-0.80212,0.050462,0.33539,1.1578,1.8136,-0.68856,-0.092522,0.35136,1.0566,1.4903,-0.44791,-0.015942,0.57055,1.1237,1.7891
-1.2657,0.17056,0.7623,0.79687,2.1656,-0.51035,-0.13201,0.38463,0.87419,2.1134,-0.85663,0.016953,0.33308,1.1956,1.8516,-0.70583,-0.08851,0.33831,1.0748,1.4975,-0.44315,-0.012759,0.58641,1.1319,1.7832
-1.2657,0.13607,0.71882,0.75185,2.1417,-0.6007,-0.13969,0.39302,0.8862,2.1809,-0.81347,0.084139,0.36483,1.1712,1.8941,-0.70401,-0.0943,0.37714,1.125,1.5616,-0.42129,-0.00046288,0.60524,1.1933,1.8427
-1.1285,0.27203,0.87179,0.87911,2.3257,-0.48422,-0.051749,0.52494,1.0254,2.2285,-0.73564,0.16003,0.46397,1.2841,2.0545,-0.64265,-0.020123,0.49361,1.2237,1.7236,-0.35387,0.075219,0.67228,1.334,2.0511
-4.0943,0.56295,0.781,1.164,2.6912,-0.18471,0.11126,0.88276,0.86638,1.9813,-0.48379,0.1573,0.64195,0.93762,2.069,-0.62256,-0.038683,0.23586,1.6161,1.5278,-0.042246,-0.31696,0.17309,1.0796,1.904
-0.032261,0.14904,0.81453,1.4104,2.8524,-0.64764,0.19978,0.75558,1.2066,2.5506,-0.37368,0.12083,0.61286,1.2407,2.2634,-0.55274,0.029175,0.63592,1.295,2.3051,-0.77836,0.12187,0.60579,1.4384,2.3763
-0.20661,0.020203,0.7524,1.2984,2.7402,-0.75865,0.09644,0.66992,1.0436,2.4643,-0.42942,0.044536,0.54842,1.1427,2.1689,-0.60919,-0.034514,0.56913,1.2267,2.196,-0.83239,0.073664,0.57011,1.4103,2.2933
-0.19656,0.10025,0.83351,1.3223,2.771,-0.7255,0.11109,0.67741,1.1114,2.4979,-0.4173,0.046207,0.57051,1.1676,2.1639,-0.59186,-0.028376,0.56768,1.2605,2.1671,-0.82844,0.084984,0.57988,1.4169,2.2765
-0.19656,0.065154,0.87079,1.3973,2.8083,-0.65168,0.10374,0.70023,1.1492,2.5371,-0.42035,0.04788,0.5753,1.2017,2.2506,-0.59332,-0.028889,0.56192,1.3735,2.2729,-0.82917,0.10477,0.64207,1.4817,2.3487
-0.2554,-0.084058,0.5768,1.1561,2.7173,-0.8651,-0.064441,0.54388,1.0172,2.4979,-0.54854,-0.085232,0.45468,1.0255,2.2115,-0.71035,-0.14724,0.44291,1.2698,2.1953,-0.9279,0.065582,0.59352,1.3758,2.3137
-0.27427,-0.043649,0.58695,1.1768,2.7173,-0.90657,-0.094931,0.49572,1.0135,2.4852,-0.55653,-0.10842,0.4476,0.96752,2.2763,-0.73632,-0.18348,0.41856,1.2463,2.2389,-0.93049,0.071572,0.61065,1.3851,2.3374
-0.18981,0.076715,0.66995,1.2085,2.7467,-0.82183,-0.088907,0.54718,1.04,2.5151,-0.509,-0.056977,0.47476,0.99256,2.2958,-0.69118,-0.14997,0.4579,1.3192,2.3946,-0.90964,0.11285,0.63924,1.4803,2.4974
-0.082562,0.2406,0.74999,1.3103,2.8571,-0.81157,-0.055109,0.59448,1.0711,2.6205,-0.51178,-0.021671,0.48642,1.0565,2.4124,-0.69601,-0.15947,0.45059,1.4278,2.6312,-0.90678,0.1352,0.69216,1.5874,2.6354
-0.044095,0.38793,0.84843,1.4824,2.926,-0.68733,0.036458,0.68496,1.1708,2.7547,-0.49217,0.036223,0.54999,1.1609,2.5703,-0.64713,-0.095829,0.51425,1.4661,2.7481,-0.86613,0.16722,0.70743,1.683,2.6962
-0.36788,0.37218,0.77105,1.3661,2.8083,-0.76946,-0.067532,0.57055,1.1238,2.6499,-0.53373,-0.071948,0.47912,1.0671,2.4602,-0.69601,-0.15269,0.46136,1.3706,2.6374,-0.92928,0.064595,0.60415,1.5524,2.566
-0.12865,0.38793,0.66038,1.354,2.8083,-0.75502,-0.070614,0.52757,1.087,2.64,-0.59682,-0.046363,0.47331,1.0901,2.4003,-0.69907,-0.16396,0.46439,1.317,2.6169,-0.95461,0.016831,0.5602,1.5288,2.4701
0.39122,0.040822,1.0802,1.3748,2.6639,-0.89082,0.016118,0.44225,1.095,2.5661,-0.53737,-0.015778,0.23259,1.2224,2.1466,-0.75134,-0.3376,0.96755,0.73403,2.1339,-1.0382,0.51206,0.036903,0.86136,1.6248
-0.56309,0.071873,0.63372,1.2261,3.0908,-0.69881,-0.10431,0.39456,1.0426,2.5664,-0.68869,-0.13916,0.33127,0.93977,1.9917,-0.87597,-0.17019,0.37112,0.96177,1.902,-1.042,-0.21005,0.18851,0.85826,1.8813
-0.63023,0.034133,0.49396,1.1015,2.894,-0.78276,-0.15604,0.34139,0.9285,2.4355,-0.69857,-0.1555,0.28475,0.88166,1.8525,-0.86855,-0.20302,0.3379,0.93834,1.8709,-1.0643,-0.21667,0.16796,0.83908,1.7895
-0.54911,0.096205,0.42063,1.0837,2.9428,-0.88396,-0.18639,0.28477,0.87182,2.4325,-0.69611,-0.20891,0.23006,0.81662,1.8933,-0.89141,-0.21618,0.32561,0.93134,1.8723,-1.1127,-0.20477,0.16047,0.84394,1.7681
-0.64314,0.045775,0.31527,0.92824,2.9304,-0.9737,-0.33275,0.1942,0.76481,2.3731,-0.75934,-0.29277,0.13505,0.72291,1.8283,-0.94908,-0.27875,0.28084,0.83104,1.7853,-1.178,-0.28019,0.086765,0.77767,1.7001
-0.94039,-0.040554,0.011804,0.77409,2.5732,-1.028,-0.38978,0.093319,0.6704,2.1379,-0.85517,-0.39301,0.060652,0.66067,1.7089,-0.97689,-0.32342,0.22686,0.75389,1.6667,-1.1957,-0.32342,0.034332,0.71175,1.5015
-1.0226,-0.077458,0.039017,0.69905,2.5399,-1.1155,-0.47882,-0.036735,0.61776,2.1087,-0.93876,-0.45311,-0.029779,0.57897,1.6518,-1.0366,-0.33908,0.14715,0.62354,1.5806,-1.217,-0.36644,-0.016785,0.65879,1.4207
-1.2562,-0.22538,-0.1604,0.56402,2.2574,-1.2673,-0.59728,-0.12578,0.52012,1.8715,-1.006,-0.52457,-0.11592,0.48429,1.4894,-1.055,-0.40312,0.062879,0.54327,1.5208,-1.2401,-0.42604,-0.098741,0.52522,1.2697
-1.349,-0.34316,-0.226,0.46871,2.1736,-1.2831,-0.66182,-0.1791,0.43651,1.8339,-0.9887,-0.53912,-0.17352,0.41789,1.4515,-1.0784,-0.44006,0.0039524,0.49728,1.4397,-1.2549,-0.43544,-0.13489,0.49458,1.2329
-1.4397,-0.35421,-0.27755,0.4404,2.1574,-1.2784,-0.64586,-0.2094,0.44726,1.8222,-1.0024,-0.56429,-0.2048,0.37407,1.436,-1.0692,-0.43219,-0.020717,0.48302,1.4844,-1.2877,-0.44558,-0.11001,0.48372,1.2714
-1.0986,-0.010017,-0.1433,0.59069,2.4064,-1.0639,-0.50276,-0.034515,0.62634,2.0179,-0.91629,-0.44847,-0.071684,0.50621,1.5248,-0.9804,-0.33582,0.10745,0.61304,1.6174,-1.2219,-0.35802,-0.035533,0.59654,1.3549
-1.1227,-0.098964,-0.1604,0.49292,2.3462,-1.1137,-0.54681,-0.10528,0.57182,1.9495,-0.93003,-0.49482,-0.1239,0.48159,1.4071,-1.0283,-0.35058,0.063886,0.55503,1.5388,-1.2621,-0.40276,-0.078853,0.53863,1.2743
-1.3666,-0.14355,0.17947,0.61586,2.3805,-1.7894,-0.4488,-0.1984,0.50978,2.3565,-1.5319,-0.94118,0.061815,0.87301,1.5261,-0.97502,-0.23747,-0.16833,0.62992,1.5274,-1.3591,-0.12676,-0.20697,0.67149,0.85995
-1.1511,-0.29469,-0.20674,0.58122,2.4601,-1.1017,-0.49583,-0.096721,0.50658,2.1075,-1.0881,-0.55532,-0.041428,0.38007,1.2909,-1.1585,-0.504,-0.10133,0.43665,1.3289,-1.4231,-0.58806,-0.19648,0.41853,1.1422
-1.0986,-0.31169,-0.26231,0.52773,2.4377,-1.0927,-0.52516,-0.11866,0.4867,2.0541,-1.0881,-0.56232,-0.075261,0.3575,1.2413,-1.1603,-0.51936,-0.12493,0.40678,1.271,-1.4174,-0.59431,-0.19934,0.39317,1.1018
-1.0674,-0.33391,-0.26231,0.4525,2.3871,-1.14,-0.5668,-0.16114,0.46721,2.0292,-1.1223,-0.56773,-0.12712,0.32126,1.2357,-1.1728,-0.54085,-0.13279,0.38745,1.2299,-1.427,-0.56724,-0.20275,0.38303,1.1072
-1.1656,-0.37165,-0.28459,0.33418,2.3323,-1.1557,-0.62541,-0.23302,0.37859,1.9731,-1.1601,-0.58152,-0.21765,0.25171,1.1835,-1.2098,-0.58372,-0.19443,0.22025,1.1985,-1.489,-0.61789,-0.29337,0.28064,1.0567
-1.2873,-0.42321,-0.39303,0.20549,2.2013,-1.2608,-0.75509,-0.29857,0.26199,1.8679,-1.2479,-0.65339,-0.32012,0.17661,1.1123,-1.2441,-0.61396,-0.24319,0.15004,1.1574,-1.51,-0.64837,-0.30236,0.30427,1.0911
-1.2615,-0.4029,-0.43179,0.19797,2.1668,-1.286,-0.78962,-0.31356,0.19362,1.7877,-1.2448,-0.67232,-0.3387,0.19688,1.066,-1.2341,-0.62831,-0.24291,0.12753,1.1308,-1.4791,-0.63909,-0.31557,0.27171,1.0893
-1.4938,-0.48176,-0.63108,0.10505,2.0648,-1.3605,-0.86866,-0.36292,0.10649,1.7302,-1.2908,-0.71846,-0.4342,0.12632,1.0047,-1.26,-0.6785,-0.27088,0.091643,1.0479,-1.5124,-0.66837,-0.31186,0.23281,0.98056
-1.361,-0.39776,-0.52952,0.016902,1.963,-1.3547,-0.92949,-0.38394,0.10112,1.7371,-1.3142,-0.73295,-0.43791,0.092832,0.95099,-1.2614,-0.69795,-0.28282,0.065153,0.944,-1.5072,-0.66724,-0.31578,0.21018,0.87801
-1.2873,-0.35565,-0.54661,0.026034,1.9224,-1.3335,-0.86866,-0.36433,0.073394,1.7296,-1.2861,-0.71514,-0.42954,0.12632,0.94645,-1.2291,-0.69795,-0.30286,0.06538,0.83634,-1.4822,-0.66099,-0.3056,0.16948,0.80279
-1.0594,-0.2175,-0.3277,0.17764,2.1226,-1.2401,-0.74422,-0.24105,0.23255,1.8758,-1.1959,-0.62395,-0.35089,0.20421,1.0581,-1.1651,-0.60388,-0.21298,0.232,0.96233,-1.4109,-0.60532,-0.24139,0.25308,0.90649
-1.0018,-0.17976,-0.29772,0.17409,2.1724,-1.2336,-0.75238,-0.21348,0.25415,1.9718,-1.1828,-0.59586,-0.33409,0.23715,1.0949,-1.157,-0.58463,-0.18926,0.2656,0.98077,-1.4029,-0.58536,-0.24007,0.2873,0.93257
-1.8563,-0.929,-0.60477,0.99773,2.0828,-0.91313,-0.66562,-0.25081,0.30594,2.1834,-1.5274,-0.58513,0.23975,-0.18984,1.3568,-1.0709,-0.43284,-0.23734,0.096487,1.1711,-1.2017,-0.87298,-0.26059,0.16947,0.80562
-1.2442,-0.46893,0.01107,0.25571,1.9859,-1.0932,-0.59717,-0.20977,0.26561,1.957,-1.2262,-0.64252,-0.11892,0.26246,1.2644,-1.1885,-0.66756,-0.31557,0.11922,1.1243,-1.401,-0.72643,-0.29787,0.11307,0.78275
-1.1794,-0.37656,0.10163,0.32763,2.0472,-1.0179,-0.54619,-0.16874,0.33208,2.0143,-1.1942,-0.57348,-0.053941,0.30787,1.3376,-1.1405,-0.6344,-0.27677,0.18144,1.1974,-1.3609,-0.65579,-0.24055,0.17791,0.88252
-0.87365,-0.041164,0.36589,0.63301,2.3159,-0.73208,-0.31338,0.055273,0.5695,2.277,-0.95864,-0.3402,0.17808,0.51089,1.6038,-0.954,-0.42421,-0.099015,0.40699,1.4454,-1.2393,-0.47988,-0.14077,0.3664,1.1268
-0.79814,0.053395,0.49766,0.71355,2.4187,-0.58841,-0.18731,0.15628,0.68728,2.4156,-0.82587,-0.23474,0.30021,0.6093,1.7388,-0.86765,-0.32832,0.0059116,0.52221,1.5838,-1.1325,-0.37653,-0.076382,0.49802,1.3319
-0.77834,0.22421,0.666,0.92069,2.5911,-0.46282,-0.073102,0.29882,0.8069,2.5302,-0.71013,-0.094232,0.41423,0.71538,1.8581,-0.7683,-0.21549,0.14286,0.65892,1.713,-1.02,-0.27073,3.668e-05,0.58233,1.4455
-0.50391,0.41837,0.86852,1.0935,2.7403,-0.32476,0.12867,0.41695,0.94597,2.6957,-0.56208,0.032303,0.56238,0.7944,2.0503,-0.75811,-0.11591,0.25321,0.75104,1.8591,-0.97795,-0.21965,0.028008,0.63916,1.5286
-0.59602,0.33833,0.74396,1.0385,2.6954,-0.3331,0.030888,0.38305,0.88441,2.6438,-0.58703,-0.019509,0.48193,0.76161,2.0518,-0.76874,-0.13076,0.21025,0.72506,1.8632,-0.99398,-0.22439,0.047857,0.63412,1.5626
-0.66555,0.31659,0.69131,1.012,2.6844,-0.45304,-0.01725,0.32994,0.83491,2.5944,-0.66077,-0.087351,0.42216,0.72156,1.9894,-0.8148,-0.19694,0.15891,0.66243,1.8144,-1.0447,-0.29886,0.011621,0.56923,1.5051
-0.10008,0.6903,1.1494,1.4262,3.0791,-0.050028,0.36244,0.64088,1.1573,2.9745,-0.32454,0.23905,0.73791,0.97406,2.4406,-0.54174,0.092384,0.44087,1.0185,2.2177,-0.78431,-0.022701,0.26153,0.88785,1.9344
-0.37037,0.47974,0.91019,1.2137,2.8887,-0.26134,0.17504,0.46183,0.97823,2.8048,-0.50742,0.080121,0.57026,0.87176,2.205,-0.69943,-0.048522,0.29114,0.84164,2.0525,-0.89846,-0.16277,0.13316,0.73714,1.8144
-0.2493,0.58651,1.0108,1.2796,2.9577,-0.11065,0.24721,0.54735,1.0496,2.8901,-0.42245,0.13321,0.64701,0.91594,2.2539,-0.65156,-0.01245,0.33478,0.9268,2.1956,-0.86043,-0.097679,0.15751,0.81419,1.8534
0.042639,0.99325,0.84546,0.18672,2.6644,-0.10719,-0.25295,0.19891,0.82081,2.0145,-0.45672,0.09382,-0.0016849,0.69144,1.9231,-0.79303,-0.27971,0.047623,0.91071,1.7438,-1.2462,-1.1066,1.1509,0.77468,2.7407
-0.89976,-0.35667,0.069226,0.60579,2.7183,-0.61713,-0.18232,0.13592,0.60238,2.1401,-0.86896,-0.23344,0.19549,0.60885,1.7033,-0.92904,-0.24439,0.18431,0.62179,1.8883,-1.0214,-0.15949,0.22228,0.79854,1.9014
-0.80362,-0.16862,0.054188,0.67075,2.8614,-0.54407,-0.11849,0.203,0.67068,2.2275,-0.83766,-0.19012,0.23115,0.66741,1.8102,-0.88821,-0.2227,0.24453,0.68748,1.97,-1.0205,-0.11791,0.28834,0.85154,1.9642
-0.48425,-0.21082,0.092215,0.71185,2.8949,-0.54407,-0.071973,0.22722,0.68651,2.2486,-0.8233,-0.16133,0.25791,0.68958,1.8294,-0.88012,-0.21812,0.26611,0.70506,2.0067,-1.0293,-0.12754,0.288,0.84491,1.9801
-0.59866,-0.45846,-0.031579,0.56271,2.7671,-0.64183,-0.26613,0.10943,0.54999,2.0531,-0.94466,-0.28326,0.14076,0.56337,1.6615,-0.99115,-0.3222,0.16166,0.58925,1.7903,-1.0914,-0.17429,0.2334,0.70909,1.8639
