-1.1963,-0.29177,-0.14168,-0.065534,0.22392,0.15187,0.31288,0.49824,0.6925,1.4482,-0.54283,-0.48604,0.0015004,-0.18668,0.006956,0.13623,0.25052,0.4165,0.59856,1.499,-0.72587,-0.38154,-0.30067,-0.14139,-0.011429,0.13461,0.23532,0.37302,0.60856,1.2589,-0.82897,-0.50796,-0.33287,-0.11026,-0.0057426,0.087363,0.23793,0.49417,0.64623,1.2983,-0.83284,-0.49358,-0.36442,-0.17908,-0.019597,0.14876,0.24878,0.43319,0.61124,1.1254,-1.0529,-0.47822,-0.28558,-0.1945,-0.028913,0.083692,0.20457,0.32357,0.63007,1.1184,-0.8887,-0.59487,-0.37009,-0.20041,-0.12931,0.055167,0.23933,0.45514,0.63482,1.2223,-0.81817,-0.57275,-0.34033,-0.17144,-0.075862,0.074579,0.23272,0.39414,0.4973,1.1231,-0.96731,-0.5335,-0.41491,-0.18286,-0.087393,0.063495,NaN,0.4693,0.62676,1.2945,-1.0593,-0.56528,-0.40351,-0.22407,-0.092897,0.017572,0.14167,0.38439,0.66282,0.9394
-1.1486,-0.26278,-0.1011,-0.038301,0.24735,0.18193,0.31878,0.49528,0.71036,1.4482,-0.50547,-0.41999,0.039761,-0.18393,-0.017033,0.14342,0.24899,0.43422,0.59999,1.5094,-0.73944,-0.34776,-0.3063,-0.10926,-0.012395,0.14646,0.22907,0.35388,0.59423,1.2609,-0.82769,-0.51757,-0.31556,-0.11426,-0.029181,0.12133,0.21434,0.50389,0.65705,1.3066,-0.82034,-0.50634,-0.36302,-0.17817,-0.016309,0.12339,0.26314,0.42756,0.5729,1.1529,-1.0784,-0.47493,-0.28898,-0.21228,-0.041735,0.077625,0.2178,0.35167,0.6608,1.1445,-0.89499,-0.5924,-0.39326,-0.21746,-0.10746,0.041329,0.2666,0.48306,0.65528,1.2418,-0.81895,-0.55187,-0.33275,-0.17247,-0.062661,0.083798,0.22966,0.384,0.46968,1.1176,-0.93342,-0.53295,-0.42664,-0.18674,-0.085705,0.077405,NaN,0.4732,0.65004,1.3147,-1.0484,-0.54163,-0.37551,-0.19723,-0.098519,0.04598,0.20339,0.40431,0.70604,0.94528
-1.041,-0.3512,-0.058794,-0.065534,0.23557,0.189,0.34576,0.52219,0.70736,1.468,-0.4247,-0.45429,0.071459,-0.17565,-0.0081045,0.15649,0.2831,0.46295,0.60865,1.5445,-0.70517,-0.32166,-0.31377,-0.073945,0.0081032,0.14547,0.23711,0.39253,0.61532,1.3082,-0.80498,-0.50933,-0.29794,-0.05953,-0.022725,0.13068,0.22894,0.53296,0.67628,1.3116,-0.8433,-0.51625,-0.35929,-0.16621,0.0031739,0.10082,0.28462,0.46863,0.58009,1.1888,-1.0763,-0.45614,-0.25252,-0.19635,-0.023737,0.10408,0.27188,0.3561,0.71503,1.1542,-0.84045,-0.59343,-0.37604,-0.22055,-0.097386,0.077402,0.27666,0.56103,0.69284,1.2797,-0.77701,-0.52301,-0.33511,-0.1498,-0.066814,0.13182,0.22771,0.4223,0.48992,1.1505,-0.90481,-0.51555,-0.42178,-0.15131,-0.073055,0.10925,NaN,0.48371,0.68394,1.3307,-1.033,-0.5091,-0.35637,-0.17547,-0.079713,0.095022,0.24688,0.43902,0.73483,0.97298
-0.92326,-0.46384,-0.049491,-0.050496,0.26329,0.20568,0.3735,0.53438,0.70437,1.468,-0.38915,-0.38446,0.081168,-0.14036,0.006956,0.14775,0.299,0.47841,0.62915,1.5809,-0.68708,-0.28779,-0.33309,-0.088636,0.023007,0.20368,0.23891,0.42558,0.63984,1.3343,-0.77703,-0.50589,-0.28335,-0.020085,0.0035228,0.14622,0.22193,0.56289,0.69377,1.3728,-0.85038,-0.50407,-0.32646,-0.17358,0.025004,0.14784,0.31225,0.49582,0.57694,1.2082,-1.0721,-0.44322,-0.25858,-0.18456,-0.019693,0.11294,0.28604,0.36948,0.7345,1.1449,-0.82174,-0.5758,-0.34682,-0.20793,-0.08372,0.089722,0.27842,0.57784,0.7116,1.2542,-0.78789,-0.5215,-0.2997,-0.15443,-0.025746,0.14374,0.24721,0.45127,0.48632,1.1288,-0.89446,-0.50006,-0.41429,-0.1065,-0.05941,0.13301,NaN,0.53525,0.71894,1.3425,-1.0223,-0.50711,-0.33871,-0.19841,-0.089365,0.10296,0.23916,0.44504,0.72194,0.98574
-0.92326,-0.53991,-0.071064,-0.1513,0.34702,0.19374,0.35186,0.49824,0.65771,1.4515,-0.27055,-0.41999,0.081168,-0.21508,-0.018514,0.11216,0.26901,0.43274,0.58149,1.5322,-0.72392,-0.34202,-0.35206,-0.12143,-0.053101,0.19426,0.19927,0.37689,0.57822,1.256,-0.83535,-0.57336,-0.29794,-0.06304,-0.03815,0.13336,0.15918,0.49611,0.67906,1.2927,-0.87725,-0.56779,-0.4077,-0.25895,0.0094315,0.095587,0.25638,0.43319,0.51928,1.1363,-1.1313,-0.48419,-0.29697,-0.23391,-0.058023,0.054961,0.23983,0.34626,0.69628,1.0811,-0.84946,-0.60711,-0.38048,-0.25765,-0.14127,0.039398,0.23933,0.53777,0.64531,1.1904,-0.8354,-0.55493,-0.34319,-0.21833,-0.080356,0.1022,0.18248,0.39796,0.45679,1.0502,-0.94166,-0.55152,-0.45891,-0.205,-0.12714,0.055255,NaN,0.42625,0.66024,1.2391,-1.0924,-0.52025,-0.39373,-0.23855,-0.12561,0.089912,0.20185,0.38857,0.66584,0.91764
-0.98519,-0.47409,-0.027443,-0.092045,0.43841,0.17258,0.36727,0.51916,0.64357,1.4515,-0.29794,-0.45429,0.081168,-0.20705,-0.0066086,0.13623,0.25664,0.43572,0.58715,1.5005,-0.73074,-0.34202,-0.4111,-0.097967,-0.073304,0.15744,0.1537,0.36245,0.56156,1.2318,-0.8524,-0.60515,-0.31037,-0.082472,-0.078155,0.11339,0.14262,0.49031,0.66937,1.2668,-0.89672,-0.55709,-0.42098,-0.25175,0.0026942,0.10301,0.25012,0.44217,0.47,1.1309,-1.1401,-0.48686,-0.30551,-0.25276,-0.083327,0.026125,0.24603,0.32489,0.67923,1.044,-0.90518,-0.63057,-0.38741,-0.26279,-0.15743,0.024296,0.22419,0.5592,0.61028,1.1472,-0.86268,-0.55786,-0.37285,-0.22965,-0.08391,0.090041,0.16341,0.37859,0.41167,1.0259,-0.97292,-0.57068,-0.47314,-0.20854,-0.1408,0.028024,NaN,0.4033,0.63103,1.221,-1.1224,-0.54723,-0.43433,-0.27263,-0.1317,0.029784,0.19561,0.36284,0.63894,0.84819
-0.98519,-0.50094,-0.017843,-0.14028,0.41945,0.10514,0.2925,0.48647,0.55492,1.4162,-0.4247,-0.41999,-0.017831,-0.25173,-0.041906,0.15085,0.21896,0.40775,0.56332,1.502,-0.79558,-0.41688,-0.44346,-0.12645,-0.10551,0.12194,0.13166,0.34915,0.53976,1.1635,-0.87345,-0.61697,-0.34551,-0.10557,-0.098774,0.080961,0.1086,0.44511,0.63885,1.3882,-0.97061,-0.57246,-0.43149,-0.28435,-0.020535,0.04097,0.21203,0.41593,0.43663,1.0965,-1.1167,-0.51867,-0.30702,-0.23777,-0.10189,0.003699,0.21871,0.29623,0.67249,1.0371,-0.90745,-0.62041,-0.41223,-0.2443,-0.20233,-0.0017498,0.18532,0.55647,0.59351,1.1233,-0.85358,-0.56144,-0.39292,-0.22659,-0.1024,0.035077,0.15266,0.35419,0.39015,1.0108,-0.95449,-0.57311,-0.4685,-0.2044,-0.1499,0.050923,NaN,0.3757,0.62734,1.1971,-1.1134,-0.53277,-0.42241,-0.2617,-0.13647,0.061669,0.2326,0.34219,0.62721,0.85773
-1.3704,-0.43596,0.011523,-0.12914,0.39167,0.044007,0.27535,0.47196,0.55749,1.376,-0.54846,-0.38446,-0.055408,-0.29204,-0.08296,0.10057,0.19557,0.38764,0.54956,1.4683,-0.8539,-0.44151,-0.44019,-0.13544,-0.11252,0.12874,0.11724,0.35009,0.53886,1.187,-0.87222,-0.62128,-0.32329,-0.10018,-0.10952,0.049551,0.1007,0.43655,0.61509,1.3446,-0.98097,-0.58593,-0.44575,-0.30832,-0.012537,0.023003,0.19204,0.41732,0.37158,1.0831,-1.1007,-0.52925,-0.32356,-0.23984,-0.12716,0.015597,0.22174,0.32093,0.6867,1.0568,-0.94054,-0.61981,-0.40752,-0.25329,-0.2112,-0.011981,0.18652,0.55829,0.58494,1.1575,-0.88026,-0.55373,-0.38387,-0.22216,-0.099815,0.049376,0.12884,0.33216,0.40452,1.0215,-0.93299,-0.55803,-0.47762,-0.2058,-0.15073,0.068225,NaN,0.36352,0.64354,1.221,-1.0955,-0.52753,-0.41789,-0.24451,-0.13052,0.066777,0.26349,0.36312,0.66888,0.87177
-1.041,-0.41091,-0.00815,-0.10648,0.39167,0.09004,0.29538,0.49528,0.57833,1.3729,-0.31226,-0.41999,0.021213,-0.24916,-0.05054,0.11749,0.22192,0.39621,0.58008,1.4887,-0.82163,-0.36947,-0.44509,-0.14139,-0.082354,0.17364,0.13652,0.36916,0.55242,1.2036,-0.85739,-0.58874,-0.31297,-0.063741,-0.094564,0.047081,0.13212,0.4612,0.64354,1.3876,-0.92502,-0.59508,-0.41081,-0.28311,0.010881,0.035628,0.20262,0.45363,0.38633,1.1414,-1.1161,-0.53858,-0.31156,-0.25509,-0.095206,0.031583,0.2389,0.32754,0.72066,1.0575,-0.92261,-0.5961,-0.40134,-0.23947,-0.16734,-0.011166,0.21754,0.61066,0.61232,1.1725,-0.87009,-0.53585,-0.38996,-0.1992,-0.0752,0.10294,0.16198,0.3623,0.45641,1.0203,-0.9648,-0.56095,-0.46516,-0.18457,-0.14679,0.10311,NaN,0.3938,0.67676,1.2819,-1.0802,-0.49821,-0.40459,-0.22583,-0.11338,0.083786,0.28484,0.40694,0.70289,0.89673
-0.98519,-0.4253,0.041777,-0.12914,0.48243,0.26365,0.33068,0.5012,0.63774,1.3912,-0.29794,-0.45429,0.01055,-0.17426,-0.022942,0.12672,0.24443,0.41504,0.59569,1.5109,-0.79558,-0.32068,-0.40433,-0.10414,-0.066005,0.21531,0.15617,0.39253,0.54969,1.227,-0.82447,-0.58172,-0.28668,-0.019353,-0.077542,0.056377,0.15501,0.44634,0.65909,1.43,-0.89628,-0.55579,-0.38743,-0.26525,0.034366,0.092112,0.22456,0.4809,0.35559,1.1599,-1.0709,-0.50799,-0.29021,-0.24309,-0.091711,0.048137,0.26266,0.34323,0.7529,1.0847,-0.91075,-0.56422,-0.36325,-0.19389,-0.14872,-0.0019554,0.23954,0.66695,0.62361,1.2152,-0.85296,-0.51556,-0.34617,-0.18279,-0.054845,0.1396,0.171,0.38905,0.48313,1.0426,-0.93234,-0.53255,-0.4333,-0.15314,-0.11724,0.122,NaN,0.44108,0.66729,1.2966,-1.0539,-0.45115,-0.36911,-0.19865,-0.097148,0.12129,0.31581,0.4219,0.69974,0.94167
-1.041,-0.53991,0.03159,-0.1513,0.57126,0.18394,0.33068,0.52522,0.62707,1.379,-0.28525,-0.48604,0.050741,-0.14036,-0.0066086,0.11356,0.24291,0.4165,0.61156,1.4611,-0.80374,-0.32166,-0.40178,-0.090717,-0.081453,0.22816,0.1537,0.40742,0.53617,1.2082,-0.80432,-0.61076,-0.31167,-0.020085,-0.095167,0.040931,0.17178,0.45622,0.66799,1.4344,-0.88952,-0.56138,-0.38378,-0.27069,0.037837,0.092112,0.22369,0.48883,0.37194,1.1218,-1.0995,-0.49982,-0.27342,-0.22705,-0.077061,0.050304,0.26235,0.34087,0.76683,1.0546,-0.93574,-0.53326,-0.3639,-0.18776,-0.16154,0.0044396,0.21175,0.6634,0.6232,1.1884,-0.85421,-0.50091,-0.34565,-0.16218,-0.063868,0.12894,0.18076,0.39988,0.40465,0.99771,-0.9564,-0.52117,-0.43742,-0.14481,-0.10671,0.13609,NaN,0.44584,0.68325,1.2503,-1.0552,-0.46054,-0.36023,-0.18197,-0.10058,0.11236,0.33199,0.43628,0.72514,0.91502
-1.8915,0.19885,-0.43715,0.56121,-0.12462,0.59903,0.70854,0.30879,0.79413,1.2952,NaN,-1.6305,-1.0368,0.66612,0.25721,0.23873,0.15885,0.25772,0.45878,1.5353,-0.78644,0.77499,0.55651,-0.78483,0.10702,-0.77452,0.53264,0.54852,0.45702,1.4027,-0.080508,-1.2011,-0.00099717,-0.063868,-0.16583,-0.38118,0.19511,0.63938,0.90523,1.4031,-0.78756,-0.36754,-0.22092,0.018399,0.082992,0.56014,0.026972,0.67188,-0.031322,0.66876,-1.9359,-0.32281,-0.74231,-0.4496,-0.46409,0.28372,0.33245,0.1917,1.2658,1.5642,-0.68699,-0.37512,-0.60227,-0.1663,0.066982,-0.055747,0.89474,-0.44037,-0.054354,1.5136,-0.92056,-0.42602,-0.65634,-0.10644,-0.040402,-0.05546,0.18461,0.75769,1.0349,1.3648,-0.98315,-0.67138,-0.096077,-0.72485,0.15911,0.44981,NaN,NaN,0.68547,0.8214,-1.0073,-0.27042,-0.88867,-0.63542,0.73924,0.26395,-0.39001,0.31283,1.0278,1.5752
-0.92999,-0.37771,-0.15502,-0.26826,0.53522,0.15829,0.3794,0.52438,0.6895,1.6562,NaN,-0.43841,-0.1922,0.034932,-0.13571,0.22352,0.35484,0.45241,0.7117,1.1892,-0.76081,-0.44709,-0.27428,-0.092989,0.13836,0.16863,0.36339,0.60786,0.68139,1.1711,-0.92507,-0.43337,-0.25996,-0.12024,-0.010854,0.15782,0.35911,0.52458,0.77745,1.2346,-0.80285,-0.57307,-0.23833,-0.074949,-0.0047348,0.10022,0.26751,0.50253,0.64163,1.2302,-0.90911,-0.35921,-0.29921,-0.13913,0.081359,0.17591,0.29737,0.49778,0.71045,1.0563,-0.84555,-0.39416,-0.28249,-0.14429,0.026661,0.13896,0.35228,0.42097,0.68584,1.2409,-0.81678,-0.49599,-0.25749,-0.081748,0.016028,0.22066,0.36026,0.51957,0.73174,1.3512,-0.90007,-0.51137,-0.27926,-0.10576,0.086414,0.21171,0.46278,NaN,0.74685,1.2033,-0.98971,-0.50973,-0.32646,-0.11391,0.0060234,0.19857,0.39717,0.48694,0.73691,1.1932
-0.8812,-0.33024,-0.092301,-0.15963,0.53522,0.20062,0.38876,0.60661,0.74435,1.7139,NaN,-0.31615,-0.079944,0.064449,-0.025916,0.30001,0.44092,0.50493,0.7612,1.35,-0.73155,-0.35236,-0.25176,-0.025416,0.19462,0.22584,0.45013,0.66848,0.74327,1.2748,-0.91612,-0.35937,-0.21827,-0.071476,0.050443,0.21254,0.42504,0.59575,0.8327,1.3059,-0.75755,-0.5328,-0.23376,-0.023776,0.044256,0.15225,0.34491,0.54905,0.71378,1.3281,-0.84626,-0.33227,-0.27636,-0.11036,0.14914,0.25721,0.37147,0.57346,0.78745,1.1705,-0.8112,-0.34671,-0.25708,-0.092101,0.083,0.17517,0.45305,0.45679,0.76929,1.3479,-0.77575,-0.44003,-0.2117,-0.024791,0.067243,0.26861,0.42489,0.64351,0.79665,1.4867,-0.8584,-0.4994,-0.24352,-0.079317,0.12315,0.24257,0.51427,NaN,0.82909,1.3494,-0.94497,-0.46138,-0.25308,-0.086435,0.077763,0.27693,0.4686,0.57153,0.78305,1.3232
-0.75984,-0.39738,-0.067441,-0.14643,0.65,0.25049,0.44021,0.64298,0.78369,1.7716,NaN,-0.31166,0.054601,0.087538,-0.023047,0.30799,0.44897,0.53142,0.78997,1.3927,-0.73059,-0.31608,-0.234,0.0033632,0.2418,0.22295,0.46796,0.71844,0.76581,1.3188,-0.89868,-0.43816,-0.23694,-0.039832,0.079095,0.20343,0.42719,0.60344,0.85396,1.3316,-0.76163,-0.53041,-0.20352,-0.010197,0.05416,0.15074,0.36968,0.56017,0.74644,1.3664,-0.82968,-0.34839,-0.25721,-0.10764,0.17173,0.25555,0.40102,0.61497,0.82448,1.2288,-0.80095,-0.35988,-0.18127,-0.093885,0.088009,0.17365,0.47192,0.48024,0.81308,1.3714,-0.75286,-0.45439,-0.20854,-0.031587,0.07525,0.27601,0.48445,0.64788,0.85472,1.5047,-0.86489,-0.51058,-0.24276,-0.085606,0.13093,0.26159,0.50601,NaN,0.84972,1.3696,-0.95459,-0.46752,-0.25492,-0.092384,0.07926,0.30309,0.4789,0.59133,0.80653,1.3455
-0.79937,-0.34404,-0.15082,-0.13976,0.65,0.15312,0.45685,0.62828,0.74732,1.7612,NaN,-0.29805,0.052575,0.065877,-0.04858,0.28424,0.42341,0.52807,0.76719,1.3678,-0.74676,-0.30708,-0.18874,-0.054374,0.2273,0.20578,0.44571,0.66109,0.74428,1.2727,-0.89586,-0.45642,-0.29028,-0.057096,0.045078,0.16216,0.41292,0.5902,0.83903,1.2564,-0.78886,-0.58266,-0.21198,-0.065292,0.0229,0.1318,0.3971,0.50621,0.71115,1.3378,-0.87291,-0.36458,-0.30794,-0.14467,0.13582,0.20859,0.34557,0.58196,0.81402,1.1579,-0.85136,-0.41584,-0.21151,-0.11897,0.060034,0.11214,0.41824,0.45244,0.77949,1.3594,-0.79234,-0.48481,-0.26687,-0.063633,0.019823,0.24013,0.4408,0.60407,0.84934,1.4432,-0.91139,-0.54734,-0.27157,-0.12787,0.092503,0.22937,0.50444,NaN,0.82291,1.3369,-1.0092,-0.50714,-0.30194,-0.12323,0.017708,0.24458,0.42448,0.52582,0.78403,1.3085
-0.78374,-0.37106,-0.25091,-0.16942,0.73089,0.083439,0.36093,0.65042,0.74732,1.7441,NaN,-0.29653,-0.0044714,0.029407,-0.033054,0.2641,0.41399,0.53984,0.76419,1.3277,-0.77559,-0.27842,-0.1997,-0.095826,0.20648,0.17779,0.43695,0.69641,0.7352,1.2602,-0.90987,-0.46908,-0.28768,-0.061694,0.02521,0.16092,0.40445,0.59159,0.82223,1.2549,-0.80675,-0.59396,-0.19355,-0.068982,0.00064156,0.12934,0.39433,0.50851,0.67858,1.3322,-0.87351,-0.4161,-0.33302,-0.15996,0.14433,0.19977,0.34068,0.57787,0.80011,1.1476,-0.86387,-0.42996,-0.24298,-0.12999,0.039016,0.0874,0.40643,0.44177,0.73821,1.3353,-0.79868,-0.51133,-0.28474,-0.088577,-0.011199,0.2175,0.44992,0.54653,0.72255,1.4727,-0.95002,-0.57498,-0.28544,-0.14468,0.069946,0.2077,0.48709,NaN,0.80589,1.3239,-1.0401,-0.52647,-0.30052,-0.14437,0.0028221,0.25789,0.42364,0.50834,0.72268,1.3511
-0.75984,-0.37106,-0.13598,-0.30295,0.92426,0.11767,0.34881,0.70801,0.78678,1.7893,NaN,-0.22546,0.091795,0.090462,-0.037312,0.29367,0.44413,0.56555,0.79151,1.4029,-0.73251,-0.24171,-0.1743,-0.058304,0.25197,0.21052,0.45789,0.74897,0.75141,1.3079,-0.91335,-0.43748,-0.28768,-0.039832,0.02259,0.17153,0.42935,0.60906,0.87935,1.337,-0.82857,-0.59934,-0.18444,-0.02233,0.0042419,0.1573,0.43338,0.52294,0.71272,1.358,-0.84905,-0.40498,-0.32845,-0.16653,0.17808,0.21462,0.36932,0.60828,0.84537,1.1946,-0.86328,-0.42731,-0.22533,-0.1098,0.041649,0.11214,0.4242,0.48141,0.78796,1.4211,-0.81178,-0.50565,-0.28512,-0.081885,-0.01396,0.2237,0.48164,0.57121,0.73309,1.5413,-0.95758,-0.59128,-0.2874,-0.15123,0.074968,0.19864,0.55425,NaN,0.84568,1.388,-1.0417,-0.53561,-0.29714,-0.14329,-0.010631,0.25348,0.45252,0.51028,0.79367,1.4107
-0.82991,-0.39087,-0.20611,-0.38212,0.69139,0.078643,0.30462,0.59596,0.69796,1.7106,NaN,-0.35715,0.0051348,0.032166,-0.062489,0.25039,0.37417,0.50329,0.71028,1.3245,-0.77742,-0.3695,-0.21914,-0.121,0.17867,0.14076,0.40371,0.6632,0.67664,1.2246,-0.94273,-0.46775,-0.31845,-0.10026,-0.019043,0.12015,0.35576,0.56088,0.78011,1.2353,-0.90159,-0.61443,-0.24787,-0.094438,-0.066253,0.098312,0.37016,0.46248,0.64654,1.2724,-0.92731,-0.46226,-0.41916,-0.21131,0.12034,0.14665,0.30004,0.53882,0.75411,1.1379,-0.89935,-0.49393,-0.27287,-0.15984,-0.021285,0.060355,0.34673,0.44177,0.71552,1.3273,-0.86934,-0.54083,-0.32994,-0.14275,-0.081236,0.1343,0.44307,0.50074,0.64821,1.4807,-1.0071,-0.62137,-0.33546,-0.19851,0.02558,0.13114,0.46302,NaN,0.78424,1.2897,-1.0763,-0.56588,-0.36147,-0.17832,-0.074923,0.16288,0.37156,0.42728,0.73689,1.3528
-0.84483,-0.33716,-0.2585,-0.41567,0.75311,0.11767,0.3104,0.61019,0.71223,1.7041,NaN,-0.35572,0.026599,-0.015045,-0.069371,0.24285,0.36372,0.51478,0.70745,1.3452,-0.77007,-0.38006,-0.17876,-0.12008,0.14445,0.090623,0.42503,0.6569,0.66533,1.2206,-0.96405,-0.49778,-0.32788,-0.079876,-0.015271,0.10535,0.3418,0.50915,0.79823,1.2521,-0.90159,-0.61399,-0.26178,-0.12189,-0.092788,0.11274,0.36926,0.41383,0.65247,1.2534,-0.9207,-0.48568,-0.42424,-0.24685,0.11368,0.14249,0.29437,0.52581,0.76089,1.129,-0.90011,-0.50436,-0.27837,-0.17187,-0.041781,0.034965,0.30833,0.42652,0.72368,1.3301,-0.88711,-0.56949,-0.33176,-0.16796,-0.10848,0.1174,0.44435,0.48982,0.62613,1.4682,-1.0206,-0.63465,-0.33787,-0.20228,0.007236,0.12528,0.46278,NaN,0.7821,1.265,-1.0854,-0.57473,-0.36324,-0.20117,-0.079204,0.14874,0.37593,0.45234,0.7114,1.3517
-0.91973,-0.35764,-0.36083,-0.43825,0.8723,0.059685,0.30175,0.60305,0.7065,1.6719,NaN,-0.35572,0.026599,-0.034615,-0.096436,0.22058,0.3201,0.50656,0.74191,1.3372,-0.79555,-0.35236,-0.21807,-0.15539,0.14854,0.10935,0.38905,0.61788,0.62223,1.2206,-0.99648,-0.5131,-0.35563,-0.074068,-0.046882,0.055497,0.33195,0.48021,0.77878,1.2606,-0.96522,-0.60913,-0.25776,-0.16085,-0.11704,0.039458,0.35763,0.4088,0.64556,1.2553,-0.93159,-0.54941,-0.42869,-0.24106,0.076552,0.10358,0.25233,0.51074,0.76738,1.1435,-0.90902,-0.54267,-0.31824,-0.18355,-0.063807,-0.0018605,0.28435,0.40494,0.69208,1.3405,-0.95833,-0.59654,-0.3671,-0.18244,-0.17704,0.091771,0.43542,0.47331,0.60531,1.4244,-1.0641,-0.65565,-0.36161,-0.22158,-0.021608,0.093292,0.44833,NaN,0.80033,1.2594,-1.1317,-0.60256,-0.39866,-0.22578,-0.1438,0.1161,0.3903,0.43242,0.71252,1.342
-0.8812,-0.33024,-0.36253,-0.63576,0.97907,0.083439,0.29316,0.59596,0.71511,1.6469,NaN,-0.29195,0.010943,-0.032027,-0.16854,0.21035,0.30879,0.49194,0.76152,1.3613,-0.74487,-0.41717,-0.217,-0.14646,0.15264,0.099091,0.4016,0.61888,0.62223,1.2438,-0.98557,-0.48809,-0.33969,-0.0933,-0.06562,0.030109,0.30869,0.48394,0.76099,1.2728,-0.96374,-0.61663,-0.25999,-0.17751,-0.1831,0.052595,0.33912,0.36825,0.66795,1.2629,-0.95997,-0.58866,-0.4524,-0.17226,0.068274,0.072453,0.25233,0.47449,0.7691,1.243,-0.93985,-0.56263,-0.33875,-0.17352,0.11613,-0.061287,0.33224,0.42451,0.72605,1.3582,-0.95269,-0.6119,-0.39464,-0.24941,-0.19363,0.085737,0.49443,0.40521,0.56758,1.3643,-1.0931,-0.67969,-0.38269,-0.23003,-0.05529,0.028992,0.48946,NaN,0.81212,1.2355,-1.195,-0.64496,-0.45713,-0.25733,-0.17897,0.038178,0.34717,0.35152,0.69731,1.3503
-0.92316,-0.1226,-0.36253,-0.84289,0.92426,0.066752,0.25679,0.60305,0.66728,1.6377,NaN,-0.29957,-0.090526,-0.037195,-0.18456,0.15384,0.25406,0.45551,0.72132,1.2785,-0.69248,-0.42524,-0.27326,-0.18606,0.13129,0.068938,0.38905,0.59695,0.60003,1.1826,-1.0154,-0.53997,-0.40257,-0.084371,-0.099182,-0.033236,0.26496,0.42709,0.72825,1.2353,-0.96189,-0.68251,-0.28207,-0.25383,-0.20419,0.030944,0.31028,0.32504,0.606,1.1865,-0.99079,-0.59168,-0.46989,-0.18138,0.059121,0.07135,0.20376,0.43124,0.7225,1.1724,-0.98806,-0.58637,-0.36576,-0.20451,0.081324,-0.084973,0.26155,0.39907,0.64142,1.2961,-0.98821,-0.63895,-0.4211,-0.27097,-0.24015,0.042987,0.39558,0.37303,0.59279,1.294,-1.1328,-0.69439,-0.40244,-0.25454,-0.088812,0.0092371,0.35549,NaN,0.74929,1.1746,-1.2135,-0.66728,-0.47713,-0.26708,-0.19206,0.031138,0.328,0.29289,0.59666,1.3167
-0.33401,-0.83689,0.42524,-0.6131,-1.3863,0.59106,0.24586,0.56573,0.76534,1.8547,NaN,-0.042161,0.15479,-0.45348,-0.075817,0.28625,0.28929,0.5683,0.69142,1.0508,0.18778,0.35821,-1.0857,0.89134,-0.14524,0.14533,0.48861,0.23299,0.76717,0.70493,-1.4209,-0.83046,0.083231,-0.31789,-0.068012,-0.21939,0.36242,0.61715,0.66699,1.266,-1.0335,-0.49413,-0.24877,-0.28617,1.1674,-0.76273,0.1776,-0.13976,0.44149,1.1066,-0.08401,-0.39168,-0.27469,-0.54424,-0.3291,0.31823,0.1359,0.73452,-0.016033,0.99723,-1.1659,-1.0036,-0.33921,-0.4273,-0.47137,0.74214,-0.56045,1.1873,1.205,1.78,-1.2246,-0.71557,-0.21339,-0.53678,-0.1224,0.12878,NaN,-0.26261,0.57558,0.88518,-0.95096,-0.90152,-0.53724,-0.22504,-0.038717,0.088752,0.080677,NaN,0.96165,1.1041,-1.3017,-0.51803,-0.59862,-0.10244,-0.0046816,-0.039804,-0.34077,0.56779,1.5481,1.7782
-1.6961,-0.50763,-0.24826,-0.046567,0.1997,0.14839,0.29954,0.43526,0.67694,1.3712,-0.40001,-0.41498,-0.39002,-0.13224,0.034712,0.22554,0.32069,0.49302,0.68877,1.3438,-0.90213,-0.5874,-0.41783,-0.29952,0.004755,0.046472,0.26804,0.46618,0.633,1.3586,-1.0294,-0.3355,-0.36791,-0.26726,-0.074153,0.075442,0.33848,0.46152,0.56423,1.0903,-1.1252,-0.59984,-0.38957,-0.22208,-0.088986,0.063863,0.26764,0.4253,0.63607,1.2809,-0.95791,-0.56668,-0.41462,-0.2818,-0.083017,0.054897,0.21372,0.45611,0.63919,1.0505,-0.9421,-0.65068,-0.46536,-0.23463,-0.11983,-0.040726,0.27456,0.47587,0.68246,1.1801,-1.0144,-0.61313,-0.46783,-0.31075,-0.15317,0.01852,NaN,0.38478,0.79291,1.0278,-1.0905,-0.57725,-0.40054,-0.2574,-0.19297,0.07245,0.17144,0.33975,0.52673,1.2823,-1.2075,-0.65264,-0.40834,-0.22294,-0.069396,0.11092,0.27135,0.31425,0.6511,1.0454
