"Ret" "Predict" "HistMean" "Year" "OOSR2" "pENCNEW"
-0.152102778209958 0.0173065957796898 0.00322562005684879 198003 -8.23048394414698 4.3443513539085e-07
0.0267392971896215 0.0107132451951262 0.000760089925629638 198004 -7.93988339747334 1.04905966661131e-09
0.0435383020144834 -0.0137473560402161 0.00116601503912951 198005 -7.99290991251114 2.19261755734283e-09
0.0242046886968174 -0.00241611362698986 0.00181789637721188 198006 -7.84165180308529 4.10232373267904e-10
0.0578914784157777 0.0150010179995886 0.0021570902002362 198007 -7.82269356792684 3.39586510047061e-10
0.0115332358136731 0.00618415539062837 0.00298894674076667 198008 -7.99345791577128 2.20484208498652e-09
0.0142973047008244 0.0151516359118076 0.00311459805066236 198009 -7.99913961996075 2.56234491631599e-09
0.00109939544330106 -0.0106952451138172 0.00327666626298355 198010 -8.01433656873478 3.89653444238766e-09
0.0827774264575682 0.0260578914157224 0.00324556239413094 198011 -7.9991772223587 4.53143769583322e-09
-0.0600685264661195 0.0096921285974325 0.00436572949361597 198012 -8.41101618559661 3.14461621458285e-07
-0.062726829908305 0.0271465392971758 0.00347080927195298 198101 -8.36916128627234 1.34785773547922e-07
-0.00511304938682301 0.0542043934177253 0.00256399229688095 198102 -7.98616930949947 2.53229814739889e-09
0.0232281261192072 -0.00607355444612329 0.00246024849034441 198103 -7.58858628505565 8.70102076037104e-10
-0.0323166014765431 -0.000682901922368405 0.00273715352539591 198104 -7.54315947030209 5.78466386186677e-10
-0.0104544579038589 0.0278649395031624 0.00227591990694935 198105 -7.58014267576093 8.30837163024974e-10
-0.0378057147358988 0.0379971457601118 0.0021105903249908 198106 -7.43091612508271 3.65239697039347e-10
-0.028193734370782 0.0158600233343008 0.00159884282421016 198107 -6.96481956352175 6.11811826457576e-12
-0.0867568639262819 -0.0172257993547201 0.00122172159389381 198108 -6.85017364590634 1.83019480304213e-12
-0.0878480905731953 -0.0345339479731635 0.000121989274891611 198109 -7.25112315564471 1.53005082329817e-10
0.0364283566135514 -0.0429442004096339 -0.000964061093603289 198110 -7.89378660801734 2.90696560839538e-07
0.0226417304808246 -0.0189371939487262 -0.000508055999613597 198111 -7.32862464460164 6.01202562143915e-09
-0.046253384517462 0.0245230495906632 -0.000229142909487836 198112 -7.19246636771707 2.06880208666617e-09
-0.0412387480165975 0.0116973657126119 -0.000777050547678005 198201 -6.86841321122613 8.87158527050619e-11
-0.0702078950434964 -0.0108413157052827 -0.00125307051790059 198202 -6.74362044965104 2.11597115113606e-11
-0.0289140101646422 -0.0279833541884862 -0.00205487080308194 198203 -6.92854020708866 1.25114155085044e-10
0.0211742352314066 -0.00302358211098705 -0.00236359654286999 198204 -7.02048547420044 8.90700632019185e-10
-0.0518197487297965 0.00110887340856988 -0.00209612118179866 198205 -7.02136797189097 9.13963677359403e-10
-0.0413429635343824 0.00379789825732717 -0.00265481362615819 198206 -7.00275721190455 5.8634103425799e-10
-0.0433251247383737 0.00392710626856815 -0.00308468195847179 198207 -6.9504351293022 3.03815272720129e-10
0.098758772023264 -0.0179218244951056 -0.0035268846263828 198208 -6.89021892751698 1.41681375993429e-10
0.00776973726436069 -0.0170972120902077 -0.00241508401062577 198209 -6.59425509396416 1.20336546356992e-12
