
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
201103   2.45  -0.37   6.40   2.64   3.27   3.77   5.94   7.05  -0.71   0.99
201104   3.39   3.25   6.26   2.14   4.15   2.19   6.31   3.46   2.69   5.12
201105  -1.95  -1.95  -1.77  -1.93  -2.06  -3.68  -2.27  -4.09  -0.23  -6.37
201106  -0.76   0.19  -5.23   0.88   1.49  -0.60  -4.94  -1.08   1.59  -5.77
201107  -5.07  -6.82  -3.01  -6.47  -2.46  -4.84  -3.79  -5.87  -4.83  -7.80
201108 -10.16 -12.98  -6.76  -9.63 -13.94  -4.78  -7.76  -4.05 -17.20 -10.57
201109 -18.50 -19.21 -12.16 -22.03 -15.33 -20.31 -13.41 -18.05 -21.28 -15.80
201110   4.31  -2.53   7.39   1.22   9.89   5.59   8.60   9.00  -0.17   7.61
201111  -9.43 -11.39  -4.45 -10.24  -7.57  -6.63  -5.87  -5.25 -11.61  -9.84
201112  -1.53  -1.81  -3.45  -1.03  -2.74  -0.83  -4.67  -2.23   0.03  -5.72
201201   9.80  15.68   5.83  14.24   5.06  12.70   6.74  13.78   6.69   4.97
201202   6.97   8.46   5.10   9.67   5.83   8.42   7.28   8.89   6.56   7.77
201203  -0.46  -2.30   2.67  -2.38   2.61  -3.66   3.03  -3.26   1.84   3.04
201204  -2.45  -2.73   0.31  -2.92  -0.86  -4.33  -0.22  -2.56  -4.52  -0.82
201205 -13.65 -17.92  -7.46 -18.66  -7.56 -17.78  -8.61 -16.10 -11.73 -15.59
201206   5.93  11.18   0.20  10.75  -0.21  11.39   1.83  10.06   1.13   5.21
201207  -1.76  -1.65  -0.18  -1.29  -1.79  -0.99   0.77  -2.95  -1.51   0.51
201208   3.30   4.28  -1.57   5.59  -1.90   3.84   0.92   4.07   1.91   1.15
201209   4.79   8.43   2.30   7.21   2.04   5.43   7.39   4.95   2.77   9.90
201210   4.74   9.20   0.90   8.00  -0.08   5.65   4.83   5.74  -0.41   8.14
201211   4.02   7.98   2.61   4.30   3.73   4.79   3.44   4.85   1.07   3.62
201212   5.54   4.74   5.45   5.63   4.78   5.53   2.51   5.11   4.32   4.74
201301   5.32   3.59   5.50   7.65   4.13   7.94   3.72   7.89   4.89   7.27
201302  -3.82  -7.89  -3.21  -3.92  -0.83  -4.50  -2.19  -0.70  -0.77  -3.47
201303  -5.10  -5.08  -2.61  -3.71  -1.69  -6.72  -3.36  -2.40  -2.11 -11.98
201304   4.91   3.54   1.41   5.52   0.92   7.52   2.01   7.09   0.83   9.42
201305   0.23  -0.82  -2.02   0.05  -4.22   1.49  -3.69   1.33  -3.51   6.13
201306  -6.98  -9.88  -6.94  -5.93  -5.67  -9.55  -6.77  -4.71  -6.29 -15.07
201307   6.28   7.18   6.55   1.03   7.53   6.34   7.19   1.94   7.16  11.32
201308   2.67   3.15   0.60   3.68   0.11   5.17  -0.41   1.92   0.92   5.17
201309   5.48   7.35   5.95   5.67   9.18   5.14   7.33   6.82   9.77  -3.68
201310   3.60   5.99   2.84   1.71   4.09   3.97   4.42  -0.14   3.51  10.13
201311   1.41   1.24  -0.08  -0.34   0.13   1.73   2.44   3.07   0.09   0.00
201312  -1.84  -1.85  -2.17  -3.02   0.32  -2.61  -0.58  -2.99   0.48   0.16
201401  -0.25   3.72  -0.98  -1.07   0.83   1.86  -2.69   3.63   5.21  -0.65
201402   3.38   1.48   8.30   0.45   6.57   0.55   7.94   0.85   2.05   1.06
201403  -2.03  -4.61   0.49  -2.80  -1.84  -2.50  -2.16  -4.67  -1.10  -2.38
201404   1.33  -0.83   1.73   1.38   0.62   0.30   1.45  -0.54  -0.01   4.84
201405  -0.47  -0.31  -2.09  -2.21  -1.40  -0.40  -2.78   0.01   1.43   0.93
201406   1.39   0.59   1.43   4.51   1.76   1.08   2.33   1.81  -1.82   1.57
201407  -8.13  -7.26  -4.54  -9.05  -6.56 -12.34  -6.33  -7.88 -11.43  -7.18
201408  -2.02  -1.51  -2.19  -3.14  -0.75  -2.10  -1.75  -1.93  -0.57  -1.02
201409  -7.16  -7.43  -3.62  -9.12  -4.07  -9.00  -3.60  -5.42  -7.79  -5.23
201410  -1.70  -0.43  -6.07  -4.62  -5.99  -1.68  -3.32  -0.36  -1.20  -5.45
201411   1.80   0.60   3.51  -2.95   4.71  -0.11   3.43   0.42   6.15   1.34
201412  -6.51 -10.81  -0.45 -10.20  -2.74 -10.74  -3.18 -10.30  -5.74  -5.54
201501  -5.24  -7.58  -3.53  -8.17  -4.77  -7.63  -2.37  -7.80  -4.27  -5.33
201502  10.46  16.95   5.28  11.68  12.77  12.87   9.00  11.41  11.15  24.69
201503  -3.27  -5.57   0.16  -4.80  -1.74  -4.97  -1.85  -4.53  -2.25  -4.54
201504   7.21  12.52   3.40  12.92   6.19  12.46   1.66  13.35   6.92   1.33
201505  -1.98  -4.46   1.26  -4.51  -0.11  -5.02   0.06  -5.66   0.95  -7.33
201506  -3.56  -3.88  -4.92  -3.41  -4.93  -3.94  -5.65  -4.22  -3.63  -7.84
201507   2.47   2.72   0.84   1.96   3.19   2.58   1.84   0.18   3.49   3.65
201508  -4.42  -1.85  -7.87  -7.49  -3.09  -6.91  -5.57  -6.21  -3.54   1.95
201509  -4.36  -4.01  -7.51  -3.45  -3.57  -5.49  -5.94  -3.73  -4.68  -4.61
201510   5.97   5.82   7.09   8.24   4.94   8.21   6.82   8.55   4.27  10.46
201511  -1.41   2.44  -1.80  -1.49   0.81  -1.02  -1.31   0.97   0.16  -2.78
201512   0.33  -0.18   1.11  -1.69  -0.17  -1.45   0.01  -1.20   1.79  -3.22

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198701 -10.38  -7.48 -15.72  -8.27 -13.54 -99.99 -99.99  -5.41 -11.97 -14.72
198702   0.62  -0.03   2.17   4.23   0.12 -99.99 -99.99  -1.71   1.35   5.18
198703  -3.08  -2.20  -4.99  -4.75  -3.84 -99.99 -99.99  -0.74  -3.07  -4.66
198704  -1.44  -0.28  -2.59   1.60  -2.66 -99.99 -99.99  -1.12  -2.16  -1.11
198705  -5.32  -2.78  -9.05   0.06  -8.57 -99.99 -99.99  -3.77  -4.05  -5.79
198706   1.17  -1.02   2.90   4.17   3.05 -99.99 -99.99   1.45  -1.41  -9.24
198707  16.75  14.71  18.07  27.45  17.47 -99.99 -99.99  13.28  27.18  23.14
198708  -2.37  -1.77  -2.29  -5.82  -2.70 -99.99 -99.99  -1.81  -3.21  -5.50
198709   6.36   5.07   7.18   7.04   7.14 -99.99 -99.99   5.31   9.50   1.26
198710 -14.86 -11.19 -19.08 -17.47 -16.91 -99.99 -99.99 -11.97 -19.51 -13.06
198711  -4.27  -4.56  -6.91  -2.64  -4.61 -99.99 -99.99  -1.90  -9.90  -0.20
198712   2.00   6.51  -3.19   1.23  -0.47 -99.99 -99.99   3.85  -5.82   6.95
198801  -8.30  -6.75  -9.71  -8.11 -13.07 -99.99 -99.99  -7.13 -10.75 -13.23
198802   1.32  -0.05   3.36   3.59   4.24 -99.99 -99.99  -0.20   6.95  -0.58
198803   2.66   3.52   1.98   4.56   2.02 -99.99 -99.99   3.88   1.84  -3.71
198804   2.52  -0.12   4.07   9.15   4.54 -99.99 -99.99   1.76   7.54  -5.64
198805  -1.69  -1.20  -4.16  -1.89  -4.48 -99.99 -99.99  -0.25  -5.62  -6.52
198806   3.51   1.92   4.92   7.77   4.66 -99.99 -99.99   2.23   5.63  -1.72
198807   5.13   3.08   7.71  15.52   9.17 -99.99 -99.99   1.01  18.97   2.47
198808   2.98   2.78   4.85   1.64   4.50 -99.99 -99.99   1.27   8.13   9.80
198809   1.69   1.31   2.54   4.67   3.61 -99.99 -99.99   0.15   4.46  -5.14
198810   6.32   2.51   9.99   5.55  12.07 -99.99 -99.99   2.95  14.41   0.73
198811   0.44   1.82   1.03   1.58   0.19 -99.99 -99.99   0.25   2.09  -0.33
198812  -0.44  -0.20  -1.40   0.14  -2.12 -99.99 -99.99   1.39  -2.85  -1.53
198901   4.58   0.29   8.94   2.70   4.73   1.67   9.09   3.72   7.25   4.76
198902   3.10   1.38   3.28   3.22   2.14   1.87   3.46   1.15   3.70  -2.55
198903  11.48  15.62   9.12   4.47  13.18   7.55  15.51  10.68   6.69   7.71
198904   8.61   9.08   7.17  12.90   6.58  13.60  10.78  11.77   2.73  20.43
198905   6.28  -0.25  11.00  10.18   3.48  11.55   7.01  10.36   8.29  -1.66
198906   3.42  -0.77  10.95   7.94   7.26   1.30   5.83   0.47  16.39   4.88
198907   3.59   2.24   6.37   0.99   7.13  -0.36   2.34   1.82   8.51  25.69
198908  20.12  27.21  19.90  10.48  24.61   9.40  16.65  19.97  19.17   8.27
198909   8.57   4.41  14.84   7.03  10.51   6.50   7.74   5.33  22.48 -18.96
198910  -8.06  -7.85  -6.13  -9.35  -5.52 -11.83  -8.03 -10.99  -5.63 -17.17
198911  -4.68  -3.72  -7.59  -1.74  -5.99   1.74  -9.53  -3.38  -8.13  -3.94
198912  16.71  18.16  21.92  10.12  22.87   5.53  23.22  13.02  22.20   0.97
199001  19.82  23.12  18.08  21.25  22.24  22.47  17.47  22.31  19.34  34.59
199002  18.09  40.95   6.19  23.23  11.47  28.97   9.70  35.66   3.18   3.41
199003   1.85   4.13  -2.90   7.97  -1.98  19.47  -2.44   5.25  -3.63  24.04
199004 -13.16  -9.73 -15.31 -12.35 -16.42 -13.29 -11.77 -10.71 -15.72  -5.94
199005  -1.42  -2.88   4.01  -3.77   1.10  -2.22  -2.30  -3.75   5.10  -0.08
199006   7.67   2.09  12.17   3.22  13.77   3.47   0.83   3.52  13.58  -5.21
199007   9.11   8.54  16.12   8.64  11.11   5.06  14.80   6.52  14.56   4.78
199008 -15.90 -16.09 -11.94 -18.16 -15.35 -14.86 -22.48 -15.05 -11.63 -11.44
199009 -23.34 -18.68 -25.64 -26.08 -25.49 -19.65 -21.64 -19.11 -25.08 -26.28
199010   9.63   6.47  18.03   6.74  10.53   4.09  15.70   6.07  18.65   8.17
199011  -0.77   1.36   0.79  -1.15  -2.38   0.40  -1.94   0.96   2.16  -0.61
199012  -0.90   0.77  -3.68   0.07  -2.16  -2.07  -0.09   0.40  -3.68  -1.02
199101  -3.54  -7.63  -2.00  -6.02  -5.94   3.83  -2.13  -1.86  -0.24  -2.10
199102  16.96  24.25  15.93  20.76  20.79  10.65  15.19  15.99  15.14  26.89
199103   1.06   0.13   0.95   7.87  -0.26   1.64   1.27   4.24   1.38   4.09
199104   3.40   4.87   2.02   2.51   3.32   2.28   6.92   1.71   0.99   1.53
199105  -0.96   0.69   0.18  -1.78  -1.70  -0.23  -0.84  -0.11  -1.29  -2.41
199106  -6.11  -6.94  -5.63  -6.40  -5.25  -5.35  -6.11  -5.54  -5.54  -6.59
199107  -4.20  -3.85  -4.41  -0.65  -7.78   1.09  -2.44  -0.38  -3.66  -5.91
199108  -0.63   0.64  -1.83   0.24  -2.57   5.84  -1.24   0.69  -2.16  -4.03
199109  -3.28  -0.17  -8.87  -2.65  -6.47   0.36  -1.68  -1.69  -7.62  -4.32
199110 -15.76 -13.02 -16.60 -18.89 -15.69  -9.09 -20.65 -13.57 -16.52 -28.76
199111   5.93   1.59   7.57   9.55   2.26   3.83   8.84   7.27   7.46   7.04
199112  -7.90  -6.35  -6.26 -10.95  -5.87  -3.82 -12.58  -6.53  -8.80 -13.21
199201   9.47  13.07   9.99  16.31   8.42   8.55  14.20   9.85  12.45   3.80
199202   7.62  11.84   9.10   9.45  11.25   5.66   7.10  14.49   9.72   3.34
199203  -4.56  -7.14  -2.18  -9.53  -4.19  -5.84  -5.31  -6.14  -4.02  -2.25
199204  -3.52  -3.86  -4.69  -0.55  -5.13  -6.73  -4.12  -3.39  -6.52   2.09
199205   0.26   2.00  -0.89   1.83   0.46   2.66   2.21   3.10   0.63  -2.92
199206  -3.42  -3.65  -3.75  -6.09  -4.37  -3.88  -5.21  -5.93  -4.24   0.71
199207 -12.54 -16.37 -15.48 -11.32 -14.90 -16.37 -15.79 -14.22 -14.82  -3.33
199208  -8.05  -3.83 -12.85  -0.45 -10.52  -2.53 -11.17  -5.16 -14.58  -8.40
199209   6.48   4.95   6.45   3.27   4.33   5.69   8.79   2.98   7.74   7.08
199210   1.62   3.62   2.38  -3.31   2.98  -2.35  -1.20   1.69   2.88   4.47
199211  -3.73  -2.79  -8.92  -1.24  -6.16  -3.62  -5.98  -1.63  -7.82  -0.58
199212   2.64  -2.40   2.96  -2.78   1.37  -3.67   1.73  -1.30   3.11   9.03
199301  -0.79   2.12  -2.82   0.07  -2.79  -1.76  -0.16   0.86  -2.65   0.10
199302   8.16  10.25   5.28   3.21   8.59   5.77   6.14  13.33   5.76  10.87
199303  -2.97  -5.20  -1.67  -9.27  -2.82 -10.41  -7.37  -7.15  -0.28   1.47
199304  -2.81  -1.46  -4.49   2.28  -3.27   1.95  -3.80   0.09  -5.26  -1.04
199305   2.16   4.86   1.32   3.77   2.98   6.02  -0.36   4.73   0.97  -2.58
199306   4.24   9.84  -0.94   5.42   4.99  11.60   3.17  12.64  -0.12   1.29
199307   8.44  11.99   6.42  16.47   4.18  17.91  11.11   9.81   5.68   5.34
199308   6.64   8.91   3.46   1.54   8.15  -1.15   9.30  12.78   3.89   1.58
199309  -4.99  -4.69  -5.38  -3.94  -4.78  -5.50  -6.45  -5.15  -5.44  -5.10
199310  10.84   8.08  10.91  12.49  10.79  11.41  11.97  13.43  10.88  11.56
199311  -2.13  -5.77  -1.35   0.23  -2.63  -5.59  -3.38  -4.16  -1.17  -2.84
199312   9.43   8.02  12.86   8.27  10.56  10.61   7.35   5.17  12.74   6.72
199401   3.57   4.30   1.22   7.79  -1.10   9.13   6.52   5.39  -1.78  14.87
199402  -3.25  -4.50  -4.45  -3.47  -2.60  -5.10  -5.35  -5.13  -2.41   2.68
199403  -5.49  -3.62  -2.39  -2.71  -7.44  -2.16  -5.43  -1.38  -8.42  -0.99
199404  -3.06  -0.71  -5.68  -3.54  -3.83  -2.90  -2.98  -4.89  -2.55  -1.28
199405  -3.02  -1.04  -4.36  -1.42  -2.01  -4.27  -3.71  -3.40  -2.42  -2.34
199406   4.22   5.29   4.20   3.41   6.40   1.90   2.62   4.89   6.52  -0.54
199407  -2.23  -2.26  -2.66  -0.61  -5.49  -0.60   3.13  -1.35  -4.78  -1.46
199408   2.29   0.90   3.77  -2.91   1.76  12.59   0.61   8.22  -1.17   7.79
199409  -6.05  -8.93  -5.86  -5.00  -6.72  -5.55  -5.84  -7.05  -6.51  -4.56
199410  -5.00  -0.69  -3.17  -2.23  -7.64  -1.95   1.59  -1.88  -8.31  -3.35
199411   2.04   2.74   2.33  -1.17   4.43  -1.31   0.88  -0.17   5.07   3.96
199412   1.31   0.31   0.26   1.23   1.57  -1.54   0.09  -1.71   2.92   3.88
199501  -6.40  -7.23  -5.83  -8.38  -7.36  -7.25  -4.63  -8.31  -6.56  -5.28
199502   1.17   1.78  -0.58   1.11  -0.22   5.00   4.65   3.86  -0.60   5.96
199503  -6.31  -9.62  -6.60  -7.87  -4.84  -6.67  -8.61  -7.97  -5.24  -6.80
199504   0.54  -0.39   2.28  -2.95   1.00   2.26   2.33   1.48  -1.73   1.41
199505   7.32   7.25   8.55   5.51   6.13   8.54   7.05   7.68   7.46   8.14
199506   0.05  -5.65   0.80  -4.46   0.04  -0.19   3.84  -1.37  -1.01   3.45
199507   0.62   0.45   2.11   1.82   2.25   1.58  -3.70   1.67   2.94  -5.36
199508  -1.18  -0.89  -1.98  -0.52  -0.32  -0.91  -2.11  -1.18  -1.29  -1.72
199509  -1.93  -3.43  -2.61  -3.58  -0.65  -4.48  -2.19  -4.26  -1.99  -3.56
199510  -4.57  -3.26  -5.33  -3.62  -5.36  -6.98  -5.91  -6.46  -4.83  -8.30
199511   0.28   1.82   1.45  -2.86  -2.12  -4.75  -1.28  -4.71  -0.10  -3.01
199512   2.81   1.70   5.41  -1.20   4.29   1.73   4.90   2.55   3.36   2.63
199601  10.57  16.89   9.42  17.56   9.30  20.30   7.32  11.68  12.12   8.11
199602  -1.65  -0.80  -2.09  -2.69  -2.70  -2.37  -2.14   1.01  -2.31  -0.13
199603  -0.20   0.17  -1.19  -3.69  -0.36  -2.82  -1.11   1.68  -1.21  -3.56
199604   4.87   5.24   3.28   1.75   3.80   7.28   4.55   4.88   4.48  -1.13
199605   4.39   4.22  -0.35   7.42   7.12   9.27   0.09   6.91   1.03   2.57
199606  -5.55  -6.05  -4.99  -2.73  -8.15  -2.92  -2.83  -1.59  -4.11  -9.20
199607  -5.25  -5.68  -4.96  -4.37  -6.00  -1.05  -6.19  -4.43  -7.61  -2.15
199608   1.18  -1.31   1.10  -1.30   2.10  -1.28   1.92  -0.45   3.08  -4.37
199609   0.49   1.59  -1.50   3.46   1.51   5.31  -2.10   0.88  -1.48   1.53
199610   0.20   4.72   2.16   0.80  -2.52  -0.03   0.89   2.08  -1.04   1.61
199611   3.77   1.79   5.42   1.81   5.26   4.09   4.02   2.16   6.07  -0.12
199612   1.69   1.21  -0.35   1.89   0.34   0.69   3.34   3.24   0.54   5.45
199701   2.64   2.25   3.91   1.18   2.57   7.14   5.11   4.89   0.24   7.62
199702   3.21   6.02   1.37   6.50  -0.03  11.24   3.72   6.87   1.69   1.79
199703  -0.04   6.05  -0.91   1.12  -0.83   8.43  -1.70   2.58  -1.04   4.66
199704  -1.46  -0.54  -1.28   0.12  -4.01   0.36  -2.34   0.16  -2.49  -3.03
199705   4.61   7.46   5.08   6.68   0.54   8.70  10.02   7.27  -2.14   3.70
199706   0.62   0.50   2.47   1.40  -3.87   1.60   2.75   1.67  -3.09   2.90
199707  10.75  19.59  10.32  10.91   4.32   8.00  12.06   9.75   5.59  38.85
199708  -7.84  -6.43 -10.29  -4.53  -6.31 -11.85  -8.94  -8.03  -7.82  -6.09
199709   5.09   7.11   7.66   6.51   1.78   9.39   8.11   6.51   0.85   3.74
199710  -5.72  -5.13 -12.62  -6.03  -5.02 -10.20 -10.23  -9.23  -2.03 -10.07
199711  -3.74  -8.93  -2.54  -8.12  -1.62  -8.66  -3.93  -7.38  -4.37  -0.05
199712   7.49   5.76   3.72   1.58   6.75   3.83   3.54   0.95   7.45  -0.11
199801   5.37   8.76   2.11   3.54   5.86  -0.10   1.40   8.10   2.29   9.21
199802   6.42  16.77   1.31   9.77   7.28   8.86  -4.62  11.08  -0.17   8.89
199803   6.84   7.02   7.43   7.49   5.62  10.16  10.26   7.83   6.29  12.82
199804   4.46   3.41   4.46   3.60   8.35  -1.40   2.65   3.91   6.22   7.66
199805   5.14   8.34  -1.05   3.68   5.27   5.76   0.21   9.95  -1.71   3.44
199806  -5.70  -5.66  -5.11  -7.60  -5.74  -5.07  -3.16  -6.89  -4.63  -2.33
199807   0.59  -3.54   5.20  -4.78   2.41  -7.59   7.75  -3.87   6.27   3.31
199808 -15.77 -12.66 -11.27 -10.64 -15.60 -12.28 -12.42 -18.40  -8.87  -7.26
199809 -11.78 -14.52 -10.65  -9.89 -15.17 -13.13 -10.34  -9.49 -11.92 -11.13
199810   8.46   5.40   7.19   8.77  10.57   1.33   5.41   9.60   7.29   6.53
199811  -2.04  -1.27  -1.66   1.90  -2.94  -3.10  -2.92  -2.39  -2.54  -4.44
199812   0.27   3.24  -0.72  -0.32  -0.16  -0.65  -0.29   2.82  -0.48   6.63
199901  -2.71  -6.35   1.36  -1.52   0.49   2.85   0.45  -2.35   4.69  -3.40
199902   8.26  19.70   3.57   8.26   3.78  11.66   4.98   5.77   1.95  13.02
199903   1.50   9.65  -2.16  -2.73   1.91   1.37  -2.86  -2.09   0.08  -6.08
199904   7.19   7.97   2.95  12.83   3.48  14.63   5.17  10.28   0.40  -3.14
199905  -9.27 -15.70  -7.81  -8.18  -8.37 -13.37  -8.28  -5.07 -13.24   0.09
199906   5.46   5.51   5.34   3.92   6.42   6.94   8.23   2.04   7.28   6.83
199907  -3.25  -4.03  -0.49  -5.72  -0.68 -10.50  -1.29  -3.84  -1.19  -2.59
199908   1.49   3.41  -1.75   7.82  -1.25  13.27  -2.20   1.09  -1.32  -0.51
199909  -5.60  -6.68  -3.74  -8.24  -3.86  -4.59  -4.81  -6.43  -3.00   1.52
199910   1.72   1.12  -1.35  -1.03   2.55   0.19  -2.52  -4.69   0.87  25.73
199911   0.52  10.01  -3.97   1.91  -5.04   7.50  -5.45   3.37  -6.71  -2.57
199912   5.68   8.13   7.10   9.28   4.43  13.38   7.43   7.47   8.38   1.63
200001  -6.34  -5.15  -6.25  -1.05  -2.41   1.26   0.23   3.37 -10.80 -16.28
200002  -3.05  -4.59   0.78  -3.01  -6.72   3.42  -5.16  -7.56  -3.39   9.04
200003   2.90   5.86  -0.63   3.80  -0.72   0.39   6.21   3.51   8.87  -6.16
200004  -0.06   1.97  -1.08   2.48   2.56   3.90  -1.45  -2.28  -2.35  -3.87
200005   1.24  -4.61   1.95  -1.20   3.08   0.33  -1.14  -4.05   3.93   5.16
200006   0.09   1.95  -0.65   0.87  -1.12   6.97  -0.06   1.87   0.21  -2.38
200007   2.30  -2.81   0.90   1.43   1.57   3.95  -4.53  -2.25  10.99   0.38
200008   1.49  -2.72   0.16   5.48  -2.29  -2.82   4.79   5.68   0.14  -1.52
200009   0.00  -3.61   1.34  -1.41  -2.02   0.19   0.88   2.64   0.58   0.69
200010  -1.64  -3.43  -4.67  -0.47  -3.15  -6.81  -1.22   0.92   0.46  -8.82
200011  -4.92  -2.00  -3.08  -3.46   0.06  -4.92  -4.39  -5.24  -8.94   4.67
200012   4.46   5.00   4.78   2.78   5.59  10.76   3.36   0.10   5.90   8.26
200101   3.72   3.35   1.88   0.03   1.96   3.44   2.47   2.30   5.63  -3.50
200102   8.08   4.67   9.96  13.09   6.92   1.76  10.24   5.09  12.67  -1.93
200103  -1.56  -3.42  -2.15  -1.25  -2.24  -4.29   0.09  -3.55  -0.70 -14.69
200104   2.89   6.49  -0.01   3.66   2.59   9.21  -0.75   6.05  -1.37  -9.49
200105  -2.50   0.85  -8.78   7.20  -5.75   2.11  -7.84   0.07 -12.70  -4.69
200106   0.45   5.79  -1.63  -4.28  -1.28   6.52  -0.77   5.66  -6.56  -3.20
200107   2.81   1.23   3.85   4.09   4.33   2.33   2.73   1.00   6.05  -3.99
200108  -2.33  -3.37  -3.44  -3.37  -4.03  -3.36  -4.32  -3.35  -5.61  -2.75
200109  -8.32  -9.26  -5.29 -12.37  -6.19  -6.72 -10.50 -11.65  -5.98  -0.43
200110  -1.82  12.68  -9.84  -2.59   1.57  16.27 -16.40   7.90 -12.17   0.19
200111   6.37   7.27   1.69   5.86   4.85   7.16   7.14   8.19   1.59   1.00
200112   2.00   1.35   3.33   1.48   1.55   0.64   3.88   1.32   3.64   2.81
200201   3.25   1.77   2.97   3.16   4.15   8.46   3.56   4.96   3.16   2.58
200202   2.44   5.59  -1.16   2.36   1.55  10.89  -1.49   7.58   0.38  -2.72
200203   4.82   3.65   1.95   9.53   1.61   2.60   1.92   5.16   1.26   0.70
200204   3.43   5.06   1.38  -0.88   3.30  12.81   1.65   4.52   1.39  -0.96
200205  -1.95  -1.73  -1.38  -5.48  -0.93  -0.07  -2.09   0.90  -1.05   0.17
200206  -4.04  -4.10  -4.70   0.48  -1.79  -6.05  -5.25  -6.18  -0.51 -10.68
200207  -5.88 -12.56  -1.26 -12.50  -6.36 -10.77  -2.48 -14.54  -5.84   5.50
200208  -1.15   1.39  -3.43   4.78  -5.44   2.59  -3.69   5.45  -6.14  -0.10
200209  -4.33  -8.10  -4.12  -5.79   0.13   1.44  -4.63  -3.13  -0.49  -7.98
200210   0.31   3.94  -1.95  11.20  -2.48   2.25  -1.54   2.00  -2.34  -1.13
200211   2.42  -1.10   7.46  -4.91   2.54   3.75   8.60   0.61   1.98  15.72
200212   5.45  -0.59   4.79   5.87   4.35  10.35   4.31   5.40   3.94   5.40
200301   1.56   3.13   0.42   2.51   4.00   3.12  -0.97   0.51   2.02   0.20
200302   0.49  -0.47   0.71   6.05  -0.21  -0.45   1.03   1.77  -1.04   1.06
200303   0.51   2.96  -0.05  -0.17   0.37   3.58  -1.13   0.47   0.61  -3.42
200304   4.84   8.25   2.86   6.96   6.44   9.63   0.08   7.85   0.63  -0.70
200305   1.73   8.68   2.84  -6.62   7.37  10.29  -2.94  -3.64  -1.44   2.77
200306   4.44   5.88   4.68   6.90   1.73   7.67   3.64   7.64   2.08   4.28
200307   0.74   5.24  -0.10  -0.98   0.86   4.89  -0.50   1.82  -0.02  -0.20
200308   2.05  -1.61   1.89   3.83   1.81  -0.98   0.20   3.84   0.34  -2.36
200309  -1.10  -7.75  -0.41  -3.55   0.40  -9.91  -2.00  -3.58  -0.97  -3.26
200310   3.49   1.35   3.53   6.67   0.71  -0.44   0.93   3.80   1.12   0.38
200311   4.47   5.86   3.02   7.81   5.19   4.73   6.89   8.25   4.71   4.86
200312   3.32   0.81   4.13   0.32   5.97   0.78   3.68   0.90   8.88   1.59
200401  11.27  15.75   8.52   9.43  12.06  12.55   7.17  11.03   8.58  13.17
200402   3.12  -3.05   8.32   3.63   2.01   2.94  10.19   3.86   9.29   3.24
200403   4.56   1.57   5.32  11.06   0.55  11.85   3.04  10.19   5.25   1.42
200404   3.98   7.20   4.25  -0.07   2.68   0.45   6.75  -0.26   4.57   4.13
200405  -2.13  -1.24  -0.36  -3.73  -4.58  -3.64   0.12  -2.35   0.16  -4.53
200406   5.36   5.03   3.11   9.85   5.45  10.70   5.09   8.09   2.68   7.90
200407   2.35   0.52   1.12   7.00   1.57   7.26   2.96   6.23   1.30   1.71
200408  -0.74   5.39  -2.36   2.86  -7.49   3.38  -1.38   2.22  -2.50  -6.48
200409   2.60   7.69   2.42   2.46  -0.88   0.63  -3.03   2.51   2.19  -2.21
200410   3.48   1.64   4.91   1.38   4.22   1.65   6.82   2.02   5.53   4.49
200411   7.52  11.78   6.09   9.53   5.03   9.14   1.73   8.73   5.50   6.68
200412   5.75   4.21   4.53   9.58   6.92   8.85   6.21   8.28   4.50   6.41
200501   2.36   4.32   0.96   7.12   3.94   5.93   1.13   3.23   0.24   2.99
200502   7.65   5.81   6.69   8.79   3.56   8.36   5.18   7.86   6.52  -0.41
200503  -2.27  -3.88  -1.65  -5.59  -0.89  -5.74  -3.24  -5.81  -1.51  -1.28
200504  -3.04  -4.71  -0.69  -3.38  -0.41  -4.92   5.27  -6.47  -3.92  -1.19
200505   7.88   4.66   4.84  14.82   1.50  14.78   6.57   5.62   3.58   2.14
200506   8.75   4.62   6.08  20.55   5.87  20.86   7.07   4.95   4.93   1.90
200507   3.80   2.98   3.99   7.12   3.05   6.41   5.99   3.79   2.55   1.05
200508   6.13   4.20   6.61  12.25   2.63  13.50   8.98  -1.41   4.51   3.00
200509   4.15  10.13   0.71  10.71  -0.84  11.02   5.06   5.36  -1.65   1.32
200510  -4.17  -4.69  -3.00  -8.48   0.71  -8.10  -6.63  -4.35  -0.23  -1.30
200511   4.27   5.35   4.55   4.36   6.28   6.18  -0.61   6.94   6.52   0.33
200512   4.83   2.27   5.22   5.02   0.96   5.33   9.48   5.76   2.25   0.02
200601   9.29   6.95   6.69   9.88   9.48  10.42  15.18   9.23  12.91   5.67
200602   2.90   1.55   7.19   3.18   5.36   2.54   5.61   2.80   0.83  10.63
200603   2.00   7.04  -1.99  11.35  -1.51  14.84  -2.54  10.76   0.32   0.82
200604   0.78   0.83   0.75   1.60   0.73   0.22   4.84   0.88   0.28  -0.93
