
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
201203   0.25   1.74   0.27   1.26  -1.51   1.15  -0.84   0.88  -0.79  -5.15
201204  -4.73 -15.37   5.03  -2.07   3.41 -14.58   1.65 -15.21   3.75  -7.48
201205 -17.24 -19.09 -16.80 -15.88 -16.82 -19.31 -16.07 -18.91 -16.39 -17.39
201206   3.90  -0.69   4.79  10.71   4.58   0.20   7.11  -4.04   5.84   4.46
201207  -0.23   1.89   1.70  -0.42   2.79   1.91   2.68   4.49   1.27  -4.33
201208   4.56   6.94   0.87   4.75  -0.12   7.29   1.81   7.38   0.59   3.62
201209   4.63   1.53   7.29   6.88   7.06   0.81   7.56  -0.33   8.39   7.47
201210   2.60   0.45   5.45   0.53   1.91   0.67   2.95   2.53   3.25  -1.55
201211   3.34   8.60   3.48   1.97   3.20   7.73   3.15   9.56   2.90  -4.81
201212   3.98   7.91   2.51   2.46   2.01   7.77   1.74   8.82   0.12   2.42
201301   7.53   4.15   9.24   4.48  10.14   5.52   7.89   2.25  11.83   8.35
201302  -1.07  -4.43   0.28  -0.35   0.80  -2.47   0.16  -2.81  -1.18  -7.84
201303  -2.05  -6.86  -3.05   0.15  -2.64  -1.30  -2.52  -3.21  -2.51  -9.32
201304   5.01   3.65   7.51   1.34   8.62   1.79   8.30   1.21   7.13  -1.73
201305   0.43   2.28  -1.47   1.54  -1.14   1.35  -0.18   0.90  -1.91   7.76
201306  -4.95  -2.15  -7.30  -4.66  -8.40  -4.05  -4.92  -0.60  -5.92  -2.77
201307   5.74   8.16   1.28   9.10  -0.63   7.25   4.48   6.24   5.27   2.25
201308   1.97   1.58   4.58   1.77   6.23   4.20   0.86   0.61   5.12  -3.28
201309  12.68  32.21   6.86  10.53   6.02  12.88  17.01  27.60   5.60  11.08
201310   4.00  10.64  -1.09   3.44  -2.23   2.11   5.95   7.96  -1.53  -4.18
201311   3.07   5.55   3.45   3.15   4.70   3.04   3.73   4.35   3.54   3.73
201312   1.44  -0.57   0.76  -0.20   0.62   0.75   1.46   0.26   1.93   4.82
201401  -5.91  -3.74  -4.85  -4.36  -5.02  -5.24  -3.94  -4.99   0.35 -11.37
201402   9.98  13.02   7.25  11.77   8.06  10.77   7.61   9.63  11.99   9.75
201403  -1.83  -3.70  -1.19  -3.61  -0.43  -4.09   0.41  -1.79  -3.36  -2.62
201404   3.15   3.78   2.90   3.36   2.48   4.20   1.45   7.48   2.66   2.02
201405   2.18   2.62  -0.66   3.85  -2.23   4.01  -0.67   3.71  -1.16   7.78
201406   0.33  -2.09  -0.44   3.71  -1.21   3.07  -0.68   6.05  -3.63   0.67
201407  -2.16  -4.18  -2.65  -4.44  -3.01  -4.73  -1.48  -2.86  -2.40   1.53
201408  -1.00  -4.85  -1.63  -3.06   0.07  -3.07  -0.80  -1.71  -0.50   3.82
201409  -3.44  -6.11  -6.09  -4.41  -4.68  -3.22  -3.95  -4.89  -4.13   0.02
201410  -0.87   0.20   1.63  -2.51   3.32  -0.77   1.56  -4.99  -0.09  -1.92
201411   2.84   3.87   2.39   5.66   3.58   6.32   3.02   3.67   2.17   0.21
201412  -4.42  -2.44  -3.07  -8.43  -0.36  -7.05  -2.66  -9.36   0.42  -4.25
201501   1.45   2.32  -0.93   2.61  -1.50   3.80   0.16  -1.58   0.00  -2.28
201502   4.92   6.71   3.79   4.84   5.62   4.98   4.29   5.91   6.73   9.97
201503  -1.99  -0.67  -4.14  -2.97  -3.97  -1.30  -3.16  -5.16  -3.43   7.42
201504   0.52   0.69  -2.10   2.98  -4.86   4.40  -3.02  -1.56   1.73  -8.77
201505  -0.57  -3.26   2.79  -3.21   5.89  -2.73   1.32   2.32  -0.89  -3.24
201506  -2.43  -3.93  -2.87  -2.35  -5.58  -2.59  -2.98  -5.08  -2.19  -2.37
201507   3.19  -0.58   4.30   2.45   4.69   1.39   5.25   2.10   4.18  -1.68
201508  -6.27  -6.02  -7.37  -4.94  -8.12  -6.39  -6.10  -7.90  -6.64  -2.97
201509  -3.39  -9.31   0.42  -3.65   2.67  -6.33   1.25   2.05  -4.51 -13.52
201510   7.76  10.11   8.60   3.76   8.82   9.23   5.58   7.30  12.50  13.71
201511   1.02   0.68  -0.61   1.95  -1.01   3.08  -0.94  -2.11   1.64  -2.32
201512   0.36   0.02  -0.02   1.44  -0.11  -0.03   0.98  -0.19   0.21   3.43

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198801  -0.48   3.14  -2.45   2.13  -0.04  -3.64  -1.76   0.93  -0.28 -99.99
198802   3.15   4.12  -0.34   4.74   6.62   7.91  -1.56   4.11   6.46 -99.99
198803   5.91   0.73  10.55   2.27   5.84   2.04  11.11   1.02   8.06 -99.99
198804   3.95   6.70  -0.12   6.10   4.74   5.98   2.89   9.37   3.38 -99.99
198805   8.27   7.68   8.51   7.96  10.87   9.50   8.43   8.53   8.59 -99.99
198806   5.63   8.98   2.36  10.45   4.11   6.39  -0.69  10.19   1.96 -99.99
198807   3.09   3.55   2.43   3.51   4.93   3.25   3.78   5.22   3.73 -99.99
198808  -4.63  -6.90  -7.47  -3.86  -4.80  -6.72  -3.13  -2.71  -4.18 -99.99
198809  -5.48  -3.25  -6.65  -4.54  -4.93  -5.05  -7.67  -6.23  -3.93 -99.99
198810   4.05   2.49   5.98   1.88   6.08   2.63   3.86   3.66   7.71 -99.99
198811   3.93   2.93   2.75   6.13   5.48   0.58   0.93   4.87   5.04 -99.99
198812  -2.22  -0.58  -3.43  -2.16  -3.25  -1.05  -1.61  -1.76  -3.86 -99.99
198901   2.22   5.29   2.81  -1.52   5.78  -1.38   2.61   0.41   6.73  -4.14
198902   2.41   8.65   3.77  -2.16   6.21  -1.90   3.22   1.12   3.57  -2.54
198903   5.52   7.45   6.53   1.33  10.83   1.90   3.52   6.27   9.73   0.27
198904   2.22   5.41   1.81   8.45   1.76   8.00   0.63   5.49   0.38  -8.75
198905  -0.67   2.81  -0.50  -2.32  -0.71  -1.91   2.39   0.47  -1.65   1.27
198906  -3.06  -1.67  -2.74  -5.13  -1.11  -5.46  -2.42  -3.75  -0.81  -6.45
198907   0.07  -0.27  -0.15   0.52  -1.05   0.69   0.16  -0.24  -0.44  -3.04
198908  -1.79   0.44  -2.53  -3.34  -0.25  -3.75  -0.63  -3.16  -1.18   1.37
198909  -8.84  -4.06  -9.40 -11.48  -7.48 -10.04  -8.80  -8.95  -9.45 -17.18
198910  -3.99  -3.88  -4.48  -0.80  -3.93  -1.68  -2.32  -4.45  -3.41 -20.89
198911  -7.06  -6.04  -8.00  -1.56  -9.50  -1.89  -8.84  -6.99  -9.76  -5.04
198912   2.97  11.59   3.18   0.20   5.09  -1.22   7.19   0.26   1.52  11.40
199001  10.13  12.49  11.17  22.53   7.09   6.89  10.44   5.58   9.19 -99.99
199002  -2.07  -1.39  -2.79  -0.85  -2.44  -2.39  -2.70  -2.58  -3.83 -99.99
199003  -4.74  -5.23  -7.47  -8.47  -3.06  -1.50  -4.38  -1.00  -8.28 -99.99
199004  -8.90  -7.01  -7.41  -9.08 -13.58  -3.04 -15.90  -5.63 -11.09 -99.99
199005   2.26   4.51   1.75   4.80   3.83   3.91   3.21   0.62   1.54 -99.99
199006  -4.59  -5.86  -5.19  -5.05  -5.50  -0.49  -5.85  -2.81  -5.90 -99.99
199007  -0.43  -0.80   1.06   1.42  -3.60   2.00   0.36   0.43  -2.37 -99.99
199008  -7.63  -7.03  -5.44  -9.25  -8.95 -10.31  -4.92  -9.46  -5.29 -99.99
199009 -16.09 -13.19 -19.29 -17.88 -14.85 -24.59 -17.06 -19.25 -14.07 -99.99
199010  -3.08  -1.73 -11.45  -7.71  -1.23 -10.29   0.51  -2.10  -3.50 -99.99
199011   1.51   3.42  -4.06   4.65  -3.65  10.37   1.73   3.90  -9.05 -99.99
199012  -2.64  -2.01  -1.66  -3.74  -0.72  -7.56  -3.20  -5.27   2.20 -99.99
199101  -3.60  -3.98  -1.08  -5.21  -8.12  -5.26   2.23  -2.95  -2.64 -99.99
199102  13.11  19.17   8.05  21.86  12.15  25.51  10.26  16.55   7.39 -99.99
199103  15.44   9.62  14.51  16.32  15.23  13.86  20.63  13.86  17.00 -99.99
199104  -4.03  -2.68  -0.61  -4.95   0.40  -4.36  -2.83  -7.24  -0.14 -99.99
199105  -0.98  -3.53  -1.63  -3.54   3.04  -5.17  -2.40  -2.29  -2.88 -99.99
199106  -8.83 -10.99 -10.64  -9.47  -7.13 -10.87 -13.44  -8.96 -13.68 -99.99
199107   5.59   5.79   7.26   7.55   3.36   9.60   9.24   6.15   9.33 -99.99
199108  -4.04  -3.34  -2.46  -3.84  -2.99  -2.60  -3.63  -3.46  -4.64 -99.99
199109 -12.48  -9.80 -14.77  -8.77  -9.69  -7.91 -18.39 -12.13 -15.28 -99.99
199110  -0.32  -1.16   0.81   0.17  -7.55  -0.54   7.14   0.15  -4.03 -99.99
199111   1.34   6.89  -0.90   8.56  -4.46  11.04   1.51   5.23  -1.82 -99.99
199112  -7.58  -6.75  -9.30  -5.25 -11.26  -5.17  -6.25  -7.70 -13.55 -99.99
199201  16.44  13.98  15.47  13.10   8.56  21.36  16.66  15.49  15.51  41.95
199202   1.49  -3.55   4.45  -5.53  -2.10   3.30  12.20  -5.48   2.57  20.81
199203  -9.38  -8.30  -7.57  -9.40  -7.65 -11.19  -4.75  -8.26  -9.21  -0.84
199204   0.20   1.11  -0.87  -0.32  -0.94   2.06   0.04   0.25   0.99   4.13
199205   1.82   2.23  -2.25  -5.18  -4.75   5.62   3.62   1.31   0.87  34.40
199206  -9.63 -17.26  -2.79  -8.55 -19.90 -10.16  -7.00 -17.37  -6.50 -11.90
199207  -9.74  -9.95  -7.49 -11.23 -15.14 -10.73  -2.81 -13.74  -9.97  -2.40
199208 -16.53 -18.54 -12.44 -13.76 -17.55 -19.86 -12.15 -19.86 -14.37 -16.20
199209   8.30  -2.40   4.83  -0.35   2.73  12.52   5.48  -2.53   5.74  -3.20
199210  27.27  41.20  20.66  32.37  24.62  27.26  24.12  41.67  15.61  40.00
199211  12.42  15.94  12.62   6.28  12.79  16.59  14.40  25.81  12.33   4.80
199212  -2.82  -6.07  -3.23  -4.92  -7.16   0.43   1.99  -0.71  -7.31 -13.60
199301   3.96   4.87   3.55   4.76   3.22   7.38   6.95   3.30   1.12   5.94
199302   7.11   6.58   5.90   6.86   3.74   6.31   4.46   6.66   8.94   3.32
199303   5.45   8.78   0.93  -4.46  -4.69   2.27   1.90   6.55   3.40   0.56
199304  15.90  21.13  13.67   8.86  14.21  10.89  15.70  18.44  11.92  20.77
199305   1.90   3.12   0.20   3.55  -3.43   1.29   7.74   1.34  -1.53   6.37
199306  -3.73  -3.74  -6.26  -9.37   2.34  -5.79  -5.26  -1.82  -2.51  -7.95
199307   6.33   7.84   2.29   4.05  -3.17  -2.36  16.37   7.29   1.21  10.53
199308  11.30  17.87   7.30   2.25   8.59   4.96   8.25  16.40   3.74  16.15
199309  -0.94  -5.69  -0.18   7.26   0.61  -0.70   2.37  -2.69   2.33  -3.04
199310  10.26   7.26   8.94   3.35   7.14   6.80  13.83  10.53   5.71  11.75
199311  -4.24  -4.11  -5.05  -2.25   7.04   0.82 -10.03  -4.06   0.20  -7.64
199312   6.80   8.59   7.76   6.86  15.62  11.74  12.57  10.02   0.92  12.52
199401  18.99  17.30  15.20  21.54  11.34  15.89  18.03  14.90  19.24  21.79
199402  -0.91  -1.15  -1.75  -5.39   1.69   2.31  -0.13   5.12  -2.46  -2.01
199403  -6.06 -13.85  11.15 -10.88  16.48 -12.13  -1.07  -9.91   4.31 -10.39
199404   5.86   3.28   9.35   3.80  14.92   6.43   9.00   8.47  11.73   0.92
199405  -3.71   0.48  -6.81  -1.41 -10.78  -1.93  -7.28  -0.27  -9.89   1.07
199406  -4.23  -4.92  -0.50 -11.03   3.86  -6.63   2.46  -9.67   5.44  -7.85
199407   9.41   6.54  14.53   6.17  15.57   6.06  12.05   2.35  12.12   9.20
199408   6.45   4.77   8.34  -1.92   8.03  -0.69  11.27   0.41  12.38   5.73
199409  -3.42  -3.49  -0.76  -1.85   1.03  -2.05  -2.57  -4.02  -1.28  -6.07
199410   4.82  -3.76  15.04   3.37  19.78   2.14   9.85   2.81  13.94  -1.47
199411  -5.61  -5.00  -5.59  -7.12  -5.18  -7.44  -4.40  -5.99  -5.11  -4.20
199412   0.86  -0.55   2.75   3.22   4.28   0.60   2.15   3.14   3.01  -3.92
199501  -1.44  -4.68  -0.49  -3.19  -0.43  -1.22  -0.43  -0.46  -0.42  -2.30
199502  -4.04   0.00  -6.29   2.66  -4.97   5.29  -6.19  -5.22  -4.53  -2.65
199503  -7.00 -10.58  -4.69  -8.43  -5.41  -7.41  -3.72  -8.09  -5.02 -11.98
199504  12.36   9.30  12.18  10.69  12.05  11.91  10.12   6.97  12.47  12.75
199505   4.48   1.20   8.30   4.94   8.21   5.20  10.82   2.11   9.66   0.02
199506  11.03   1.63  18.15  -5.30  18.90  -7.17  21.61  -4.57  20.86  -1.34
199507   8.63  -0.95  12.76   7.80  10.54  10.64  11.81   5.03  10.84   5.72
199508   2.36  -0.49   5.77  -0.44   4.08  -0.32   7.50   6.40   3.98  -0.98
199509   1.07   1.85  -0.82   4.41   1.12   7.06  -0.93   1.08   1.02   0.61
199510 -13.92  -8.84 -16.07   2.48 -15.56  -4.84 -15.86  -0.24 -16.99 -13.97
199511  -0.94   0.61  -1.78   3.41  -1.98   1.15  -2.22   3.17  -2.40   3.55
199512 -13.09  -0.52 -20.82  -0.78 -19.52  -1.86 -23.18  -4.16 -21.34  -1.24
199601   3.02   6.83   4.00  -1.54   5.20  -2.73   4.00   2.55   2.15   8.18
199602   0.81   4.98  -7.72  12.05  -9.28  12.31  -8.99  10.70  -5.09  -5.04
199603   2.00   1.90   0.66   4.24   2.09   4.62   1.59   3.72   2.59  -5.31
199604   5.90   4.56   7.98   5.43   6.26   4.75   6.20   5.36   8.66  -2.80
199605   6.79  -1.46  15.15  -2.57  15.17  -0.68  15.44  -1.10  13.38  -4.81
199606  -4.74   1.01 -11.16  -0.91 -12.81   3.02 -11.62   3.49 -10.39  -2.02
199607  -2.39   0.09  -6.16   2.45  -6.01  -0.07  -5.69   1.09  -4.98  -1.55
199608   9.86   8.04  15.01   6.87  16.53   5.61  16.09   8.09  13.76  -0.73
199609   2.55  -1.52   5.58  -3.61   8.07  -3.53   5.85  -4.03   4.13   5.17
199610   1.18   8.80   1.12  -3.17   3.49  -1.37   2.36   0.41   0.60  34.40
199611  10.04   1.66  17.04   1.28  17.86   6.33  15.94  -0.59  17.40   9.70
199612   4.08   2.60   5.02   3.13   4.14   3.69   4.55   4.79   3.80  -2.72
199701  11.76   5.45  19.92   2.60  17.48   2.50  19.87   1.39  22.06  15.44
199702   3.36  11.29  -3.41  11.02  -1.30   8.66  -5.47  10.07  -4.57   9.76
199703  -1.46  -1.73  -2.10   0.40  -1.39  -0.20  -1.21  -0.23  -2.32  -6.03
199704   3.68   2.41   6.72   3.46   6.04   2.98   7.55   1.84   8.21  -0.53
199705   3.46   3.07   4.12   3.62   2.94   3.17   4.05   3.71   3.39   4.20
199706   6.90   1.84  11.68   3.87  11.87   2.44  12.86   2.19  13.61  -1.65
199707  14.13  11.57  18.47   9.68  16.64   7.65  20.07   7.65  20.37  33.02
199708  -8.85  -4.68 -10.56  -6.68 -10.15  -5.06 -10.49  -4.92 -10.67  -6.91
199709  14.08  13.16  17.60  10.99  16.59  12.37  18.30  11.07  18.60  17.36
199710  -9.12 -10.88  -9.11 -15.55  -9.52 -13.90  -9.63 -12.89  -8.47   0.86
199711  -1.87   0.81  -4.11  -2.32  -3.60  -1.96  -4.13  -0.99  -3.61   6.78
199712  -3.57   1.48  -7.78  -4.65  -6.15  -4.10  -7.87  -2.75  -7.29  10.43
199801   8.57   6.03  12.69   3.23  11.98   7.23  12.57   6.55   9.64  -2.87
199802  16.77  12.31  22.51  12.91  22.38  11.55  25.02  11.94  21.74   8.37
199803   6.79   3.81   8.44   5.61   8.91   4.83   8.78   3.38   7.90  -1.73
199804  13.03   9.90  18.35   8.22  17.74   9.50  19.22   7.73  18.28   3.15
199805  -1.39  -0.95  -2.48  -2.48  -2.62  -1.35  -2.26   0.03  -2.54   2.24
199806   6.30  -4.31  11.41  -0.63  11.79  -3.35  12.40  -2.75  10.65  -7.02
199807   7.74  -9.07  16.14  -6.23  15.29  -7.94  15.68  -6.71  14.23 -12.26
199808 -19.66 -16.34 -20.33 -20.07 -19.66 -17.56 -18.85 -18.06 -20.35 -11.83
199809  -2.53  -6.81   2.59  -3.82   1.22  -6.14   3.61  -8.43   2.37 -18.29
199810  10.31   4.13  12.73   3.42  13.13   5.94  13.42   5.37  12.28 -14.92
199811   9.72  11.79  10.22  12.64   9.83   9.84   9.32   9.77  10.54  -0.88
199812  16.50   2.41  21.73   4.98  21.32   3.49  21.92   3.51  20.70  -6.73
199901  11.75  -2.45  17.71  -4.54  18.14  -3.12  18.18  -2.89  18.24  16.29
199902  -2.02   3.90  -3.34   3.66  -3.51   3.67  -3.22   2.86  -3.42  31.16
199903  12.83   6.69  14.86  10.14  15.25  10.29  15.62  11.56  15.07  -8.09
199904   3.80  14.47   0.57  14.53   1.00  14.87   0.65  13.78   0.72  -5.58
199905  -3.64  -7.30  -3.30  -7.42  -3.48  -7.00  -3.44 -10.41  -3.42  24.88
199906  14.15   2.85  19.11   3.86  19.14   3.87  19.80   8.34  19.23  -4.38
199907  -0.70   4.66  -2.29  11.13  -2.22  10.92  -2.13   7.36  -2.37  11.19
199908  -0.71   6.91  -2.16   5.39  -2.19   5.45  -2.54   6.04  -2.26   8.79
199909   4.32  -3.63   6.80  -2.80   6.72  -2.69   7.00  -3.54   6.94   0.96
199910  16.83   0.27  22.74  -1.99  22.94  -2.07  23.27   0.31  23.18   6.54
199911  24.93   6.78  30.04  10.09  30.26  10.03  30.82   7.03  30.65   6.98
199912  30.79  17.18  33.43  21.31  33.79  21.11  34.00  20.60  33.73   4.20
200001   2.09   4.36   2.23  -1.06   2.23   3.40   2.25   6.45   2.81 -99.99
200002   8.94  -4.43  10.71   5.81  10.62   2.35  10.78  -1.07  12.40 -99.99
200003   3.20   0.78   3.40   9.58   3.08  -4.57   3.05  -0.35   3.20 -99.99
200004   7.36  -3.94   8.18  -9.77   8.52  -6.09   8.57  -1.74   8.51 -99.99
200005 -10.56  -3.93 -11.12   8.12 -11.46   0.45 -11.46  -3.00 -11.29 -99.99
200006  -4.48  -3.58  -4.67  -2.37  -4.82   0.75  -4.80  -1.98  -4.70 -99.99
200007  -8.74  -4.47  -9.40   8.56  -9.74  -5.50  -9.80  -3.10  -9.96 -99.99
200008   1.65   7.97   1.33   1.36   1.41   7.44   1.37   3.69   1.41 -99.99
200009  -7.79  -8.26  -8.14   6.06  -8.65  -3.07  -8.60  -7.94  -8.55 -99.99
200010   4.21  -4.97   4.34  -5.48   4.58  -1.07   4.62  -4.60   3.84 -99.99
200011  -1.21   5.81  -1.51   7.76  -1.86   3.13  -1.88   6.61  -1.64 -99.99
200012  -0.49   4.83  -1.13   4.69  -1.31   3.90  -1.33   4.08  -1.63 -99.99
200101 -15.72   1.09 -17.48  -2.60 -17.71  -0.12 -17.76   4.60 -17.80 -12.49
200102 -28.19   6.09 -34.00   2.60 -34.28  10.18 -34.54   1.11 -34.67 -57.62
200103   4.05  -1.62   6.64  -2.28   6.96  -4.30   6.95  -0.57   7.14 -19.30
200104  30.26   4.29  35.95   6.63  36.26   9.59  36.32 -13.50  36.85   3.91
200105  -5.63   7.43  -8.45   4.37  -8.27   9.32  -8.33   1.89  -8.28  -3.14
200106 -17.42  -6.02 -20.07  -7.64 -20.35  -6.18 -20.45  -5.94 -20.57 -44.92
200107  -5.83  -2.04  -6.31  -0.79  -6.25  -3.71  -6.35   2.48  -6.43 -41.96
200108 -21.41  12.63 -29.36   7.66 -29.81   7.18 -30.02   1.49 -30.39  62.16
200109  -1.76  -8.75   1.22 -11.65   1.62 -10.36   1.61  -8.32   1.77 -42.50
200110  23.91   4.10  29.50  12.73  29.49   7.04  29.77   4.57  30.20  87.68
200111  10.01   2.32  11.73   1.51  12.39   3.03  12.33   4.82  12.18 -11.58
200112   7.53  -1.51   9.61  -1.80   9.73  -1.72   9.79   6.90  10.05  -9.61
200201  -3.89  11.97  -6.71   8.31  -6.74  12.88  -6.97   7.90  -7.03  -3.38
200202  -3.94   4.69  -6.55   4.19  -6.84   6.22  -6.79   1.72  -6.67   7.50
200203  -0.17   2.96  -0.32   3.50  -0.70   0.78  -0.73   5.40  -0.53  -9.80
200204 -17.21   0.20 -22.92  -5.44 -23.40   0.57 -23.55  -3.45 -23.36 -37.10
200205  -7.50   4.25 -12.90   2.12 -12.80   3.91 -13.28   2.84 -14.16 -19.70
200206  -4.14  -2.99  -3.60  -4.14  -3.52  -4.14  -3.39  -5.19  -3.37 -21.40
200207 -12.43  -5.17 -14.16  -7.39 -14.19  -2.31 -14.05  -8.52 -13.27 -31.20
200208   3.66  -0.25   6.24  -0.21   6.48  -2.43   6.40  -0.11   6.66  -7.50
200209  -5.36  -5.89  -2.09  -5.55  -2.04  -6.84  -1.78  -8.21  -2.76 -14.30
200210  19.12   3.45  24.39   4.19  25.45   3.85  25.55   0.80  26.20  19.00
200211  11.85   0.99  13.14   5.91  12.80  -0.33  12.82   8.17  13.32  26.00
200212 -16.22   1.73 -19.37  -1.18 -19.82   4.89 -20.50  -3.21 -20.42 -12.70
200301 -10.62  -0.23 -12.64  -6.39 -12.85  -2.33 -12.65  -3.87 -12.35   4.68
200302  -3.93  -3.80  -5.48  -2.17  -4.95  -1.18  -5.40  -5.88  -4.83  -5.03
200303  -0.62  -4.17   1.47  -4.46   1.63  -1.28   1.49  -3.42   1.53  -0.59
200304  15.23   4.71  19.12   8.33  18.86   5.95  18.89   8.25  18.28  21.33
200305  -0.22   0.10   1.02  -1.06   1.09   1.05   1.02   1.57   1.10  -2.74
200306  -1.86   6.48  -5.52   4.84  -5.47   5.22  -5.53  -0.22  -5.09  12.72
200307   0.44   7.71  -3.87   6.45  -4.02   3.42  -4.05   7.06  -3.92   9.06
200308   8.91   9.42   9.13   9.57   9.18   9.19   9.08   7.09   9.51   9.09
200309  -7.79   2.81 -10.06  -3.01 -10.28   0.64 -10.30   0.47  -9.94  -5.50
200310  10.71   7.28  11.13   9.54  11.11   8.81  10.69  12.95  10.46  21.92
200311   3.04   5.12   3.12   3.37   3.35   6.59   3.23   7.47   3.13  10.34
200312  -5.68  -1.93  -8.22  -1.41  -8.08  -2.82  -8.24  -0.87  -8.02  -6.79
200401  12.67   4.52  19.26   1.51   1.09   0.59  20.35   1.70  20.10  10.15
200402   6.08   6.81   6.23   4.42   5.12   5.85   6.18   7.70   5.98  11.06
200403  -3.97   0.04  -5.03  -0.38  -5.86  -1.84  -5.04  -4.44  -5.29  -1.59
200404 -16.15   2.36 -26.11   3.69   1.99   5.36 -27.33   3.24 -27.19 -11.57
200405  -2.38  -2.67  -2.38  -1.25  -2.87  -3.53  -2.35  -3.82  -2.16  -7.20
200406   5.17   7.13   4.22   6.80   5.98   8.00   4.02   6.53   4.05   7.32
200407  -8.44  -0.53 -16.75   4.19   0.40   4.77 -17.83   2.00 -17.83  -0.14
200408   0.19  -1.21   0.76  -0.39  -3.14  -2.58   0.86   0.20   0.90  -3.56
200409   7.63   4.58  13.41   1.57   1.25  -0.02  14.41  -0.40  14.24   7.68
200410   6.12   3.06   8.08   4.60   0.83   4.95   8.46   2.63   8.20   4.29
200411   4.69   6.52   2.68   7.67   6.76   7.64   1.87   8.33   2.14   9.05
200412  -2.46  -3.05  -3.90   0.71  -0.93  -0.54  -4.59  -2.30  -4.05  -3.95
200501   1.16  -1.20   1.55   0.93   7.39  -1.34   1.59   2.42   0.81   9.09
200502   5.99   5.95   5.43   8.04  10.06   6.47   5.04   5.10   6.27   4.17
200503  -1.09  -1.18  -2.76   1.63  -0.47  -1.17  -2.41   2.16  -2.37  -1.62
200504  -0.38  -8.18   2.26  -1.81  -1.36  -7.36   2.98  -4.76   1.42 -13.72
200505   8.38   4.27  10.69   6.46   8.13   4.61  10.65   5.20  10.77   9.52
200506   3.75   0.85   2.40   8.41   5.29   2.40   2.01   5.15   1.89   6.42
200507   1.40   3.89  -2.65   8.92   5.61   4.21  -3.67   1.49  -2.67  14.07
200508  -0.37   3.39  -2.80   2.60   1.35   2.32  -3.01   1.20  -2.08  -0.19
200509   7.17   3.66   9.41   5.43   6.74   4.04   9.78   4.27   9.47  -1.82
200510  -3.67  -5.38  -1.43  -6.60  -4.69  -4.63  -1.72  -4.37  -1.54   0.98
200511   2.95   2.24   3.11   3.34   0.04   2.39   4.06   0.58   4.24   9.99
200512   6.66   6.75   7.21   9.18   5.07   5.80   6.34   5.14   7.10  -2.60
200601   3.65   3.08  -0.20  12.46   2.51   8.31  -1.17   8.40   0.50  10.79
200602   5.43   4.94   3.65   6.53   4.15   7.76   4.80   8.04   4.78  -0.82
200603   6.45   7.82   8.27   4.44   5.41   5.53   7.82   5.54   7.64   8.30
200604   1.45  -1.10   4.08  -3.23  -1.46  -2.21   5.40  -2.19   3.73   1.08
200605  -7.43  -9.23  -7.04  -6.07  -8.90  -7.21  -7.02  -7.24  -7.62  -5.19
200606  -1.47   0.79  -3.55   2.28  -0.42   1.42  -4.21   2.05  -3.54   4.32
200607  -0.20   4.17  -2.23   1.57   4.09   4.12  -2.03   4.78  -2.14  -2.76
200608   4.09   4.34   4.43   1.57   4.44   2.10   5.28   2.14   5.67  -5.44
200609  -0.83   1.64  -2.86   0.26   2.18   1.72  -2.61   0.71  -2.34  -5.26
200610   3.72   8.72   0.40   7.33   4.69   7.37   0.12   7.12   1.13   7.67
200611   0.33  -2.86  -1.12   4.11  -2.26  -0.03  -0.96  -0.26   0.08   0.34
200612   3.74   5.41   2.66   3.80   4.49   3.04   3.21   3.11   3.27  -0.15
200701   4.62   3.49   6.98   6.47   3.46   3.00   2.86   2.87   5.67 -99.99
200702  -0.88  -0.88  -1.94  -0.78  -3.09   1.25  -0.18   1.34  -2.71 -99.99
200703   5.24   4.18   4.52   5.14   0.98   5.53   2.41   5.56   2.63 -99.99
200704   5.77  -0.19   7.78   7.98  -0.44   1.53   4.40   2.69   3.71 -99.99
200705   7.14   4.61   9.17   9.26   3.93   6.69   3.91   6.04   4.22 -99.99
200706  -0.76  -3.72   1.70   0.88  -4.47  -0.79  -2.88  -1.30   0.17 -99.99
200707  -0.76  -8.49   1.64   0.49  -5.70  -7.08  -1.63  -5.73  -2.19 -99.99
200708   4.57   1.98  10.21   7.95  -0.86  -3.29  -2.46  -3.19  -1.88 -99.99
200709   6.12   1.51   8.25   7.89   3.23   2.49   2.38   2.56   3.03 -99.99
200710   1.97  -5.95   1.88   0.83  -2.33  -6.26   2.33  -4.83   0.79 -99.99
200711  -4.23  -9.84  -2.41  -2.56  -8.21  -9.90 -10.83  -8.15 -11.23 -99.99
200712  -2.56  -5.68  -2.77  -3.29  -3.06  -5.10  -4.84  -3.49  -3.03 -99.99
200801  -9.21  -7.83  -8.59  -8.74  -8.84  -9.79  -9.01  -5.86  -8.65  -2.37
200802   1.55  -0.13   0.66   5.25   0.34   1.71   0.89   1.93   0.78   1.00
200803  -7.13   1.65 -12.85   2.76 -11.84   3.33 -11.98   1.93 -12.77  -1.09
200804   0.98   4.11  -0.85  -0.14   1.32   2.42   1.11   6.70  -1.44   0.27
