
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
198202  -8.85  -8.46 -10.89  -7.55 -12.24  -7.01 -11.45  -5.12 -12.00 -13.78
198203  -4.56  -7.55  -5.57  -5.40  -5.27  -5.20  -5.42  -2.46  -2.85 -18.33
198204  -1.04  -4.32   0.55  -5.71   0.21  -2.12  -0.26  -1.78  -0.10  -0.17
198205  -1.82  -5.36  -1.82  -3.09  -0.90  -1.82  -0.67  -3.70   1.26 -12.99
198206 -13.22 -12.61 -14.38 -11.49 -15.08 -11.85 -14.45 -12.81 -13.93 -21.11
198207   7.39   7.42   5.00   9.78   3.56   6.46   3.36   8.10   4.43  -2.91
198208  18.55  15.56  18.89  19.20  19.77  16.74  19.36  14.68  21.24   7.33
198209  -2.04  -2.33  -0.10  -3.34  -1.45  -1.61  -1.24  -1.12  -1.33  -0.78
198210  11.49  10.61  10.31  12.88   8.36  11.41   7.61  13.25  12.11 -15.45
198211   1.27   0.82   1.79   2.73   0.58   3.20   1.22   5.63  -1.60  21.60
198212   7.25  11.02   6.37   9.03   7.12   8.56   7.11  10.64   8.18   4.63
198301   2.43   9.98   2.67  -3.89   1.46   3.66   5.79  -2.20   9.42   8.12
198302   3.39   8.22  -2.52   9.02  -2.63   8.16  -3.35   9.96  -1.99  -5.43
198303   3.08   0.34   3.21   6.00   2.86   1.33   3.12   5.03   0.66  -0.98
198304  10.63   9.57  11.51   9.49  12.11   9.39   9.53   9.71  11.68   5.70
198305   2.69   3.87   3.29  -0.13   4.97   2.41   7.05   0.30   4.76  16.47
198306   2.16   1.72   4.31  -2.35   5.43   2.68   2.01  -1.68   2.59   1.18
198307   0.64   0.74   0.06  -0.56   3.81  -0.89   1.17   0.58   1.17  -5.91
198308   0.11  -1.28   0.01   0.35   1.56  -0.10   1.85   0.25   1.80  -0.34
198309   2.04   3.25   0.93   3.72  -0.98   3.44  -0.76   4.06   0.08  -2.65
198310  -6.00  -7.27  -7.03  -1.63  -9.01  -2.38  -6.39  -2.09  -8.14  -8.39
198311   8.36  11.00   9.93   4.76  10.21   6.69  11.97   6.08  13.33   7.73
198312  -0.82  -1.03  -2.08   2.85  -3.44   1.91  -2.61   1.64  -5.75  -0.22
198401  -3.85  -0.86  -6.84  -3.33  -4.75  -3.29  -7.39  -2.94  -7.10  -3.64
198402  -1.14  -4.10   1.38  -1.25  -1.49  -1.59  -1.37  -2.32   2.03  -4.46
198403  -2.77  -3.85  -2.38  -8.03  -2.01  -4.81  -0.35  -6.80  -0.39  -6.83
198404  -2.68  -2.92  -2.10  -0.71  -4.56  -1.18  -6.04  -0.89  -4.16  -4.08
198405  -4.36  -7.23  -3.35  -2.36  -4.06  -3.17  -4.12  -3.10  -5.67 -13.32
198406  -2.42  -4.04  -1.32   0.22  -0.32   0.71  -2.28  -0.57  -0.88  -5.67
198407  -2.93  -2.34  -3.34   2.32  -5.17   0.97  -4.09   1.53  -4.51 -10.69
198408  14.88  14.23  14.76   7.68  18.91  10.16  14.50   8.40  15.98  18.69
198409  -0.83  -1.62  -1.62  -1.92  -1.80  -2.13  -2.42  -0.93  -2.33   0.86
198410  -2.03  -1.17  -3.19   2.46  -3.28   1.14  -1.39   1.91  -3.90  -8.39
198411  -0.36   0.25  -2.61   4.18  -2.67   2.20  -3.90   2.58  -4.58  -2.43
198412   1.56   5.21  -1.22   4.49  -0.48   3.26  -0.84   3.88   0.15  -3.56
198501   7.67  10.17   6.88   4.52   8.61   6.98   8.44   5.19   8.40  12.88
198502  -4.55  -6.54  -4.60  -3.68  -4.43  -2.61  -6.21  -4.90  -4.11  -5.55
198503   3.13  -2.73   7.03  -0.37   5.74   2.15   5.26   2.03   2.84   0.65
198504   0.87   0.63  -0.09   2.87  -1.63   0.83  -0.70   1.80  -0.59  -3.05
198505   2.95   1.88   3.10   6.83   3.84   4.93   1.24   7.02   2.59  -1.14
198506  -0.85   1.60  -3.43   2.13  -2.25   0.57  -3.31   1.95  -2.58  -4.78
198507   2.62   4.43   3.51   0.64   2.77   1.23   4.58   1.23   5.41   4.54
198508   0.57  -0.11   0.95   0.19  -1.28   0.21   1.94   0.36  -1.85  -0.01
198509  -6.29  -7.71  -6.39  -4.86  -7.47  -6.89  -8.02  -4.46  -7.21 -11.79
198510   1.40   1.25   0.25   4.05   0.58   2.13  -0.18   3.35   1.07   0.38
198511   5.88   7.48   6.22   5.19   6.43   5.31   6.76   5.23   5.71  10.44
198512   0.42   4.07  -1.85   0.06  -0.02   0.54  -0.90  -1.45   2.04   1.79
198601  -4.42  -2.20  -6.36  -7.23   1.97  -6.01   0.71  -6.91  -4.69  -3.32
198602   0.94  -2.53   3.08  -2.31   3.20  -0.15   3.57  -0.06   4.04  -4.72
198603   8.59  10.35   8.36  11.59   3.07  10.77   0.63  11.61   1.36   4.03
198604   1.36  -1.82   4.62   2.16   2.29  -1.18   5.65   2.62   2.77   1.94
198605   1.13   2.10  -0.36   0.84   1.17  -0.16   2.92   1.02   2.11   0.35
198606  -2.02  -2.33   0.35  -2.30  -0.58  -3.22   1.44  -1.85   0.48  -3.15
198607  -4.79  -6.80  -3.79  -3.91  -4.09  -5.37  -5.09  -3.44  -3.92  -6.17
198608   4.88   4.99   5.13   3.78   5.29   3.99   9.07   2.46   8.66   2.54
198609  -0.97   2.61  -4.31  -0.53  -0.38  -0.36  -2.24  -1.16  -1.45  -4.53
198610   2.18   1.70   3.11   1.84   0.85   0.54   1.80   1.60   4.67   2.37
198611   1.25   3.28  -0.06   1.60   3.11   3.01   2.08   0.76   1.10   1.13
198612   2.05   0.35   2.77   3.44  -1.66   5.28  -2.16   1.81  -2.29  -0.92
198701  13.80  14.49   9.98  13.22  16.46  12.43  11.80  14.88  14.95  14.14
198702   4.56   5.19   6.12   2.27   7.85   7.29   5.45   2.21   7.05   7.59
198703  10.26   7.89  11.64   5.73  13.96   9.38  10.24   7.27  10.75  11.64
198704  -3.08  -1.79  -3.36  -2.79  -2.93  -3.87  -2.34  -3.80  -0.01  -0.59
198705   0.37   0.87  -1.32  -0.27   0.80   1.20  -1.75   0.88  -2.71   2.41
198706   3.18   3.27   1.08   2.11   1.49   3.59   1.13   2.77   0.47  -2.78
198707   8.15   9.49   7.69   1.99  12.16   4.74  12.01   4.45  10.68  20.39
198708  -0.28  -2.21   2.06   1.41  -0.60   1.16   0.65  -0.22   4.05  -2.77
198709  -1.54  -0.35  -1.47  -3.99   0.46  -2.93   0.26  -3.89  -0.97   5.05
198710 -21.51 -19.87 -21.81 -16.00 -22.93 -16.27 -25.47 -16.24 -24.38 -28.17
198711  -2.62  -2.97   3.56  -0.10  -2.27  -3.56   2.09  -1.99   1.54   8.23
198712   7.54   9.09   3.48   6.96   7.98   7.77   5.32   7.84   5.83   2.34
198801  -0.39   0.45  -4.15   0.83  -8.45   2.56  -5.32   1.33  -6.82  -6.14
198802   6.17   6.99   6.44   5.04   6.38   8.19   6.84   5.27   7.43   8.18
198803   5.03   3.85   8.40   1.57   9.77   2.47   9.74   4.64   8.35  11.51
198804   1.30   1.35   1.80   0.54   3.50   2.24   2.12   1.15   1.58   5.47
198805  -3.25  -1.82  -4.99  -1.02  -4.90  -2.91  -4.09  -2.53  -5.00  -2.04
198806   7.69   7.77   8.50   8.36   8.21   4.66   6.99   7.58   5.95  11.48
198807  -1.22  -0.29  -2.93  -0.59  -1.11  -1.26  -1.37  -1.14  -0.82  -3.31
198808  -4.27  -4.37  -5.07  -2.54  -6.17  -4.60  -6.10  -2.77  -5.55  -7.31
198809   2.07   3.49   1.75   4.39  -2.22   2.89   1.17   3.49  -0.08  -1.20
198810   2.93   2.71   3.28   3.92   1.98   2.59   3.78   2.80   0.76   1.54
198811  -0.20   1.05  -0.54   1.14  -0.17   0.70  -0.20   1.68   0.34  -2.11
198812   3.13   3.11   1.97   0.31   2.50   2.00   2.44   2.13   0.13   7.12
198901   8.28   6.13   7.73   9.67   6.20  10.13   8.12   7.67   6.33  15.26
198902  -2.57  -2.36  -2.59  -4.05   0.11  -4.01  -0.71  -3.47  -0.57   0.99
198903   1.36   1.59  -0.72   1.42  -0.08  -0.42  -0.67   1.67  -1.40   0.13
198904   2.00   4.24  -1.72   3.68  -1.87   1.02  -1.09   3.54   0.79   1.90
198905   0.80   0.69   1.11   0.16   0.66  -0.25   1.79   1.06   0.56   0.41
198906   2.46   1.63   5.70   0.64   4.55   2.25   5.74   1.86   5.63  -2.98
198907   7.27   9.41   6.88   8.96   6.09   7.75   7.25   6.91   9.14   6.72
198908   1.45   0.63   0.86   3.49   1.38   3.44  -1.72   0.32   0.71  12.75
198909  -1.42  -2.57   0.01  -3.18   2.72  -3.36   1.50  -1.57   0.72  -5.40
198910  -0.05  -0.27   0.30  -0.49   1.53  -2.19   0.19   0.72   0.83  -7.19
198911   1.01   2.26   2.08   1.12   3.33   1.56   2.93   1.01   1.49  -1.75
198912   1.87   1.00   0.33   2.29  -0.15   3.08  -0.14   2.00   0.87   1.85
199001  -8.92  -8.18  -7.45 -10.00  -5.69  -7.91  -9.25  -9.12  -5.44 -16.04
199002   0.00  -1.82   0.27  -0.14  -1.29  -0.87   0.00  -1.32  -2.25   2.01
199003   1.00   2.62   0.32   2.86  -0.87   1.90  -0.84   2.35   0.27  -3.25
199004  -7.34  -9.05  -6.92  -7.65  -9.02  -7.85  -8.05  -8.31  -7.67 -12.50
199005   6.90   6.39   8.71   8.05   5.44   8.22   6.32   7.72  10.30   1.11
199006  -0.30  -0.53   0.25  -0.26  -2.00   0.93  -1.35   0.81  -2.32  -1.03
199007   2.04   0.30   0.91   2.33   5.13   0.47   3.54   1.05   2.84   4.62
199008  -5.34  -7.61  -4.89  -8.99  -2.25  -6.92  -3.07  -5.75  -6.57  -8.83
199009  -4.73  -6.49  -4.27  -7.30  -1.15  -5.46  -2.03  -7.44  -3.62  -2.54
199010  -3.17  -0.08  -5.90  -3.33  -8.81  -1.70  -6.63   0.53  -4.41  -8.40
199011   2.73   3.12   2.48   3.72  -0.58   2.28   2.61   3.94   2.22   0.28
199012   4.01   3.91   5.85   4.42   4.33   3.45   4.39   4.47   6.28  -1.56
199101   0.21   4.13  -2.95   6.69  -5.04   3.59  -3.99   4.44  -5.60   4.82
199102   6.92  11.68   5.76   6.68   6.86   7.89   5.83   6.38   5.50  13.70
199103   0.17  -1.36  -1.12   2.98  -4.10   0.13  -2.46   0.42  -2.15   5.95
199104   0.67   2.05   2.05   0.29   0.36  -0.68   0.49  -0.06   1.03  -0.15
199105   3.68   6.43   2.30   4.63   0.94   3.28   2.10   5.12   1.70   5.53
199106  -2.00  -3.25  -1.21  -3.32  -1.06  -1.44  -1.71  -3.88   0.78  -4.41
199107   1.44   0.70   1.30   0.97   0.53   1.96   0.36   1.82   3.79  -1.20
199108   0.59  -0.03  -0.65   2.78  -1.80  -0.87  -0.69   2.06  -3.70  -0.31
199109  -2.52  -4.95  -2.43  -2.75  -1.40  -4.34  -2.76  -2.65  -3.18  -1.85
199110   4.62   6.24   4.59   4.77   3.37   5.98   3.76   5.03   5.45  15.31
199111  -2.84  -2.77  -3.40  -2.47  -4.95  -2.33  -5.30  -1.28  -1.28  -6.17
199112   0.09   0.74  -0.69   2.54  -2.75   0.50  -1.80   1.81  -0.85   2.79
199201   1.05   0.80   2.73  -1.58   0.35   0.51   2.41  -0.42   2.85   0.62
199202  -0.90  -0.82  -1.25  -1.18  -1.48  -1.72  -1.05  -1.50  -0.62  -0.42
199203  -5.13  -6.63  -4.15  -6.33  -5.11  -4.28  -4.30  -6.15  -4.79  -6.27
199204  -1.13   2.23  -2.16  -2.15   1.85  -0.20  -2.25  -0.81  -2.16   0.13
199205   0.18  -0.26  -0.65  -1.21   4.17   1.37  -1.02   0.06  -0.12  -1.06
199206   0.05  -2.21  -0.62   3.65   0.36   0.64  -1.64   1.36  -0.65  -3.56
199207   2.93  -1.12   2.92   6.15   2.49   2.39   2.53   5.27   1.57   3.78
199208  -1.98  -1.75  -2.59  -1.28  -0.35  -0.55  -3.02  -0.50  -2.91  -2.38
199209  -6.55  -6.41  -4.87  -9.82  -5.24  -6.96  -3.31  -9.61  -5.26  -5.09
199210   2.02  -2.31   2.13   6.03  -1.85   2.80   1.52   4.04   2.72  -2.67
199211  -5.07  -8.70  -1.90  -7.25  -6.13  -5.55  -1.38  -7.68  -3.14  -0.77
199212   2.79   4.43   2.94   1.67   2.71   3.14   2.38   1.65   3.46   4.18
199301  -1.64  -3.91  -0.21  -0.85  -4.40   2.55  -0.38  -2.44  -1.08   2.28
199302   5.73   8.83   4.05   5.62  12.27   6.55   4.83   6.75   5.45   8.05
199303   3.43   4.18   1.40   1.41   5.13   1.98   3.02   3.24  -3.58   7.65
199304   4.05   4.79   4.31   3.90   8.84   1.13   5.16   2.89   5.17   5.62
199305   1.46   2.89   0.79   1.19   3.77   1.32   1.71   1.03   4.91   2.41
199306  -0.65   1.31  -0.70  -0.54   3.62   0.75  -3.51   0.57  -3.37   4.61
199307  -0.95  -0.27  -0.87   3.07  -1.02  -2.42  -1.30   0.88  -1.69  -5.47
199308   1.44   2.38   0.02  -1.65  -0.96   2.82   3.12  -0.41   2.61   9.14
199309  -4.76  -5.12  -5.52  -1.86  -5.68  -1.64  -6.20  -3.33  -8.09  -3.50
199310   9.35  10.10  12.32   6.28   8.03   5.22  12.38   6.79  12.24  12.78
199311  -2.50   0.31  -3.83  -0.89  -6.17  -3.11  -4.46  -1.50  -0.69  -6.95
199312   4.34   4.22   5.63   5.19   5.82   3.16   3.06   4.55   6.93   4.94
199401   5.76   9.00   6.24   5.12   5.13   4.32   7.13   6.21   4.21   8.88
199402  -4.41  -3.95  -5.21  -4.24  -5.18  -1.83  -6.14  -3.45  -5.16  -6.00
199403  -4.17  -5.83  -0.95  -9.25  -2.66  -4.09  -1.78  -6.56  -1.61  -4.14
199404  -0.43  -1.16  -1.76  -1.09  -1.37   1.57  -3.19  -0.85  -4.34   0.69
199405   1.40   0.75   1.33   0.55   1.42  -0.14   2.35   0.55   3.75  -1.00
199406  -6.77  -4.63  -6.83  -6.64  -7.96  -7.11  -6.14  -6.97  -7.61  -9.63
199407   4.22   3.45   3.05   2.16   4.83   4.24   4.33   2.79   4.39   8.86
199408   6.54  10.34   3.50   9.05   4.76   6.83   4.73   7.52   5.71   3.22
199409   2.14   1.49   3.37   0.58   3.78   2.37   2.64   0.55   5.99   2.80
199410  -1.04  -0.54  -3.33   0.64  -2.53   1.27  -3.72   1.22  -3.18  -3.64
199411  -5.99  -5.98  -6.30  -3.17  -6.20  -6.63  -6.77  -3.66 -10.07  -4.26
199412   1.91   1.22   3.55  -0.29   1.98  -0.37   4.26   0.56   6.29  -0.38
199501  -4.94  -5.47  -6.04  -2.94  -5.27  -3.69  -6.04  -3.67  -6.26  -6.55
199502   4.67   5.70   4.94   4.47   4.24   4.85   3.66   5.31   4.85   3.45
199503   3.93   2.63   5.88  -0.38   6.78   2.30   6.93   0.67   8.59   1.73
199504   1.94   3.83  -0.63   4.55   1.10   4.77  -2.50   4.68   1.15  -0.23
199505   3.52   2.97   4.40   1.08   4.81   0.42   4.97   2.83   4.09   1.14
199506   1.63   1.55   2.55   1.79  -0.12   0.73   3.46   0.86   1.54   0.97
199507   2.70   3.54   2.00   0.76   1.55   2.09   3.54   0.32   3.40   3.50
199508  -0.77  -0.63  -1.36   1.94  -1.09   0.83  -1.43   1.22  -1.01  -3.14
199509   0.22  -0.28  -0.18   0.79   0.74   1.02   0.06   0.95   0.02   0.09
199510  -1.25  -1.02  -2.87   0.87  -3.67  -0.46  -3.84   0.68  -4.33  -2.95
199511   3.39   4.21   5.85   1.94   5.74   1.28   6.30   0.21   6.75   5.31
199512   1.11   1.85   0.61   1.63   2.37   2.51  -0.54   2.95   0.18   0.76
199601   4.83   4.05   6.82   5.20   6.91   3.86   7.31   4.62   8.35   2.40
199602  -1.10  -0.95   0.11  -3.22   2.66  -2.23   1.58  -2.50   1.54   1.13
199603   2.03   2.33   1.11   2.27   2.40   2.59   0.68   2.48   1.48   2.18
199604   3.78   5.00   3.65   3.29   2.60   6.67   2.99   4.72   2.39   5.13
199605   1.32   0.22   1.94   0.80   2.87  -1.51   2.72   1.93   1.71   0.86
199606  -2.49   0.61  -4.47  -0.13  -5.23  -0.41  -5.98  -0.34  -5.60  -4.34
199607  -3.31  -2.09  -5.68  -0.84  -7.60  -1.12  -6.69   0.56  -5.69  -9.25
199608   4.41   4.08   5.32   4.05   5.74   3.96   5.03   3.40   4.18   7.66
199609   3.38   1.44   3.00   5.32   3.94   1.82   4.10   5.23   2.03   2.76
199610   8.87  11.06   6.86  12.63   7.20   9.50   5.92  11.95   7.12   7.62
199611   6.81   7.94   4.91   9.02   4.15   7.38   4.46   8.78   5.65   1.84
199612  -3.15  -4.38  -3.13  -3.37  -3.96  -4.68  -2.76  -2.49  -4.28  -3.82
199701   5.38   3.90   6.45   5.89   5.09   5.58   3.89   4.97   7.50   7.32
199702  -0.83   4.04  -3.33   3.18  -2.01  -1.33  -1.98   2.33  -0.87  -6.74
199703  -5.34  -6.05  -7.33  -5.26  -7.31  -3.92  -7.64  -3.75  -7.94  -6.44
199704   2.57   2.68   3.04   4.87   0.52   1.67   2.12   1.93   3.19   0.62
199705   8.00   6.31  10.98   6.55   9.26   9.90  10.50   6.87   9.34  12.27
199706   1.35  -0.64  -0.28   3.07  -1.40   2.93   1.25   3.76  -0.22  -0.23
199707   7.30   6.68   8.16   8.79   5.58   8.52   7.89   7.05   7.98   7.57
199708  -5.22  -4.74  -5.02  -5.71  -4.36  -6.28  -6.43  -4.86  -5.48  -4.04
199709   6.27   3.61   7.92   7.72   4.86   5.69   7.26   6.71   5.89   8.63
199710  -4.34  -7.21  -9.03   0.93 -10.56  -5.33  -8.90   0.19 -10.02  -6.88
199711  -3.57  -5.75  -6.43   1.39  -8.08   2.75  -6.48   1.86  -5.31 -16.30
199712   2.34   2.10   1.39   3.60   0.04   6.12  -0.09   4.80   1.21  -4.96
199801  -1.74   4.71  -3.76  -1.41  -1.91  -1.98  -2.16  -3.21  -0.93  -8.90
199802   8.78   5.69  10.46  10.53   7.67   9.89   9.31   9.70   8.59   4.84
199803   7.27   4.09   8.99   5.66   9.51   9.84   9.81   7.52  10.63   9.23
199804   0.66   4.35  -0.12   1.30  -0.71   0.77  -0.45   0.17  -0.75   3.38
199805  -1.20  -4.86   1.49  -1.38  -3.02   0.77  -1.15   1.26  -0.85  -3.29
199806  -3.58  -6.51  -3.50  -2.59  -4.47  -4.85  -3.65  -4.64  -4.56  -2.85
199807  -7.41 -10.82  -5.31  -7.62  -6.34  -7.03  -4.63  -8.30  -4.58  -9.70
199808 -21.61 -20.32 -21.00 -25.99 -20.76 -20.39 -20.14 -21.27 -20.19 -23.10
199809   3.65   6.64  -2.71   6.71   2.41   2.32  -2.63   1.36  -3.66  10.30
199810   9.14   6.51  11.32   9.08   9.27  10.60   9.88   9.68   9.96   6.23
199811   3.89   2.65   6.87   5.20   2.58   0.75   4.88   4.30   4.32   3.06
199812   1.39   2.22   4.08   1.78   1.33   0.97   3.92   0.53   3.70   5.93
199901   7.31  -0.62  10.84   1.99  14.56   0.46  13.10   6.51   9.90   9.12
199902  -6.10  -7.05  -6.02  -6.48  -6.82  -8.69  -5.62  -6.04  -5.49 -12.65
199903   5.66   6.41   5.36   1.59   8.70   8.62   5.29   6.87   3.79   8.91
199904  10.45  23.36   7.30  10.07  10.79  14.09  10.23   8.12  10.16  10.85
199905  -2.61 -10.97   0.63  -3.40  -1.05  -2.33  -0.42  -2.60   1.67  -7.23
199906   2.76  10.28   3.46  -0.83   6.28   5.61   6.77   1.80   7.47   1.80
199907   0.67   0.36   0.45  -0.76   2.55   3.21   1.40   1.34  -0.61   7.65
199908  -0.92   4.94  -2.84   1.04  -1.63   4.06  -1.81  -2.23  -2.90   2.68
199909   2.08   1.47   6.06  -2.39   5.85  -2.99   6.28  -0.35  12.40  -1.87
199910   5.71  -4.87  10.65   1.64   8.12  -2.98   7.94   8.35   7.76  -3.87
199911   3.89  -6.13   9.22  -3.57   7.19  -4.46   7.94   0.82  10.73   7.15
199912  14.05  10.39  19.90   1.71  21.69   0.73  19.91  11.55  23.52   7.83
200001  -0.46  -6.32  -0.58  -6.36  -1.29  -0.56   0.19  -2.92  -1.88   9.55
200002   5.22 -10.51   9.56  -4.38  10.07  -5.59  11.65  -2.84  10.12   8.28
200003   7.19   0.81  10.68   6.35  11.23   2.59   9.58   8.26  12.08  -5.68
200004  -2.76   4.37  -5.12   6.72  -5.91   2.59  -6.21   0.66  -6.21   1.60
200005  -2.95   2.58  -6.60   5.35  -6.65   0.50  -8.52   5.04  -7.11  -6.04
200006  10.00  -4.22  14.85   2.53  15.75   1.40  16.17   1.07  16.47   7.03
200007   1.59   1.21   2.74   1.35   3.93   2.95   3.80   3.32   2.87  -7.35
200008   6.73  13.84   7.68   4.72   7.38   4.01   7.07   4.77   7.37  11.02
200009  -7.88  -4.83 -13.06   3.52 -14.40  -2.55 -14.77   3.76 -15.10  -2.71
200010  -6.28  -0.58 -10.29   3.16 -10.98   1.20 -10.47   1.66 -11.35 -14.11
200011  -5.74   1.40  -7.21  -2.79  -7.66  -3.07  -8.63  -3.73  -6.94  -9.13
200012   3.46  10.64  -1.44   9.52  -1.01   7.37  -2.62  11.26  -2.53   8.54
200101   3.68   1.42   8.38   6.77   9.14   1.34  11.54   0.52   6.86   9.83
200102 -13.29   2.04 -27.14  -0.17 -27.59   0.00 -30.59  -3.29 -27.29 -18.70
200103  -7.99  -3.38 -13.84  -3.45 -14.18  -7.61 -15.98  -5.12 -11.34 -17.69
200104   6.88  11.62   9.88   5.65   8.61   9.95  11.27   1.94   6.82  23.45
200105   1.88   2.83  -2.49   5.47  -1.16   4.58  -2.90   5.89  -2.14   1.46
