
     Value-Weight Dollar Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
199810  32.18  43.71  19.78  46.82  20.26  39.59  18.36  35.64  32.55  38.20
199811   0.07   7.17  -2.38   7.21  -2.48   3.37  -3.15   1.58  -2.30   5.52
199812  -2.02  -4.54  -2.99  -0.80  -3.09   0.04  -3.82  -0.97  -1.57  -3.33
199901  -8.25 -20.02  -5.10 -13.90  -6.41  -1.45  -4.81  -8.86  -4.70 -21.40
199902   0.58   3.53   0.23   3.49   0.21   0.53  -1.00   2.94   0.26  -2.99
199903  12.74  18.34  12.51  15.16  12.95   5.80  14.57  16.24  10.83  18.27
199904  21.88  37.02  20.18  14.38  19.21  22.43  17.01  29.63  17.09  38.16
199905  -7.63   2.53  -7.55   0.25  -5.20  -0.44  -5.11  -8.43  -6.28 -12.68
199906  10.27  15.54   8.09   9.30  10.22   9.27   9.30  11.53   9.66  24.99
199907  -2.78  -5.22  -1.55   1.57  -1.63   2.10   0.99  -5.66  -0.46 -13.74
199908   0.49  -5.00   1.39   2.10   0.82   0.74   0.76  -2.45   2.03  -8.21
199909  -4.62  -1.03  -3.72  -7.42  -3.95 -10.75  -2.73  -2.16  -4.63  -6.38
199910   3.62  -4.43   5.02  -3.55   5.83  -2.63   6.18   1.93   7.61 -15.67
199911  11.43  -7.16  13.54  -0.64  14.49  -4.42  16.42   9.72  17.92  -4.77
199912   9.70  -0.44   7.78   2.86  11.25  11.52  11.56   3.94  12.36  12.69
200001  -7.53 -13.72  -6.38 -10.31  -7.06  -3.89  -4.33  -9.47  -4.49   0.28
200002   3.06  -9.56   6.86  -4.62  10.86  -2.46  13.35  -3.03   2.51  -2.06
200003   4.13   1.59   2.36   1.36   1.85   1.24   5.19   3.63  10.01  -3.03
200004  -9.23  -3.89 -10.64   0.81 -10.54   2.62 -14.85   3.82 -12.85  -8.08
200005 -10.03 -15.02 -11.62  -4.96  -8.74   3.68 -10.52  -0.95 -14.23 -20.79
200006   8.67   8.89   9.53   4.34   6.51  -0.55   8.68   1.31  12.32  16.87
200007   6.61  10.40   6.79   7.59   6.96  -3.32   6.92   3.95   8.43   9.81
200008   5.84  15.70   4.48   7.90   0.49   4.38   2.73   4.81   4.80   7.04
200009  -4.13  -7.23  -3.70  -3.41  -4.90  -4.23  -5.24  -2.10  -4.88 -13.06
200010  -4.63  -7.44  -4.45  -1.14  -5.75   4.12  -6.63   1.80  -7.58  -2.42
200011  -1.94  -4.28  -1.90  -0.82  -2.67   4.36  -1.34   1.02  -2.30  -9.19
200012  11.39  16.58  10.35  11.04   4.36   4.94   6.09  11.41   9.50  -3.90
200101   3.04  15.82  -0.43   4.91   0.75   5.23   0.90  -0.78   5.98  -8.94
200102  -1.81   9.22  -1.92  -7.17  -2.89  -8.49  -2.10   8.71  -7.15  -2.06
200103 -10.95 -19.98  -8.45 -11.96 -10.81 -12.22 -13.73  -3.83 -11.99 -29.89
200104   1.80  -3.75   3.08   4.53   4.02   4.69  -0.42  -1.85   3.71 -11.06
200105  -0.85   3.63  -2.24  -0.45  -2.89  -0.71  -3.24   1.31  -1.68  -4.55
200106  -3.24  -3.06  -3.87  -3.12  -5.36  -3.50  -5.90   4.03  -5.47 -11.72
200107  -1.97  -4.90   1.56  -5.98   1.25  -5.89  -1.19  -2.89  -3.60  -9.98
200108  -6.05  -5.04  -4.50  -8.46  -6.15  -9.22 -10.77  -0.16 -10.87 -14.96
200109 -13.47 -21.33  -6.54 -13.08  -9.89 -13.70 -11.77  -5.49 -16.80   9.56
200110   3.75   3.16   0.54   8.74   0.50   9.49   3.41   1.78   7.90  10.65
200111  10.53  11.68   6.88  12.82   7.81  14.06   8.75   2.07  15.29   5.96
200112   5.11   7.05   1.90   5.04   1.55   5.38   3.49   2.00   6.05  -2.70
200201  -1.50  -1.75   1.53   6.36  -3.25   9.56  -2.29   1.70  -2.84  -0.99
200202  -3.33   1.46   4.17   2.71  -7.92   2.54  -7.45   2.54  -8.50  -6.27
200203   5.50   0.90   5.04   4.21   7.68   6.09   6.81   2.88   7.59   5.55
200204   5.57   8.46   2.49   5.81   6.80   8.92   6.03   2.59   6.12  -0.14
200205  -3.19  -5.36  -0.72   1.37  -6.22   1.15  -4.55   0.16  -5.03  -3.06
200206  -5.52  -1.48  -4.00  -3.68  -7.55  -3.91  -7.60  -2.89  -8.26  -6.90
200207  -3.83  -7.62  -2.83  -0.86  -5.48  -2.72  -4.62   1.17  -3.61 -10.79
200208  -4.68  -2.24  -0.96   1.44  -7.54  -0.36  -6.93   0.50  -7.73 -10.26
200209  -7.49  -9.41  -1.23  -6.57 -11.35  -8.62 -10.47  -0.93 -11.06 -19.14
200210   3.70   6.30   1.32   2.24   6.63   0.35   5.59   1.16   5.95   2.26
200211   6.00   4.30   2.26   4.79   9.31   7.73   8.67   0.77   9.79  26.45
200212  -6.45  -4.18  -3.36  -1.88 -10.03  -2.42  -9.07  -1.34  -9.64 -14.81
200301   1.35   4.36   0.95   0.98   0.58   3.50   0.54   1.04   4.94   2.07
200302  -1.04   2.41   0.13   2.31  -3.27  -0.70  -2.44   1.83  -1.16  -4.36
200303  -5.08  -5.90  -2.53  -0.05  -4.88  -7.50  -6.34  -3.28  -5.40  -3.01
200304  -0.96  -3.62  -1.34  -0.86  -0.44  -0.59   0.49  -2.68  -0.51  -3.57
200305   8.64  10.45   8.16   7.87   8.18  10.60   9.47   6.79   9.28  11.51
200306   1.18   2.65   2.17   0.32   1.31   3.31   1.82   0.48   5.82  -3.74
200307   6.50   6.77   3.50   2.95   7.05   5.83   7.85   3.63   7.47   2.83
200308  11.32  18.26   5.08   5.50  13.45  14.65  12.69   7.89   9.86  13.79
200309   5.94  11.36   5.61   2.79   4.18   3.87   3.05   7.99   6.63  11.89
200310   4.79   1.64   1.66   2.76   6.54   3.58   3.81   1.51   4.31  13.58
200311  -0.19  -1.95   3.74   3.39  -0.26   0.36  -2.65   1.15  -0.18   3.43
200312   2.26   6.89   1.73   1.41   1.71   2.57   2.07   3.76   2.09   1.24
200401   9.62  18.89   3.54   9.25   8.09   6.78  11.99   9.62   6.92  12.23
200402   3.16   1.20   5.15   3.91   2.42   4.87   1.42   2.97   5.24  -1.67
200403  -6.05  -6.75  -6.43  -3.70  -5.26   0.74  -6.32   0.58  -3.50 -12.41
200404  -5.04  -7.37  -4.69  -3.76  -5.93  -2.69  -5.62  -2.39  -9.38  -4.28
200405  -0.69  -1.44   0.31  -1.67   0.29  -1.43   0.07  -1.60   2.15   0.59
200406   0.31  -0.51   0.44   0.26   0.06   1.43  -1.33   1.14   0.25  -0.76
200407   1.76   3.96   0.45   2.27   0.36   1.52   1.77   2.98   2.36   1.43
200408   6.34  10.74   2.87   6.08   4.06   1.14   6.17   2.87   5.35  -2.37
200409   1.41   1.26   3.06   0.77   3.48  -0.47   3.44   1.10   3.70   1.27
200410  -0.65  -0.71   0.19  -1.37   1.22  -0.72  -0.87   0.43   1.19  -5.03
200411   9.70  18.48   5.76   7.47   9.52   2.96   9.34   5.61   9.07   5.96
200412   2.13   3.99   1.58   2.71   3.11   1.53   2.40   1.06   3.05  -0.45
200501  -3.62  -5.38  -1.93  -3.12  -3.87  -1.06  -5.11  -1.57  -5.00   0.14
200502   3.72   4.20   4.15   4.22   2.56   4.94   4.15   3.73   8.47   6.31
200503  -3.42  -4.08  -2.13  -1.75  -4.15   0.47  -3.38  -1.60  -3.72  -3.55
200504   3.73   4.06   2.68   2.68   4.91   1.44   4.88   1.73   4.42  -2.66
200505  -0.39   1.65  -0.43   0.24  -0.95   1.73  -0.50  -0.66   0.75   1.92
200506   3.70   5.99   2.82   4.25   3.90   2.85   4.36   2.58   4.86   1.58
200507   6.19   9.48   3.47   6.02   5.84   4.05   4.87   5.81   5.74   4.06
200508  -0.99  -0.96  -1.69  -0.81  -0.75  -1.33  -2.15  -0.21  -2.60  -7.19
200509   2.39   2.39   1.81   2.51   3.10   1.86   2.34   1.40   0.78   1.86
200510  -6.91  -7.75  -4.69  -6.79  -7.44  -6.78  -7.21  -5.28  -8.05  -4.89
200511   3.30   3.69   3.21   3.66   1.83   5.40   2.39   4.27   5.32   7.45
200512   1.20   0.57   0.28   0.45   1.86   0.86   1.75   2.53   2.00  -1.18
200601   5.80   5.04   6.16   9.54   6.52   8.54   6.41   3.23   6.83   5.82
200602   0.69   3.98   0.06   3.23  -1.45  -2.63  -0.02   1.51   0.42   2.00
200603   1.19   3.78   1.65   2.48   0.70  -1.77   3.00   0.51   2.27  -0.61
200604   5.08   4.24   2.51   5.00   6.18   5.52   5.59   3.50   1.61  -3.38
200605  -6.27  -6.56  -5.28  -7.08  -6.51  -7.46  -5.55  -5.47  -3.45  -9.32
200606   0.73   0.65   0.15   0.14  -0.44   1.45  -0.62   2.17   0.39  -7.30
200607   2.44   1.75   0.94   5.05   1.21   1.89   1.52   3.32   1.70 -11.71
200608   2.71   1.35   3.01   3.47   1.97   1.75   3.49   3.93   2.38  10.51
200609   0.79   0.20   2.82   2.95   1.61   0.02   2.01   1.23   5.34  -7.46
200610   1.10   0.05   2.32   1.28   1.07   1.35   1.82   2.09   0.11   0.78
200611   6.04   6.26   5.34   6.28   5.64   6.61   6.72   7.18   5.14   0.79
200612   6.23   3.46   6.07   8.62   5.59   5.40   5.45   7.32   5.20  -2.61
200701   1.87   3.95  -1.82   4.50  -1.16   1.41  -0.28   1.90  -0.29  -6.86
200702  -2.61  -3.04  -4.12   0.39  -2.80  -0.62  -3.44  -1.67  -0.90 -11.42
200703   1.88   1.73   3.07   1.59   2.93   0.97   2.90   2.54   1.57   8.27
200704   2.17   2.25   1.97   2.80   2.03   1.29   2.51   2.08   3.55  -0.26
200705   2.13   2.84   0.79   3.28   2.19   2.37   3.24  -0.14   4.35   4.21
200706   0.64   1.73   0.82  -0.52   2.55   0.58   2.41  -0.94   4.48  -5.93
200707   6.56   6.18   7.64   5.49   5.78   5.72   4.37   8.13   8.35   0.32
200708  -1.08  -2.50  -0.38  -2.47  -1.54  -4.34   1.34  -2.25   3.45  -7.25
200709  12.57  14.14  12.82   8.46  16.32   8.33  18.43   6.07  21.01   5.17
200710  10.41  15.85   7.40   7.69   9.56  11.94   7.23   6.50   6.90   0.99
200711  -3.04  -0.34  -5.13  -3.21  -5.09  -5.02  -4.58  -5.40  -3.81  -7.86
200712   0.90  -1.17   1.71   3.20  -1.98   0.26  -1.87   5.18  -1.87  -4.77
200801 -11.20 -10.09 -14.38  -6.95 -16.99  -8.17 -14.66  -4.73 -13.18 -19.00
200802  -0.59  -2.41   1.97   0.17   1.22   0.15   0.93   1.64  -1.40   4.80
200803  -5.67  -5.67  -8.02  -3.15 -10.66  -2.03  -7.61  -2.34  -8.30 -12.76
200804   7.05   6.55   9.64   4.94   9.25   4.45   6.78   5.44   8.68  10.53
200805   0.60   3.81  -1.87   2.12  -0.31   4.49   0.01   3.61  -2.79   0.94
200806 -10.51  -9.98 -10.72  -8.96 -15.93  -8.28 -10.48  -4.25 -13.22 -15.21
200807  -2.49  -1.77  -6.28  -1.03  -3.54  -1.89  -5.85  -3.65  -0.08 -16.47
200808  -5.40  -4.65  -5.80  -6.25 -11.08  -5.32  -7.19  -0.67  -7.83 -10.62
200809 -17.84 -19.19 -16.60 -15.44 -19.18 -15.34 -14.27  -9.73 -18.74 -31.61
200810 -22.34 -24.62 -25.79 -20.33 -21.16 -22.35 -26.27 -24.65 -18.47 -26.41
200811  -2.86  -0.33  -3.50  -4.12  -7.80  -4.37  -2.41   3.51  -5.08 -12.30
200812   5.86   5.75   6.00   5.62  10.50   4.65   5.33   3.31   7.16  12.05
200901   0.24   0.62  -0.23  -0.11  -0.22   0.58  -0.50  -3.70   2.22  -0.95
200902  -4.97  -2.74  -1.18  -7.09  -0.77  -4.19  -0.58  -2.34  -9.83   0.20
200903   3.96   1.20   0.05   7.12   0.02   2.16  -0.47   5.05   8.33   3.12
200904  16.11  18.42  11.52  17.49  10.37  18.06  10.93  19.28  18.69  18.35
200905  21.13  32.86  11.93  31.95  11.69  28.97  12.97  26.69  18.68  31.58
200906  -0.86  -1.11   1.06   0.10   0.16  -1.17   0.49  -1.75  -0.27  -1.40
200907  12.94  15.79  10.47  14.13  10.59  14.48  11.25  17.33  12.85  10.62
200908  -5.79  -5.75  -4.04  -6.86  -5.04  -5.74  -4.78  -6.03  -6.83  -4.40
200909   7.15   5.53   6.20   7.75   6.38   6.42   5.79   6.17   9.19   5.70
200910   3.32   4.21   0.97   7.41   1.35   5.21   1.26   3.69   3.11   7.29
200911  -0.01   0.28   1.49  -1.18   2.30  -1.65   2.62   3.51  -2.02   8.01
200912   2.54   1.90   2.17   4.83   2.09   4.25   2.14   1.75   2.88   4.75
201001  -4.90  -5.51  -1.09  -0.75  -0.89  -0.11  -8.82  -1.30  -7.17  -0.19
201002   2.95   3.86   1.97   1.07   2.62   1.24   4.72   2.69   2.35   2.38
201003   7.09   6.10   5.26   9.15   6.95   9.23   5.82   3.79   8.30   7.26
201004  -0.06   0.30   0.04   3.97   1.17   3.01  -3.13   0.17   3.26   0.23
201005  -7.43  -8.46  -8.51  -6.39  -8.62  -6.83  -6.83  -5.06  -7.87 -12.51
201006   2.79   2.16   2.84   2.84   1.79   2.56   3.79   2.06   2.97  -0.46
201007   5.91   5.86   3.53   7.38   3.71   7.22   4.38   4.33   8.26   4.53
201008   1.52   1.64   0.09   4.93   2.87   5.04  -0.09   3.37   1.35   0.62
201009  12.63  17.32  11.02  11.28  12.07  11.48  14.31  10.78  10.05  14.50
201010   2.60   3.95   3.42   2.60   4.23   2.52   0.90   3.41   2.07   4.85
201011   1.99   1.42   5.02   0.91   5.26   0.87   1.28   4.37   2.08   2.55
201012   1.84   3.31   0.52   2.36   1.05   2.57  -0.06   1.40   3.90   1.30
201101   1.63   2.19   1.64   0.18   2.57   1.58   2.08   1.63  -0.68   2.38
201102  -3.57  -5.79  -4.85  -4.26  -5.54  -2.79  -5.75  -2.80  -5.81  -2.20
201103   0.79   3.02  -2.41   1.58  -4.34   0.42   0.29   2.64   2.59  -2.47
201104   3.48   2.47   6.91   4.48   9.24   3.84   7.66  -0.05   6.73   8.77
201105   0.93   0.00   0.59   1.53  -1.09   1.45   0.12   2.52   2.07  -0.28
201106  -3.09  -5.04  -3.71  -0.71  -4.40   0.58  -4.11  -0.54  -3.03  -4.42
201107   1.76  -0.35   1.03   0.02   0.89   0.46   1.59   1.59   4.58   4.27
201108  -6.69  -9.23  -4.89  -6.19  -5.16  -4.66  -5.17  -4.02  -8.04  -6.38
201109 -16.73 -19.27 -17.66 -16.90 -18.08 -15.68 -17.70 -13.00 -14.46 -20.68
201110  11.83  11.72  12.18  11.57  14.77  11.25  13.94   6.74   6.64  14.71
201111  -6.57  -8.51  -5.77  -6.48  -7.02  -6.13  -6.73  -4.07  -6.04  -6.08
201112   0.87   1.83   0.13  -1.83   0.73  -2.02   1.01   0.73  -0.53   0.71
201201   8.90  11.28   8.94  11.05   9.03  10.56   9.17   7.47   8.90   9.58
201202   7.82  10.63   7.94   6.84   7.74   6.52   7.14  10.06   6.31   8.57
201203  -3.61  -8.86  -0.94  -6.21  -0.18  -5.58  -0.60  -3.08  -2.75  -0.70
201204   0.57   3.07  -0.36   2.92  -0.18   2.58  -0.08   1.47   0.34  -0.21
201205  -9.24  -9.35 -12.52  -7.57 -12.13  -6.79 -12.39  -7.05  -7.04 -14.41
201206   3.06   4.47   1.50   3.88   2.21   3.18   2.42   2.41   3.83  -1.97
201207   2.59   4.77  -0.94   5.00  -0.74   4.60  -0.48   2.45   3.84  -4.73
201208   2.14   2.56   4.84   2.42   4.62   2.29   4.13   0.71   1.39   9.97
201209   6.80   9.29   6.25   7.77   5.90   6.96   6.02   5.74   6.64   7.55
201210   1.93   0.10   1.62   2.00   1.98   2.62   1.52   1.52   4.49   0.86
201211   3.17   5.36   4.70   2.51   5.04   2.57   5.57   2.80  -1.46   9.35
201212   2.27   2.48   3.26   2.77   2.94   3.18   3.24   1.56   2.74   4.48
201301   6.68   8.90   7.66   8.15   5.82   8.42   6.04   4.96   5.67   9.88
201302  -0.62  -1.80  -2.05  -1.81  -0.20  -1.63   0.10   0.04   0.91  -2.32
201303  -1.14  -3.89   0.64  -2.18   0.56  -2.25   0.92  -0.15  -1.09  -0.43
201304   1.71   1.81   1.46   1.53   1.41   1.54   2.07   2.04   0.63   1.19
201305  -0.60  -3.35   2.41  -2.18   2.41  -1.67   1.00   1.14  -0.31   6.74
201306  -5.67  -4.74  -6.56  -5.48  -6.49  -5.43  -5.82  -5.17  -6.42  -4.61
201307   2.74   1.84   5.72   0.48   5.51   0.26   6.12   1.39   0.51   4.49
201308  -0.29  -1.25   2.79  -1.74   1.17  -1.83   0.80   0.63  -3.55   8.09
201309   5.52   5.32   6.06   4.77   6.82   4.74   6.88   3.74   5.24   8.83
201310   2.38  -0.60   6.18  -0.28   6.26  -0.05   5.37   2.14   2.31   5.50
201311   0.57   0.37   1.66  -0.81   2.12  -0.73   1.68   0.38  -1.67   3.39
201312   0.89  -1.78   3.93  -0.15   2.62  -0.02   2.38   1.04  -1.92   8.84
201401  -3.80  -3.46  -2.26  -5.22  -3.15  -6.05  -3.33  -4.39  -5.80   5.15
201402   4.70   3.40   5.15   2.58   5.16   2.18   5.12   2.82   6.01   4.14
201403  -1.66  -0.88  -7.14  -0.31  -6.62  -0.94  -6.80   0.36  -2.17  -8.07
201404   1.00   3.09  -1.25   3.15  -0.57   2.73  -0.61   1.88   1.43  -6.10
201405   3.08   4.05   1.55   4.69   1.75   3.65   1.72   2.87   2.80   2.84
201406   0.89   0.42   1.63   0.89   1.83   1.94   1.54   2.27   1.18   1.64
201407   4.22   7.32   3.02   8.27   3.12   7.06   3.19   3.13   2.18   4.14
201408  -1.06   1.38  -5.37   1.14  -3.87   1.30  -4.01   0.26  -1.95  -3.45
201409  -6.30  -4.94 -12.01  -5.24  -9.88  -5.31  -9.49  -4.04  -7.09  -7.60
201410   5.36   3.45   8.92   3.56   8.54   2.74   9.06   4.75   6.73   6.66
201411   0.53   0.42  -1.16   1.13  -0.46   2.28  -0.76   1.26   0.66  -0.06
201412  -3.97  -1.48  -7.83  -0.69  -6.90  -1.85  -6.56   0.64  -6.21  -7.67
201501   4.12   4.81  -0.06   7.60   1.86   5.68   1.68   6.01   1.74   0.86
201502   0.07  -1.27   0.95  -1.44   0.74  -2.34   0.77   0.64  -0.12   4.13
201503   1.57  -0.45   2.73  -0.84   5.86  -0.97   6.11  -1.48   1.83  18.25
201504  10.51  12.21  17.15   9.78  14.11  10.23  15.78   6.03  10.73  29.37
201505   1.10   2.39  -0.99   1.46  -1.32   1.26   0.15  -0.27  -0.13   8.81
201506  -5.42  -4.36  -7.76  -3.16  -9.33  -3.97  -9.44  -3.01  -6.00  -9.88
201507  -4.81  -5.19  -6.67  -5.56  -4.90  -4.29  -5.96   3.56  -4.71 -19.54
201508 -10.72 -11.01 -11.38 -10.45 -11.39 -12.33 -12.02 -13.64 -11.75  -9.37
201509  -1.84  -1.77  -3.71  -1.01  -2.61  -1.00  -3.49  -5.61  -4.94   2.26
201510   7.53   6.64   8.52   5.71   9.32   5.80  10.76   9.52  11.84   1.49
201511  -3.18  -3.29  -2.78  -1.57  -2.74  -2.52  -2.94  -2.48  -3.06  -3.44
201512   0.87  -0.22   0.98   0.66   1.90   0.01   2.04   1.34   0.33   1.66

     Value-Weight Local  Returns      All 4 Data Items Not Reqd
                -- BE/ME --   --- E/P ---   --- CE/P --   ------  Yld  -----
          Mkt   High    Low   High    Low   High    Low   High    Low   Zero
197501  27.56  22.86  35.57  19.79  35.61  18.19  30.72  29.10  34.84 -14.70
197502   9.47  11.17   6.47   9.22   7.83   5.33  19.04  13.51   8.38  48.40
197503   9.63   0.91  11.55   1.48   8.26  13.95   5.27   0.51   9.33  21.10
197504  16.29  26.47  12.43  26.52  11.60  32.95  20.07  24.69  10.28  39.10
197505  -0.52  -6.65   0.45  -4.19  -0.73  -1.65  -3.17  -3.99  -0.57  42.20
197506   2.34   0.52   5.33  -2.24   4.33   0.93  -0.83   2.67   4.48  -2.20
197507  -3.92  -7.29  -5.42  -6.07  -5.41   3.24  -2.34  -8.67  -5.20 -12.40
197508  -2.38  -6.88  -2.16  -6.19  -1.90  -4.51  -4.37  -4.95  -2.21   3.80
197509   1.65   4.70   1.77   2.99   1.73  -2.55  -0.24   4.27   1.69  11.10
197510   3.03   0.69   4.86   0.64   2.88  10.58   2.98  -0.56   2.70  -4.40
197511   2.26   2.69   4.98  -3.08   3.42   4.37   2.08  -0.03   2.93  12.80
197512  12.48  18.71  11.80  12.92  13.87  12.75  16.10  12.26  13.64  23.70
197601  20.65  28.26  17.92  28.78  19.90  29.34  18.11  30.26  18.91  22.36
197602   6.57   3.72   4.90   5.64   8.21   4.80   5.70   2.36   6.01   5.46
197603   1.67   9.34   0.54  11.14  -1.59  14.40  -1.34  -7.33   1.61  17.19
197604  -6.51  -6.97  -5.28 -11.05  -5.57 -10.57  -5.43  -6.71  -5.47  -6.81
197605  -5.29  -1.40  -6.97  -3.73  -5.13  -3.61  -6.48  -5.74  -6.89   0.68
197606   3.45   4.60   3.22   9.56   1.71   9.88   1.36   6.35   3.47   4.56
197607  -2.07  -0.45  -3.10   3.09  -2.68   5.20  -3.18   2.49  -3.02  -2.03
197608   2.36   3.70   1.41   1.47   2.92   1.77   2.26   0.43   2.55   3.08
197609  -1.05   0.90  -3.40   4.16   0.30   4.06  -2.75  -2.46  -2.21  -0.82
197610  -4.93  -5.01  -5.58  -2.81  -6.45  -3.95  -7.38   0.83  -6.62  -3.64
197611   3.93   2.21   3.44   6.27   4.19   6.25   2.39   5.13   3.18   1.41
197612  12.26  10.28  14.33  10.05  12.58  10.84  13.30   9.79  13.66   8.42
197701  -3.23  -3.05  -2.61  -2.09  -3.84  -1.50  -5.42  -2.04  -3.24  -4.64
197702  -1.71  -2.54  -0.44  -2.33  -1.97  -1.13  -3.22  -0.70  -1.22   1.50
197703  -2.56  -2.16  -3.67  -0.86  -3.16   0.07  -2.94  -0.56  -3.09  -2.61
197704   5.73   4.47   4.95   8.15   5.53   7.61   6.45   9.03   5.30   1.67
197705  -0.80   1.78   0.24   2.38  -0.14  -0.08  -2.49   3.13   0.62   0.84
197706   0.93  -0.40   1.86  -0.50   1.61  -1.80   0.18  -0.78   2.68   3.49
197707  -4.66  -6.51  -3.08  -6.69  -4.14  -4.59  -6.58  -6.17  -3.91  -5.28
197708   2.31   5.11   1.37   4.91   1.72   2.78   2.47   3.87   1.69   1.40
197709  -1.97  -3.32   0.28  -5.22  -0.93  -4.86  -2.43  -4.26  -0.57  -4.76
197710   0.59  -2.86   2.47  -4.67   1.79  -2.89  -0.39  -2.34   2.25  -0.73
197711   0.27  -1.84   1.09  -1.40   1.43  -0.48   0.78  -0.85   1.64   0.12
197712  -3.12  -5.09  -3.07  -5.79  -3.15  -3.96  -3.99  -4.48  -3.08   1.19
197801   1.24   4.40  -0.14   2.97   0.99   1.02   2.78   2.71  -0.70   0.00
197802   2.21  -0.36   3.82   0.57   2.49   0.08   1.98   0.31   3.70 -14.00
197803   9.38  14.30   7.23   5.93   7.94   3.43  12.84   6.28   7.28   0.00
197804   1.42   6.17  -1.54   7.99   3.61   6.85  -1.45   5.95  -2.61   1.20
197805   2.75   5.55   3.61   4.88   2.03   5.17   2.94   5.00   3.08  28.40
197806  18.07  21.37  12.40  18.13  16.33  16.85  20.72  18.62  14.25  25.00
197807   5.47  11.24   4.73   7.98   7.22   8.42   5.77   6.56   7.57   1.50
197808  16.87  33.36   8.52  26.82  16.69  21.83  28.28  25.97   7.17  -2.50
197809  -5.70  -8.79  -4.41  -6.49  -7.53  -4.50  -9.67  -6.65  -4.10  22.70
197810   6.34   8.82   9.07   3.19   8.39   3.47   7.48   4.90  10.60  30.10
197811 -25.28 -30.16 -20.24 -28.22 -23.61 -22.84 -30.20 -27.63 -18.29   2.10
197812   0.16  -1.82   1.63   0.44   1.27   3.66  -3.37   0.74   3.05 -99.99
197901  10.15   9.07   9.96  11.20   9.00   8.43   9.55   9.54   9.62   4.98
197902  -2.68  -6.00  -0.85  -5.12  -0.63  -8.53  -2.87  -4.97   0.37  -4.63
197903   2.28   7.75   0.75   6.22   1.89   5.06   4.36   4.13   2.54   8.58
197904   0.61   7.83   0.57   6.30   0.12   8.04  -0.88   4.57  -0.16  -4.43
197905   4.50   6.47   2.88   6.80   3.29   4.33   5.02   7.19   3.79   1.28
197906  -4.06   1.39  -3.78   0.66  -4.78  -2.92  -5.86  -1.85  -4.26  -5.73
197907  12.78  15.15   8.49  12.54  13.39  12.12  18.75  12.44  10.97  11.18
197908  -3.21  -2.54  -2.02  -0.85  -3.05  -2.16  -5.73   0.28  -1.53  -2.13
197909  16.71  10.81  14.51  17.30  16.78  11.43  21.68  18.89  16.51   4.58
197910  -1.77  -6.56  -1.82  -3.03  -1.06  -6.75  -2.05  -2.13  -1.45   4.38
197911  13.01  14.27   9.95  14.51  14.66  11.24  19.72  14.14  13.41  14.69
197912  15.89  10.30  17.34   5.55  18.45   8.83  15.83   5.72  20.16 100.15
198001   3.98   6.24   3.58   2.31   4.90  -3.47   1.08   0.42  -0.52 -99.99
198002   0.69  -2.71   3.76  -5.18   2.37  -1.63   0.66  -3.49   0.61 -99.99
198003 -15.73 -22.03 -12.06 -15.24 -15.40 -11.83 -18.17 -12.65 -15.51 -99.99
198004  12.60  12.93  12.82   5.82  13.59   6.67  17.10   8.35  20.17 -99.99
198005   3.11   3.62   3.83   1.71   3.56   2.88   2.82   4.34   4.04 -99.99
198006  19.85  23.64  21.93  10.57  21.80   4.90  21.63  11.24  26.12 -99.99
198007  10.44   5.67   8.81  10.79   9.91   5.79   7.10   9.19  10.81 -99.99
198008   4.92  19.49   4.34   0.08   6.05  -2.16  14.47   4.82   7.64 -99.99
198009  -0.57  -7.29  -0.09  -3.71  -0.89  -2.30  -1.78  -3.07   0.52 -99.99
198010  24.63  28.60  21.15  25.58  24.69  20.90  25.26  26.55  22.59 -99.99
198011  -3.11   1.84  -3.74  -0.03  -2.62   4.72  -2.80   5.30  -4.24 -99.99
198012   3.28   3.35   2.44  13.69   2.16  -4.95  -1.38   7.57   0.87 -99.99
198101   8.54  15.52   8.96   7.73   8.37   3.88   8.75  15.95   7.84 -99.99
198102  -5.63  -6.20  -4.69  -3.21  -4.35  -5.16  -6.64  -3.06  -5.35 -99.99
198103  -7.02  -5.60  -6.25  -5.57  -5.91  -4.57  -9.34  -8.61  -5.82 -99.99
198104   5.08  12.46   0.21   1.78   3.37  -2.12   9.07  10.00   3.70 -99.99
198105  16.92  18.82  13.04   4.89  15.86   6.65  21.06  20.24  16.95 -99.99
198106   4.79  11.70   5.47  10.45   3.15  10.30   2.03   5.52   2.62 -99.99
198107  -1.64 -10.97   1.62  -3.49   0.19  -3.71  -0.29  -7.29   1.06 -99.99
198108  -3.34  -7.57  -1.58  -1.37  -2.23  -2.41  -1.74  -4.12  -2.35 -99.99
198109 -23.40 -27.20 -22.68 -12.75 -21.72 -14.45 -26.09 -23.58 -22.48 -99.99
198110  -0.09  -2.65  -0.18  -3.14  -0.53  -2.68  -0.28   1.10   1.02 -99.99
198111  12.91  11.90  10.12  15.18  12.41  17.68  15.44  18.24  12.90 -99.99
198112  -2.58  -0.40  -2.68  11.61  -4.29  16.57  -6.29   3.35  -4.83 -99.99
198201   1.29   0.11   0.36  -2.10   1.95   1.89   0.69  -0.84   2.18 -99.99
198202 -10.19  -9.94 -10.08 -13.69  -8.98 -10.09 -13.46 -12.68 -10.59 -99.99
