"Ret" "Predict" "HistMean" "Year" "OOSR2" "pENCNEW"
-0.00240288461631031 -0.0168475504141286 -0.0160347744639154 193409 -1.96292555796362 2.56761165881787e-72
-0.0168410171960266 -0.0188463728201759 -0.0158183952599852 193410 -1.96202882927374 3.08771571636641e-72
0.0799196231758734 -0.0178295477483988 -0.0158343737277358 193411 -1.96189060917815 4.16054201362045e-72
0.00349388925425584 0.00225901353525776 -0.0143612353138341 193412 -1.95220511190644 5.02766496626783e-73
-0.0352127557557445 -0.00510894613247267 -0.0140907031234085 193501 -1.96740355712566 4.23785750499626e-72
-0.0197946273281795 -0.00931940267851533 -0.0144059576403091 193502 -1.94619576045443 1.53665614652827e-72
-0.0375980304153185 -0.0123245648490951 -0.0144852027827777 193503 -1.94243047991058 1.69367519491059e-72
0.0866363066595467 -0.0166775879689173 -0.0148201712991914 193504 -1.93800427124549 1.51843004457774e-72
0.0340148785872776 0.0164315573599939 -0.013370793042638 193505 -1.92946212803253 1.5971728865506e-73
0.0575139062006066 0.0236632790820884 -0.0127033892168645 193506 -2.02305857329723 1.32304824023606e-69
0.0723206615796261 0.0287476385527654 -0.011728149002733 193507 -2.20714603243406 8.51546870915453e-63
0.0260575343192896 0.071423483743015 -0.0105767954331116 193508 -2.46019074519059 4.23406251430472e-54
0.0258626595257274 0.0650800334679406 -0.010081736922944 193509 -2.42769354020758 8.9983057088174e-47
0.0678455468950672 0.0514508272112759 -0.00960247830362841 193510 -2.41747447559426 1.75095394514287e-40
0.0474559411562953 0.0509139009627988 -0.00858342534048768 193511 -2.6979617759594 2.63533740038959e-30
0.0444952398865513 0.0508618105945035 -0.00785564136000998 193512 -2.8516127724884 7.41347919175574e-24
0.0665365238002442 0.0381877213832174 -0.00718447621582329 193601 -2.984639387048 1.59018077372579e-18
0.0244974716003874 0.0395823793060363 -0.00625129900043003 193602 -3.21475161200353 1.83313767972778e-13
0.00965325702813835 0.0316328130880414 -0.00586693936791982 193603 -3.25069262681457 1.48209108337189e-11
-0.0851222534168351 0.027685875204727 -0.00567533200500552 193604 -3.23943373112661 8.37093658981361e-11
0.0504079025438458 0.0259886928238427 -0.00664419690027173 193605 -2.94026461423389 1.78795669691849e-14
0.0234235149435881 0.0297948981229206 -0.00595682220817393 193606 -3.07317778494738 6.85675044072889e-12
0.0644760191843648 0.0252469612451465 -0.00560705628970057 193607 -3.11417063734203 1.55056172842801e-10
0.00965325702813835 0.0444008739218417 -0.00478254951941745 193608 -3.28478022195391 4.80211442617234e-08
0.00965325702813835 0.04212720125068 -0.0046146913037482 193609 -3.23676419185124 2.66566049209837e-07
0.0685927914656117 0.0377326389521077 -0.00445069189763456 193610 -3.19589532680289 1.22916932651738e-06
0.0320798934634116 0.039150726887986 -0.00362065231396131 193611 -3.41685717230924 0.000480162051935499
