"Ret" "Predict" "HistMean" "Year" "OOSR2" "pENCNEW"
-0.0185264198353386 0.131061022895099 0.137942640088552 198102 -2.13330711660278 4.29759098363303e-71
-0.0853569157991503 0.138095403027525 0.139014665903721 198103 -2.15497499183595 6.79889689878287e-71
-0.140894042745407 0.135747877019392 0.142723724035356 198104 -2.16736324993514 5.21377386260961e-71
-0.0875821768206085 0.140937856542013 0.145376647744034 198105 -2.21446123761599 4.32230702134706e-71
-0.129841275638237 0.14498685635026 0.147246031537666 198106 -2.24166954271761 4.0631802907084e-71
-0.141220043132224 0.14649911347834 0.148370151003082 198107 -2.266675995098 2.25771506149153e-71
-0.15984783423904 0.139560540120779 0.148419295544288 198108 -2.29197146434412 1.06960123085643e-71
0.0118069547507198 0.146543844500737 0.147259386113239 198109 -2.35665349204226 8.65467743369391e-72
0.0907778728832822 0.134857861194844 0.144845372548209 198110 -2.3620145125673 1.09579675798358e-71
0.143629360929181 0.146960548217128 0.143057020070635 198111 -2.37100696506056 2.11035806597032e-71
0.151925789577653 0.152524157112493 0.14052735909505 198112 -2.37091473958153 3.57054331477503e-71
0.192245703746276 0.145686409886718 0.138127726755183 198201 -2.37205152960409 6.29490199936506e-71
0.258953610531678 0.133734359173632 0.136010778828284 198202 -2.37917040759841 1.16049180326273e-70
0.341211086923656 0.133941965308991 0.133059209566585 198203 -2.37740815454293 1.37421189660962e-70
0.384069146696591 0.143373549833553 0.129454561509848 198204 -2.38944194333017 1.16394428413754e-70
0.412213416242477 0.148078250182813 0.126635902570492 198205 -2.4625923847722 2.0928524936174e-70
0.453978614719151 0.164474541832697 0.123347733619098 198206 -2.58296379975513 6.70147775961177e-70
0.512226316204678 0.171210349402867 0.119998774419714 198207 -2.83251594685516 1.66278588863699e-68
0.499991546820214 0.181649887153287 0.116500691811479 198208 -3.20677599345407 1.81187266903752e-66
0.390152743337692 0.192651225255465 0.115208176539124 198209 -3.66322311049878 1.28168042213744e-63
0.388973266102468 0.201313056448937 0.114910246006736 198210 -4.0218295109407 8.79445204122062e-61
0.24946153819816 0.196558229573136 0.115256259439537 198211 -4.41555105255418 1.40542476374606e-57
0.226016959405 0.183279203152037 0.11569280146499 198212 -4.56265490882055 6.71350947130997e-56
0.203335265667643 0.190764170988258 0.11659342384477 198301 -4.66293633755932 1.08234091888201e-54
0.149662166654931 0.141907560899568 0.118248774852757 198302 -4.73398097890603 1.28419774395957e-53
0.0760981202426788 0.132933498505201 0.120811560048975 198303 -4.74294304015779 2.54097883705827e-53
0.0556882520640105 0.142723495551177 0.123803123533607 198304 -4.73248049056416 3.20414733952882e-53
-0.0126197038302962 0.130546787816912 0.127043688620223 198305 -4.70745928172049 3.00104765248834e-53
-0.0779423811012382 0.124229896637424 0.130676298910211 198306 -4.70678968700848 2.97123494123804e-53
-0.0892846577051728 0.123686591880827 0.134869156243118 198307 -4.75031108428554 3.82759373793841e-53
-0.0748043019937856 0.104900117974709 0.138837877879825 198308 -4.81804046881511 6.61782026103019e-53
0.0279495877667745 0.113162570187761 0.141540188261092 198309 -4.96341255609045 6.14051296125691e-52
0.0118889669456348 0.0918433685569288 0.144172455046639 198310 -5.02221792533757 2.35507100624838e-51
0.0406533563821015 0.0920337072914132 0.145280761185076 198311 -5.13459335296318 2.87738187852392e-50
0.00210128994393112 0.0974351321419725 0.146121763249867 198312 -5.21783750979297 2.41690096477025e-49
0.0371542754838351 0.0893737886191248 0.1467115931717 198401 -5.33760650938022 2.86098499833577e-48
0.131691558173812 0.150869210229402 0.146741701064386 198402 -5.43096992968217 2.92701085907439e-47
0.191499961124644 0.163657575547376 0.146028129540934 198403 -5.42975563005947 4.36534730895679e-47
0.175789187544652 0.161171176069176 0.145124730766165 198404 -5.44298411550554 8.43254329300475e-47
0.170490499816316 0.175831014140547 0.143562904681051 198405 -5.45030926568266 1.49147428006791e-46
0.279693428812836 0.198501753573549 0.141391284232205 198406 -5.45724208211931 2.96296477150233e-46
0.272354484967706 0.195009177240218 0.139151711980386 198407 -5.58536725395171 4.52090160248617e-45
0.290540478191377 0.19501778896097 0.13709444261525 198408 -5.70588607686613 5.96282813034739e-44
0.180478882853432 0.184848482065662 0.136054967807169 198409 -5.85521272149148 1.14769511175675e-42
0.139681873030052 0.207631397702819 0.134883590440551 198410 -5.87482346501234 3.2712659888974e-42
0.183725509545056 0.198903807456745 0.134002934047481 198411 -5.83131130523729 5.0888403210698e-42
0.26257833804924 0.203029692810201 0.132781622528004 198412 -5.85392290759017 1.96739085758063e-41
0.282384792005376 0.201994609012469 0.131904307417507 198501 -5.98953067765744 4.12188961346906e-40
0.2115426943958 0.0914323244811627 0.131902373333474 198502 -6.15635101331011 1.23455573004661e-38
0.267510703412189 0.12825628878569 0.132439288538799 198503 -6.08312760649725 5.88124242870233e-39
0.323064302464384 0.100275789793308 0.132826341208495 198504 -6.08276834299006 5.75133259074488e-39
0.317535816754414 0.108375137230753 0.133159652346617 198505 -5.97520571248544 7.46275622750351e-40
0.311465419663289 0.0945666077034845 0.134445036350706 198506 -5.90108315826376 1.65995639213269e-40
0.308810159215493 0.107817432992933 0.135644248947376 198507 -5.76765064723526 1.68182767178521e-41
0.248879879787781 0.0826571922514315 0.136979561268445 198508 -5.68382253955197 3.56771649608645e-42
0.316847409152915 0.0979833260812443 0.137351350341821 198509 -5.54465166240661 6.13549002286875e-43
0.272031224577371 0.076627665447942 0.137371100534094 198510 -5.4098980403263 5.9498627260938e-44
0.276321235446879 0.0853025700709781 0.137760633382926 198511 -5.22466534322359 4.673438402828e-45
0.223301389870573 0.0912007707189799 0.138800780921812 198512 -5.06616394741588 4.89793999039819e-46
0.150803729943267 0.0839260511204805 0.139987425641511 198601 -4.9692743564564 1.78034979475299e-46
0.260020057015912 0.103803687235993 0.140573944237857 198602 -4.9269104047428 2.17617124254247e-46
0.233286537257121 0.0931793187663128 0.141605950410006 198603 -4.83490991277873 6.44680781774142e-47
0.200815839339482 0.0982021911662629 0.143069324216896 198604 -4.72931452023171 2.02211323669733e-47
0.191906192469736 0.111030202554347 0.144465056157197 198605 -4.66060350523376 1.26364492088528e-47
0.14695699169534 0.117385033125985 0.145790455867562 198606 -4.61972865971798 1.13370340241373e-47
0.174826931651353 0.11367462532129 0.147074075578963 198607 -4.61120207893257 1.7582330987602e-47
0.278154980355372 0.11422184388369 0.147869433424345 198608 -4.58254740709392 2.00681106594013e-47
0.254023085404407 0.119663498861732 0.149179340212938 198609 -4.4933071988982 5.86352460467993e-48
0.31740415960425 0.103139111080477 0.150124354708049 198610 -4.42899868394875 2.86639136882974e-48
0.010771456012989 0.123443676806572 0.151087689675521 198611 -4.26511738089996 2.2459162054002e-49
-0.0818051652203643 0.126003805318338 0.151634763161847 198612 -4.34219411660066 9.42560688283384e-49
0.015914631799028 0.115543552370691 0.151628514791783 198701 -4.47748400159074 4.63327266742725e-48
-0.061312190069562 0.140535079980999 0.152437406897933 198702 -4.56982164790154 2.7199606113635e-47
-0.0575984306233858 0.144926353013183 0.153036289345038 198703 -4.63985494927162 5.01919755759234e-47
-0.0969484244864022 0.15725212075397 0.153387609565586 198704 -4.69394702840735 7.20658555420086e-47
-0.0699590762385605 0.159595449306549 0.153668767105032 198705 -4.7039276930358 3.28611926175843e-47
-0.0726495267678492 0.142092217028055 0.153620131051339 198706 -4.70055511189251 1.6025906109254e-47
-0.0644472871732485 0.167679014055889 0.15377269796213 198707 -4.77670761459961 2.77431713824707e-47
-0.114071851701833 0.167561770091624 0.154661142836367 198708 -4.73596644273742 7.92514747368205e-48
-0.180773174156118 0.161582887795867 0.15536583746451 198709 -4.69809349344377 1.32138198785746e-48
-0.120689687654751 0.14827294490608 0.156506952409156 198710 -4.70944480387836 1.77036214551898e-49
0.153457560792022 0.106618879223461 0.155487823063728 198711 -4.79463529724873 1.79890796735213e-49
0.213204972841876 0.14713256351797 0.153839955089533 198712 -4.77165172371303 2.94704442158775e-49
0.164657316578457 0.158437321999573 0.152888745963391 198801 -4.76458259585324 4.00998850807577e-49
0.185022690090951 0.0729552858986326 0.151421616264536 198802 -4.76570000686116 6.73622745501921e-49
0.117698554618746 0.110534882944926 0.149999711183665 198803 -4.64622354247475 4.10084775225387e-49
0.158320875543541 0.0645510277318054 0.148331142699408 198804 -4.65715258697197 9.92715237691459e-49
0.196962708661158 0.070667943169987 0.146866107672979 198805 -4.56589442287785 1.10737145378567e-48
0.235331086864333 0.0890226068109948 0.14540267011004 198806 -4.42588647375775 4.52485462281532e-49
0.177457237472494 0.102040818060763 0.144012935293594 198807 -4.28959736408578 1.16758088099838e-49
0.260919439577288 0.0946818260677274 0.142315009063361 198808 -4.2420510316127 1.16964269342425e-49
0.310061985262083 0.125899581084365 0.140203321591339 198809 -4.10543779616364 2.3088002396889e-50
0.270510193443798 0.0887183779545523 0.138509211141689 198810 -4.06445604779755 1.07097783288515e-50
0.222707159825178 0.0587463264882087 0.138605652107175 198811 -3.9065928076937 1.4646411150096e-51
0.257110552726118 0.0753852410425471 0.139083852881115 198812 -3.69969981602198 2.13212626085529e-52
0.253677325556675 0.0881732986212529 0.13924674118492 198901 -3.50263489520259 2.19749461515855e-53
0.113709079670812 0.144240197434437 0.139536462380528 198902 -3.35564215340671 4.12171908248959e-54
0.146905489204019 0.184068477643353 0.139399117048692 198903 -3.35306389984553 6.83524175503439e-54
0.149152571386421 0.175144862725412 0.139517378039285 198904 -3.33901153709861 1.287918471252e-53
0.0732994876672996 0.165878516960662 0.139874181335073 198905 -3.33285385495667 2.46184048516755e-53
0.119828232771572 0.193725923969007 0.140463421492661 198906 -3.29043832120746 2.22082326928556e-53
0.121638188016811 0.191156651714544 0.140690377418918 198907 -3.23707282394572 2.55702859537994e-53
0.0333284708652008 0.140373817394929 0.141423481456469 198908 -3.18968890398594 3.10653954206378e-53
-0.0878366722721145 0.178212602987579 0.142445532994685 198909 -3.19605840282624 4.60601029488905e-53
-0.143518080927066 0.173057809900062 0.143217006852812 198910 -3.024205308452 2.05436154736298e-54
-0.125639482423279 0.210285643149611 0.143692995792766 198911 -2.8566635169071 4.67784048583808e-56
-0.0757825317064802 0.183659568021006 0.144368100298322 198912 -2.44058261097642 4.81507178034516e-59
-0.0631865540102422 0.175284474031796 0.14501490044778 199001 -2.24736488701258 1.78809746014492e-60
0.0631875997784579 0.0765073556367919 0.144830748560856 199002 -2.10944899739551 1.61731380705222e-61
0.120427966724885 0.0773817518448697 0.144842881547074 199003 -2.18236923455102 1.60254714811773e-60
0.126460287021552 0.0915197232789421 0.144867937883349 199004 -2.16868500590253 4.73017721258086e-60
0.156020086769828 0.0928117517253736 0.144454247419672 199005 -2.15906237323145 1.15822853932641e-59
0.109203226417464 0.0349230816001537 0.144312718599856 199006 -2.11661034683104 1.67999055987911e-59
0.0675604544576856 0.0747092631792204 0.144183149853667 199007 -2.06974974471503 8.76305648159721e-59
0.126050909130261 0.0556198111134117 0.143553293723051 199008 -2.13516760786578 7.83525968826039e-58
0.253070869929008 0.118667884738406 0.142246005779575 199009 -2.08399311231964 2.07869291245074e-57
0.298488553948943 0.148084576643816 0.140640589562122 199010 -2.02306447491301 1.26372199189997e-57
0.327823192526478 0.075823814468243 0.139152991394606 199011 -2.05400701240948 2.13494672234083e-57
